"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"motion_outlier10"	"motion_outlier11"	"motion_outlier12"	"motion_outlier13"	"motion_outlier14"	"motion_outlier15"	"motion_outlier16"	"motion_outlier17"	"motion_outlier18"	"motion_outlier19"	"motion_outlier20"	"motion_outlier21"	"motion_outlier22"	"motion_outlier23"	"motion_outlier24"	"motion_outlier25"	"motion_outlier26"	"motion_outlier27"	"motion_outlier28"	"motion_outlier29"	"motion_outlier30"	"motion_outlier31"	"motion_outlier32"	"motion_outlier33"	"motion_outlier34"	"motion_outlier35"	"motion_outlier36"	"motion_outlier37"	"motion_outlier38"	"motion_outlier39"	"motion_outlier40"	"motion_outlier41"	"motion_outlier42"	"motion_outlier43"	"motion_outlier44"	"motion_outlier45"	"motion_outlier46"	"motion_outlier47"	"motion_outlier48"	"motion_outlier49"	"motion_outlier50"	"motion_outlier51"	"motion_outlier52"	"motion_outlier53"	"motion_outlier54"	"motion_outlier55"	"motion_outlier56"	"motion_outlier57"	"motion_outlier58"	"motion_outlier59"	"motion_outlier60"	"motion_outlier61"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
1.02504	0.280756	-0.327285	0.0555027	-0.0140212	0.00481123	-0.0156100000000001	0.041773	0.045401	-0.000983999999999999	-9.99999999999994e-05	0	0.156984	-0.0477298374	0.034609585	-0.0153463027	-0.0066408724	0.0274493255	-0.0433856593	0.0516212534	-0.0506943307	0.0407694154	-0.0236081307	0.0022565198	0.0194956122	-0.0377873696	0.0493720561	-0.0521934471	0.0457507597	-0.0311875391	0.0110886847	0.0109783563	-0.0310967934	0.0456957037	0.0045271645	-0.0158710711	0.017178733	-0.0030661436	0.0639247918	0.0202164926	0.0139886064	-0.0151114133	0.0131476937	0.0707626016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.670996830342999	-0.517054181144058	0.448081059024295	0.592443852028073
1.0719	0.273413	-0.443746	0.0588693	-0.0144891	0.00429847	0.0468600000000001	-0.00734299999999999	-0.116461	0.0033666	-0.000467899999999999	-0.000512759999999999	0.388027	-0.0478223571	0.0349471469	-0.0159924506	-0.0057443291	0.0264818121	-0.0426124582	0.0513301431	-0.0511183183	0.0420138333	-0.0256005252	0.0047336909	0.0169566271	-0.0356971313	0.0482276804	-0.0523684314	0.0473990497	-0.0341840202	0.0150222601	0.006752807	-0.0273531403	0.0431950583	0.0111042299	-0.0206697809	-0.021638275	-0.0006210794	0.035562054	-0.0147905089	-0.041263518	0.0159219258	-0.0079621939	0.0246726193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09900127347801	-0.139711477033078	0.448081059024295	0.592443852028073
1.06505	0.286103	-0.455502	0.0584982	-0.0157278	0.0036653	-0.00685000000000002	0.01269	-0.011756	-0.000371099999999999	-0.0012387	-0.000633170000000001	0.1434445	-0.0479139886	0.0352821126	-0.0166359256	-0.0048460789	0.0255020041	-0.0418107693	0.050992326	-0.0514815542	0.0431950583	-0.0275453833	0.0072002268	0.0143723053	-0.0334948844	0.0469078096	-0.052324667	0.0488220806	-0.0369971132	0.0188654898	0.0024820104	-0.0234064185	0.0403408874	0.0165888278	-0.0248284829	-0.0357696331	0.0076020323	0.0339946307	0.0397059665	-0.0761985445	0.0202160178	-0.0137667029	0.0593729155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44632420325959	0.325265530888761	0.448081059024295	0.592443852028073
1.07985	0.274951	-0.317885	0.0569236	-0.015184	0.00411651	0.0147999999999999	-0.011152	0.137617	-0.0015746	0.000543800000000001	0.00045121	0.2920495	-0.0480047303	0.0356144575	-0.01727662	-0.0039463888	0.0245103563	-0.0409811285	0.0506081094	-0.0517836067	0.044311314	-0.0294390937	0.0096505858	0.0117495564	-0.0311875391	0.0454172463	-0.0520623368	0.0500130897	-0.0396117264	0.0225952602	-0.001805417	-0.0192859283	0.0371565505	-0.001894898	-0.0095073195	0.0115641881	0.0202870946	0.0554719365	-0.0253310487	-0.0279633444	-0.0185919564	-0.0462004755	0.0569653874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73955432474602	0.25575696578742	0.448081059024295	0.592443852028073
1.24916	0.218919	0.00542787	0.0521544	-0.0119932	0.00836909	0.16931	-0.056032	0.32331287	-0.0047692	0.0031908	0.00425258	1.15928387	-0.0480945804	0.0359441567	-0.0179144269	-0.0030455261	0.0235073292	-0.0401240904	0.050177843	-0.0520241169	0.0453609212	-0.03127814	0.0120792627	0.0090953929	-0.0287823352	0.0437614146	-0.0515825363	0.0509664168	-0.0420138333	0.02618914	-0.0060807472	-0.0150222601	0.0336681095	-0.0497324006	0.0308043827	0.0548594328	0.0411319431	0.0498333364	0.0346947955	-0.0080837381	-0.0554767619	0.0004672139	0.0461177301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.769910521415653	0.057471097014614	0.448081059024295	0.592443852028073
0.846835	0.371368	-0.130291	0.044754	-0.00986721	0.00680236	-0.402325	0.152449	-0.13571887	-0.00740039999999999	0.00212599	-0.00156673	1.24514887	-0.0481835374	0.0362711858	-0.0185492395	-0.0021437585	0.0224933884	-0.0392402281	0.0497019183	-0.0522027989	0.0463423012	-0.0330591074	0.0144808008	0.0064169112	-0.0262868196	0.0419463399	-0.0508872699	0.0516775313	-0.044190547	0.0296255153	-0.0103153331	-0.0106470671	0.0299041152	0.0141194291	0.0099849301	0.0744895981	0.0620227466	-0.0327584579	-0.0388493843	0.0424119154	0.0853111584	-0.0373737139	-0.1357493199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.968343839603171	0.354192849332379	0.448081059024295	0.592443852028073
0.662638	0.272191	0.877349	0.0344564	-0.0137276	0.0055144	-0.184197	-0.099177	1.00764	-0.0102976	-0.00386039	-0.00128796	2.0633115	-0.0482715996	0.0365955205	-0.0191809517	-0.0012413539	0.0214690046	-0.0383301323	0.0491807684	-0.0523194405	0.0472539781	-0.0347786889	0.0168498047	0.0037212726	-0.0237088227	0.0399786271	-0.0499794418	0.0521430537	-0.0461301902	0.0328837193	-0.0144808008	-0.0061928308	0.0258953737	-0.1497762515	0.1197015188	-0.0354245059	-0.0123607717	-0.1446037979	-0.0299602187	0.1394353916	-0.1322069272	0.3264708135	-0.1978363402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.04875263991046	-0.415348009277376	0.448081059024295	0.592443852028073
0.746637	0.193477	0.18575	0.0428666	-0.0152967	0.00671601	0.0839989999999999	-0.078714	-0.691599	0.00841019999999999	-0.0015691	0.00120161	1.4133575	-0.0483587652	0.0369171367	-0.0198094581	-0.0003385804	0.0204346535	-0.0373944116	0.0486148674	-0.0523739028	0.0480945804	-0.0364336915	0.0191809517	0.0010156846	-0.0210564335	0.0378654364	-0.048862844	0.0523607718	-0.0478223571	0.0359441567	-0.0185492395	-0.0016926191	0.021674694	-0.0278953927	0.0392279436	0.0404532228	0.099807238	-0.0614871591	0.0153985554	-0.0462886171	-0.1691679274	0.0265472053	0.0219372981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.644901705307517	-0.476304946535169	0.448081059024295	0.592443852028073
0.786562	0.202952	-0.308967	0.0504756	-0.0157836	0.00600395	0.039925	0.00947499999999999	-0.494717	0.007609	-0.0004869	-0.00071206	0.984515	-0.0484450328	0.0372360105	-0.0204346535	0.0005642937	0.0193908153	-0.0364336915	0.0480047303	-0.0523661213	0.048862844	-0.0380210421	0.0214690046	-0.0016926191	-0.0183379745	0.0356144575	-0.0475421407	0.0523296507	-0.0492579697	0.0387884217	-0.0224933884	0.0028201586	0.01727662	0.0253781004	-0.0204242863	0.0338966438	0.0010187124	0.0486653093	-0.0148950866	0.0833254633	0.0902279722	-0.0406189715	-0.1028412636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.54449450597804	-0.24607080113778	0.448081059024295	0.592443852028073
0.776888	0.177942	-0.482728	0.0529583	-0.0147655	0.00579981	-0.00967399999999996	-0.02501	-0.173761	0.00248270000000001	0.0010181	-0.00020414	0.393692	-0.0485304007	0.0375521182	-0.0210564335	0.0014670001	0.0183379745	-0.0354486142	0.0473509122	-0.0522961052	0.0495576132	-0.0395377932	0.0237088227	-0.0043963972	-0.0155619757	0.0332338815	-0.0460228486	0.0520498384	-0.0504293264	0.0413994086	-0.0262868196	0.0073119995	0.0127371473	0.0329753767	-0.0183140582	-0.0071413752	-0.0219949893	-0.0300852419	0.0201003395	0.0240492461	-0.0246248982	0.0479110162	0.0373341077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17461445111897	0.00910900571391	0.448081059024295	0.592443852028073
0.76484	0.226504	-0.530328	0.0535537	-0.0143022	0.00595523	-0.0120480000000002	0.048562	-0.0476	0.000595399999999982	0.000463299999999998	0.00015542	0.168916	-0.0486148674	0.0378654364	-0.021674694	0.0023692706	0.01727662	-0.0344398384	0.0466540082	-0.0521639377	0.050177843	-0.0409811285	0.0258953737	-0.0070884207	-0.0127371473	0.030732371	-0.044311314	0.0515226647	-0.0513301431	0.0437614146	-0.0299041152	0.0117495564	0.0080934286	0.0418583418	-0.0271085842	-0.011858217	-0.0393145917	-0.0347431369	-0.0079885338	0.0294864857	0.0655326086	0.0235767527	-0.0595627722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.879024461187821	0.514407660237588	0.448081059024295	0.592443852028073
0.764915	0.267941	-0.529239	0.0529871	-0.0143568	0.0064065	7.50000000001583e-05	0.041437	0.00108900000000001	-0.000566599999999993	-5.45999999999949e-05	0.00045127	0.0962245000000001	-0.0486984311	0.0381759417	-0.0222893319	0.0032708371	0.0162072446	-0.0334080384	0.0459146523	-0.0519697758	0.0507226006	-0.0423483678	0.028023745	-0.0097614921	-0.009872353	0.0281190288	-0.0424146861	0.050750635	-0.0519555872	0.0458602343	-0.0333210373	0.016099885	0.0033834701	0.0426236965	-0.0213029939	-0.0185201468	-0.0244424133	-0.0438142178	0.0016565215	-0.0435091752	0.0169673941	0.0138002969	0.0028543052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.753304304608596	0.500587958935857	0.448081059024295	0.592443852028073
0.758937	0.261605	-0.182513	0.0498108	-0.0138246	0.0049169	-0.00597800000000015	-0.00633599999999995	0.346726	-0.00317629999999999	0.000532199999999997	-0.0014896	0.618945	-0.0487810905	0.0384836111	-0.0229002443	0.0041714317	0.0151303447	-0.032353904	0.0451335173	-0.0517138504	0.0511910666	-0.0436369724	0.0300891549	-0.0124084642	-0.0069765817	0.0254033645	-0.0403408874	0.0497374181	-0.0523023033	0.0476832451	-0.0365146908	0.0203306886	-0.0013541801	-0.0048807122	-0.0009732596	0.0456707851	0.0303761162	0.0257554255	0.0078844945	-0.0018795122	0.0479487723	-0.0606821771	-0.0803503013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33852642460994	0.670365208698169	0.448081059024295	0.592443852028073
0.889343	0.395964	0.629693	0.037519	-0.0160991	0.00451162	0.130406	0.134359	0.812206	-0.0122918	-0.0022745	-0.00040528	1.82555	-0.048862844	0.0387884217	-0.0235073292	0.0050707869	0.0140464202	-0.03127814	0.044311314	-0.0513964655	0.0515825363	-0.0448445497	0.0320869629	-0.0150222601	-0.0040589197	0.0225952602	-0.0380985803	0.0484878293	-0.0523684314	0.0492194833	-0.0394636764	0.024410558	-0.0060807472	-0.1099498329	0.0997337418	-0.0409408593	0.0765032929	-0.1329481941	0.0240511111	-0.0473660023	-0.1023288987	-0.0776451654	-0.0736545631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1.05462461468122	-0.078516646880242	0.448081059024295	0.592443852028073
0.74884	0.340264	0.00744614	0.0431307	-0.0141819	0.00550973	-0.140503	-0.0557	-0.62224686	0.0056117	0.0019172	0.00099811	1.24480036	-0.04894369	0.039090351	-0.024110485	0.0059686353	0.0129559745	-0.0301814655	0.0434487905	-0.0510179984	0.051896421	-0.0459688572	0.0340126806	-0.0175958911	-0.0011285219	0.0197049341	-0.0356971313	0.0470078072	-0.0521536168	0.0504597097	-0.0421482344	0.0283092043	-0.010757547	-0.0104261312	0.0254848711	0.0266299041	0.0508116235	-0.0601334384	-0.0634880048	0.0010540478	-0.0257492003	-0.0708699454	-0.0710740431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1.12734279554803	-0.453703851709824	0.448081059024295	0.592443852028073
0.662135	0.0428168	-0.643423	0.0503411	-0.0128657	0.00633269	-0.0867049999999999	-0.2974472	-0.65086914	0.00721040000000001	0.0013162	0.00082296	1.50249934	-0.049023627	0.0393893764	-0.024709611	0.0068647103	0.0118595137	-0.0290646136	0.0425467316	-0.0505788988	0.0521322486	-0.0470078072	0.0358619813	-0.0201224762	0.001805417	0.016742904	-0.0331465714	0.0453043854	-0.0516590118	0.0513964655	-0.0445503769	0.0319976841	-0.0153463027	0.0907103518	-0.0306758796	-0.0104788738	-0.0750745123	-0.0755536115	0.078798051	0.0764396681	0.0606721626	-0.0805726231	0.0300825503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.629734900304366	-0.489255649331576	-2.22840312389761	0.592443852028073
0.837418	0.343449	-0.391514	0.0502786	-0.0152315	0.00639039	0.175283	0.3006322	0.251909	-6.25000000000001e-05	-0.0023658	5.76999999999999e-05	0.8521242	-0.0491026536	0.0396854757	-0.025304607	0.0077587455	0.010757547	-0.0279283311	0.0416059582	-0.0500796887	0.0522896643	-0.0479594708	0.0376307102	-0.0225952602	0.0047336909	0.0137199483	-0.0304575546	0.0433856593	-0.0508872699	0.0520241169	-0.0466540082	0.0354486142	-0.0198094581	0.0268517444	-0.0138604494	0.010239771	-0.0110812243	-0.0127123555	-0.0473074747	0.0051786946	0.0210303852	-0.0035397321	0.0164476039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.893591743645757	-0.302483573329591	0.448081059024295	0.592443852028073
0.912118	0.265776	-0.291595	0.0508273	-0.0154144	0.00617908	0.0747	-0.077673	0.099919	0.000548700000000006	-0.0001829	-0.00021131	0.2994375	-0.0491807684	0.0399786271	-0.0258953737	0.0086504753	0.0096505858	-0.0267733776	0.0406273263	-0.0495209612	0.0523684314	-0.0488220806	0.0393148935	-0.0250076315	0.0076471118	0.0106470671	-0.0276413132	0.0412607473	-0.0498425313	0.0523388891	-0.0484450328	0.0386363752	-0.024110485	-0.0015393576	-0.004637595	0.0192048798	-0.0138658962	0.0251660214	0.0214267524	0.0133053332	0.023530377	0.0021736614	0.0096415738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20205083356956	0.579928780983952	0.448081059024295	0.592443852028073
0.925799	0.301504	-0.233711	0.0509374	-0.0156353	0.00645834	0.0136809999999999	0.035728	0.057884	0.000110099999999995	-0.000220899999999998	0.00027926	0.137806	-0.0492579697	0.0402688086	-0.0264818121	0.0095396348	0.0085391442	-0.0256005252	0.0396117264	-0.0489033805	0.0523684314	-0.049594035	0.0409107473	-0.0273531403	0.0105365379	0.0075354425	-0.024709611	0.0389397479	-0.0485304007	0.0523388891	-0.04991145	0.0415373011	-0.028214182	-0.0146379536	0.0075357484	0.0252907545	-0.0056125003	0.0182052935	-0.0215532669	0.0059899614	0.0116671604	0.0182179836	-0.0078757719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56560801693433	0.512151412544053	0.448081059024295	0.592443852028073
0.909344	0.284592	-0.140593	0.0501825	-0.0152364	0.00611537	-0.0164549999999999	-0.016912	0.093118	-0.000754900000000003	0.000398899999999997	-0.00034297	0.2013235	-0.0493342563	0.0405559987	-0.0270638244	0.0104259597	0.0074237382	-0.024410558	0.0385600826	-0.0482276804	0.0522896643	-0.0502739006	0.0424146861	-0.0296255153	0.013392903	0.0043963972	-0.021674694	0.0364336915	-0.0469579174	0.0520241169	-0.051043434	0.0441298556	-0.0320869629	-0.0284005499	0.0166768778	0.0400263776	0.0072365955	0.0368554512	0.0160031285	-0.0190082936	-0.0204140679	0.0132025119	-6.2775e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.740165280046748	0.047371014222418	0.448081059024295	0.592443852028073
0.903939	0.237095	-0.17883	0.0509064	-0.0148552	0.00619311	-0.0054050000000001	-0.047497	-0.038237	0.000723900000000007	0.000381199999999998	7.77399999999998e-05	0.150281	-0.0494096266	0.0408401761	-0.0276413132	0.0113091867	0.0063048856	-0.0232042715	0.0374733519	-0.0474946641	0.0521322486	-0.050860415	0.043823331	-0.0318186811	0.0162072446	0.0012413539	-0.0185492395	0.0337544877	-0.0451335173	0.0513964655	-0.0518333998	0.0463947917	-0.0356971313	-0.02270805	0.0123623369	0.0286825264	0.0089034574	0.0381759057	-0.0156437413	-0.0055046672	-0.0106474555	0.0122346342	-0.008016578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.186754575175885	-0.411950415772588	0.448081059024295	0.592443852028073
0.901917	0.167513	-0.387801	0.0507551	-0.0152273	0.00573989	-0.00202199999999997	-0.0695819999999999	-0.208971	-0.000151300000000007	-0.000372099999999997	-0.00045322	0.329406	-0.0494840794	0.0411213197	-0.028214182	0.0121890533	0.0051831058	-0.0219824722	0.036352523	-0.0467052026	0.051896421	-0.051352489	0.0451335173	-0.0339267737	0.018970732	-0.0019182066	-0.0153463027	0.0309148693	-0.0430669878	0.0504597097	-0.0522760543	0.0483152946	-0.03901514	0.0248261217	-0.0147240352	0.0014665555	-0.0247668847	-0.0077438894	0.0119325176	-0.0429965797	0.0196672037	-0.0157002865	0.0031013874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01371182155915	-0.372962038398403	0.448081059024295	0.592443852028073
0.925889	0.267589	-0.329626	0.0496558	-0.0145488	0.00622274	0.023972	0.100076	0.058175	-0.00109929999999999	0.000678499999999999	0.00048285	0.2952555	-0.0495576132	0.0413994086	-0.0287823352	0.0130652981	0.0040589197	-0.0207459769	0.0351986159	-0.0458602343	0.0515825363	-0.0517492091	0.0463423012	-0.0359441567	0.021674694	-0.0050707869	-0.0120792627	0.0279283311	-0.0407694154	0.0492194833	-0.0523684314	0.0498771065	-0.0420138333	0.0112529394	-0.0048701457	0.001950357	-0.0067043798	0.0030295486	-0.0194477296	-0.0103917102	0.0229648267	-0.0165643483	0.0350876194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.341855798033759	-0.244521420106862	-2.22840312389761	-1.68540061352814
0.824335	0.318985	-0.506268	0.0539477	-0.014246	0.00635338	-0.101554	0.0513960000000001	-0.176642	0.00429189999999999	0.000302799999999997	0.00013064	0.565859	-0.0496302266	0.0416744222	-0.0293456776	0.0139376608	0.0029328492	-0.0194956122	0.0340126806	-0.0449607632	0.0511910666	-0.0520498384	0.047446967	-0.0378654364	0.0243106464	-0.0082049152	-0.0087617663	0.0248090665	-0.0382531258	0.0476832451	-0.0521099123	0.0510686325	-0.0446686685	0.0162659113	-0.0134319518	-0.0266555384	-0.0457828872	-0.0271044905	-0.0310852363	0.0270276219	-0.0124854777	0.04727174	0.0354220195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.746890249917884	-0.094951844458707	0.448081059024295	0.592443852028073
0.74385	0.291555	-0.48555	0.0489245	-0.0152766	0.00562494	-0.080485	-0.02743	0.0207180000000001	-0.00502319999999999	-0.0010306	-0.000728439999999999	0.467745	-0.0497019183	0.0419463399	-0.0299041152	0.0148058821	0.001805417	-0.0182322141	0.0327957961	-0.0440078585	0.0507226006	-0.0522538189	0.0484450328	-0.0396854757	0.0268703181	-0.0113091867	-0.005407671	0.0215718994	-0.0355316183	0.0458602343	-0.051502229	0.051881027	-0.0469579174	0.0533975502	-0.0063880612	0.0109921868	-0.0602172709	-0.0881054381	0.0235921509	-0.1023689647	0.0539400327	0.0121036719	-0.0448997166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.335324157277269	-0.073793314727141	0.448081059024295	0.592443852028073
0.901221	0.315138	-0.323058	0.0478425	-0.0164205	0.00584132	0.157371	0.023583	0.162492	-0.001082	-0.0011439	0.00021638	0.46556	-0.049772687	0.0422151417	-0.0304575546	0.015669704	0.0006771467	-0.0169566271	0.0315490697	-0.0430026525	0.050177843	-0.0523607718	0.0493342563	-0.0413994086	0.0293456776	-0.0143723053	-0.0020309873	0.0182322141	-0.0326194932	0.0437614146	-0.0505494535	0.0523082586	-0.048862844	0.0241167176	-0.0003715127	0.0153603201	-0.0182615943	-0.0013850156	-0.0146746463	-0.0129473206	-0.0030357405	-0.0186925923	0.0262664779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.42333672852632	-0.047857540327684	0.448081059024295	0.592443852028073
0.924945	0.256128	-0.235905	0.0483735	-0.0160041	0.00583308	0.0237240000000002	-0.05901	0.087153	0.000530999999999997	0.000416400000000001	-8.23999999999964e-06	0.217669	-0.0498425313	0.0424808075	-0.0310059033	0.01652887	-0.0004514381	-0.015669704	0.0302736359	-0.0419463399	0.0495576132	-0.0523704984	0.0501126395	-0.0430026525	0.0317289578	-0.0173831246	0.0013541801	0.0148058821	-0.0295323731	0.0413994086	-0.0492579697	0.0523471556	-0.0503678575	-0.0010404085	0.0032593835	0.021917013	-0.0017329875	0.0109453386	0.0129778964	0.0079190015	-0.0073245316	0.0264093043	-0.012115255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.091442568599347	-0.457203992612892	0.448081059024295	0.592443852028073
