"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"motion_outlier10"	"motion_outlier11"	"motion_outlier12"	"motion_outlier13"	"motion_outlier14"	"motion_outlier15"	"motion_outlier16"	"motion_outlier17"	"motion_outlier18"	"motion_outlier19"	"motion_outlier20"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.252797	0.118193	-1.30436	0.0138149	0.00067805	0.00308358	0.045812	0.11996813	0.0263199999999999	0.0028047	0.0006546865	-0.00047701	0.388919955	-0.0396117264	0.0075354425	0.028214182	-0.0502100954	0.0477298374	-0.0219824722	-0.0144808008	0.043885044	-0.051896421	0.034609585	-0.0004514381	-0.0339267737	0.051766528	-0.044371389	0.0153463027	0.0211597241	-0.0473509122	0.0504597097	-0.0289706552	-0.0066408724	0.03901514	-0.1227382909	0.0496737714	0.0127721623	-0.0614955622	-0.0312951972	0.0121124233	0.0620054331	-0.0615047701	-0.0473810236	-0.0048733353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.931800267421973	-0.452003482255265	0.448081059024295	0.592443852028073
0.274112	0.0685632	-1.20972	0.0150973	0.00138837	0.00294273	0.021315	-0.0496298	0.0946399999999998	0.0012824	0.000710320000000001	-0.00014085	0.2722633	-0.0397590408	0.0079819045	0.0276413132	-0.0499455618	0.0481835374	-0.0232042715	-0.0129559745	0.0428733831	-0.0521322486	0.0362711858	-0.0029328492	-0.0318186811	0.0512383773	-0.0459688572	0.0185492395	0.0178083308	-0.0455849554	0.0513964655	-0.0324425845	-0.0021437585	0.0356971313	-0.1273127594	0.0309571489	0.0116721721	0.0299532792	0.0193402489	-0.0329429485	0.0635405621	-0.0580976631	0.0210132662	0.0637298741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.951797099070081	-0.508366797518304	0.448081059024295	0.592443852028073
0.270544	0.0676004	-1.25051	0.0159768	0.0007972	0.00296744	-0.00356799999999996	-0.0009628	-0.0407899999999999	0.0008795	-0.000591170000000001	2.47099999999998e-05	0.1200898	-0.0399056168	0.0084277735	0.0270638244	-0.0496661877	0.0486148674	-0.024410558	-0.0114193591	0.0418107693	-0.0522896643	0.0378654364	-0.005407671	-0.0296255153	0.0505494535	-0.0473990497	0.021674694	0.0143723053	-0.0435744473	0.0520241169	-0.0356971313	0.0023692706	0.0320869629	-0.1171318001	0.0446951052	0.0109081337	0.040633219	0.060738859	-0.0586209818	-0.0057838503	-0.0936939873	-0.0309081522	0.0470884622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.883980991913404	-0.57939648903161	0.448081059024295	0.592443852028073
0.274306	0.0667004	-1.32058	0.0170294	0.000922763	0.00296745	0.00376199999999999	-0.000899999999999998	-0.0700699999999999	0.0010526	0.000125563	9.99999999994061e-09	0.13364065	-0.0400514517	0.0088730165	0.0264818121	-0.0493720561	0.049023627	-0.0256005252	-0.009872353	0.0406984653	-0.0523684314	0.0393893764	-0.0078703433	-0.0273531403	0.0497019183	-0.0486567622	0.024709611	0.0108679768	-0.0413301739	0.0523388891	-0.0387124883	0.0068647103	0.028214182	-0.1035774142	0.06347165	-0.015656537	0.0211181446	-0.0007422865	0.0220038728	0.0163702271	-0.0910460903	0.085628011	0.0141729612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.718167845483083	-0.504339869263307	0.448081059024295	0.592443852028073
0.270645	0.0883325	-1.64994	0.0240364	0.000922764	0.00296745	-0.00366100000000002	0.0216321	-0.32936	0.007007	9.99999999907325e-10	0	0.70500315	-0.0401965428	0.0093176004	0.0258953737	-0.0490632542	0.0494096266	-0.0267733776	-0.0083163637	0.0395377932	-0.0523684314	0.0408401761	-0.0103153331	-0.0250076315	0.0486984311	-0.0497374181	0.0276413132	0.0073119995	-0.0388641751	0.0523388891	-0.0414684511	0.0113091867	0.024110485	0.0186367388	0.016967435	0.0182650291	-0.0181297854	-0.0737204921	0.0670320358	0.0267327741	-0.0085245018	-0.003393024	-0.0020624381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.38590132180868	-0.426946739932827	0.448081059024295	0.592443852028073
0.270645	0.110289	-1.56047	0.0235798	0.000922763	0.00296745	0	0.0219565	0.0894700000000002	-0.000456599999999998	-9.99999999907325e-10	0	0.13425655	-0.0403408874	0.0097614921	0.025304607	-0.048739874	0.049772687	-0.0279283311	-0.006752807	0.0383301323	-0.0522896643	0.0422151417	-0.0127371473	-0.0225952602	0.0475421407	-0.050637085	0.0304575546	0.0037212726	-0.0361896802	0.0520241169	-0.0439465533	0.015669704	0.0198094581	-0.0011440231	0.0395144656	0.0377531589	-0.0410079552	-0.0306686542	0.0295300056	0.0014437995	0.0180137097	-0.0494549077	0.010504366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.091947538523381	-0.37540221731086	0.448081059024295	0.592443852028073
0.270518	0.142114	-1.51373	0.0216726	0.000801904	0.00310357	-0.000126999999999988	0.031825	0.04674	-0.0019072	-0.000120859	0.00013612	0.18690095	-0.0404844828	0.0102046586	0.024709611	-0.0484020114	0.0501126395	-0.0290646136	-0.0051831058	0.0370769179	-0.0521322486	0.0435117199	-0.0151303447	-0.0201224762	0.046236675	-0.051352489	0.0331465714	0.0001128608	-0.0333210373	0.0513964655	-0.0461301902	0.0199138901	0.0153463027	-0.0155672726	0.04221282	-0.0115280471	0.0105706635	-0.0064720059	-0.0253616193	0.0326865698	-0.0153755316	-3.23968e-05	0.01314343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.493256663473563	-0.377244462700534	0.448081059024295	0.592443852028073
0.26077	0.0219417	-1.50415	0.0227188	0.00102163	0.00296745	-0.00974799999999998	-0.1201723	0.00957999999999992	0.0010462	0.000219726	-0.00013612	0.2096026	-0.0406273263	0.0106470671	0.024110485	-0.0480497669	0.0504293264	-0.0301814655	-0.0036086884	0.0357796393	-0.051896421	0.0447275033	-0.0174895484	-0.0175958911	0.0447861304	-0.051881027	0.0356971313	-0.0034960873	-0.0302736359	0.0504597097	-0.0480047303	0.0240102362	0.010757547	-0.0210298625	0.0463679982	-0.0145612263	0.0239804077	0.0456361487	-0.0174539059	-0.0224104795	-0.0500392042	0.0177705085	0.0034761179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.677236034829338	-0.400726302931606	0.448081059024295	0.592443852028073
0.270953	0.0727397	-1.44003	0.0216475	0.00127313	0.00296744	0.010183	0.050798	0.0641200000000002	-0.0010713	0.0002515	-9.99999999994061e-09	0.1912415	-0.0407694154	0.0110886847	0.0235073292	-0.0476832451	0.0507226006	-0.03127814	-0.0020309873	0.0344398384	-0.0515825363	0.0458602343	-0.0198094581	-0.0150222601	0.0431950583	-0.0522207755	0.0380985803	-0.0070884207	-0.0270638244	0.0492194833	-0.0495576132	0.0279283311	0.0060807472	-0.0278086796	0.0627398914	0.0056542594	-0.0115969451	0.0196974841	0.0189196061	-0.0035991254	-0.062464475	0.0216352643	0.0134485581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.353574579076821	-0.615994669082889	0.448081059024295	0.592443852028073
0.271168	0.0722141	-1.43116	0.022222	0.00150375	0.00296744	0.000214999999999965	-0.000525599999999987	0.00886999999999993	0.000574499999999999	0.00023062	0	0.0498665999999999	-0.0409107473	0.0115294786	0.0229002443	-0.047302555	0.050992326	-0.032353904	-0.0004514381	0.0330591074	-0.0511910666	0.0469078096	-0.0220848615	-0.0124084642	0.0414684511	-0.0523704984	0.0403408874	-0.0106470671	-0.0237088227	0.0476832451	-0.0507784337	0.0316390872	0.0013541801	-0.0377761015	0.0659894694	0.0227312704	-0.0113251566	0.0009313032	0.0068369161	-0.0196869153	-0.0399959892	-0.0238255457	0.0109287304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.305151789884813	-0.368823599572554	0.448081059024295	0.592443852028073
0.270645	0.0724792	-1.46435	0.0218966	0.000922764	0.00296745	-0.000522999999999996	0.00026509999999999	-0.0331900000000001	-0.0003254	-0.000580986	9.99999999994061e-09	0.0792979	-0.0410513194	0.011969416	0.0222893319	-0.0469078096	0.0512383773	-0.0334080384	0.0011285219	0.0316390872	-0.0507226006	0.0478682839	-0.0243106464	-0.0097614921	0.0396117264	-0.0523296507	0.0424146861	-0.0141551145	-0.0202266294	0.0458602343	-0.0516590118	0.0351149558	-0.0033834701	-0.0311124579	0.0648247909	0.0245040789	-0.0152276825	-0.033754407	-3.45985e-05	0.0161646071	0.0082663074	-0.0287912066	0.0185162385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.677700650804846	-0.059765404882999	0.448081059024295	0.592443852028073
0.271031	0.0614461	-1.42855	0.0218353	0.00134659	0.0028571	0.000386000000000053	-0.0110331	0.0358	-6.13000000000002e-05	0.000423826	-0.00011035	0.0769929000000001	-0.0411911291	0.0124084642	0.021674694	-0.0464991262	0.0514606403	-0.0344398384	0.0027074549	0.0301814655	-0.050177843	0.048739874	-0.0264818121	-0.0070884207	0.0376307102	-0.0520983812	0.044311314	-0.0175958911	-0.0166359256	0.0437614146	-0.0521934471	0.0383301323	-0.0080934286	-0.0400550407	0.0637460461	0.0208923653	-0.0090033468	-0.0453422027	-0.0183522695	0.0192880694	0.0009428809	-0.0330683355	0.0173926403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.695144184338245	-0.619992247950372	0.448081059024295	0.592443852028073
0.250621	0.0737521	-1.34786	0.0203563	0.00108104	0.00283084	-0.02041	0.012306	0.0806899999999999	-0.001479	-0.00026555	-2.62600000000002e-05	0.2019465	-0.0413301739	0.0128465907	0.0210564335	-0.0460766263	0.0516590118	-0.0354486142	0.0042839244	0.0286879745	-0.0495576132	0.0495209612	-0.0285934806	-0.0043963972	0.0355316183	-0.0516775313	0.0460228486	-0.0209530451	-0.0129559745	0.0413994086	-0.0523781585	0.0412607473	-0.0127371473	-0.0596891461	0.0493158051	0.0022228164	-0.0108602231	-0.0138037167	-0.0541298087	0.0595489305	-0.0417528435	-0.0312957258	0.0649261857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.995070110631853	-0.188225677770822	0.448081059024295	0.592443852028073
0.221956	-0.0546886	-1.23356	0.0179312	0.00172015	0.00352584	-0.028665	-0.1284407	0.1143	-0.0024251	0.00063911	0.000695	0.4593662	-0.0414684511	0.0132837629	0.0204346535	-0.0456404355	0.0518333998	-0.0364336915	0.0058564958	0.0271603893	-0.048862844	0.0502100954	-0.0306409077	-0.0016926191	0.0333210373	-0.0510686325	0.0475421407	-0.0242106219	-0.009206518	0.0387884217	-0.0522119084	0.043885044	-0.01727662	-0.1082930787	0.0474542515	0.0104156625	0.0295444358	0.0706719192	-0.0338264958	-0.0519325289	-0.1085243001	0.0140269359	0.0498692123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.384016364934197	0.153858246930886	0.448081059024295	0.592443852028073
0.259919	0.117258	-1.41773	0.0218252	0.00147246	0.00296745	0.037963	0.1719466	-0.18417	0.003894	-0.00024769	-0.00055839	0.6290836	-0.0416059582	0.0137199483	0.0198094581	-0.0451906832	0.0519837232	-0.0373944116	0.0074237382	0.0256005252	-0.0480945804	0.0508059967	-0.0326194932	0.0010156846	0.0310059033	-0.0502739006	0.048862844	-0.0273531403	-0.005407671	0.0359441567	-0.0516958108	0.0461835398	-0.021674694	-0.0419477648	0.0421555779	-0.0060421977	0.0007506364	-0.0039149448	0.0076955951	0.0224505113	-0.0437862214	-0.0135746644	0.0375101649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.131585903553054	0.083228054823653	0.448081059024295	0.592443852028073
0.231123	0.0185185	-1.80799	0.0278036	0.000957866	0.00296745	-0.028796	-0.0987395	-0.39026	0.0059784	-0.000514594	0	0.8424452	-0.0417426926	0.0141551145	0.0191809517	-0.0447275033	0.0521099123	-0.0383301323	0.0089842256	0.0240102362	-0.0472539781	0.0513075588	-0.0345247919	0.0037212726	0.0285934806	-0.0492962274	0.0499794418	-0.0303656657	-0.0015798132	0.0328837193	-0.0508333239	0.0481391707	-0.0258953737	0.0464875985	-0.0718265951	-0.0643358911	0.0521904389	0.0160154447	0.0004021097	-0.0171638712	0.016748358	0.0929512392	-0.0335036828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06999317022848	-0.096530930954677	0.448081059024295	0.592443852028073
0.255269	0.0643083	-1.67233	0.0261305	0.000957866	0.00296745	0.024146	0.0457898	0.13566	-0.0016731	0	0	0.2892508	-0.0418786518	0.0145892291	0.0185492395	-0.0442510332	0.0522119084	-0.0392402281	0.0105365379	0.0223914121	-0.0463423012	0.0517138504	-0.036352523	0.0064169112	0.0260913389	-0.0481391707	0.0508872699	-0.0332338815	0.0022565198	0.0296255153	-0.0496302266	0.0497374181	-0.0299041152	0.0384295501	0.006090275	0.0176491508	-0.0032990149	-0.0180257068	0.0606759851	-0.0379990664	0.0009805129	0.062757088	0.0229101692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203065366588408	-1.21105302769963	0.448081059024295	0.592443852028073
0.264256	0.0766855	-1.59797	0.0259348	0.00128041	0.00296745	0.00898699999999997	0.0123772	0.0743599999999998	-0.0001957	0.000322544	0	0.1216364	-0.0420138333	0.0150222601	0.0179144269	-0.0437614146	0.0522896643	-0.0401240904	0.0120792627	0.0207459769	-0.0453609212	0.0520241169	-0.0380985803	0.0090953929	0.0235073292	-0.0468069407	0.0515825363	-0.0359441567	0.0060807472	0.02618914	-0.0480945804	0.0509664168	-0.0336681095	0.028998872	-0.0089629087	0.0172767778	-0.0170225216	-0.0348704616	0.0281854682	0.0116691532	0.0145287874	-0.0110570912	0.0411604966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.202306593956518	-1.27908604161829	0.448081059024295	0.592443852028073
0.26004	0.0799849	-1.55166	0.0252162	0.00182803	0.00296745	-0.004216	0.00329939999999997	0.0463100000000001	-0.0007186	0.00054762	0	0.1171364	-0.0421482344	0.015454175	0.01727662	-0.0432587929	0.0523431439	-0.0409811285	0.0136109962	0.0190758861	-0.044311314	0.0522377823	-0.0397590408	0.0117495564	0.0208495594	-0.0453043854	0.0520623368	-0.0384836111	0.009872353	0.0225952602	-0.046236675	0.0518170426	-0.0371565505	0.0202738714	0.0171305576	0.0131455183	-0.0277517413	-0.0121350338	0.0221516178	0.0109763816	0.0080468042	-0.008380831	0.0453722011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55640240821759	-1.00240637187905	0.448081059024295	0.592443852028073
0.257093	0.0428121	-1.54717	0.0251432	0.00182803	0.00296745	-0.00294700000000003	-0.0371728	0.00448999999999988	-7.30000000000001e-05	0	0	0.0482598000000001	-0.0422818529	0.015884942	0.0166359256	-0.0427433176	0.0523723222	-0.0418107693	0.0151303447	0.0173831246	-0.0431950583	0.0523544498	-0.0413301739	0.0143723053	0.018126369	-0.0436369724	0.052324667	-0.0408401761	0.0136109962	0.0188654898	-0.0440689593	0.0522829807	-0.0403408874	0.0175518395	-0.0034498586	-0.0478618524	0.0296095787	0.0217968191	-0.0398461415	0.0270939189	-0.0306331514	0.0097237542	-0.023206753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.527785382217679	-1.67510493799999	0.448081059024295	-1.68540061352814
0.256595	0.0433889	-1.52706	0.0245364	0.00182803	0.00296745	-0.000497999999999998	0.000576800000000002	0.0201100000000001	-0.000606800000000001	0	0	0.0515247999999999	-0.0424146861	0.016314529	0.0159924506	-0.0422151417	0.0523771858	-0.0426124582	0.0166359256	0.015669704	-0.0420138333	0.0523739028	-0.0428084497	0.0169566271	0.0153463027	-0.0418107693	0.0523684314	-0.0430026525	0.01727662	0.0150222601	-0.0416059582	0.0523607718	-0.0431950583	0.0123584304	0.0379698988	-0.0122909683	0.0233737965	0.0159754707	0.0215122118	-0.0321826439	-0.0339134618	0.0318414135	0.0159938301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.63742421587997	-1.03133048080777	-2.22840312389761	-1.68540061352814
0.254737	0.0514319	-1.56683	0.0238819	0.00168586	0.00306067	-0.00185799999999997	0.00804299999999999	-0.0397699999999999	-0.000654499999999999	-0.00014217	9.32200000000002e-05	0.0941654999999998	-0.0425467316	0.016742904	0.0153463027	-0.0416744222	0.0523577323	-0.0433856593	0.018126369	0.0139376608	-0.0407694154	0.0522961052	-0.044190547	0.0194956122	0.0125180835	-0.0398324213	0.0521934471	-0.0449607632	0.0208495594	0.0110886847	-0.0388641751	0.0520498384	-0.0456957037	0.0167482486	0.0123874936	-0.0168937106	0.0208529032	0.017299878	0.0265274811	-0.0299097355	-0.0003971888	0.0286150074	0.02995078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.414361854049533	-1.27504663111282	-2.22840312389761	-1.68540061352814
0.261427	0.0658753	-1.63419	0.0255868	0.00182803	0.00296745	0.00669000000000003	0.0144434	-0.0673600000000001	0.0017049	0.00014217	-9.32200000000002e-05	0.1855079	-0.042677987	0.0171700353	0.0146975897	-0.0411213197	0.0523139709	-0.0441298556	0.0196003187	0.0121890533	-0.0394636764	0.0521212014	-0.0454733605	0.0219824722	0.0096505858	-0.0377091275	0.0518004449	-0.0467052026	0.0243106464	0.0070884207	-0.0358619813	0.051352489	-0.0478223571	0.0335821178	0.0217141697	0.0441911245	-0.0322332163	-0.0390172123	0.0436487342	-0.0302104508	0.0062919216	-0.0316804397	0.0081606319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.028228242738287	-1.13676752197995	-2.22840312389761	0.592443852028073
0.256331	0.0667085	-1.63426	0.0247246	0.00170651	0.00317212	-0.00509600000000004	0.000833200000000006	-7.00000000000145e-05	-0.0008622	-0.00012152	0.00020467	0.0654187000000001	-0.0428084497	0.0175958911	0.0140464202	-0.0405559987	0.0522459219	-0.0448445497	0.0210564335	0.0104259597	-0.0380985803	0.0518495163	-0.0466540082	0.024410558	0.006752807	-0.0354486142	0.0511910666	-0.0482276804	0.0276413132	0.0030455261	-0.0326194932	0.0502739006	-0.0495576132	0.0199813318	-0.0152967574	-0.0090749331	-0.0182908418	0.014172795	-0.031166328	0.0347649539	0.042361185	-0.0383453978	-0.0326869852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13255145382694	-1.00713557086478	0.448081059024295	0.592443852028073
0.236713	0.0664059	-1.87633	0.0249167	0.00229726	0.00347501	-0.019618	-0.0003026	-0.24207	0.000192100000000001	0.00059075	0.00030289	0.3162776	-0.0429381175	0.0180204398	0.013392903	-0.0399786271	0.0521536168	-0.0455292636	0.0224933884	0.0086504753	-0.0366761804	0.0514815542	-0.0477298374	0.0267733776	0.0038338396	-0.0330591074	0.0503678575	-0.0495209612	0.0308236917	-0.0010156846	-0.0291584371	0.0488220806	-0.0508872699	0.0521160193	-0.0458409046	-0.0615606283	0.0281530524	0.0335852692	-0.0472740472	-0.0134199835	0.0500315305	-0.0186248906	-0.0464307379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.507289359897109	-0.501949640348159	0.448081059024295	0.592443852028073
0.219443	0.0918242	-1.58092	0.0250825	0.00125251	0.00298206	-0.01727	0.0254183	0.29541	0.000165799999999997	-0.00104475	-0.00049295	0.4232733	-0.0430669878	0.0184436498	0.0127371473	-0.0393893764	0.0520370985	-0.0461835398	0.0239098759	0.0068647103	-0.0351986159	0.0510179984	-0.0486984311	0.0290646136	0.0009028426	-0.030549302	0.0493342563	-0.0505788988	0.0338407093	-0.0050707869	-0.0255020041	0.0470078072	-0.0518004449	0.017779237	-0.0046581874	-0.0223610921	0.0366114609	0.0383964561	0.0210888205	-0.0051589528	0.0199810873	-0.0066937711	0.0040103369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.363006062481625	-0.452519670860527	0.448081059024295	0.592443852028073
0.240849	0.0495163	-1.5808	0.0250825	0.00165779	0.00293859	0.021406	-0.0423079	0.00012000000000012	0	0.00040528	-4.34699999999999e-05	0.0862714000000001	-0.0431950583	0.0188654898	0.0120792627	-0.0387884217	0.051896421	-0.0468069407	0.025304607	0.0050707869	-0.0336681095	0.0504597097	-0.0495576132	0.03127814	-0.0020309873	-0.0279283311	0.0480945804	-0.0513964655	0.0366761804	-0.0090953929	-0.021674694	0.0448445497	-0.0522896643	0.0272155849	0.0449339591	-0.0184068504	0.0381373255	-0.0031181117	0.0071959258	-0.062420089	-0.0165098089	0.015905166	0.0181020359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53530258199612	-0.736039905889717	0.448081059024295	-1.68540061352814
0.2204	0.0678633	-1.81355	0.031085	0.000825097	0.00235217	-0.020449	0.018347	-0.23275	0.0060025	-0.000832693	-0.00058642	0.64262665	-0.0433223267	0.0192859283	0.0114193591	-0.0381759417	0.0517316498	-0.0473990497	0.0266763128	0.0032708371	-0.0320869629	0.0498077248	-0.0503054532	0.0334080384	-0.0049584444	-0.0252057321	0.0466540082	-0.0519697758	0.0393148935	-0.0130652981	-0.017702152	0.0423483678	-0.0523509242	0.0251957313	-0.0784206472	0.1217156137	-0.0572750266	-0.0375850601	0.0574368706	-0.0118928314	0.0835060819	-0.0064684721	0.0227859378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185474563405116	-1.01387502318676	-2.22840312389761	0.592443852028073
0.217858	0.108841	-1.75769	0.0279648	0.00185808	0.00311979	-0.00254200000000002	0.0409777	0.0558599999999998	-0.0031202	0.001032983	0.00076762	0.34541985	-0.0434487905	0.0197049341	0.010757547	-0.0375521182	0.0515428613	-0.0479594708	0.028023745	0.0014670001	-0.0304575546	0.0490632542	-0.050940271	0.0354486142	-0.0078703433	-0.0223914121	0.045018557	-0.0522961052	0.0417426926	-0.0169566271	-0.0136109962	0.0395377932	-0.0519837232	0.0447777029	-0.0644181816	0.0088555201	-0.036030772	-0.0264787407	0.030785455	0.0311615703	0.0526636104	-0.0389873512	-0.0117143249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.545834899055727	-1.03048657285017	-2.22840312389761	0.592443852028073
0.210132	0.0868029	-1.81331	0.0282247	0.000946662	0.00301176	-0.00772599999999998	-0.0220381	-0.0556199999999996	0.000259900000000004	-0.000911418	-0.00010803	0.1493515	-0.0435744473	0.0201224762	0.0100939368	-0.0369171367	0.0513301431	-0.0484878293	0.0293456776	-0.0003385804	-0.0287823352	0.0482276804	-0.0514606403	0.0373944116	-0.010757547	-0.0194956122	0.0431950583	-0.0523739028	0.0439465533	-0.0207459769	-0.0094286395	0.0364336915	-0.0511910666	0.0520888415	-0.0663530234	0.0159661141	-0.0220618375	-0.0403960376	0.0149735239	0.0221831419	0.0912426992	0.0244664514	0.0214549095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.826225812867683	-0.809053198476311	-2.22840312389761	0.592443852028073
0.216057	0.0651807	-1.74636	0.0270983	0.00023792	0.00275999	0.00592500000000001	-0.0216222	0.0669499999999998	-0.0011264	-0.000708742	-0.00025177	0.1988428	-0.043699295	0.0205385235	0.0094286395	-0.0362711858	0.051093594	-0.0489837722	0.0306409077	-0.0021437585	-0.0270638244	0.047302555	-0.051865392	0.0392402281	-0.0136109962	-0.01652887	0.0411911291	-0.0522027989	0.0459146523	-0.024410558	-0.0051831058	0.0330591074	-0.0499794418	0.0412831057	-0.0690341913	-0.0222360614	-0.0076678839	0.0047688164	-0.0617581215	0.024718747	0.0279076202	-0.0216739693	-0.0090270781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.289902206094736	-0.746615633755926	-2.22840312389761	0.592443852028073
0.0858446	0.0969284	-1.79626	0.0195582	-0.00177438	0.00372641	-0.1302124	0.0317477	-0.0498999999999998	-0.0075401	-0.0020123	0.00096642	0.7378011	-0.043823331	0.0209530451	0.0087617663	-0.0356144575	0.0508333239	-0.0494469678	0.0319082567	-0.0039463888	-0.025304607	0.0462895956	-0.0521536168	0.0409811285	-0.0164217376	-0.0135019809	0.03901514	-0.0517836067	0.0476364314	-0.0279283311	-0.0009028426	0.0294390937	-0.0483587652	0.030718413	0.0272630099	-0.0145212345	0.0192957912	0.0319920157	-0.0247970306	0.0030100946	0.0084082438	0.0210412014	-0.1025402728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.25605506815562	-0.564032861907074	-2.22840312389761	0.592443852028073
0.115877	0.154515	-1.83422	0.0219031	-0.000416951	0.00396286	0.0300324	0.0575866	-0.0379600000000004	0.0023449	0.001357429	0.00023645	0.32251795	-0.0439465533	0.0213660101	0.0080934286	-0.0349471469	0.0505494535	-0.0498771065	0.0331465714	-0.0057443291	-0.0235073292	0.0451906832	-0.052324667	0.0426124582	-0.0191809517	-0.0104259597	0.0366761804	-0.0511183183	0.0491026536	-0.03127814	0.0033834701	0.0256005252	-0.0463423012	0.0421525907	-0.0107059389	0.0170251897	0.0042066797	0.0012112327	0.024109037	-0.0298538672	0.0336242263	0.0273745772	-0.0438991298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.6035869564257	-0.536609466922556	-2.22840312389761	0.592443852028073
0.141102	0.171047	-1.64378	0.0216051	-0.000697299	0.00345059	0.025225	0.016532	0.19044	-0.000298	-0.000280348	-0.00051227	0.2867279	-0.0440689593	0.021777388	0.0074237382	-0.0342694522	0.0502421146	-0.0502739006	0.0343547251	-0.0075354425	-0.021674694	0.0440078585	-0.0523781585	0.0441298556	-0.0218799809	-0.0073119995	0.0341840202	-0.0502100954	0.0503054532	-0.0344398384	0.0076471118	0.0215718994	-0.0439465533	0.0157877263	0.0264252445	0.0359313084	-0.0389514126	-0.0026989343	0.027027305	-0.0002885801	0.0547678815	-0.0072911306	0.0026600072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.715052109622757	1.75739026896055	0.448081059024295	-1.68540061352814
