"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"motion_outlier10"	"motion_outlier11"	"motion_outlier12"	"motion_outlier13"	"motion_outlier14"	"motion_outlier15"	"motion_outlier16"	"motion_outlier17"	"motion_outlier18"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.0150619	0.48859	0.277402	0.0101514	0.00147111	0.00189873	-0.0034138	-0.0123570000000001	-0.01962	-0.000482700000000001	0.00038642	0	0.0788468000000001	-0.0351782991	-0.0051937656	0.042149986	-0.0513849338	0.0268249532	0.015377307	-0.0474661945	0.0483374366	-0.0174180334	-0.0249568909	0.0509181258	-0.0433914434	0.0073270047	0.0335562706	-0.0523702023	0.0367412126	0.0030517987	-0.0408376979	0.0517653924	-0.0286479378	-0.0133107399	0.0083754883	0.0256080253	-0.0381649342	0.0182655702	0.0381154357	8.7654e-05	-0.0096832999	-0.031370494	0.013207038	-0.0044299441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.634702014303394	-1.02946206054675	0.448081059024295	0.592443852028073
-0.0242746	0.551498	0.301289	0.0103284	0.00134397	0.00189873	-0.0092127	0.062908	0.023887	0.000177	-0.00012714	0	0.1112147	-0.0353456466	-0.00474343	0.0417431291	-0.0515556917	0.027790234	0.0140748942	-0.046773099	0.0490081675	-0.0193244083	-0.0229452624	0.0502707735	-0.0448551266	0.0102255113	0.0310639394	-0.052121568	0.0392326234	-0.0007916247	-0.038164956	0.0522648503	-0.0323248521	-0.0086681957	0.0068161978	-0.0406149846	-0.0030615966	0.0113772132	-0.0056649668	-0.0279316588	0.0054592666	-0.0060833966	-0.0073612076	0.0002179618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75103532091073	-1.05179186125777	0.448081059024295	0.592443852028073
-0.0196209	0.494634	0.313922	0.0108309	0.000907837	0.00189873	0.0046537	-0.0568639999999999	0.012633	0.000502499999999999	-0.000436133	0	0.12108235	-0.0355123358	-0.004292741	0.0413292761	-0.0517110885	0.0287425773	0.0127630461	-0.0460373263	0.0496204944	-0.0212016376	-0.0208909108	0.0495101664	-0.0461985516	0.0130918447	0.0284582593	-0.0516546178	0.0415370728	-0.0046307895	-0.0352620549	0.0524131437	-0.0357611286	-0.0039545126	0.0355009855	-0.0148025849	0.0341050488	0.0003281057	-0.0220363622	0.0096903389	-0.0406663271	0.0409307201	-0.0224787277	0.007007638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.825451684242823	-0.998949915727363	0.448081059024295	0.592443852028073
-0.0173661	0.49443	0.279819	0.0101739	0.00150585	0.00189873	0.00225480000000001	-0.000203999999999982	-0.034103	-0.000657	0.000598013	0	0.09931245	-0.0356783636	-0.0038417323	0.0409084964	-0.0518510778	0.0296815396	0.011442642	-0.0452595478	0.0501736876	-0.0230468899	-0.0187976612	0.0486380181	-0.0474181167	0.0159169864	0.025748738	-0.0509713076	0.0436435792	-0.0084450432	-0.032146501	0.0522092763	-0.0389311863	0.0007916247	0.0037536106	0.0455070045	-0.0446633378	0.0325822045	0.0391257104	0.001662083	0.0064524957	-0.0451451348	0.0172584106	-0.0151562154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.253738340847494	-0.754152772571974	0.448081059024295	0.592443852028073
-0.014183	0.532548	0.296283	0.0100167	0.0011852	0.00210981	0.00318309999999999	0.0381179999999999	0.016464	-0.000157199999999998	-0.00032065	0.00021108	0.0922116000000001	-0.0358437271	-0.0033904374	0.0404808604	-0.0519756181	0.0306066839	0.0101145671	-0.044440473	0.050667088	-0.0248573823	-0.0166694112	0.0476562936	-0.0485105521	0.0186920473	0.0229452624	-0.0500744995	0.0455421041	-0.0122138669	-0.0288370829	0.0516546178	-0.0418114263	0.0055312652	-0.0020247905	-0.0350268162	0.0183702662	0.0119536094	-0.0009665483	-0.0267872351	0.0136296128	0.0026876411	-0.0255164213	0.0072989055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02846312389422	-0.505318202559803	0.448081059024295	0.592443852028073
-0.0141807	0.494566	0.304983	0.0104668	0.00144488	0.00225813	2.30000000000022e-06	-0.0379819999999999	0.00869999999999999	0.000450099999999998	0.00025968	0.00014832	0.0895893	-0.036008423	-0.00293889	0.0400464398	-0.0520846721	0.0315175794	0.0087797117	-0.0435808493	0.0511001074	-0.026630384	-0.0145101234	0.0465672044	-0.0494729291	0.0214082961	0.020058062	-0.0489679499	0.0472236001	-0.0159169864	-0.0253537587	0.050752895	-0.0443804069	0.0102255113	0.0187459163	-0.002690967	0.0414683072	0.0008717741	-0.0193675281	0.0141358006	-0.0209974873	0.0340534348	-0.0162228429	0.004843165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.4394243082217	-0.491853481302413	0.448081059024295	0.592443852028073
-0.0137043	0.508476	0.294311	0.0103655	0.00117379	0.00215871	0.0004764	0.01391	-0.010672	-0.0001013	-0.00027109	-9.94200000000003e-05	0.0486489000000001	-0.0361724484	-0.0024871236	0.0396053074	-0.0521782074	0.0324138022	0.0074389706	-0.0426814612	0.0514722298	-0.028363221	-0.0123238185	0.0453732043	-0.0503026675	0.0240571864	0.0170976719	-0.0476562936	0.0486800542	-0.0195344808	-0.0217175351	0.0495101664	-0.0466190039	0.0148358378	0.0060688506	0.0250638525	-0.0393828218	0.0345783009	0.0447004375	6.66705e-05	0.0094818896	-0.0375947963	0.010296807	0.000527592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.32481511691533	-0.501832117614075	0.448081059024295	0.592443852028073
-0.0149459	0.532853	0.304583	0.00953506	0.00126118	0.00225813	-0.0012416	0.024377	0.010272	-0.00083044	8.73899999999999e-05	9.94200000000003e-05	0.0867531	-0.0363358002	-0.002035172	0.0391575372	-0.052256196	0.0332949349	0.0060932427	-0.0417431291	0.0517830118	-0.0300532798	-0.0101145671	0.0440769831	-0.0509975427	0.026630384	0.0140748942	-0.0461450246	0.0499045256	-0.0230468899	-0.0179503407	0.0479347819	-0.0485105521	0.0193244083	-0.0175791665	-0.0292930061	0.0129801913	0.0114436328	-0.0141852496	-0.0130496932	0.0084718213	-0.0164625975	-0.0003449205	-0.002830427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.341788125705466	-0.915992537490509	0.448081059024295	0.592443852028073
-0.0161123	0.494356	0.308717	0.00986135	0.00139411	0.00225813	-0.0011664	-0.038497	0.00413400000000003	0.00032629	0.00013293	0	0.0667584	-0.0364984753	-0.0015830688	0.0387032042	-0.0523186149	0.0341605674	0.00474343	-0.0407667093	0.052032083	-0.0316980113	-0.0078864829	0.0426814612	-0.0515556917	0.0291197926	0.0110007588	-0.044440473	0.0508911792	-0.0264353189	-0.0140748942	0.0460373263	-0.0500409704	0.0236543856	0.0204836676	0.040805	0.034640292	-0.0030280578	0.0245664166	0.031901234	-0.0140575765	0.0315463076	0.0051893688	-0.0081007822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07552229752123	-0.978958751605905	0.448081059024295	0.592443852028073
-0.0168254	0.494502	0.290124	0.0104368	0.00134153	0.00225813	-0.000713100000000001	0.000146000000000035	-0.018593	0.00057545	-5.258e-05	0	0.0508536	-0.0366604707	-0.0011308477	0.0382423846	-0.0523654453	0.0350102966	0.0033904374	-0.0397530928	0.0522191466	-0.0332949349	-0.0056437143	0.0411897824	-0.0519756181	0.0315175794	0.0078864829	-0.0425497785	0.0516353132	-0.0296815396	-0.0101145671	0.0438305487	-0.0511988656	0.027790234	-0.014279418	-0.0458162063	-0.0289186926	0.0255029138	0.0468245664	0.0024622627	-0.0013988354	-0.0347155891	0.005647635	0.0197679026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08866801442777	-0.590789863026052	0.448081059024295	0.592443852028073
-0.0140131	0.556707	0.307008	0.01012	0.00106631	0.00225813	0.0028123	0.0622049999999999	0.016884	-0.000316799999999999	-0.00027522	0	0.1115023	-0.0368217834	-0.0006785423	0.0377751555	-0.0523966733	0.0358437271	0.002035172	-0.0387032042	0.0523439796	-0.0348416421	-0.0033904374	0.0396053074	-0.052256196	0.0338162004	0.00474343	-0.0404808604	0.0521333814	-0.0327680892	-0.0060932427	0.0413292761	-0.0519756181	0.0316980113	-0.0051428219	0.0051987639	0.0119641059	0.0339473223	-0.0782916846	-0.0145476846	0.0100832301	-0.0055939865	0.0129563518	-0.0204225286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10327628749694	-0.445993613706107	0.448081059024295	0.592443852028073
-0.0140239	0.523337	0.307228	0.010097	0.00116194	0.00225813	-1.08e-05	-0.03337	0.000219999999999998	-2.30000000000004e-05	9.563e-05	0	0.0395322999999999	-0.0369824104	-0.0002261864	0.0373015953	-0.0524122897	0.0366604707	0.0006785423	-0.0376180017	0.0524064334	-0.0363358002	-0.0011308477	0.0379316059	-0.0523966733	0.036008423	0.0015830688	-0.0382423846	0.0523830103	-0.0356783636	-0.002035172	0.0385503146	-0.0523654453	0.0353456466	0.0401410239	0.0461877442	0.0514555303	-0.0221174892	0.0467517312	0.0211779729	0.0138501549	0.0441570769	-0.0155362057	-0.0083777398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28934131615283	-0.421022508336043	0.448081059024295	0.592443852028073
-0.0140537	0.48347	0.251412	0.0110239	0.00135283	0.00225813	-2.98e-05	-0.039867	-0.055816	0.0009269	0.00019089	0	0.1516023	-0.0371423487	0.0002261864	0.0368217834	-0.0524122897	0.0374601473	-0.0006785423	-0.0364984753	0.0524064334	-0.0377751555	0.0011308477	0.0361724484	-0.0523966733	0.0380873499	-0.0015830688	-0.0358437271	0.0523830103	-0.0383967071	0.002035172	0.0355123358	-0.0523654453	0.0387032042	-0.0210484113	-0.0572247857	0.0047787502	0.0376277802	0.053855529	0.004002781	-0.0160541829	-0.0207846098	-0.0269889942	0.0530132824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.636300648141402	-0.644214991354908	0.448081059024295	0.592443852028073
-0.01407	0.545964	0.314182	0.00989791	0.00129666	0.00225813	-1.62999999999986e-05	0.062494	0.06277	-0.00112599	-5.61699999999999e-05	0	0.1843883	-0.0373015953	0.0006785423	0.0363358002	-0.0523966733	0.0382423846	-0.002035172	-0.0353456466	0.0523439796	-0.0391575372	0.0033904374	0.0343317983	-0.052256196	0.0400464398	-0.00474343	-0.0332949349	0.0521333814	-0.0409084964	0.0060932427	0.0322357516	-0.0519756181	0.0417431291	-0.0032540079	0.0285750537	-0.0274378165	0.0363700543	-0.0210559255	-0.00940902	0.0075662276	-0.0307633049	0.0268117596	-0.0035639037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.57539349224528	-1.00345853298281	0.448081059024295	0.592443852028073
-0.014113	0.524231	0.339561	0.00977345	0.00140249	0.00225813	-4.29999999999996e-05	-0.021733	0.025379	-0.00012446	0.00010583	0	0.0586695	-0.0374601473	0.0011308477	0.0358437271	-0.0523654453	0.0390068183	-0.0033904374	-0.0341605674	0.0522191466	-0.0404808604	0.0056437143	0.0324138022	-0.0519756181	0.0418795288	-0.0078864829	-0.0306066839	0.0516353132	-0.0432002194	0.0101145671	0.0287425773	-0.0511988656	0.044440473	0.0184209743	-0.0121667966	0.0529500546	-0.019890036	0.0150441233	0.0034745331	0.0198872543	0.0610943403	-0.0122491847	-0.0032730031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44356221683617	-1.08254082762213	0.448081059024295	0.592443852028073
-0.0145378	0.482785	0.311829	0.00986275000000001	0.00145557	0.00225813	-0.0004248	-0.041446	-0.027732	8.93000000000057e-05	5.308e-05	0	0.0767218	-0.0376180017	0.0015830688	0.0353456466	-0.0523186149	0.0397530928	-0.00474343	-0.032944319	0.052032083	-0.0417431291	0.0078864829	0.0304227813	-0.0515556917	0.0435808493	-0.0110007588	-0.027790234	0.0508911792	-0.0452595478	0.0140748942	0.0250562833	-0.0500409704	0.046773099	-0.0132374438	0.0264930137	-0.0408530703	0.0341135371	-0.0052170594	0.0333895738	-0.0142152794	-0.0340790794	0.0513981343	-0.0259629994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.929806530396768	-0.822504430048261	0.448081059024295	0.592443852028073
-0.0163381	0.577209	0.34239	0.00972733	0.00136017	0.00225813	-0.0018003	0.094424	0.030561	-0.000135420000000006	-9.54e-05	0	0.1383263	-0.0377751555	0.002035172	0.0348416421	-0.052256196	0.0404808604	-0.0060932427	-0.0316980113	0.0517830118	-0.0429424396	0.0101145671	0.028363221	-0.0509975427	0.0451450484	-0.0140748942	-0.0248573823	0.0499045256	-0.0470754035	0.0179503407	0.0212016376	-0.0485105521	0.0487218636	0.0092920831	0.0077899482	0.0077372715	0.001313367	0.0320460604	-0.0030552167	0.0182594709	-0.0077142829	0.0022593132	-0.0162115153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.879860446578776	-0.71915321311176	0.448081059024295	0.592443852028073
-0.0167345	0.526483	0.358281	0.0104006	0.00124653	0.00225813	-0.000396399999999998	-0.0507259999999999	0.015891	0.00067327	-0.00011364	0	0.1063589	-0.0379316059	0.0024871236	0.0343317983	-0.0521782074	0.0411897824	-0.0074389706	-0.0304227813	0.0514722298	-0.0440769831	0.0123238185	0.0262397614	-0.0503026675	0.0465672044	-0.0170976719	-0.0218204132	0.0486800542	-0.0486380181	0.0217175351	0.0172045393	-0.0466190039	0.0502707735	0.0170567567	-0.055378615	0.0244067053	-0.004076311	0.010953969	0.0012651564	-0.0220950804	0.0289255991	-0.0232606745	0.0474961482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.2566399031009	-0.72891970524713	0.448081059024295	0.592443852028073
-0.0151455	0.542882	0.333661	0.00988091	0.00142819	0.00225813	0.001589	0.0163989999999999	-0.02462	-0.00051969	0.00018166	0	0.0776755	-0.0380873499	0.00293889	0.0338162004	-0.0520846721	0.0418795288	-0.0087797117	-0.0291197926	0.0511001074	-0.0451450484	0.0145101234	0.0240571864	-0.0494729291	0.0478428428	-0.020058062	-0.0186920473	0.0472236001	-0.0499389857	0.0253537587	0.0130918447	-0.0443804069	0.0514071169	-0.0083835003	0.0267274088	-0.0352358234	0.0274721036	-0.0490146631	-0.0074210918	0.0126666433	-0.0386583885	0.0153453939	0.0001756428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.10812896667726	-0.725469033220407	0.448081059024295	0.592443852028073
-0.0165599	0.573977	0.36882	0.00973329	0.00134271	0.00210358	-0.00141439999999999	0.0310950000000001	0.035159	-0.000147619999999999	-8.54799999999993e-05	-0.00015455	0.0870509	-0.0382423846	0.0033904374	0.0332949349	-0.0519756181	0.0425497785	-0.0101145671	-0.027790234	0.050667088	-0.0461450246	0.0166694112	0.0218204132	-0.0485105521	0.0489679499	-0.0229452624	-0.015485388	0.0455421041	-0.0509713076	0.0288370829	0.0088911868	-0.0418114263	0.052121568	0.0234262542	0.0214507007	0.0066799736	-0.009450295	0.031964901	-0.0154913775	0.0405525685	0.0190152842	-0.0065718008	-0.0139148937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.13378351235394	-0.894414000915558	0.448081059024295	0.592443852028073
-0.0165069	0.504008	0.358952	0.0092523	0.00117948	0.00204003	5.2999999999994e-05	-0.0699690000000001	-0.00986799999999999	-0.000480990000000001	-0.000163230000000001	-6.35499999999999e-05	0.1152785	-0.0383967071	0.0038417323	0.0327680892	-0.0518510778	0.0432002194	-0.011442642	-0.0264353189	0.0501736876	-0.0470754035	0.0187976612	0.0195344808	-0.0474181167	0.0499389857	-0.025748738	-0.0122138669	0.0436435792	-0.0517294306	0.032146501	0.0046307895	-0.0389311863	0.0524082634	-0.0092104232	-0.0499218533	0.03140502	-0.0228678127	0.0119510347	0.0212027583	-0.0205419448	0.0280066455	-0.0089416848	0.0383402939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.35673451416378	-1.36525888528757	0.448081059024295	0.592443852028073
-0.0164711	0.524661	0.335187	0.00872805	0.00136233	0.00225813	3.5800000000006e-05	0.0206529999999999	-0.023765	-0.000524250000000002	0.00018285	0.0002181	0.0907138	-0.0385503146	0.004292741	0.0322357516	-0.0517110885	0.0438305487	-0.0127630461	-0.0250562833	0.0496204944	-0.0479347819	0.0208909108	0.0172045393	-0.0461985516	0.050752895	-0.0284582593	-0.0088911868	0.0415370728	-0.0522092763	0.0352620549	0.0003392783	-0.0357611286	0.0522648503	-0.024109878	0.0590306763	-0.0413837033	0.0137565492	0.007587668	0.0113469481	0.0229311471	-0.0463053343	0.0323390541	-0.0190120927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.45879418453835	-1.38983910611841	0.448081059024295	0.592443852028073
-0.0165722	0.568574	0.37264	0.00889456	0.0013817	0.00211485	-0.0001011	0.0439130000000001	0.037453	0.000166510000000002	1.93700000000001e-05	-0.00014328	0.0979251	-0.0387032042	0.00474343	0.0316980113	-0.0515556917	0.044440473	-0.0140748942	-0.0236543856	0.0490081675	-0.0487218636	0.0229452624	0.0148358378	-0.0448551266	0.0514071169	-0.0310639394	-0.0055312652	0.0392326234	-0.0524082634	0.038164956	-0.0039545126	-0.0323248521	0.0516925056	-0.0028312056	-0.0173751288	0.0451507884	-0.0244826442	-0.0166539579	-0.0102596095	0.0357117563	0.0489953259	-0.0076554681	-0.0271639358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.936912876253578	-1.39326154301222	0.448081059024295	0.592443852028073
-0.0294039	0.480335	0.338977	0.00899292	0.00121931	0.00175574	-0.0128317	-0.088239	-0.033663	9.83599999999987e-05	-0.00016239	-0.00035911	0.1657267	-0.0388553731	0.0051937656	0.0311549584	-0.0513849338	0.0450297083	-0.015377307	-0.0222309049	0.0483374366	-0.0494354616	0.0249568909	0.0124337127	-0.0433914434	0.051899593	-0.0335562706	-0.0021481754	0.0367412126	-0.0523253215	0.0408376979	-0.0082217334	-0.0286479378	0.0506959264	-0.0180692057	0.0058748075	-0.0137220575	-0.0049665891	-0.0323724033	0.0216135614	-0.0237023347	-0.0131802274	0.0161288013	-0.0175016327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092548757407192	-1.39843024939947	0.448081059024295	0.592443852028073
-0.0273663	0.591188	0.373218	0.00916143	0.0011514	0.00225814	0.0020376	0.110853	0.034241	0.000168510000000004	-6.79099999999998e-05	0.0005024	0.1840726	-0.0390068183	0.0056437143	0.0306066839	-0.0511988656	0.0455979804	-0.0166694112	-0.02078714	0.047609101	-0.0500744995	0.0269220508	0.0100035758	-0.0418114263	0.0522287737	-0.0359261587	0.0012439122	0.0340747132	-0.0519608967	0.0432641622	-0.0124337127	-0.024757758	0.0492832916	0.0134222409	0.0236186094	0.005560061	-0.0208746037	0.0097334105	-0.0043101601	0.0206354571	0.0272361297	0.00395079	-0.0268658735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.096202219912961	-1.29928392326918	0.448081059024295	0.592443852028073
-0.0289929	0.505273	0.359473	0.00871977	0.00141717	0.00225814	-0.0016266	-0.0859150000000001	-0.013745	-0.000441660000000002	0.00026577	0	0.1366581	-0.0391575372	0.0060932427	0.0300532798	-0.0509975427	0.0461450246	-0.0179503407	-0.0193244083	0.0468240289	-0.0506380137	0.0288370829	0.0075509019	-0.0401193113	0.0523936235	-0.038164956	0.0046307895	0.0312458323	-0.0513169495	0.0454297158	-0.0165621507	-0.0206832724	0.0474661945	-0.0195921398	-0.0459734751	0.0198096825	-0.0294620895	0.0235800647	0.0074755658	-0.0276154635	0.0172043222	-0.0211554457	0.0554536964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.489439932379428	-1.22750826986422	0.448081059024295	0.592443852028073
-0.0338865	0.528526	0.345188	0.0083957	0.00152635	0.00225814	-0.0048936	0.0232530000000001	-0.014285	-0.000324069999999999	0.00010918	0	0.0640941	-0.0393075269	0.0065423171	0.0294948387	-0.0507810249	0.0466705863	-0.0192192368	-0.0178440444	0.0459831556	-0.0511251541	0.0306984217	0.0050812166	-0.038319635	0.0523936235	-0.0402644936	0.0079982704	0.0282680507	-0.0503969439	0.047321299	-0.0205793086	-0.0164548132	0.0452595478	-0.037148178	0.0437645605	-0.0383842845	0.0061900841	-0.0252514313	0.0012023492	0.0063081892	-0.0464139226	0.0347027024	0.0046624874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.683620544363658	-1.07089274643724	0.448081059024295	0.592443852028073
-0.0341115	0.528513	0.374827	0.00820455	0.00129744	0.00225814	-0.000225000000000003	-1.30000000000408e-05	0.029639	-0.000191150000000003	-0.00022891	0	0.0508800000000001	-0.0394567845	0.0069909042	0.0289314543	-0.0505493769	0.0471744208	-0.020475249	-0.016347399	0.0450874833	-0.051535186	0.0325026013	0.0026000839	-0.0364172225	0.0522287737	-0.0422171104	0.0113322499	0.025155559	-0.0492058292	0.0489275043	-0.0244581953	-0.0121038584	0.0426814612	-0.0121797928	0.0121798294	0.0435259682	-0.0505148286	0.0178343371	2.98328e-05	0.0428622872	0.0338259709	-0.0338350058	-0.0255861352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.637168979865029	-1.07228855215868	0.448081059024295	0.592443852028073
-0.0343045	0.485039	0.367565	0.00884004	0.0015569	0.0018841	-0.000192999999999999	-0.043474	-0.00726199999999999	0.000635490000000002	0.00025946	-0.00037404	0.1143785	-0.0396053074	0.0074389706	0.028363221	-0.0503026675	0.0476562936	-0.0217175351	-0.0148358378	0.0441380794	-0.051867491	0.0342462625	0.0001130935	-0.0344171741	0.051899593	-0.0440156816	0.0146187631	0.0219231897	-0.0477500128	0.0502386454	-0.0281727488	-0.0076627981	0.0397530928	-0.031614314	-0.0318880824	0.0013955946	-0.0185765469	-0.0165779819	0.0152230526	-0.0156484005	-0.0110644036	-0.0062725044	0.0230868193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.817500899902494	-1.09700183051832	0.448081059024295	0.592443852028073
-0.0309536	0.559348	0.362874	0.00828874	0.0015089	0.00184905	0.0033509	0.0743089999999999	-0.00469100000000006	-0.000551300000000001	-4.80000000000001e-05	-3.50499999999996e-05	0.1140684	-0.0397530928	0.0078864829	0.027790234	-0.0500409704	0.0481159803	-0.0229452624	-0.0133107399	0.0431360754	-0.052121568	0.0359261587	-0.0023741518	-0.0323248521	0.0514071169	-0.0456536443	0.0178440444	0.0185863463	-0.0460373263	0.051246815	-0.0316980113	-0.0031646932	0.0364984753	-0.0317649645	0.0476963757	-0.0285484011	-0.0229245847	0.0094225012	0.0146115917	0.016333013	-0.0288679984	0.0404482433	-0.0232233476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.628722962017583	-0.907839311795189	0.448081059024295	0.592443852028073
-0.0379653	0.505933	0.382593	0.00808682	0.00118446	0.00173575	-0.0070117	-0.053415	0.019719	-0.000201920000000001	-0.00032444	-0.0001133	0.1121287	-0.0399001378	0.0083334077	0.0272125894	-0.0497643635	0.0485532669	-0.0241576078	-0.0117734969	0.0420826652	-0.0522970337	0.0375391619	-0.0048560483	-0.0301458661	0.050752895	-0.0471250218	0.0209945843	0.0151609305	-0.0440769831	0.0519459335	-0.0350102966	0.0013569709	0.032944319	-0.0300776357	-0.0344385539	0.0599080896	-0.0449332386	-0.0276773678	0.011902851	0.0083448734	0.0544702356	-0.0227973012	0.0005690403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.996900632094074	0.103501245718178	0.448081059024295	0.592443852028073
-0.0342575	0.481504	0.359287	0.00873239	0.00169318	0.00224287	0.0037078	-0.024429	-0.023306	0.00064557	0.00050872	0.00050712	0.1345133	-0.0400464398	0.0087797117	0.026630384	-0.0494729291	0.0489679499	-0.0253537587	-0.0102255113	0.0409791044	-0.0523936235	0.0390822688	-0.0073270047	-0.0278860579	0.0499389857	-0.0484244452	0.0240571864	0.011663266	-0.0418795288	0.0523317845	-0.0380873499	0.0058685331	0.0291197926	-0.0325666249	0.0363443354	-0.0451642045	-0.0103418333	-0.0390069041	-0.0013641251	-0.0036524193	-0.0453740132	0.0046133871	0.0029480999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11251897321028	0.257732925732945	0.448081059024295	0.592443852028073
-0.038919	0.565207	0.391288	0.00829101	0.00113444	0.00173575	-0.00466150000000001	0.083703	0.0320010000000001	-0.00044138	-0.00055874	-0.00050712	0.1957275	-0.040191996	0.0092253617	0.0260437153	-0.0491667543	0.0493598362	-0.0265329132	-0.0086681957	0.039826708	-0.0524111916	0.0405526062	-0.0097814541	-0.0255514863	0.0489679499	-0.0495471731	0.0270190229	0.0081100208	-0.0394567845	0.0524020413	-0.0409084964	0.0103364079	0.0250562833	-0.0213078848	-0.003122918	0.0113909856	-0.0288138778	0.018351014	-0.0178527639	0.0224101865	-0.0043196895	-0.0172537431	0.0102268705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.924284788331493	-0.01045116698331	0.448081059024295	0.592443852028073
-0.0342578	0.504903	0.401256	0.00929087	0.00143055	0.00197145	0.0046612	-0.060304	0.00996799999999998	0.000999860000000002	0.00029611	0.0002357	0.1515167	-0.0403368038	0.0096703246	0.0254526818	-0.0488459301	0.0497287433	-0.0276942808	-0.007102971	0.0386268493	-0.0523497117	0.0419474363	-0.0122138669	-0.0231484102	0.0478428428	-0.0504891087	0.0298676878	0.0045181276	-0.0368217834	0.05215628	-0.0434547811	0.0147273348	0.02078714	0.0027093341	-0.0075992563	0.0160704874	-0.0369176547	-0.0141140244	0.0077319639	-0.0373335463	0.0242128075	-0.0245679996	0.0109863194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.797148643154779	-0.523416354653407	0.448081059024295	0.592443852028073
-0.00357172	0.530154	0.355611	0.00937981	0.00191606	0.00243668	0.03068608	0.025251	-0.045645	8.89400000000009e-05	0.00048551	0.00046523	0.15356608	-0.0404808604	0.0101145671	0.0248573823	-0.0485105521	0.0500744995	-0.0288370829	-0.0055312652	0.0373809583	-0.0522092763	0.0432641622	-0.0146187631	-0.0206832724	0.0465672044	-0.051246815	0.0325912492	0.0009047034	-0.0339887004	0.0515959829	-0.0457090957	0.019008626	0.016347399	-0.0369949532	0.0066434438	-0.0370144994	0.0022474513	0.0298515416	0.0070102215	0.0143680906	-0.0452820075	0.0113691488	-0.024322828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.760604537275443	-0.509844203961802	0.448081059024295	0.592443852028073
