"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"motion_outlier10"	"motion_outlier11"	"motion_outlier12"	"motion_outlier13"	"motion_outlier14"	"motion_outlier15"	"motion_outlier16"	"motion_outlier17"	"motion_outlier18"	"motion_outlier19"	"motion_outlier20"	"motion_outlier21"	"motion_outlier22"	"motion_outlier23"	"motion_outlier24"	"motion_outlier25"	"motion_outlier26"	"motion_outlier27"	"motion_outlier28"	"motion_outlier29"	"motion_outlier30"	"motion_outlier31"	"motion_outlier32"	"motion_outlier33"	"motion_outlier34"	"motion_outlier35"	"motion_outlier36"	"motion_outlier37"	"motion_outlier38"	"motion_outlier39"	"motion_outlier40"	"motion_outlier41"	"motion_outlier42"	"motion_outlier43"	"motion_outlier44"	"motion_outlier45"	"motion_outlier46"	"motion_outlier47"	"motion_outlier48"	"motion_outlier49"	"motion_outlier50"	"motion_outlier51"	"motion_outlier52"	"motion_outlier53"	"motion_outlier54"	"motion_outlier55"	"motion_outlier56"	"motion_outlier57"	"motion_outlier58"	"motion_outlier59"	"motion_outlier60"	"motion_outlier61"	"motion_outlier62"	"motion_outlier63"	"motion_outlier64"	"motion_outlier65"	"motion_outlier66"	"motion_outlier67"	"motion_outlier68"	"motion_outlier69"	"motion_outlier70"	"motion_outlier71"	"motion_outlier72"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.0847689	0.0915464	1.27334	-0.0250912	-0.000903173	0.00279554	0.00718600000000003	-0.0795736	-0.05006	-0.000287799999999998	0	0.00034876	0.1686476	-0.0496302266	0.0416744222	-0.0293456776	0.0139376608	0.0029328492	-0.0194956122	0.0340126806	-0.0449607632	0.0511910666	-0.0520498384	0.047446967	-0.0378654364	0.0243106464	-0.0082049152	-0.0087617663	0.0248090665	-0.0382531258	0.0476832451	-0.0521099123	0.0510686325	-0.0446686685	0.0270675703	0.0900443856	-0.0221685992	-0.0295917298	-0.0396412561	-0.0138197709	0.01404123	-0.0041904233	-0.0017405836	-0.0119042855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.746890249917884	-0.094951844458707	0.448081059024295	0.592443852028073
0.0982416	0.0482955	1.00063	-0.0218062	-1.9241e-05	0.00500948	0.0134727	-0.0432509	-0.27271	0.003285	0.000883932	0.00221394	0.6485772	-0.0497019183	0.0419463399	-0.0299041152	0.0148058821	0.001805417	-0.0182322141	0.0327957961	-0.0440078585	0.0507226006	-0.0522538189	0.0484450328	-0.0396854757	0.0268703181	-0.0113091867	-0.005407671	0.0215718994	-0.0355316183	0.0458602343	-0.051502229	0.051881027	-0.0469579174	-0.0190138781	0.0535099849	-0.0617463964	0.0021479519	0.0103556261	0.0102380597	0.0032075198	-0.0187456107	0.0238649558	0.055478236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.335324157277269	-0.073793314727141	0.448081059024295	0.592443852028073
0.157415	0.268924	0.587272	-0.0125223	-0.00191779	0.00638473	0.0591734	0.2206285	-0.413358	0.0092839	-0.001898549	0.00137525	1.32104485	-0.049772687	0.0422151417	-0.0304575546	0.015669704	0.0006771467	-0.0169566271	0.0315490697	-0.0430026525	0.050177843	-0.0523607718	0.0493342563	-0.0413994086	0.0293456776	-0.0143723053	-0.0020309873	0.0182322141	-0.0326194932	0.0437614146	-0.0505494535	0.0523082586	-0.048862844	-0.0398077501	-0.0199663191	0.0089985753	0.1102453939	-0.1053045538	-0.0860206653	0.0358274042	0.0509469823	-0.0298563896	-0.0013658592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-2.42333672852632	-0.047857540327684	0.448081059024295	0.592443852028073
0.112392	0.0922176	-0.0476822	-0.00629442	0.000713535	0.00529992	-0.045023	-0.1767064	-0.6349542	0.00622788	0.002631325	-0.00108481	1.35388435	-0.0498425313	0.0424808075	-0.0310059033	0.01652887	-0.0004514381	-0.015669704	0.0302736359	-0.0419463399	0.0495576132	-0.0523704984	0.0501126395	-0.0430026525	0.0317289578	-0.0173831246	0.0013541801	0.0148058821	-0.0295323731	0.0413994086	-0.0492579697	0.0523471556	-0.0503678575	-0.1160381958	0.0089655228	0.0714275638	0.0772245309	-0.1612328683	-0.0589478391	-0.019374375	0.0514718285	0.0735275379	0.0615019263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.091442568599347	-0.457203992612892	0.448081059024295	0.592443852028073
0.101484	0.389751	0.290555	-0.00505051	-0.000172572	0.00436997	-0.010908	0.2975334	0.3382372	0.00124391	-0.000886107	-0.00092995	0.79967695	-0.04991145	0.0427433176	-0.0315490697	0.0173831246	-0.0015798132	-0.0143723053	0.0289706552	-0.0408401761	0.048862844	-0.0522829807	0.0507784337	-0.0444909208	0.0340126806	-0.0203306886	0.0047336909	0.0113091867	-0.0262868196	0.0387884217	-0.0476364314	0.0519974292	-0.0514606403	-0.0538153606	-0.0973054313	-0.0031327691	0.0054700793	0.0987843343	0.0075612918	-0.0272515602	0.0394246543	0.0307251046	0.0849390525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.222194444181244	-0.91379815053605	0.448081059024295	0.592443852028073
0.0850285	0.313406	0.337827	-0.00486653	-0.000268265	0.00398314	-0.0164555	-0.076345	0.047272	0.00018398	-9.5693e-05	-0.00038683	0.17339765	-0.0499794418	0.0430026525	-0.0320869629	0.0182322141	-0.0027074549	-0.0130652981	0.0276413132	-0.0396854757	0.0480945804	-0.0520983812	0.0513301431	-0.0458602343	0.0361896802	-0.0232042715	0.0080934286	0.0077587455	-0.0229002443	0.0359441567	-0.0456957037	0.0512616758	-0.0521322486	-0.0345154161	-0.0946122556	0.0297894908	0.0192456997	0.0237083406	0.0076274552	-0.0018696396	0.0233712301	-0.046733899	-0.0275154067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20806976107582	-0.935766895895519	0.448081059024295	0.592443852028073
0.0849586	0.375212	0.383197	-0.00393844	-0.000324562	0.0038371	-6.99000000000116e-05	0.061806	0.04537	0.00092809	-5.6297e-05	-0.000146039999999999	0.16376725	-0.0500465054	0.0432587929	-0.0326194932	0.0190758861	-0.0038338396	-0.0117495564	0.0262868196	-0.0384836111	0.0472539781	-0.0518170426	0.051766528	-0.0471069319	0.0382531258	-0.0259934166	0.0114193591	0.0041714317	-0.0193908153	0.0328837193	-0.0434487905	0.0501453577	-0.0523771858	-0.0310679474	-0.0943662454	0.0194561953	0.0238176021	0.0453640501	0.0114930505	0.0083835377	0.0005610021	0.003808641	0.010320682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0539090914947	-0.964203926412019	0.448081059024295	0.592443852028073
0.0775892	0.270582	0.370169	-0.00419336	-0.000118433	0.00383474	-0.00736940000000001	-0.10463	-0.0130279999999999	-0.00025492	0.000206129	-2.3600000000003e-06	0.14819785	-0.0501126395	0.0435117199	-0.0331465714	0.0199138901	-0.0049584444	-0.0104259597	0.0249084068	-0.0372360105	0.0463423012	-0.0514394875	0.0520866082	-0.0482276804	0.0401965428	-0.0286879745	0.0146975897	0.0005642937	-0.0157773596	0.0296255153	-0.0409107473	0.0486567622	-0.0521934471	-0.0298804392	-0.0929755812	0.016582671	0.0151885206	0.0188201727	0.0376031024	0.0052687415	0.019776246	-0.0058481381	0.0022263228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.740270596813927	-0.077649103647054	0.448081059024295	0.592443852028073
0.121851	0.253217	0.434013	-0.0075646	-0.000806588	0.00410737	0.0442618	-0.017365	0.063844	-0.00337124	-0.000688155	0.00027263	0.34207205	-0.050177843	0.0437614146	-0.0336681095	0.0207459769	-0.0060807472	-0.0090953929	0.0235073292	-0.0359441567	0.0453609212	-0.0509664168	0.0522896643	-0.0492194833	0.0420138333	-0.03127814	0.0179144269	-0.0030455261	-0.0120792627	0.02618914	-0.0380985803	0.0468069407	-0.0515825363	-0.0320263022	-0.0747556824	-0.0125866841	0.0165477413	0.0115132231	0.0577937735	-0.0077856833	0.0014240622	0.037126198	0.0192884336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168962227934089	-0.033773633202373	0.448081059024295	0.592443852028073
0.15108	0.162893	0.363675	-0.00707684	-0.000425326	0.00473077	0.029229	-0.090324	-0.070338	0.00048776	0.000381262	0.0006234	0.2645121	-0.0502421146	0.0440078585	-0.0341840202	0.0215718994	-0.0072002268	-0.0077587455	0.0220848615	-0.034609585	0.044311314	-0.0503987089	0.0523752403	-0.0500796887	0.043699295	-0.0337544877	0.0210564335	-0.0066408724	-0.0083163637	0.0225952602	-0.0350311327	0.0446096262	-0.0505494535	-0.0491912242	-0.0726660952	-0.0009135955	0.0250722714	0.0091336625	0.0414273837	0.0023544459	-0.0064593076	0.0848837781	-0.0016937137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.70655564044889	-0.076869324218739	-2.22840312389761	0.592443852028073
0.174977	0.154757	0.182726	-0.00421572	0.000250642	0.00554755	0.023897	-0.008136	-0.180949	0.00286112	0.000675968	0.00081678	0.4306754	-0.0503054532	0.0442510332	-0.0346942175	0.0223914121	-0.0083163637	-0.0064169112	0.0206422981	-0.0332338815	0.0431950583	-0.0497374181	0.0523431439	-0.0508059967	0.0452476394	-0.0361080066	0.024110485	-0.0102046586	-0.0045088495	0.0188654898	-0.0317289578	0.0420811315	-0.0491026536	-0.0539984645	-0.0240189047	0.0789788982	0.0175562805	0.1339194771	0.0204277281	-0.0145849551	-0.0442864746	0.0674216562	0.0078242404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.58950932028429	0.096425796901272	-2.22840312389761	-1.68540061352814
0.14448	0.285644	0.169557	-0.00232805	0.00117279	0.00511878	-0.030497	0.130887	-0.013169	0.00188767	0.000922148	-0.00042877	0.3364824	-0.0503678575	0.0444909208	-0.0351986159	0.0232042715	-0.0094286395	-0.0050707869	0.0191809517	-0.0318186811	0.0420138333	-0.0489837722	0.0521934471	-0.0513964655	0.0466540082	-0.0383301323	0.0270638244	-0.0137199483	-0.0006771467	0.0150222601	-0.028214182	0.0392402281	-0.0472539781	-0.0447350082	-0.0423616999	0.116949533	0.0041455185	0.0388208851	0.029879608	0.0054391735	0.0053533668	0.0055692991	0.0197763943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.60515490678052	0.444509638631442	0.448081059024295	-1.68540061352814
0.0969492	0.367069	0.277546	-0.00192667	0.00155722	0.0043686	-0.0475308	0.081425	0.107989	0.00040138	0.00038443	-0.000750179999999999	0.3137443	-0.0504293264	0.0447275033	-0.0356971313	0.0240102362	-0.0105365379	-0.0037212726	0.017702152	-0.0303656657	0.0407694154	-0.0481391707	0.0519264863	-0.0518495163	0.0479139886	-0.0404127789	0.0299041152	-0.0171700353	0.003158189	0.0110886847	-0.0245103563	0.0361080066	-0.045018557	-0.0175164603	-0.0705244677	0.0729909653	-0.0024296516	0.0562167493	0.0047598594	0.0081943818	0.0301915296	-0.0231045947	0.0061923847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.444120489524321	0.467255872857202	0.448081059024295	-1.68540061352814
0.077497	0.30108	0.330515	-0.00204016	0.00118664	0.00439954	-0.0194522000000001	-0.065989	0.052969	-0.00011349	-0.00037058	3.09399999999993e-05	0.1641607	-0.0504898588	0.0449607632	-0.0361896802	0.0248090665	-0.0116395445	-0.0023692706	0.0162072446	-0.0288765622	0.0394636764	-0.0472051818	0.0515428613	-0.0521639377	0.049023627	-0.0423483678	0.0326194932	-0.0205385235	0.0069765817	0.0070884207	-0.0206422981	0.0327077205	-0.0424146861	-0.0062859953	-0.0570542704	0.0897559405	0.004808224	0.0170234467	-0.0176293872	0.0102451831	0.0027760251	-0.0472119951	-0.0407874322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.45447345909924	-0.421322878061307	0.448081059024295	-1.68540061352814
0.074879	0.364532	0.420127	-0.00345883	0.00100014	0.00481626	-0.00261799999999997	0.063452	0.089612	-0.00141867	-0.0001865	0.00041672	0.2567765	-0.0505494535	0.0451906832	-0.0366761804	0.0256005252	-0.0127371473	-0.0010156846	0.0146975897	-0.0273531403	0.0380985803	-0.0461835398	0.051043434	-0.0523388891	0.0499794418	-0.0441298556	0.0351986159	-0.0238094045	0.010757547	0.0030455261	-0.0166359256	0.0290646136	-0.0394636764	-0.0028107335	-0.0728964212	0.025017516	0.0087158343	0.043094345	0.005817908	-0.0006781853	0.0155715354	-0.0397266422	-0.0179696011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.799096952002879	-0.639245556081613	0.448081059024295	-1.68540061352814
0.0708172	0.321162	0.435403	-0.00455855	0.000581715	0.0044429	-0.0040618	-0.04337	0.015276	-0.00109972	-0.000418425	-0.00037336	0.15728305	-0.0506081094	0.0454172463	-0.0371565505	0.0263843771	-0.0138288366	0.0003385804	0.0131745611	-0.0257972105	0.0366761804	-0.0450761418	0.0504293264	-0.0523739028	0.0507784337	-0.0457507597	0.0376307102	-0.0269671338	0.0144808008	-0.0010156846	-0.0125180835	0.0252057321	-0.0361896802	-0.0005546364	-0.0540860865	0.0354265262	0.0104883461	-0.0006063534	0.0012543082	0.0099198341	0.0008062105	-0.0051041721	-0.0292638685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.77022716553225	-0.618839332004405	0.448081059024295	-1.68540061352814
0.0729439	0.321079	0.432953	-0.00490154	0.000828996	0.00409147	0.0021267	-8.29999999999997e-05	-0.00245000000000001	-0.00034299	0.000247281	-0.00035143	0.05174475	-0.0506658255	0.0456404355	-0.0376307102	0.0271603893	-0.0149141057	0.0016926191	0.0116395445	-0.0242106219	0.0351986159	-0.043885044	0.0497019183	-0.0522688852	0.0514180959	-0.0472051818	0.0399056168	-0.0299967047	0.018126369	-0.0050707869	-0.0083163637	0.0211597241	-0.0326194932	-0.0030967709	-0.0615104768	0.0064035061	0.0065523141	0.037036381	0.0127282442	-0.0058707306	-0.0074353224	-0.004236857	-0.023877951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.05201785876246	-0.599445345678141	0.448081059024295	0.592443852028073
0.0716144	0.354691	0.533458	-0.00586091	0.000690023	0.00452416	-0.0013295	0.033612	0.100505	-0.00095937	-0.000138973	0.00043269	0.21199815	-0.0507226006	0.0458602343	-0.0380985803	0.0279283311	-0.0159924506	0.0030455261	0.0100939368	-0.0225952602	0.0336681095	-0.0426124582	0.048862844	-0.0520241169	0.051896421	-0.0484878293	0.0420138333	-0.0328837193	0.021674694	-0.0090953929	-0.0040589197	0.0169566271	-0.0287823352	0.0123157695	-0.043600432	0.0134577767	0.0249680222	-0.0018013372	0.0026877571	0.0168049044	-0.0010780089	-0.0248867884	-0.029389157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.21502106761396	-0.220268195812051	0.448081059024295	-1.68540061352814
0.063768	0.308353	0.479414	-0.00702138	0.000454241	0.00452416	-0.00784639999999998	-0.0463379999999999	-0.054044	-0.00116047	-0.000235782	0	0.178041	-0.0507784337	0.0460766263	-0.0385600826	0.0286879745	-0.0170633708	0.0043963972	0.0085391442	-0.0209530451	0.0320869629	-0.0412607473	0.0479139886	-0.0516402525	0.0522119084	-0.049594035	0.0439465533	-0.0356144575	0.0251067401	-0.0130652981	0.0002257211	0.0126276447	-0.024709611	-0.0033663276	-0.0434691769	-0.0113174309	0.0020855671	0.0131278581	0.01640198	-0.0027063604	0.0019526768	-0.0291686196	-0.0054693761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.56344237846791	0.328919598597519	0.448081059024295	-1.68540061352814
0.0728055	0.205284	0.487126	-0.00821552	0.000977383	0.00452416	0.00903749999999996	-0.103069	0.007712	-0.00119414	0.000523142	0	0.2056826	-0.0508333239	0.0462895956	-0.03901514	0.0294390937	-0.018126369	0.0057443291	0.0069765817	-0.0192859283	0.0304575546	-0.0398324213	0.0468574839	-0.0511183183	0.0523635681	-0.0505197734	0.0456957037	-0.0381759417	0.0284040951	-0.0169566271	0.0045088495	0.0082049152	-0.0204346535	-0.0135671924	-0.023638879	0.0115448095	0.0036561712	0.0052040651	0.0029555881	-0.001993981	-0.0188116233	0.0194073933	-0.0156505054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.334220478098683	0.267562994583359	0.448081059024295	-1.68540061352814
0.0610069	0.279048	0.5861	-0.00902837	0.000615975	0.00421556	-0.0117986	0.073764	0.098974	-0.00081285	-0.000361408	-0.0003086	0.2586795	-0.0508872699	0.0464991262	-0.0394636764	0.0301814655	-0.0191809517	0.0070884207	0.005407671	-0.0175958911	0.0287823352	-0.0383301323	0.0456957037	-0.0504597097	0.0523509242	-0.0512616758	0.0472539781	-0.0405559987	0.0315490697	-0.0207459769	0.0087617663	0.0037212726	-0.0159924506	0.0078827009	-0.0117379278	-0.0135528203	0.0088670742	0.0074234252	0.0109561474	0.0037486134	-0.0038900475	-0.0457056594	0.0353498644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.08997877018051	0.179755676814626	0.448081059024295	0.592443852028073
0.0601033	0.220983	0.574637	-0.00898027	0.000882332	0.00452416	-0.000903599999999998	-0.058065	-0.011463	4.81000000000006e-05	0.000266357	0.0003086	0.10158445	-0.050940271	0.0467052026	-0.0399056168	0.0309148693	-0.0202266294	0.0084277735	0.0038338396	-0.015884942	0.0270638244	-0.0367566699	0.044431258	-0.0496661877	0.0521740164	-0.0518170426	0.0486148674	-0.0427433176	0.0345247919	-0.024410558	0.0129559745	-0.0007899965	-0.0114193591	0.0096882429	-0.0091696499	0.0080213282	0.0005556108	-0.0106217366	-0.0147440441	0.0120912743	0.0199976336	-0.0398939827	-0.003764022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02990811265203	0.118577197072256	0.448081059024295	0.592443852028073
0.0671745	0.258985	0.623374	-0.00954863	0.00102809	0.00452416	0.0070712	0.038002	0.048737	-0.00056836	0.000145758	0	0.1295161	-0.050992326	0.0469078096	-0.0403408874	0.0316390872	-0.0212629165	0.0097614921	0.0022565198	-0.0141551145	0.025304607	-0.0351149558	0.0430669878	-0.048739874	0.0518333998	-0.0521838529	0.049772687	-0.0447275033	0.0373152977	-0.0279283311	0.0170633708	-0.0052954007	-0.006752807	0.0163573647	-0.0040891714	-0.0198011207	0.0054948937	-0.0032745295	0.0084583491	-0.0025328177	-0.0107217738	-0.0374997346	0.0021475824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.64813455822498	-0.108737917560202	0.448081059024295	-1.68540061352814
0.0677077	0.258971	0.588526	-0.00951509	0.000335107	0.00452416	0.000533199999999998	-1.39999999999585e-05	-0.034848	3.35400000000003e-05	-0.000692983	0	0.07172135	-0.051043434	0.0471069319	-0.0407694154	0.032353904	-0.0222893319	0.0110886847	0.0006771467	-0.0124084642	0.0235073292	-0.0334080384	0.0416059582	-0.0476832451	0.0513301431	-0.0523607718	0.0507226006	-0.0464991262	0.0399056168	-0.03127814	0.0210564335	-0.0097614921	-0.0020309873	0.0129887905	-0.001913415	-0.0019258559	0.0010932389	-0.0083039895	-0.0127496998	0.0058069294	0.005167859	-0.0407503314	-0.0014458359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.50269373492824	-0.170474499354776	0.448081059024295	-1.68540061352814
0.0730102	0.284843	0.603584	-0.00943411	0.000545582	0.00452416	0.00530249999999997	0.025872	0.015058	8.09799999999996e-05	0.000210475	0	0.06080525	-0.051093594	0.047302555	-0.0411911291	0.0330591074	-0.0233053991	0.0124084642	-0.0009028426	-0.0106470671	0.021674694	-0.0316390872	0.0400514517	-0.0464991262	0.0506658255	-0.0523471556	0.0514606403	-0.0480497669	0.0422818529	-0.0344398384	0.0249084068	-0.0141551145	0.0027074549	0.018052371	0.0036526178	-0.0141311196	0.0033325993	-0.0065027044	-0.0031302819	0.0084442123	-0.0016459828	-0.0320114064	0.0087483137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.567305920551918	-0.202379154132237	-2.22840312389761	0.592443852028073
0.0558495	0.284749	0.542879	-0.00954025	0.000545582	0.00402187	-0.0171607	-9.3999999999983e-05	-0.060705	-0.000106139999999999	0	-0.00050229	0.1083812	-0.0511428052	0.0474946641	-0.0416059582	0.0337544877	-0.0243106464	0.0137199483	-0.0024820104	-0.0088730165	0.0198094581	-0.0298113868	0.0384069609	-0.0451906832	0.0498425313	-0.0521430537	0.0519837232	-0.0493720561	0.044431258	-0.0373944116	0.0285934806	-0.0184436498	0.0074237382	0.0062656893	0.0010966327	-0.0023789403	-0.0083433789	0.0014774089	-0.0148895563	0.0032623101	0.0044117832	-0.0409438433	0.0234950565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.634197021126937	0.132862071831973	-2.22840312389761	-1.68540061352814
