"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"motion_outlier10"	"motion_outlier11"	"motion_outlier12"	"motion_outlier13"	"motion_outlier14"	"motion_outlier15"	"motion_outlier16"	"motion_outlier17"	"motion_outlier18"	"motion_outlier19"	"motion_outlier20"	"motion_outlier21"	"motion_outlier22"	"motion_outlier23"	"motion_outlier24"	"motion_outlier25"	"motion_outlier26"	"motion_outlier27"	"motion_outlier28"	"motion_outlier29"	"motion_outlier30"	"motion_outlier31"	"motion_outlier32"	"motion_outlier33"	"motion_outlier34"	"motion_outlier35"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.0100572	0.150667	0.0699244	-0.00279633	0.00331524	-0.00233712	0.0345783	0.00401799999999999	0.0187851	-0.00027207	0.00063438	-0.00026393	0.1159004	-0.0434487905	0.0197049341	0.010757547	-0.0375521182	0.0515428613	-0.0479594708	0.028023745	0.0014670001	-0.0304575546	0.0490632542	-0.050940271	0.0354486142	-0.0078703433	-0.0223914121	0.045018557	-0.0522961052	0.0417426926	-0.0169566271	-0.0136109962	0.0395377932	-0.0519837232	0.0242865725	0.0333139988	-0.007202134	0.0223298248	-0.0304044192	-0.0074461894	-0.0257793512	-0.0017785261	0.0362045276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.363164781224559	-0.158298154384608	-2.22840312389761	0.592443852028073
0.00687012	0.148362	0.0355769	-0.00323061	0.0037018	-0.0025187	-0.00318708	-0.002305	-0.0343475	-0.00043428	0.00038656	-0.00018158	0.08996058	-0.0435744473	0.0201224762	0.0100939368	-0.0369171367	0.0513301431	-0.0484878293	0.0293456776	-0.0003385804	-0.0287823352	0.0482276804	-0.0514606403	0.0373944116	-0.010757547	-0.0194956122	0.0431950583	-0.0523739028	0.0439465533	-0.0207459769	-0.0094286395	0.0364336915	-0.0511910666	0.0360681058	0.0241104013	-0.016391898	0.0051926402	-0.0536877119	-0.0267659142	0.0071021605	-0.0031505665	0.037558328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.841276290959538	-0.267679913991989	-2.22840312389761	0.592443852028073
0.0181426	0.161634	0.0157067	-0.00264881	0.00353619	-0.00199077	0.01127248	0.013272	-0.0198702	0.0005818	-0.00016561	0.000527929999999999	0.10818168	-0.043699295	0.0205385235	0.0094286395	-0.0362711858	0.051093594	-0.0489837722	0.0306409077	-0.0021437585	-0.0270638244	0.047302555	-0.051865392	0.0392402281	-0.0136109962	-0.01652887	0.0411911291	-0.0522027989	0.0459146523	-0.024410558	-0.0051831058	0.0330591074	-0.0499794418	0.0407951214	0.0180419357	-0.0519318079	-0.0104140458	-0.0654950718	-0.0504321735	0.0048750196	0.0107385163	0.0100348558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.592393290016047	-0.558034868874234	-2.22840312389761	0.592443852028073
0.00511767	0.18499	0.0153964	-0.000617519	0.00275437	-0.00201168	-0.01302493	0.023356	-0.000310300000000001	0.002031291	-0.00078182	-2.09099999999998e-05	0.17839228	-0.043823331	0.0209530451	0.0087617663	-0.0356144575	0.0508333239	-0.0494469678	0.0319082567	-0.0039463888	-0.025304607	0.0462895956	-0.0521536168	0.0409811285	-0.0164217376	-0.0135019809	0.03901514	-0.0517836067	0.0476364314	-0.0279283311	-0.0009028426	0.0294390937	-0.0483587652	0.0350727046	0.0249496279	-0.0559283499	-0.0317673436	-0.078622828	-0.0363501724	0.0158255079	0.0230189688	-0.0065906748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.192105104756155	-0.580931068763882	-2.22840312389761	0.592443852028073
0.0181428	0.144007	0.0270353	-0.00254148	0.00300869	-0.002027	0.01302513	-0.040983	0.0116389	-0.001923961	0.00025432	-1.53200000000001e-05	0.17532708	-0.0439465533	0.0213660101	0.0080934286	-0.0349471469	0.0505494535	-0.0498771065	0.0331465714	-0.0057443291	-0.0235073292	0.0451906832	-0.052324667	0.0426124582	-0.0191809517	-0.0104259597	0.0366761804	-0.0511183183	0.0491026536	-0.03127814	0.0033834701	0.0256005252	-0.0463423012	0.04686895	0.022784643	-0.0508100177	-0.0271232569	-0.0556834241	-0.0356938947	-0.0108813986	0.0100046577	-0.0071655927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154823534384058	-0.550978717329018	-2.22840312389761	0.592443852028073
-0.00999289	0.155252	0.049265	-0.00323298	0.00340532	-0.00201959	-0.02813569	0.011245	0.0222297	-0.0006915	0.00039663	7.41000000000023e-06	0.11638739	-0.0440689593	0.021777388	0.0074237382	-0.0342694522	0.0502421146	-0.0502739006	0.0343547251	-0.0075354425	-0.021674694	0.0440078585	-0.0523781585	0.0441298556	-0.0218799809	-0.0073119995	0.0341840202	-0.0502100954	0.0503054532	-0.0344398384	0.0076471118	0.0215718994	-0.0439465533	0.0484076806	0.035589531	-0.01891938	-0.0016497442	-0.061188746	0.0046814148	-0.0037619672	-0.0037702889	-0.0023083869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.569907290702759	-0.432654331199872	0.448081059024295	-1.68540061352814
-0.00990443	0.100122	-0.131061	-0.0016675	0.00403077	-0.00164975	8.84600000000003e-05	-0.05513	-0.180326	0.00156548	0.00062545	0.00036984	0.36358296	-0.044190547	0.0221871482	0.006752807	-0.0335815749	0.04991145	-0.050637085	0.0355316183	-0.0093176004	-0.0198094581	0.0427433176	-0.0523139709	0.0455292636	-0.0245103563	-0.0041714317	0.0315490697	-0.0490632542	0.0512383773	-0.0373944116	0.0118595137	0.0173831246	-0.0411911291	0.0393124891	0.0488283055	0.0381056268	-0.0432070341	-0.0275450886	0.004554804	-0.0593656603	0.0047547018	0.0772766177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.918465515775173	-0.421452665767426	0.448081059024295	-1.68540061352814
-0.0380648	0.118922	-0.396385	0.00316388	0.0016916	-0.000751423	-0.02816037	0.0188000000000001	-0.265324	0.00483138	-0.00233917	0.000898327	0.71572822	-0.044311314	0.0225952602	0.0060807472	-0.0328837193	0.0495576132	-0.0509664168	0.0366761804	-0.0110886847	-0.0179144269	0.0413994086	-0.0521322486	0.0468069407	-0.0270638244	-0.0010156846	0.0287823352	-0.0476832451	0.051896421	-0.0401240904	0.0159924506	0.0130652981	-0.0380985803	0.036056195	0.0181529683	0.0689469827	-0.1129115889	-0.0308548006	-0.0108340005	0.0048004725	0.0560640015	0.1388075181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.744923537121885	-0.416942079614388	0.448081059024295	-1.68540061352814
-0.0633202	0.0574862	-0.597905	0.00516341	0.00183342	-0.000846715	-0.0252554	-0.0614358000000001	-0.20152	0.00199953	0.00014182	-9.52920000000001e-05	0.4000433	-0.044431258	0.0230016937	0.005407671	-0.0321760928	0.0491807684	-0.0512616758	0.0377873696	-0.0128465907	-0.0159924506	0.0399786271	-0.0518333998	0.0479594708	-0.0295323731	0.0021437585	0.0258953737	-0.0460766263	0.0522760543	-0.0426124582	0.0200182296	0.0086504753	-0.0346942175	0.0410235536	-0.0375881279	0.0519398263	-0.1364064511	-0.0004966613	-0.0348781206	0.0085229076	0.0606939804	0.1285324667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.325515968437556	-0.538123384144795	0.448081059024295	0.592443852028073
-0.0768789	0.114391	-0.725669	0.00898002	0.00179836	-0.00152332	-0.0135587	0.0569048	-0.127764	0.00381661	-3.50600000000002e-05	-0.000676605	0.42464125	-0.0445503769	0.0234064185	0.0047336909	-0.0314589057	0.0487810905	-0.0515226647	0.0388641751	-0.0145892291	-0.0140464202	0.0384836111	-0.0514180959	0.0489837722	-0.0319082567	0.0052954007	0.0229002443	-0.0442510332	0.0523752403	-0.0448445497	0.0239098759	0.0041714317	-0.0310059033	0.0429813657	-0.0546062343	0.054984294	-0.1148008721	-0.0016927497	-0.008314856	0.0883055491	0.0523115854	0.1085285209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04695100495016	-0.789649623942846	0.448081059024295	0.592443852028073
-0.227252	0.149135	-1.40771	0.0366114	0.00539782	0.000329603	-0.1503731	0.034744	-0.682041	0.02763138	0.00359946	0.001852923	2.52134625	-0.0446686685	0.0238094045	0.0040589197	-0.030732371	0.0483587652	-0.0517492091	0.0399056168	-0.016314529	-0.0120792627	0.0369171367	-0.0508872699	0.0498771065	-0.0341840202	0.0084277735	0.0198094581	-0.0422151417	0.0521934471	-0.0468069407	0.0276413132	-0.0003385804	-0.0270638244	-0.0581521704	-0.0515805108	-0.0227193142	-0.0493824955	0.1112258932	0.0259530338	0.0460184714	-0.0152386194	-0.0881117966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08830718550986	-0.001274000399363	0.448081059024295	0.592443852028073
-0.325963	-0.103673	-1.76985	0.0529929	0.00478771	0.0023546	-0.098711	-0.252808	-0.36214	0.0163815	-0.000610110000000001	0.002024997	1.66448935	-0.0447861304	0.0242106219	0.0033834701	-0.0299967047	0.0479139886	-0.0519411573	0.0409107473	-0.0180204398	-0.0100939368	0.0352821126	-0.0502421146	0.050637085	-0.036352523	0.0115294786	0.0166359256	-0.0399786271	0.0517316498	-0.0484878293	0.0311875391	-0.0048460789	-0.0229002443	-0.0396290443	0.0053832713	-0.0494167195	-0.0177128194	-0.0116540455	0.027052407	0.0769651154	-0.0237856258	-0.0597277391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.892513997302848	0.481744330071848	0.448081059024295	0.592443852028073
-0.218993	-0.206646	-1.81087	0.043509	0.00448496	0.0038532	0.10697	-0.102973	-0.0410200000000001	-0.00948389999999999	-0.00030275	0.0014986	0.8152255	-0.0449027607	0.0246100408	0.0027074549	-0.0292521253	0.047446967	-0.0520983812	0.0418786518	-0.0197049341	-0.0080934286	0.0335815749	-0.0494840794	0.0512616758	-0.0384069609	0.0145892291	0.013392903	-0.0375521182	0.050992326	-0.0498771065	0.0345247919	-0.0093176004	-0.0185492395	0.0141869005	0.0145492788	-0.0033608961	-0.0157371583	0.084712613	-0.0112003644	-0.0622287536	-0.1150645705	0.0210573717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.634428743561855	0.546552105470819	0.448081059024295	0.592443852028073
-0.235142	0.0776024	-1.42062	0.0428811	0.00553212	0.00404702	-0.016149	0.2842484	0.39025	-0.000627900000000001	0.00104716	0.00019382	0.7840914	-0.045018557	0.0250076315	0.0020309873	-0.028498854	0.0469579174	-0.0522207755	0.0428084497	-0.0213660101	-0.0060807472	0.0318186811	-0.0486148674	0.0517492091	-0.0403408874	0.0175958911	0.0100939368	-0.0349471469	0.0499794418	-0.0509664168	0.0376307102	-0.0137199483	-0.0140464202	-0.0317453392	0.0034367657	-0.0400781887	-0.0168467625	0.0142673202	-0.0090333827	0.0005931141	-0.0722906149	-0.0545344548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.664494659780526	-0.328868288806662	0.448081059024295	0.592443852028073
-0.227011	0.124822	-1.21869	0.0400567	0.00564419	0.0036462	0.008131	0.0472196	0.20193	-0.00282440000000001	0.000112070000000001	-0.00040082	0.4241451	-0.0451335173	0.0254033645	0.0013541801	-0.0277371148	0.0464470668	-0.0523082586	0.043699295	-0.0230016937	-0.0040589197	0.0299967047	-0.0476364314	0.0520983812	-0.0421482344	0.0205385235	0.006752807	-0.0321760928	0.0486984311	-0.0517492091	0.0404844828	-0.0180204398	-0.0094286395	-0.0328507095	-0.0112273898	-0.029615195	0.0162567732	0.0356655514	-0.0311374057	-0.0457537856	-0.0359749755	-0.0692904054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.481076174602139	-0.468993667107262	0.448081059024295	0.592443852028073
-0.192218	0.0615685	-1.11486	0.0345993	0.00549873	0.00147497	0.034793	-0.0632535	0.10383	-0.00545739999999999	-0.00014546	-0.00217123	0.590581	-0.0452476394	0.0257972105	0.0006771467	-0.0269671338	0.0459146523	-0.0523607718	0.0445503769	-0.0246100408	-0.0020309873	0.0281190288	-0.0465509697	0.0523082586	-0.043823331	0.0234064185	0.0033834701	-0.0292521253	0.0471561663	-0.0522207755	0.0430669878	-0.0221871482	-0.0047336909	-0.0218168216	-0.0114179367	0.0051605035	0.0220228466	0.0422562311	0.0110087372	-0.0005961125	-0.0568392132	-0.0467464175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.020445069199449	-0.606669395679179	0.448081059024295	0.592443852028073
-0.180866	-0.0144575	-1.16537	0.0345803	0.00540327	0.00302923	0.011352	-0.076026	-0.0505100000000001	-1.89999999999982e-05	-9.54600000000003e-05	0.00155426	0.221324	-0.0453609212	0.02618914	0	-0.02618914	0.0453609212	-0.0523782801	0.0453609212	-0.02618914	0	0.02618914	-0.0453609212	0.0523782801	-0.0453609212	0.02618914	0	-0.02618914	0.0453609212	-0.0523782801	0.0453609212	-0.02618914	0	-0.0144983675	0.0021481539	0.0136815744	0.0383663754	0.0416917518	0.0036868748	-0.0320631571	-0.0718321383	-0.0503207531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143664886155287	-0.711812967023775	0.448081059024295	0.592443852028073
-0.158827	-0.0643294	-1.22539	0.0320511	0.00520337	0.00249951	0.022039	-0.0498719	-0.06002	-0.00252920000000001	-0.0001999	-0.00052972	0.2948719	-0.0454733605	0.0265791242	-0.0006771467	-0.0254033645	0.0447861304	-0.0523607718	0.0461301902	-0.0277371148	0.0020309873	0.0242106219	-0.0440689593	0.0523082586	-0.0467561802	0.0288765622	-0.0033834701	-0.0230016937	0.0433223267	-0.0522207755	0.0473509122	-0.0299967047	0.0047336909	0.0110596252	0.0035179081	0.0336932635	0.0315196812	0.0489258752	0.0243785875	-0.026610143	-0.1005437392	-0.0082898248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006457877609747	-0.636979536534004	0.448081059024295	0.592443852028073
-0.118811	0.00801516	-0.995593	0.0306378	0.0057759	0.00256528	0.0400159999999999	0.07234456	0.229797	-0.0014133	0.00057253	6.57700000000002e-05	0.44473756	-0.0455849554	0.0269671338	-0.0013541801	-0.0246100408	0.044190547	-0.0523082586	0.0468574839	-0.0292521253	0.0040589197	0.0221871482	-0.042677987	0.0520983812	-0.0480047303	0.0314589057	-0.006752807	-0.0197049341	0.0410513194	-0.0517492091	0.049023627	-0.0335815749	0.0094286395	-0.0123958311	0.0032790327	0.040617616	0.066428695	0.0595615677	0.0212672734	-0.033608011	-0.0483642747	-0.0158872483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.786112600250304	-0.346717659404884	0.448081059024295	0.592443852028073
-0.147893	0.0113811	-0.827005	0.0285122	0.0051667	0.00198751	-0.0290819999999999	0.00336594	0.168588	-0.0021256	-0.0006092	-0.00057777	0.36666444	-0.0456957037	0.0273531403	-0.0020309873	-0.0238094045	0.0435744473	-0.0522207755	0.0475421407	-0.030732371	0.0060807472	0.0201224762	-0.0411911291	0.0517492091	-0.0491026536	0.0339267737	-0.0100939368	-0.016314529	0.0385600826	-0.0509664168	0.0503678575	-0.0369171367	0.0140464202	-0.0278491657	0.0074162115	0.0475272266	0.0503251984	0.0572982064	0.0290387472	-0.0448000339	0.0138957121	-0.0280051866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.223102738787021	-0.355001757126738	0.448081059024295	0.592443852028073
-0.178513	0.0599832	-0.795426	0.0295805	0.00498165	0.00143306	-0.03062	0.0486021	0.031579	0.0010683	-0.00018505	-0.00055445	0.2011911	-0.0458056033	0.0277371148	-0.0027074549	-0.0230016937	0.0429381175	-0.0520983812	0.0481835374	-0.0321760928	0.0080934286	0.0180204398	-0.0396117264	0.0512616758	-0.0500465054	0.0362711858	-0.013392903	-0.0128465907	0.0358619813	-0.0498771065	0.0513745965	-0.0399786271	0.0185492395	-0.0323318061	0.0095902233	0.0320696759	0.0511550224	0.0397434723	0.03306719	-0.0263585379	-0.0037610992	0.0060543953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.52981750951036	0.204444625410701	0.448081059024295	0.592443852028073
-0.200734	0.0999737	-0.796687	0.0296512	0.0047732	0.000746109	-0.022221	0.0399905	-0.00126100000000018	7.06999999999999e-05	-0.00020845	-0.000686951	0.11177755	-0.0459146523	0.0281190288	-0.0033834701	-0.0221871482	0.0422818529	-0.0519411573	0.0487810905	-0.0335815749	0.0100939368	0.015884942	-0.0379433273	0.050637085	-0.0508333239	0.0384836111	-0.0166359256	-0.0093176004	0.0329714899	-0.0484878293	0.0520370985	-0.0427433176	0.0229002443	-0.0269611942	0.0037036156	0.0188538808	0.0376174247	0.01566985	0.0191814611	-0.0103672268	0.0153861533	-0.0251017758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.740069826473204	0.264385362478715	0.448081059024295	0.592443852028073
-0.217513	0.0717277	-0.834284	0.0298485	0.00410905	-0.000114898	-0.016779	-0.028246	-0.037597	0.000197300000000001	-0.00066415	-0.000861007	0.16874485	-0.0460228486	0.028498854	-0.0040589197	-0.0213660101	0.0416059582	-0.0517492091	0.0493342563	-0.0349471469	0.0120792627	0.0137199483	-0.0361896802	0.0498771065	-0.0514606403	0.0405559987	-0.0198094581	-0.0057443291	0.0299041152	-0.0468069407	0.0523509242	-0.0451906832	0.0270638244	-0.0148665725	0.0029398884	0.0131772115	0.0402102994	0.0122711928	0.016318313	-0.006805084	-0.0026358313	-0.0035448434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.77288209404248	0.184150431347268	0.448081059024295	0.592443852028073
-0.201541	0.105362	-0.840901	0.0294591	0.0032713	-0.000349174	0.015972	0.0336343	-0.00661699999999998	-0.000389399999999998	-0.00083775	-0.000234276	0.1292946	-0.0461301902	0.0288765622	-0.0047336909	-0.0205385235	0.0409107473	-0.0515226647	0.0498425313	-0.0362711858	0.0140464202	0.0115294786	-0.0343547251	0.0489837722	-0.0519264863	0.0424808075	-0.0229002443	-0.0021437585	0.0266763128	-0.0448445497	0.0523139709	-0.047302555	0.0310059033	-0.0129098383	0.0036726703	0.0065596265	0.0314135875	0.0029517322	0.0082567373	-0.0074575801	0.0094400969	-0.0283409243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.436639475889122	0.263255732775485	0.448081059024295	0.592443852028073
-0.192244	0.0980046	-0.852237	0.029912	0.0032713	-0.000645045	0.009297	-0.00735739999999997	-0.0113360000000001	0.000452899999999999	0	-0.000295871	0.0654289500000001	-0.046236675	0.0292521253	-0.005407671	-0.0197049341	0.0401965428	-0.0512616758	0.0503054532	-0.0375521182	0.0159924506	0.0093176004	-0.0324425845	0.0479594708	-0.0522294002	0.0442510332	-0.0258953737	0.0014670001	0.0233053991	-0.0426124582	0.0519264863	-0.0490632542	0.0346942175	-0.0112571507	0.0095578373	0.0152956236	0.0414397576	0.0111804216	0.0190054154	-0.0100842189	-0.0058403211	-0.024800178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074166280780127	0.308964428466293	0.448081059024295	0.592443852028073
-0.194971	0.145168	-0.874523	0.0329809	0.0039882	-0.000747782	-0.00272700000000001	0.0471634	-0.0222859999999998	0.0030689	0.0007169	-0.000102737	0.26660325	-0.0463423012	0.0296255153	-0.0060807472	-0.0188654898	0.0394636764	-0.0509664168	0.0507226006	-0.0387884217	0.0179144269	0.0070884207	-0.0304575546	0.0468069407	-0.0523684314	0.0458602343	-0.0287823352	0.0050707869	0.0198094581	-0.0401240904	0.0511910666	-0.0504597097	0.0380985803	-0.0233196533	0.0141207461	-0.008968994	0.0385005364	-0.0045166111	0.0085641058	-0.0164146941	-0.0093252921	-0.0411803237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.640752172751545	0.289168897278446	0.448081059024295	0.592443852028073
-0.195369	0.117912	-0.920485	0.0352183	0.00427254	-0.00081165	-0.00039800000000001	-0.027256	-0.0459620000000003	0.00223740000000001	0.00028434	-6.3868e-05	0.2028964	-0.0464470668	0.0299967047	-0.006752807	-0.0180204398	0.0387124883	-0.050637085	0.051093594	-0.0399786271	0.0198094581	0.0048460789	-0.0284040951	0.0455292636	-0.0523431439	0.047302555	-0.0315490697	0.0086504753	0.0162072446	-0.0373944116	0.0501126395	-0.0514815542	0.0411911291	-0.0164967515	0.0185441401	-0.0287090716	0.0355548375	-0.0053225019	-0.0046880848	-0.0102976773	-0.0293655642	-0.0415265007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.860417233318224	0.257104848697029	0.448081059024295	0.592443852028073
-0.194759	0.134656	-0.870086	0.0342804	0.00400409	-0.00081165	0.000610000000000027	0.016744	0.0503990000000002	-0.000937900000000006	-0.00026845	0	0.1280705	-0.0465509697	0.0303656657	-0.0074237382	-0.0171700353	0.0379433273	-0.0502739006	0.0514180959	-0.0411213197	0.021674694	0.0025947387	-0.0262868196	0.0441298556	-0.0521536168	0.0485727468	-0.0341840202	0.0121890533	0.0125180835	-0.0344398384	0.0486984311	-0.0521212014	0.0439465533	-0.0196300256	0.0120931777	-0.0255313523	0.030860365	0.0003222595	0.0081132807	-0.0015360999	-0.0252572934	-0.0483485367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.863399230573352	0.215762660732649	0.448081059024295	0.592443852028073
-0.195969	0.0927829	-0.855628	0.0336845	0.00367956	-0.00103447	-0.00121000000000002	-0.0418731	0.014458	-0.000595899999999996	-0.00032453	-0.00022282	0.1147036	-0.0466540082	0.030732371	-0.0080934286	-0.016314529	0.0371565505	-0.0498771065	0.0516958108	-0.0422151417	0.0235073292	0.0003385804	-0.024110485	0.0426124582	-0.0518004449	0.0496661877	-0.0366761804	0.015669704	0.0087617663	-0.03127814	0.0469579174	-0.0523739028	0.0463423012	-0.0174124543	0.0173530705	-0.0166598184	0.0298023518	-0.0009741644	0.0114204403	-0.0230377056	-0.0175850423	-0.0387713165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.843332513865777	0.231205540408175	0.448081059024295	0.592443852028073
-0.183189	0.137412	-0.804168	0.0331262	0.00343551	-0.00103358	0.01278	0.0446291	0.0514600000000001	-0.000558300000000012	-0.00024405	8.89999999999919e-07	0.1490311	-0.0467561802	0.0310967934	-0.0087617663	-0.015454175	0.036352523	-0.0494469678	0.0519264863	-0.0432587929	0.025304607	-0.0019182066	-0.0218799809	0.0409811285	-0.0512847364	0.0505788988	-0.03901514	0.0190758861	0.0049584444	-0.0279283311	0.0449027607	-0.0522377823	0.0483587652	-0.0204201316	0.0126300888	-0.0174123847	0.0301046804	-0.0143335742	0.0110277322	-0.0030864848	-0.0139245839	-0.0386613623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.07059859610099	0.237685929486392	0.448081059024295	0.592443852028073
-0.170086	0.0968111	-0.755305	0.0312328	0.00336669	-0.00149611	0.013103	-0.0406009	0.048863	-0.0018934	-6.88200000000002e-05	-0.00046253	0.2238044	-0.0468574839	0.0314589057	-0.0094286395	-0.0145892291	0.0355316183	-0.0489837722	0.0521099123	-0.0442510332	0.0270638244	-0.0041714317	-0.0196003187	0.0392402281	-0.0506081094	0.0513075588	-0.0411911291	0.0223914121	0.0011285219	-0.024410558	0.0425467316	-0.0517138504	0.0499794418	-0.016909018	0.01485723	-0.012605218	0.0239687334	-0.0096493328	0.0078919456	-0.0073325008	0.0050673303	-0.0169589799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206709003923895	0.241866630608711	0.448081059024295	0.592443852028073
-0.136888	0.143454	-0.487262	0.0270665	0.00307134	-0.00193946	0.0331979999999999	0.0466429	0.268043	-0.00416629999999999	-0.00029535	-0.00044335	0.5931339	-0.0469579174	0.0318186811	-0.0100939368	-0.0137199483	0.0346942175	-0.0484878293	0.0522459219	-0.0451906832	0.0287823352	-0.0064169112	-0.01727662	0.0373944116	-0.049772687	0.0518495163	-0.0431950583	0.0256005252	-0.0027074549	-0.0207459769	0.0399056168	-0.0508059967	0.0511910666	-0.0361642209	0.0260573499	-0.0061941038	-0.0112516261	-0.0456053529	0.026734484	-0.00455215	0.0634789834	-0.0286177731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.36376036069831	0.217270691022961	0.448081059024295	-1.68540061352814
