"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.159764	0.343741	-0.0296005	0.00166521	0.0057986	-0.00395881	-1.00000000000378e-05	0.0584069999999999	-0.0038075	-0.00036013	-0.00040035	0.00028439	0.114468	-0.0376307102	0.0016926191	0.0351986159	-0.0522688852	0.0399056168	-0.0050707869	-0.0326194932	0.0519411573	-0.0420138333	0.0084277735	0.0299041152	-0.0513964655	0.0439465533	-0.0117495564	-0.0270638244	0.050637085	-0.0456957037	0.0150222601	0.024110485	-0.0496661877	0.0472539781	0.0183241429	-0.0105549524	-0.0534064099	0.0058895564	-0.0357961578	-0.0102864692	-0.0392340701	0.0075721639	0	0	0	0	0	0	0	0	0	1.08784575326014	-0.503702175271987	0.448081059024295	0.592443852028073
0.172565	0.332437	0.0241971	0.00165232	0.0057986	-0.0038676	0.012801	-0.011304	0.0537976	-1.289e-05	0	9.121e-05	0.0831076	-0.0377873696	0.0021437585	0.0346942175	-0.0522027989	0.0406273263	-0.0064169112	-0.0313685957	0.0516775313	-0.0431950583	0.0106470671	0.0278327876	-0.0508059967	0.0454733605	-0.0148058821	-0.024110485	0.049594035	-0.047446967	0.0188654898	0.0202266294	-0.0480497669	0.0491026536	0.0268094505	0.0281922078	-0.0692478398	0.0029207661	0.0487281971	0.0067191752	0.0073622978	0.0090615116	0	0	0	0	0	0	0	0	0	-0.771339426046378	-0.450850947472173	0.448081059024295	0.592443852028073
0.159801	0.359592	0.0519445	0.00218309	0.00554667	-0.00367336	-0.012764	0.027155	0.0277474	0.00053077	-0.00025193	0.00019424	0.1165134	-0.0379433273	0.0025947387	0.0341840202	-0.0521212014	0.0413301739	-0.0077587455	-0.0300891549	0.051352489	-0.044311314	0.0128465907	0.0256989275	-0.0500796887	0.0468574839	-0.0178083308	-0.0210564335	0.0483152946	-0.04894369	0.0225952602	0.0162072446	-0.0460766263	0.0505494535	0.0293759761	0.0352795105	-0.0501974446	0.0138541195	0.0280779498	0.0052897465	0.0566381847	-0.0329517811	0	0	0	0	0	0	0	0	0	0.476846030526476	-0.427528764734329	0.448081059024295	0.592443852028073
0.151581	0.386036	0.0439491	0.00208409	0.005351	-0.0037081	-0.00822000000000001	0.026444	-0.00799540000000001	-9.90000000000001e-05	-0.00019567	-3.47399999999997e-05	0.0591299	-0.0380985803	0.0030455261	0.0336681095	-0.0520241169	0.0420138333	-0.0090953929	-0.0287823352	0.0509664168	-0.0453609212	0.0150222601	0.0235073292	-0.0492194833	0.0480945804	-0.0207459769	-0.0179144269	0.0468069407	-0.050177843	0.02618914	0.0120792627	-0.0437614146	0.0515825363	0.0363682394	0.0332146232	-0.0542882696	0.0198679511	-0.0003697129	-0.0541011751	0.0253065768	-0.0385440278	0	0	0	0	0	0	0	0	0	0.873708911188906	-0.444636236380828	0.448081059024295	0.592443852028073
0.138536	0.344059	0.121365	0.00175429	0.0054979	-0.00370214	-0.013045	-0.041977	0.0774159	-0.0003298	0.0001469	5.95999999999973e-06	0.1565709	-0.0382531258	0.0034960873	0.0331465714	-0.0519115742	0.042677987	-0.0104259597	-0.0274493255	0.0505197734	-0.0463423012	0.0171700353	0.0212629165	-0.0482276804	0.0491807684	-0.0236081307	-0.0146975897	0.0450761418	-0.0511428052	0.0296255153	0.0078703433	-0.0411213197	0.0521934471	0.0447494807	0.0477800489	-0.0616375187	-0.0030343934	0.0568874847	-0.0043352081	0.0121369197	-0.0144352637	0	0	0	0	0	0	0	0	0	0.713851256308909	-0.647878486579816	0.448081059024295	0.592443852028073
0.149905	0.359707	0.157117	0.00207778	0.0053113	-0.00353707	0.011369	0.015648	0.035752	0.00032349	-0.0001866	0.00016507	0.096527	-0.0384069609	0.0039463888	0.0326194932	-0.0517836067	0.0433223267	-0.0117495564	-0.0260913389	0.0500130897	-0.0472539781	0.0192859283	0.018970732	-0.0471069319	0.0501126395	-0.0263843771	-0.0114193591	0.0431311232	-0.0518333998	0.0328837193	0.0036086884	-0.0381759417	0.0523771858	0.047067329	0.0578497679	-0.0431504688	0.0447844726	0.0439487402	-0.0360902468	0.0262838765	-0.0432006726	0	0	0	0	0	0	0	0	0	0.808471705981813	-0.553508344963175	0.448081059024295	0.592443852028073
0.170415	0.382393	0.121804	0.00257337	0.0053113	-0.00324889	0.02051	0.022686	-0.035313	0.00049559	0	0.00028818	0.1176975	-0.0385600826	0.0043963972	0.0320869629	-0.0516402525	0.0439465533	-0.0130652981	-0.024709611	0.0494469678	-0.0480945804	0.0213660101	0.0166359256	-0.0458602343	0.0508872699	-0.0290646136	-0.0080934286	0.0409811285	-0.0522459219	0.0359441567	-0.0006771467	-0.0349471469	0.0521322486	0.0464060144	0.069451527	-0.0319760945	0.0392525873	0.0242140105	-0.0415266011	-0.0378820444	-0.0331662758	0	0	0	0	0	0	0	0	0	0.100620230811106	-0.35933870957818	0.448081059024295	0.592443852028073
0.144966	0.313739	0.150411	0.00274056	0.00578782	-0.00304964	-0.025449	-0.068654	0.028607	0.00016719	0.00047652	0.00019925	0.164858	-0.0387124883	0.0048460789	0.0315490697	-0.0514815542	0.0445503769	-0.0143723053	-0.0233053991	0.0488220806	-0.048862844	0.0234064185	0.014263743	-0.0444909208	0.051502229	-0.0316390872	-0.0047336909	0.0386363752	-0.0523781585	0.0387884217	-0.0049584444	-0.0314589057	0.0514606403	0.053441353	0.0666628007	-0.0383986689	0.015297602	0.0505459942	-0.0054343697	-0.01353592	-0.0178027931	0	0	0	0	0	0	0	0	0	-0.134370092765804	-0.275964782187418	0.448081059024295	0.592443852028073
0.149809	0.366003	0.119629	0.00214359	0.00574317	-0.00313268	0.00484299999999999	0.052264	-0.0307819999999999	-0.00059697	-4.46500000000003e-05	-8.30399999999999e-05	0.124122	-0.0388641751	0.0052954007	0.0310059033	-0.0513075588	0.0451335173	-0.015669704	-0.0218799809	0.0481391707	-0.0495576132	0.0254033645	0.0118595137	-0.0430026525	0.0519555872	-0.0340984296	-0.0013541801	0.0361080066	-0.0522294002	0.0413994086	-0.009206518	-0.0277371148	0.0503678575	0.0458600118	0.0427789332	-0.0413424346	-0.0104708011	0.0646679329	-0.0031354272	0.0120099825	-0.0260641614	0	0	0	0	0	0	0	0	0	0.756845818079141	-0.210899894680988	0.448081059024295	0.592443852028073
0.14979	0.300352	0.149558	0.00256492	0.00574407	-0.00321339	-1.89999999999912e-05	-0.065651	0.0299289999999999	0.00042133	9.00000000000727e-07	-8.07099999999999e-05	0.120746	-0.03901514	0.0057443291	0.0304575546	-0.0511183183	0.0456957037	-0.0169566271	-0.0204346535	0.0473990497	-0.050177843	0.0273531403	0.0094286395	-0.0413994086	0.0522459219	-0.0364336915	0.0020309873	0.0334080384	-0.0518004449	0.0437614146	-0.013392903	-0.0238094045	0.048862844	0.0513132031	0.0599870565	-0.0308704174	0.0595399038	0.0159762048	-0.0185727741	0.0107136394	-0.0690247719	0	0	0	0	0	0	0	0	0	-0.334797450089483	-0.257141499041961	0.448081059024295	0.592443852028073
0.134198	0.378664	0.115715	0.00209987	0.00565471	-0.00322356	-0.015592	0.078312	-0.033843	-0.00046505	-8.93600000000001e-05	-1.01699999999999e-05	0.155976	-0.0391653804	0.0061928308	0.0299041152	-0.0509138886	0.046236675	-0.0182322141	-0.018970732	0.0466025972	-0.0507226006	0.0292521253	0.0069765817	-0.0396854757	0.0523723222	-0.0386363752	0.005407671	0.030549302	-0.051093594	0.0458602343	-0.0174895484	-0.0197049341	0.0469579174	0.047072241	0.0376963401	-0.0265569225	0.0256038933	0.0200354871	-0.0338840585	-0.059654187	-0.0294353861	0	0	0	0	0	0	0	0	0	0.943645496857877	-0.325460465070505	0.448081059024295	0.592443852028073
0.125079	0.314175	0.0997089	0.00184014	0.00511367	-0.00363087	-0.00911900000000002	-0.064489	-0.0160061	-0.00025973	-0.00054104	-0.00040731	0.1500181	-0.0393148935	0.0066408724	0.0293456776	-0.0506943307	0.0467561802	-0.0194956122	-0.0174895484	0.0457507597	-0.0511910666	0.0310967934	0.0045088495	-0.0378654364	0.0523343914	-0.0406984653	0.0087617663	0.0275453833	-0.0501126395	0.0476832451	-0.0214690046	-0.015454175	0.0446686685	0.0438720445	0.0088061485	-0.0419595168	0.0102160715	0.0279677677	-0.0268963457	-0.0098270515	0.0184446762	0	0	0	0	0	0	0	0	0	0.870912373870101	-0.533816971090972	0.448081059024295	0.592443852028073
0.13218	0.413128	-0.0038447	0.00255344	0.00545222	-0.00391753	0.007101	0.098953	-0.1035536	0.0007133	0.00033855	-0.00028666	0.2765331	-0.0394636764	0.0070884207	0.0287823352	-0.0504597097	0.0472539781	-0.0207459769	-0.0159924506	0.0448445497	-0.0515825363	0.0328837193	0.0020309873	-0.0359441567	0.0521322486	-0.0426124582	0.0120792627	0.024410558	-0.048862844	0.0492194833	-0.025304607	-0.0110886847	0.0420138333	0.0334590891	-0.0074180544	-0.0322165459	-0.0122400132	-0.0198794776	-0.0325388372	0.0390818354	0.0262546404	0	0	0	0	0	0	0	0	0	0.237005062188513	-0.24856535132674	0.448081059024295	0.592443852028073
0.13231	0.329838	0.0436443	0.00396097	0.00571498	-0.00345854	0.000129999999999991	-0.08329	0.047489	0.00140753	0.00026276	0.00045899	0.237373	-0.0396117264	0.0075354425	0.028214182	-0.0502100954	0.0477298374	-0.0219824722	-0.0144808008	0.043885044	-0.051896421	0.034609585	-0.0004514381	-0.0339267737	0.051766528	-0.044371389	0.0153463027	0.0211597241	-0.0473509122	0.0504597097	-0.0289706552	-0.0066408724	0.03901514	0.0376520544	0.0269663233	0.000285885	-0.0044691006	0.010406178	0.028381387	-0.0092004521	0.0139485523	0	0	0	0	0	0	0	0	0	0.931800267421973	-0.452003482255265	0.448081059024295	0.592443852028073
0.175876	0.336626	0.138677	0.00254543	0.00511367	-0.00312933	0.043566	0.00678800000000002	0.0950327	-0.00141554	-0.00060131	0.00032921	0.2626897	-0.0397590408	0.0079819045	0.0276413132	-0.0499455618	0.0481835374	-0.0232042715	-0.0129559745	0.0428733831	-0.0521322486	0.0362711858	-0.0029328492	-0.0318186811	0.0512383773	-0.0459688572	0.0185492395	0.0178083308	-0.0455849554	0.0513964655	-0.0324425845	-0.0021437585	0.0356971313	0.0454159661	0.0325032581	-0.0023705461	-0.0067220453	0.07146846	0.0237261435	-0.0223081779	0.0148479682	0	0	0	0	0	0	0	0	0	0.951797099070081	-0.508366797518304	0.448081059024295	0.592443852028073
0.18108	0.377193	0.196921	0.00261127	0.00511367	-0.00301212	0.00520399999999999	0.040567	0.058244	6.58400000000002e-05	0	0.00011721	0.1131675	-0.0399056168	0.0084277735	0.0270638244	-0.0496661877	0.0486148674	-0.024410558	-0.0114193591	0.0418107693	-0.0522896643	0.0378654364	-0.005407671	-0.0296255153	0.0505494535	-0.0473990497	0.021674694	0.0143723053	-0.0435744473	0.0520241169	-0.0356971313	0.0023692706	0.0320869629	0.0512126363	0.0570009597	-0.020431279	0.0126497085	0.0620763797	-0.0381148019	0.0022002152	-0.0558082768	0	0	0	0	0	0	0	0	0	0.883980991913404	-0.57939648903161	0.448081059024295	0.592443852028073
0.189134	0.377187	0.238989	0.00268556	0.00511367	-0.0028547	0.00805400000000001	-6.000000000006e-06	0.042068	7.42899999999999e-05	0	0.000157420000000001	0.0617135	-0.0400514517	0.0088730165	0.0264818121	-0.0493720561	0.049023627	-0.0256005252	-0.009872353	0.0406984653	-0.0523684314	0.0393893764	-0.0078703433	-0.0273531403	0.0497019183	-0.0486567622	0.024709611	0.0108679768	-0.0413301739	0.0523388891	-0.0387124883	0.0068647103	0.028214182	0.0561584638	0.0786203413	-0.0089409461	0.0369857138	0.0011348703	-0.0785029904	-0.021076705	-0.0303590058	0	0	0	0	0	0	0	0	0	0.718167845483083	-0.504339869263307	0.448081059024295	0.592443852028073
0.209685	0.394328	0.26458	0.00275424	0.00564156	-0.00282622	0.020551	0.017141	0.0255910000000001	6.86799999999998e-05	0.00052789	2.84799999999996e-05	0.0945355	-0.0401965428	0.0093176004	0.0258953737	-0.0490632542	0.0494096266	-0.0267733776	-0.0083163637	0.0395377932	-0.0523684314	0.0408401761	-0.0103153331	-0.0250076315	0.0486984311	-0.0497374181	0.0276413132	0.0073119995	-0.0388641751	0.0523388891	-0.0414684511	0.0113091867	0.024110485	0.058935345	0.0860727201	-0.0115697538	0.0034628607	0.1031790307	-0.0398809202	-0.0391556119	-0.0111433288	0	0	0	0	0	0	0	0	0	-0.38590132180868	-0.426946739932827	0.448081059024295	0.592443852028073
0.194555	0.399891	0.286254	0.00294176	0.00550178	-0.00284372	-0.01513	0.00556299999999999	0.021674	0.00018752	-0.00013978	-1.75000000000002e-05	0.059607	-0.0403408874	0.0097614921	0.025304607	-0.048739874	0.049772687	-0.0279283311	-0.006752807	0.0383301323	-0.0522896643	0.0422151417	-0.0127371473	-0.0225952602	0.0475421407	-0.050637085	0.0304575546	0.0037212726	-0.0361896802	0.0520241169	-0.0439465533	0.015669704	0.0198094581	0.0548651379	0.0943007669	-0.003529613	0.0066775632	0.0823946517	-0.0301874974	0.0406375585	-0.048057558	0	0	0	0	0	0	0	0	0	0.091947538523381	-0.37540221731086	0.448081059024295	0.592443852028073
0.19269	0.423031	0.28617	0.00314899	0.00531168	-0.00284091	-0.00186500000000001	0.02314	-8.40000000000285e-05	0.00020723	-0.0001901	2.81000000000023e-06	0.0450960000000001	-0.0404844828	0.0102046586	0.024709611	-0.0484020114	0.0501126395	-0.0290646136	-0.0051831058	0.0370769179	-0.0521322486	0.0435117199	-0.0151303447	-0.0201224762	0.046236675	-0.051352489	0.0331465714	0.0001128608	-0.0333210373	0.0513964655	-0.0461301902	0.0199138901	0.0153463027	0.0533839034	0.0946378771	0.0094426782	0.0270745159	0.0406978289	-0.0785222266	0.0360011646	-0.0725192334	0	0	0	0	0	0	0	0	0	0.493256663473563	-0.377244462700534	0.448081059024295	0.592443852028073
0.19234	0.375049	0.315237	0.00327025	0.00505372	-0.00278317	-0.000349999999999989	-0.0479820000000001	0.029067	0.00012126	-0.00025796	5.77399999999997e-05	0.099247	-0.0406273263	0.0106470671	0.024110485	-0.0480497669	0.0504293264	-0.0301814655	-0.0036086884	0.0357796393	-0.051896421	0.0447275033	-0.0174895484	-0.0175958911	0.0447861304	-0.051881027	0.0356971313	-0.0034960873	-0.0302736359	0.0504597097	-0.0480047303	0.0240102362	0.010757547	0.0535113327	0.1106177836	0.0163778296	0.0139372689	0.1072790184	-0.047200737	-0.0173228251	-0.0127078447	0	0	0	0	0	0	0	0	0	0.677236034829338	-0.400726302931606	0.448081059024295	0.592443852028073
0.200646	0.412672	0.281063	0.0033467	0.00527033	-0.00253308	0.00830599999999998	0.0376230000000001	-0.034174	7.64499999999996e-05	0.00021661	0.00025009	0.1072605	-0.0407694154	0.0110886847	0.0235073292	-0.0476832451	0.0507226006	-0.03127814	-0.0020309873	0.0344398384	-0.0515825363	0.0458602343	-0.0198094581	-0.0150222601	0.0431950583	-0.0522207755	0.0380985803	-0.0070884207	-0.0270638244	0.0492194833	-0.0495576132	0.0279283311	0.0060807472	0.0436226026	0.085658292	0.0225980841	0.0185664019	0.0545399991	-0.038868266	0.0390145346	-0.0758292707	0	0	0	0	0	0	0	0	0	0.353574579076821	-0.615994669082889	0.448081059024295	0.592443852028073
0.202827	0.375437	0.315303	0.00327025	0.00530953	-0.00237062	0.00218100000000002	-0.0372350000000001	0.03424	-7.64499999999996e-05	3.91999999999997e-05	0.00016246	0.0875615	-0.0409107473	0.0115294786	0.0229002443	-0.047302555	0.050992326	-0.032353904	-0.0004514381	0.0330591074	-0.0511910666	0.0469078096	-0.0220848615	-0.0124084642	0.0414684511	-0.0523704984	0.0403408874	-0.0106470671	-0.0237088227	0.0476832451	-0.0507784337	0.0316390872	0.0013541801	0.0451286342	0.1055457996	0.0349028766	0.0499217884	0.0281548269	-0.0855380152	-0.0130677399	-0.0505196301	0	0	0	0	0	0	0	0	0	0.305151789884813	-0.368823599572554	0.448081059024295	0.592443852028073
0.202168	0.390813	0.317853	0.00344258	0.00527563	-0.00237062	-0.000658999999999993	0.0153760000000001	0.00255	0.00017233	-3.38999999999999e-05	0	0.0288965	-0.0410513194	0.011969416	0.0222893319	-0.0469078096	0.0512383773	-0.0334080384	0.0011285219	0.0316390872	-0.0507226006	0.0478682839	-0.0243106464	-0.0097614921	0.0396117264	-0.0523296507	0.0424146861	-0.0141551145	-0.0202266294	0.0458602343	-0.0516590118	0.0351149558	-0.0033834701	0.0480716851	0.0975063558	0.0284463699	0.0171967218	0.0767697324	-0.0537702069	-0.0522603087	-0.0212974354	0	0	0	0	0	0	0	0	0	-0.677700650804846	-0.059765404882999	0.448081059024295	0.592443852028073
0.199759	0.405024	0.322339	0.00327025	0.00505372	-0.00250632	-0.00240900000000002	0.014211	0.00448599999999999	-0.00017233	-0.00022191	-0.0001357	0.0476029999999999	-0.0411911291	0.0124084642	0.021674694	-0.0464991262	0.0514606403	-0.0344398384	0.0027074549	0.0301814655	-0.050177843	0.048739874	-0.0264818121	-0.0070884207	0.0376307102	-0.0520983812	0.044311314	-0.0175958911	-0.0166359256	0.0437614146	-0.0521934471	0.0383301323	-0.0080934286	0.0403793892	0.1038801049	0.0153388263	0.0076777628	0.1066104362	-0.0119050581	-0.0014250453	-0.0313426293	0	0	0	0	0	0	0	0	0	0.695144184338245	-0.619992247950372	0.448081059024295	0.592443852028073
0.202039	0.404991	0.257354	0.00327025	0.00505372	-0.00237061	0.00228	-3.30000000000052e-05	-0.064985	0	0	0.00013571	0.0740835	-0.0413301739	0.0128465907	0.0210564335	-0.0460766263	0.0516590118	-0.0354486142	0.0042839244	0.0286879745	-0.0495576132	0.0495209612	-0.0285934806	-0.0043963972	0.0355316183	-0.0516775313	0.0460228486	-0.0209530451	-0.0129559745	0.0413994086	-0.0523781585	0.0412607473	-0.0127371473	0.0263155233	0.0636499085	0.0268585556	0.0175514322	0.0287307945	-0.0214625721	0.0225629458	-0.0270123138	0	0	0	0	0	0	0	0	0	0.995070110631853	-0.188225677770822	0.448081059024295	0.592443852028073
0.200146	0.387191	0.279915	0.00327025	0.00479762	-0.00267641	-0.00189300000000001	-0.0178	0.0225610000000001	0	-0.0002561	-0.0003058	0.070349	-0.0414684511	0.0132837629	0.0204346535	-0.0456404355	0.0518333998	-0.0364336915	0.0058564958	0.0271603893	-0.048862844	0.0502100954	-0.0306409077	-0.0016926191	0.0333210373	-0.0510686325	0.0475421407	-0.0242106219	-0.009206518	0.0387884217	-0.0522119084	0.043885044	-0.01727662	0.0281819595	0.0886163132	0.0178839473	-0.0083121606	0.0715583755	-0.0523700558	-0.0738514564	-0.0328460519	0	0	0	0	0	0	0	0	0	0.384016364934197	0.153858246930886	0.448081059024295	0.592443852028073
0.290536	0.314993	-0.335071	-0.000207741	0.00432061	-0.00383332	0.09039	-0.072198	-0.614986	-0.003477991	-0.00047701	-0.00115691	1.03316955	-0.0416059582	0.0137199483	0.0198094581	-0.0451906832	0.0519837232	-0.0373944116	0.0074237382	0.0256005252	-0.0480945804	0.0508059967	-0.0326194932	0.0010156846	0.0310059033	-0.0502739006	0.048862844	-0.0273531403	-0.005407671	0.0359441567	-0.0516958108	0.0461835398	-0.021674694	-0.054375693	-0.2172132119	0.1030518038	-0.0371462495	-0.0403812769	0.1057084783	-0.0111089598	0.0287930483	0	0	0	0	0	0	0	0	1	-0.131585903553054	0.083228054823653	0.448081059024295	0.592443852028073
0.269955	0.351897	-0.11409	0.00116197	0.00417646	-0.00328549	-0.020581	0.036904	0.220981	0.001369711	-0.00014415	0.00054783	0.38155055	-0.0417426926	0.0141551145	0.0191809517	-0.0447275033	0.0521099123	-0.0383301323	0.0089842256	0.0240102362	-0.0472539781	0.0513075588	-0.0345247919	0.0037212726	0.0285934806	-0.0492962274	0.0499794418	-0.0303656657	-0.0015798132	0.0328837193	-0.0508333239	0.0481391707	-0.0258953737	-0.0204199997	-0.1540469031	0.0516647741	-0.0137580065	-0.1095541194	0.0375586757	-0.0653118274	0.078253839	0	0	0	0	0	0	0	0	0	1.06999317022848	-0.096530930954677	0.448081059024295	0.592443852028073
0.278088	0.435882	-0.031304	0.00118342	0.00434703	-0.00281534	0.008133	0.083985	0.082786	2.14499999999999e-05	0.00017057	0.00047015	0.2080125	-0.0418786518	0.0145892291	0.0185492395	-0.0442510332	0.0522119084	-0.0392402281	0.0105365379	0.0223914121	-0.0463423012	0.0517138504	-0.036352523	0.0064169112	0.0260913389	-0.0481391707	0.0508872699	-0.0332338815	0.0022565198	0.0296255153	-0.0496302266	0.0497374181	-0.0299041152	-0.0153913365	-0.094912952	-0.0018530269	-0.0743600192	-0.0131785151	0.0078613142	-0.0205949859	0.0600376709	0	0	0	0	0	0	0	0	0	0.203065366588408	-1.21105302769963	0.448081059024295	0.592443852028073
0.280465	0.373832	0.0333836	0.00171568	0.00433989	-0.00274513	0.00237700000000002	-0.06205	0.0646876	0.00053226	-7.1400000000001e-06	7.02099999999998e-05	0.1595951	-0.0420138333	0.0150222601	0.0179144269	-0.0437614146	0.0522896643	-0.0401240904	0.0120792627	0.0207459769	-0.0453609212	0.0520241169	-0.0380985803	0.0090953929	0.0235073292	-0.0468069407	0.0515825363	-0.0359441567	0.0060807472	0.02618914	-0.0480945804	0.0509664168	-0.0336681095	-0.0151039558	-0.0717288349	-0.0020436801	-0.0137249692	-0.0363977457	0.0198901465	0.0324739804	0.0318427505	0	0	0	0	0	0	0	0	0	-0.202306593956518	-1.27908604161829	0.448081059024295	0.592443852028073
0.278282	0.423533	-0.00870114	0.00134371	0.00407317	-0.00232639	-0.00218299999999999	0.049701	-0.04208474	-0.00037197	-0.00026672	0.00041874	0.14684024	-0.0421482344	0.015454175	0.01727662	-0.0432587929	0.0523431439	-0.0409811285	0.0136109962	0.0190758861	-0.044311314	0.0522377823	-0.0397590408	0.0117495564	0.0208495594	-0.0453043854	0.0520623368	-0.0384836111	0.009872353	0.0225952602	-0.046236675	0.0518170426	-0.0371565505	-0.0273651774	-0.0773720044	0.0129470355	-0.0188248016	-0.0548088628	0.0207990466	0.0398386704	0.0302792497	0	0	0	0	0	0	0	0	0	0.55640240821759	-1.00240637187905	0.448081059024295	0.592443852028073
0.299345	0.352205	0.0349365	0.00159154	0.00407317	-0.00273489	0.0210629999999999	-0.0713279999999999	0.04363764	0.00024783	0	-0.0004085	0.16884514	-0.0422818529	0.015884942	0.0166359256	-0.0427433176	0.0523723222	-0.0418107693	0.0151303447	0.0173831246	-0.0431950583	0.0523544498	-0.0413301739	0.0143723053	0.018126369	-0.0436369724	0.052324667	-0.0408401761	0.0136109962	0.0188654898	-0.0440689593	0.0522829807	-0.0403408874	-0.0198394375	-0.0556944497	0.0006989662	-0.0088315733	-0.0471632249	0.0038121349	-0.0470651727	0.0470844742	0	0	0	0	0	0	0	0	0	-0.527785382217679	-1.67510493799999	0.448081059024295	-1.68540061352814
0.315474	0.416455	0.023182	0.00168985	0.00417421	-0.00249384	0.016129	0.06425	-0.0117545	9.83099999999999e-05	0.00010104	0.00024105	0.1141535	-0.0424146861	0.016314529	0.0159924506	-0.0422151417	0.0523771858	-0.0426124582	0.0166359256	0.015669704	-0.0420138333	0.0523739028	-0.0428084497	0.0169566271	0.0153463027	-0.0418107693	0.0523684314	-0.0430026525	0.01727662	0.0150222601	-0.0416059582	0.0523607718	-0.0431950583	-0.0273062793	-0.0733434227	-0.0044553816	-0.0469077291	-0.0096741623	0.0349541669	0.0284870365	0.0490465945	0	0	0	0	0	0	0	0	0	-0.63742421587997	-1.03133048080777	-2.22840312389761	-1.68540061352814
0.321066	0.352205	0.0742391	0.00143985	0.00407317	-0.00264418	0.00559199999999999	-0.06425	0.0510571	-0.00025	-0.00010104	-0.00015034	0.1459681	-0.0425467316	0.016742904	0.0153463027	-0.0416744222	0.0523577323	-0.0433856593	0.018126369	0.0139376608	-0.0407694154	0.0522961052	-0.044190547	0.0194956122	0.0125180835	-0.0398324213	0.0521934471	-0.0449607632	0.0208495594	0.0110886847	-0.0388641751	0.0520498384	-0.0456957037	-0.0252284002	-0.0572264124	-0.0039545291	0.0124296284	-0.0446213591	-1.36036e-05	0.0218336934	-0.0132364171	0	0	0	0	0	0	0	0	0	-0.414361854049533	-1.27504663111282	-2.22840312389761	-1.68540061352814
0.320964	0.40755	0.0255001	0.00124705	0.00407317	-0.00277282	-0.000101999999999991	0.055345	-0.048739	-0.0001928	0	-0.00012864	0.120258	-0.042677987	0.0171700353	0.0146975897	-0.0411213197	0.0523139709	-0.0441298556	0.0196003187	0.0121890533	-0.0394636764	0.0521212014	-0.0454733605	0.0219824722	0.0096505858	-0.0377091275	0.0518004449	-0.0467052026	0.0243106464	0.0070884207	-0.0358619813	0.051352489	-0.0478223571	-0.0319064436	-0.0706898831	-0.0029232378	-0.0012802695	-0.0664008749	-0.0238348503	-0.0110186841	0.0272363344	0	0	0	0	0	0	0	0	0	-0.028228242738287	-1.13676752197995	-2.22840312389761	0.592443852028073
0.341134	0.36012	-0.0109685	0.00174447	0.00431329	-0.00259514	0.02017	-0.04743	-0.0364686	0.00049742	0.00024012	0.00017768	0.1498296	-0.0428084497	0.0175958911	0.0140464202	-0.0405559987	0.0522459219	-0.0448445497	0.0210564335	0.0104259597	-0.0380985803	0.0518495163	-0.0466540082	0.024410558	0.006752807	-0.0354486142	0.0511910666	-0.0482276804	0.0276413132	0.0030455261	-0.0326194932	0.0502739006	-0.0495576132	-0.0345874117	-0.1034210366	-0.0006980413	-0.0623615984	-0.049436041	0.010247696	0.0084848049	0.0848173304	0	0	0	0	0	0	0	0	0	1.13255145382694	-1.00713557086478	0.448081059024295	0.592443852028073
0.341083	0.414156	-0.020452	0.00163967	0.00407317	-0.00266403	-5.10000000000232e-05	0.054036	-0.0094835	-0.0001048	-0.00024012	-6.88899999999998e-05	0.084261	-0.0429381175	0.0180204398	0.013392903	-0.0399786271	0.0521536168	-0.0455292636	0.0224933884	0.0086504753	-0.0366761804	0.0514815542	-0.0477298374	0.0267733776	0.0038338396	-0.0330591074	0.0503678575	-0.0495209612	0.0308236917	-0.0010156846	-0.0291584371	0.0488220806	-0.0508872699	-0.0388212668	-0.1083253807	0.0051543033	-0.0706721811	-0.0258545919	0.0430004344	0.0725877358	0.0457806421	0	0	0	0	0	0	0	0	0	0.507289359897109	-0.501949640348159	0.448081059024295	0.592443852028073
