"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"motion_outlier10"	"motion_outlier11"	"motion_outlier12"	"motion_outlier13"	"motion_outlier14"	"motion_outlier15"	"motion_outlier16"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.519038	0.230883	-0.351067	-0.00222805	0.00734401	-0.00239991	-0.015709	0.011633	-0.00879600000000003	-0.0006956	-1.0000000000808e-08	9.99999999994061e-09	0.070919	-0.0336681095	-0.0090953929	0.0453609212	-0.0492194833	0.0179144269	0.02618914	-0.0515825363	0.0401240904	0	-0.0401240904	0.0515825363	-0.02618914	-0.0179144269	0.0492194833	-0.0453609212	0.0090953929	0.0336681095	-0.0523782801	0.0336681095	0.0090953929	-0.0453609212	-0.0452837882	0.0354729828	-0.0147125453	-0.0307667718	0.0241079386	-0.1264669852	0.0055331082	-0.0758366593	-0.0309381374	-0.0638465163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.866086425321158	-0.599922098053279	0.448081059024295	0.592443852028073
-0.527181	0.219785	-0.329824	-0.00299444	0.00734402	-0.0022605	-0.00814300000000001	-0.011098	0.0212430000000001	-0.00076639	1.0000000000808e-08	0.00013941	0.0857745	-0.0338407093	-0.0086504753	0.045018557	-0.0495209612	0.018970732	0.0250076315	-0.0512847364	0.0412607473	-0.0020309873	-0.0386363752	0.0519555872	-0.028498854	-0.0151303447	0.0480497669	-0.0469579174	0.0126276447	0.0306409077	-0.0522207755	0.0368369888	0.004621281	-0.0428084497	0.0179560417	0.0103373998	0.0071949473	0.0012543317	-0.009771973	-0.0064052371	-0.0400963365	-0.0051044753	0.0274261597	-0.0500335346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.39181508536665	-0.574157424183455	0.448081059024295	0.592443852028073
-0.533912	0.216806	-0.320549	-0.00237811	0.00774698	-0.00280342	-0.00673099999999993	-0.00297899999999998	0.00927499999999998	0.00061633	0.00040296	-0.00054292	0.0970955000000001	-0.0340126806	-0.0082049152	0.0446686685	-0.0498077248	0.0200182296	0.0238094045	-0.050940271	0.0423483678	-0.0040589197	-0.0370769179	0.0522119084	-0.030732371	-0.0122987873	0.0467052026	-0.0483587652	0.016099885	0.0274493255	-0.0517492091	0.0397590408	0.0001128608	-0.0399056168	-0.0137243124	0.0169909928	-0.0223683602	0.0213150935	-0.0102788601	0.0044525553	-0.002387604	0.0162251151	0.000920001	0.0741404546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144205032050766	-0.393042392770577	0.448081059024295	0.592443852028073
-0.526161	0.219273	-0.334504	-0.00241612	0.00773991	-0.00280342	0.00775099999999995	0.002467	-0.0139550000000001	-3.80099999999998e-05	-7.06999999999878e-06	0	0.0264270000000001	-0.0341840202	-0.0077587455	0.044311314	-0.0500796887	0.0210564335	0.0225952602	-0.0505494535	0.0433856593	-0.0060807472	-0.0354486142	0.0523509242	-0.0328837193	-0.0094286395	0.0451906832	-0.0495576132	0.0194956122	0.024110485	-0.0509664168	0.0424146861	-0.0043963972	-0.0366761804	-0.0555267072	0.0301013953	-0.0342108728	0.0149781727	0.0343635449	-0.0883399724	0.0341973902	-0.0443953104	0.0193926048	-0.0303701543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.686757350705693	-0.517317050335889	0.448081059024295	0.592443852028073
-0.560299	0.237712	-0.323678	-0.00278295	0.00818371	-0.00280342	-0.034138	0.018439	0.010826	-0.00036683	0.0004438	0	0.1039345	-0.0343547251	-0.0073119995	0.0439465533	-0.0503367722	0.0220848615	0.0213660101	-0.0501126395	0.044371389	-0.0080934286	-0.0337544877	0.0523723222	-0.0349471469	-0.0065289069	0.0435117199	-0.0505494535	0.0227986886	0.0206422981	-0.0498771065	0.0447861304	-0.0088730165	-0.0331465714	-0.0267181274	0.0063479406	0.0040255793	0.0019377599	0.0258324254	-0.0340972166	-0.0517415103	0.0018596951	0.0385578044	-0.0219133848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.857913522626009	-0.945650392121901	0.448081059024295	0.592443852028073
-0.564794	0.207795	-0.349797	-0.00163552	0.00836298	-0.00280342	-0.00449499999999992	-0.029917	-0.0261189999999999	0.00114743	0.00017927	0	0.126866	-0.0345247919	-0.0068647103	0.0435744473	-0.0505788988	0.0231030362	0.0201224762	-0.0496302266	0.0453043854	-0.0100939368	-0.0319976841	0.0522760543	-0.0369171367	-0.0036086884	0.0416744222	-0.0513301431	0.0259934166	0.0170633708	-0.0484878293	0.0468574839	-0.0132837629	-0.0293456776	0.0090261529	0.0046854521	-0.0234438796	0.0411335795	-0.0097982608	0.0093140937	-0.0051689165	0.014949759	0.0250126337	0.0348139323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693258319840996	-0.38954770857464	0.448081059024295	0.592443852028073
-0.565379	0.219357	-0.349778	-0.00236309	0.00861823	-0.00272877	-0.000585000000000058	0.011562	1.89999999999357e-05	-0.000727570000000001	0.000255249999999999	7.46499999999999e-05	0.0650394999999999	-0.0346942175	-0.0064169112	0.0431950583	-0.0508059967	0.024110485	0.0188654898	-0.0491026536	0.0461835398	-0.0120792627	-0.0301814655	0.0520623368	-0.0387884217	-0.0006771467	0.0396854757	-0.051896421	0.0290646136	0.013392903	-0.0468069407	0.0486148674	-0.0175958911	-0.025304607	-0.0253561318	0.0164267133	-0.0291741516	-0.0014251176	0.005433079	-0.0469035795	0.0393734982	-0.0188898666	0.0097757773	-0.0165251949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.256578662501587	-0.51556418444897	0.448081059024295	0.592443852028073
-0.578676	0.221664	-0.349711	-0.00258235	0.00861823	-0.00269511	-0.013297	0.00230699999999998	6.70000000000393e-05	-0.00021926	0	3.366e-05	0.028317	-0.0348629988	-0.0059686353	0.0428084497	-0.0510179984	0.0251067401	0.0175958911	-0.0485304007	0.0470078072	-0.0140464202	-0.0283092043	0.0517316498	-0.0405559987	0.0022565198	0.0375521182	-0.0522459219	0.0319976841	0.0096505858	-0.0448445497	0.0500465054	-0.021777388	-0.0210564335	0.0043375228	-0.0008551741	-0.0058723956	-0.0013606385	-0.0215214389	-0.0199346803	0.0457868651	0.0118491403	0.0166105345	0.011667622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.397956777750171	-0.598711190965537	0.448081059024295	0.592443852028073
-0.560464	0.193751	-0.349792	-0.00142507	0.00841689	-0.00194472	0.0182119999999999	-0.027913	-8.09999999999977e-05	0.00115728	-0.000201340000000001	0.00075039	0.1516565	-0.0350311327	-0.0055199161	0.0424146861	-0.0512148408	0.0260913389	0.016314529	-0.0479139886	0.0477762082	-0.0159924506	-0.0263843771	0.0512847364	-0.0422151417	0.0051831058	0.0352821126	-0.0523771858	0.0347786889	0.0058564958	-0.0426124582	0.0511428052	-0.0257972105	-0.0166359256	-0.0222922901	0.0164015262	-0.0077523521	-0.0269616294	0.0134945024	-0.0375526185	0.0377848882	-0.030112985	0.0025308119	0.0154550214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.705767259977356	-0.497667019893683	0.448081059024295	0.592443852028073
-0.56658	0.223862	-0.373322	-0.00187326	0.00814194	-0.00219082	-0.0061159999999999	0.030111	-0.02353	-0.00044819	-0.000274949999999998	-0.0002461	0.108219	-0.0351986159	-0.0050707869	0.0420138333	-0.0513964655	0.0270638244	0.0150222601	-0.0472539781	0.0484878293	-0.0179144269	-0.024410558	0.0507226006	-0.0437614146	0.0080934286	0.0328837193	-0.0522896643	0.0373944116	0.0020309873	-0.0401240904	0.051896421	-0.0296255153	-0.0120792627	0.0199949619	0.0060378869	0.008247072	-0.0249669005	-0.0153866696	-0.0031669661	0.0517811803	-0.0062967042	0.0023289344	-0.0333745959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.723126536172118	-0.725318963100603	0.448081059024295	0.592443852028073
-0.579934	0.222465	-0.3495	-0.00225633	0.00836428	-0.0020119	-0.0133540000000001	-0.00139699999999998	0.023822	-0.00038307	0.00022234	0.00017892	0.0777895	-0.0353654455	-0.004621281	0.0416059582	-0.0515628185	0.028023745	0.0137199483	-0.0465509697	0.0491418251	-0.0198094581	-0.0223914121	0.0500465054	-0.0451906832	0.0109783563	0.0303656657	-0.0519837232	0.0398324213	-0.001805417	-0.0373944116	0.0523023033	-0.0332338815	-0.0074237382	0.0151748886	-0.0056283871	0.0185065805	0.0051428806	-0.0143821373	0.0006397341	0.0597432551	-0.003462481	-0.0059616843	-0.0030657669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.469301337726875	-0.739172697671073	0.448081059024295	0.592443852028073
-0.562854	0.2087	-0.349534	-0.00226799	0.00841689	-0.00180016	0.0170800000000001	-0.013765	-3.4000000000034e-05	-1.16600000000001e-05	5.26099999999981e-05	0.00021174	0.0446795	-0.0355316183	-0.0041714317	0.0411911291	-0.0517138504	0.0289706552	0.0124084642	-0.0458056033	0.0497374181	-0.021674694	-0.0203306886	0.0492579697	-0.0464991262	0.0138288366	0.0277371148	-0.0514606403	0.0420811315	-0.0056321357	-0.0344398384	0.0523577323	-0.0365955205	-0.0027074549	0.0259059303	-0.0093646987	0.0267942116	-0.0167293467	-0.0076543096	0.0377594412	0.0193124918	0.0176272486	-0.0117327773	-0.0170443684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053688475425239	-1.0426492896996	0.448081059024295	0.592443852028073
-0.560858	0.22476	-0.373398	-0.00208348	0.00841689	-0.00207848	0.001996	0.01606	-0.023864	0.00018451	0	-0.00027832	0.0650615	-0.0356971313	-0.0037212726	0.0407694154	-0.0518495163	0.0299041152	0.0110886847	-0.045018557	0.0502739006	-0.0235073292	-0.0182322141	0.0483587652	-0.0476832451	0.0166359256	0.0250076315	-0.0507226006	0.0441298556	-0.0094286395	-0.03127814	0.0520623368	-0.0396854757	0.0020309873	0.0521921281	-0.0100247259	0.0247497476	0.0010338746	-0.021004997	0.04759768	0.0377773409	0.0281658388	-0.0287014734	-0.0475774175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06793325057028	-0.762320757881809	0.448081059024295	0.592443852028073
-0.579899	0.228363	-0.369284	-0.0020421	0.00871381	-0.00225516	-0.019041	0.00360300000000002	0.00411400000000001	4.13800000000001e-05	0.000296920000000003	-0.00017668	0.0525070000000002	-0.0358619813	-0.0032708371	0.0403408874	-0.0519697758	0.0308236917	0.0097614921	-0.044190547	0.050750635	-0.025304607	-0.016099885	0.0473509122	-0.048739874	0.0193908153	0.0221871482	-0.049772687	0.0459688572	-0.0131745611	-0.0279283311	0.0514180959	-0.0424808075	0.006752807	0.0480874043	-0.01327082	0.0206924969	0.0358538865	-0.025998885	0.0632558868	0.0269214967	0.0421374604	-0.0140051692	-0.01207477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.893093894181989	-0.357504450732215	0.448081059024295	0.592443852028073
-0.585252	0.193845	-0.35006	-0.00237128	0.00921265	-0.00230747	-0.00535300000000005	-0.034518	0.019224	-0.00032918	0.000498839999999999	-5.23099999999999e-05	0.1031115	-0.0360261653	-0.0028201586	0.0399056168	-0.0520745933	0.0317289578	0.0084277735	-0.0433223267	0.0511670547	-0.0270638244	-0.0139376608	0.046236675	-0.0496661877	0.0220848615	0.0192859283	-0.0486148674	0.0475893965	-0.0168498047	-0.024410558	0.0504293264	-0.0449607632	0.0114193591	-0.0104152649	-0.0054116823	0.0056456273	0.0258107126	0.0117146652	0.0371749075	-0.0152618551	0.0626169875	0.0661431342	0.1104933958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.709049386566773	-0.463394208977307	0.448081059024295	0.592443852028073
-0.602852	0.1935	-0.39505	-0.00237128	0.00966477	-0.00280341	-0.0176000000000001	-0.000345000000000012	-0.04499	0	0.00045212	-0.00049594	0.110338	-0.0361896802	-0.0023692706	0.0394636764	-0.0521639377	0.0326194932	0.0070884207	-0.0424146861	0.0515226647	-0.0287823352	-0.0117495564	0.045018557	-0.0504597097	0.024709611	0.016314529	-0.0472539781	0.0489837722	-0.0204346535	-0.0207459769	0.0491026536	-0.0471069319	0.0159924506	0.0379383769	-0.0199196192	0.0251289487	-0.034090845	-0.0144875655	0.0168851679	-0.0201699744	-0.0373908775	-0.0629569571	-0.0797281014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.425161797822693	-0.503591371525035	0.448081059024295	0.592443852028073
-0.618669	0.234337	-0.394963	-0.00269689	0.00966477	-0.00264152	-0.0158169999999999	0.040837	8.70000000000037e-05	-0.00032561	0	0.00016189	0.081116	-0.036352523	-0.0019182066	0.03901514	-0.0522377823	0.0334948844	0.0057443291	-0.0414684511	0.0518170426	-0.0304575546	-0.0095396348	0.043699295	-0.0511183183	0.027256828	0.0132837629	-0.0456957037	0.0501453577	-0.0239098759	-0.0169566271	0.047446967	-0.0489033805	0.0204346535	0.0464367988	-0.0215395174	0.0172766197	0.029084571	-0.0155723165	0.06309157	-0.0021204666	-0.0017179858	-0.0320777965	-0.0840141986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.65744445579516	-0.128695252399849	0.448081059024295	0.592443852028073
-0.622526	0.208026	-0.36301	-0.00243335	0.00982627	-0.00257112	-0.00385700000000011	-0.026311	0.031953	0.00026354	0.0001615	7.04e-05	0.086893	-0.0365146908	-0.0014670001	0.0385600826	-0.0522961052	0.0343547251	0.0043963972	-0.0404844828	0.0520498384	-0.0320869629	-0.0073119995	0.0422818529	-0.0516402525	0.0297185201	0.0102046586	-0.0439465533	0.0510686325	-0.027256828	-0.0130652981	0.0454733605	-0.0503367722	0.024709611	-0.0053688318	-0.0162980855	0.0134277639	0.028320694	0.0172998446	0.0380818378	-0.01398861	0.0029665352	0.0507132467	0.0101591948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.240259115321844	-0.040938722252407	0.448081059024295	0.592443852028073
-0.618298	0.202217	-0.390147	-0.00209408	0.00992312	-0.00280341	0.00422800000000012	-0.00580900000000001	-0.027137	0.00033927	9.68500000000008e-05	-0.00023229	0.0705945	-0.0366761804	-0.0010156846	0.0380985803	-0.0523388891	0.0351986159	0.0030455261	-0.0394636764	0.0522207755	-0.0336681095	-0.0050707869	0.0407694154	-0.0520241169	0.0320869629	0.0070884207	-0.0420138333	0.0517492091	-0.0304575546	-0.0090953929	0.0431950583	-0.0513964655	0.0287823352	0.0124525819	-0.0255438159	0.0093672479	0.0231719346	0.0190302008	0.0145672143	-0.0215156303	-0.028017639	-0.0350142227	-0.0850498712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.12862595626283	0.020335884593902	0.448081059024295	0.592443852028073
-0.634357	0.214806	-0.391672	-0.00250366	0.00992312	-0.00280341	-0.016059	0.012589	-0.001525	-0.00040958	0	0	0.0506519999999999	-0.0368369888	-0.0005642937	0.0376307102	-0.0523661213	0.0360261653	0.0016926191	-0.0384069609	0.0523296507	-0.0351986159	-0.0028201586	0.0391653804	-0.0522688852	0.0343547251	0.0039463888	-0.0399056168	0.0521838529	-0.0334948844	-0.0050707869	0.0406273263	-0.0520745933	0.0326194932	0.0320578146	-0.0282669059	0.0114885385	0.0173812333	-0.0012133267	0.0573810988	-0.0226518513	0.0239478657	0.0051379734	-0.0652237714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.71575246815507	-0.001044272624087	0.448081059024295	0.592443852028073
-0.64831	0.201	-0.387677	-0.00224503	0.0099803	-0.00280341	-0.0139530000000001	-0.013806	0.00399499999999997	0.00025863	5.71799999999987e-05	0	0.0475445000000001	-0.0369971132	-0.0001128608	0.0371565505	-0.0523777937	0.0368369888	0.0003385804	-0.0373152977	0.0523763346	-0.0366761804	-0.0005642937	0.0374733519	-0.0523739028	0.0365146908	0.0007899965	-0.0376307102	0.0523704984	-0.036352523	-0.0010156846	0.0377873696	-0.0523661213	0.0361896802	0.0150373249	-0.0194036874	-0.0331380984	0.0426013251	-0.0147672301	0.0308716602	0.0051359566	0.037265553	0.0113928922	0.0493782932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.764396993634421	0.00077178325192	0.448081059024295	0.592443852028073
-0.63669	0.184368	-0.388947	-0.00219326	0.00997529	-0.00280341	0.0116200000000001	-0.016632	-0.00126999999999999	5.177e-05	-5.00999999999974e-06	0	0.0323610000000001	-0.0371565505	0.0003385804	0.0366761804	-0.0523739028	0.0376307102	-0.0010156846	-0.0361896802	0.0523607718	-0.0380985803	0.0016926191	0.0356971313	-0.0523388891	0.0385600826	-0.0023692706	-0.0351986159	0.0523082586	-0.03901514	0.0030455261	0.0346942175	-0.0522688852	0.0394636764	-0.0070512219	-0.0119717133	-0.0341962321	0.0343077199	0.0016308659	-0.0377571858	0.0445251816	-0.0364939287	-0.0420874042	-0.006899237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41390063380319	-0.091575976204637	0.448081059024295	0.592443852028073
-0.600459	0.209075	-0.398865	-0.00261143	0.00922446	-0.00233729	0.036231	0.024707	-0.00991800000000004	-0.00041817	-0.000750829999999999	0.00046612	0.152612	-0.0373152977	0.0007899965	0.0361896802	-0.0523544498	0.0384069609	-0.0023692706	-0.0350311327	0.0522829807	-0.0394636764	0.0039463888	0.0338407093	-0.0521639377	0.0404844828	-0.0055199161	-0.0326194932	0.0519974292	-0.0414684511	0.0070884207	0.0313685957	-0.0517836067	0.0424146861	0.0256069206	-0.0147973732	-0.0214629871	0.0098788246	-0.0241476342	-0.0104146958	0.0482898884	-0.0050486811	0.0091522065	0.0128868945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.248108479153164	-0.420955611630936	0.448081059024295	0.592443852028073
-0.591278	0.204106	-0.37842	-0.00239965	0.00882887	-0.00177116	0.00918099999999999	-0.00496900000000003	0.020445	0.00021178	-0.00039559	0.00056613	0.09327	-0.0374733519	0.0012413539	0.0356971313	-0.0523194405	0.0391653804	-0.0037212726	-0.0338407093	0.0521430537	-0.0407694154	0.0061928308	0.0319082567	-0.0518495163	0.0422818529	-0.0086504753	-0.0299041152	0.0514394875	-0.043699295	0.0110886847	0.0278327876	-0.0509138886	0.045018557	0.0071259205	-0.0109837406	-0.0237170056	0.0189832664	-0.0142063962	-0.0122291095	0.0680989731	0.0070916813	-0.0354454754	0.0314676605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.066896028146849	-0.434987829653936	0.448081059024295	0.592443852028073
-0.526299	0.204609	-0.393231	-0.00117299	0.00700599	-0.00128197	0.064979	0.000503000000000003	-0.014811	0.00122666	-0.00182288	0.00048919	0.2572295	-0.0376307102	0.0016926191	0.0351986159	-0.0522688852	0.0399056168	-0.0050707869	-0.0326194932	0.0519411573	-0.0420138333	0.0084277735	0.0299041152	-0.0513964655	0.0439465533	-0.0117495564	-0.0270638244	0.050637085	-0.0456957037	0.0150222601	0.024110485	-0.0496661877	0.0472539781	-0.0141461476	0.0130323914	-0.0049268017	-0.0095947422	0.0214095843	-0.0301441225	0.0314206847	-0.0323324648	0.0208913089	0.0312574331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08784575326014	-0.503702175271987	0.448081059024295	0.592443852028073
-0.563789	0.234323	-0.398157	-0.0021318	0.0080883	-0.00163325	-0.03749	0.029714	-0.00492600000000004	-0.00095881	0.00108231	-0.00035128	0.19175	-0.0377873696	0.0021437585	0.0346942175	-0.0522027989	0.0406273263	-0.0064169112	-0.0313685957	0.0516775313	-0.0431950583	0.0106470671	0.0278327876	-0.0508059967	0.0454733605	-0.0148058821	-0.024110485	0.049594035	-0.047446967	0.0188654898	0.0202266294	-0.0480497669	0.0491026536	-0.0082067859	-8.06329e-05	0.0048496094	0.0194186317	0.032600606	-0.0157873598	0.0011657197	0.0087861864	-0.0018036471	-0.0253186177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.771339426046378	-0.450850947472173	0.448081059024295	0.592443852028073
-0.56947	0.225675	-0.392784	-0.00245743	0.00810946	-0.0019085	-0.00568100000000005	-0.00864800000000002	0.00537300000000002	-0.00032563	2.11600000000027e-05	-0.00027525	0.0508040000000001	-0.0379433273	0.0025947387	0.0341840202	-0.0521212014	0.0413301739	-0.0077587455	-0.0300891549	0.051352489	-0.044311314	0.0128465907	0.0256989275	-0.0500796887	0.0468574839	-0.0178083308	-0.0210564335	0.0483152946	-0.04894369	0.0225952602	0.0162072446	-0.0460766263	0.0505494535	-0.0077082513	-0.0077064387	0.0085960757	0.0025199571	0.0216600829	0.0141142538	-0.0265925949	0.0028818612	0.0250644267	-0.0166893596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.476846030526476	-0.427528764734329	0.448081059024295	0.592443852028073
-0.564713	0.21273	-0.398361	-0.00189056	0.00829272	-0.00160939	0.00475700000000001	-0.012945	-0.005577	0.00056687	0.000183259999999999	0.00029911	0.075741	-0.0380985803	0.0030455261	0.0336681095	-0.0520241169	0.0420138333	-0.0090953929	-0.0287823352	0.0509664168	-0.0453609212	0.0150222601	0.0235073292	-0.0492194833	0.0480945804	-0.0207459769	-0.0179144269	0.0468069407	-0.050177843	0.02618914	0.0120792627	-0.0437614146	0.0515825363	-0.0305606538	0.009092771	-0.0050065191	-0.0293593072	0.0193380409	0.0006370978	-0.0413866717	-0.0057383052	0.0310428765	0.0195425085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.873708911188906	-0.444636236380828	0.448081059024295	0.592443852028073
-0.554141	0.229156	-0.384077	-0.00226446	0.00775678	-0.00138003	0.010572	0.016426	0.014284	-0.0003739	-0.000535940000000001	0.00022936	0.0982420000000001	-0.0382531258	0.0034960873	0.0331465714	-0.0519115742	0.042677987	-0.0104259597	-0.0274493255	0.0505197734	-0.0463423012	0.0171700353	0.0212629165	-0.0482276804	0.0491807684	-0.0236081307	-0.0146975897	0.0450761418	-0.0511428052	0.0296255153	0.0078703433	-0.0411213197	0.0521934471	-0.0237962672	0.0149373679	-0.0001624534	-0.0260834922	0.0207175741	-0.0206013476	-0.0283775108	-0.0082708519	0.0295509936	-0.0304072392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.713851256308909	-0.647878486579816	0.448081059024295	0.592443852028073
-0.541136	0.222518	-0.366903	-0.00179359	0.00773232	-0.00121066	0.013005	-0.00663800000000001	0.017174	0.00047087	-2.44599999999987e-05	0.00016937	0.070052	-0.0384069609	0.0039463888	0.0326194932	-0.0517836067	0.0433223267	-0.0117495564	-0.0260913389	0.0500130897	-0.0472539781	0.0192859283	0.018970732	-0.0471069319	0.0501126395	-0.0263843771	-0.0114193591	0.0431311232	-0.0518333998	0.0328837193	0.0036086884	-0.0381759417	0.0523771858	-0.0479312248	0.0164238737	-0.0152522036	-0.0395131204	0.0326285705	-0.029345459	-0.0609551559	0.0326174292	0.0142057965	0.0531190616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.808471705981813	-0.553508344963175	0.448081059024295	0.592443852028073
-0.535143	0.203934	-0.394532	-0.00153424	0.00775503	-0.00138576	0.00599299999999992	-0.018584	-0.027629	0.00025935	2.27100000000004e-05	-0.0001751	0.0750639999999999	-0.0385600826	0.0043963972	0.0320869629	-0.0516402525	0.0439465533	-0.0130652981	-0.024709611	0.0494469678	-0.0480945804	0.0213660101	0.0166359256	-0.0458602343	0.0508872699	-0.0290646136	-0.0080934286	0.0409811285	-0.0522459219	0.0359441567	-0.0006771467	-0.0349471469	0.0521322486	0.0108198657	0.0009472662	0.0017215655	0.0109535908	0.0071226005	-0.0503208777	-0.0117645323	-0.0602805985	0.0077362302	-0.0113609076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100620230811106	-0.35933870957818	0.448081059024295	0.592443852028073
-0.539115	0.224463	-0.397685	-0.00229092	0.00800678	-0.00118373	-0.00397199999999998	0.020529	-0.00315300000000002	-0.00075668	0.000251749999999999	0.00020203	0.088177	-0.0387124883	0.0048460789	0.0315490697	-0.0514815542	0.0445503769	-0.0143723053	-0.0233053991	0.0488220806	-0.048862844	0.0234064185	0.014263743	-0.0444909208	0.051502229	-0.0316390872	-0.0047336909	0.0386363752	-0.0523781585	0.0387884217	-0.0049584444	-0.0314589057	0.0514606403	0.0703993093	-0.0231703854	0.0416913688	0.0119217446	-0.0284586833	0.0409408849	0.0047824972	-0.0133275648	-0.0347189716	-0.0793426009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.134370092765804	-0.275964782187418	0.448081059024295	0.592443852028073
-0.539776	0.207067	-0.363017	-0.00150467	0.00800678	-0.00117528	-0.000661000000000023	-0.017396	0.034668	0.00078625	0	8.45000000000012e-06	0.09246	-0.0388641751	0.0052954007	0.0310059033	-0.0513075588	0.0451335173	-0.015669704	-0.0218799809	0.0481391707	-0.0495576132	0.0254033645	0.0118595137	-0.0430026525	0.0519555872	-0.0340984296	-0.0013541801	0.0361080066	-0.0522294002	0.0413994086	-0.009206518	-0.0277371148	0.0503678575	0.0396350954	-0.0207892428	0.0333738197	0.0001166607	0.0022201612	0.0628763208	-0.0106555081	0.0579614922	-0.0124489178	0.0490609903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.756845818079141	-0.210899894680988	0.448081059024295	0.592443852028073
-0.533442	0.21461	-0.400822	-0.00145252	0.00732489	-0.00117754	0.00633400000000006	0.00754299999999999	-0.0378049999999999	5.21500000000006e-05	-0.000681890000000001	-2.26000000000002e-06	0.0884970000000001	-0.03901514	0.0057443291	0.0304575546	-0.0511183183	0.0456957037	-0.0169566271	-0.0204346535	0.0473990497	-0.050177843	0.0273531403	0.0094286395	-0.0413994086	0.0522459219	-0.0364336915	0.0020309873	0.0334080384	-0.0518004449	0.0437614146	-0.013392903	-0.0238094045	0.048862844	0.0396386824	-0.0097869912	0.0214611103	0.0262433186	0.0041516407	0.058280029	-0.0135208254	0.0170545287	-0.0099333721	-0.0151318404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.334797450089483	-0.257141499041961	0.448081059024295	0.592443852028073
-0.554089	0.219659	-0.385917	-0.00209024	0.00800678	-0.00136307	-0.0206470000000001	0.00504900000000003	0.0149049999999999	-0.000637720000000001	0.000681890000000001	-0.00018553	0.115858	-0.0391653804	0.0061928308	0.0299041152	-0.0509138886	0.046236675	-0.0182322141	-0.018970732	0.0466025972	-0.0507226006	0.0292521253	0.0069765817	-0.0396854757	0.0523723222	-0.0386363752	0.005407671	0.030549302	-0.051093594	0.0458602343	-0.0174895484	-0.0197049341	0.0469579174	0.00559821	0.0036203524	0.0098419816	-0.0284927767	0.001070387	0.0406844828	-0.0285437449	0.0150926528	0.0463519799	-0.0208018374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.943645496857877	-0.325460465070505	0.448081059024295	0.592443852028073
