"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"motion_outlier10"	"motion_outlier11"	"motion_outlier12"	"motion_outlier13"	"motion_outlier14"	"motion_outlier15"	"motion_outlier16"	"motion_outlier17"	"motion_outlier18"	"motion_outlier19"	"motion_outlier20"	"motion_outlier21"	"motion_outlier22"	"motion_outlier23"	"motion_outlier24"	"motion_outlier25"	"motion_outlier26"	"motion_outlier27"	"motion_outlier28"	"motion_outlier29"	"motion_outlier30"	"motion_outlier31"	"motion_outlier32"	"motion_outlier33"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.562534	-0.279178	0.928279	-0.0192934	0.0079358	-0.0142787	-0.213424	-0.3655661	0.690113	-0.01227285	0.00299648	-0.00489764	2.2774516	-0.0327957961	-0.0113091867	0.0469579174	-0.0474946641	0.0125180835	0.0318186811	-0.0523635681	0.0337544877	0.0100939368	-0.0463947917	0.0480047303	-0.0137199483	-0.0308236917	0.0523194405	-0.0346942175	-0.0088730165	0.0458056033	-0.0484878293	0.0149141057	0.0298113868	-0.0522459219	-0.050631235	-0.0666938113	-0.0035580194	-0.0504955311	-0.084943867	0.036214759	0.2512856707	0.3716440704	-0.0257737557	0.3956795427	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.830693742069564	-1.09192912669585	0.448081059024295	0.592443852028073
-1.19679	-0.987521	2.03095	-0.0442607	0.0197206	-0.0265472	-0.634256	-0.708343	1.102671	-0.0249673	0.0117848	-0.0122685	4.8963	-0.0329714899	-0.0108679768	0.0466540082	-0.0478682839	0.0136109962	0.030732371	-0.0523023033	0.0351149558	0.0080934286	-0.0453043854	0.04894369	-0.016314529	-0.0284040951	0.0520745933	-0.0371565505	-0.0052954007	0.043823331	-0.0498771065	0.018970732	0.0259934166	-0.0516958108	-0.3152592371	0.1123993565	-0.0008130982	-0.0276463956	0.1724426417	0.1673283137	0.5022911173	-0.2731950652	-0.0253788756	-0.3175253049	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.475300681134005	-1.07100786858005	0.448081059024295	0.592443852028073
-0.966902	-0.58034	1.14848	-0.0267031	0.0191711	-0.0257337	0.229888	0.407181	-0.88247	0.0175576	-0.000549499999999998	0.000813499999999998	2.465569	-0.0331465714	-0.0104259597	0.0463423012	-0.0482276804	0.0146975897	0.0296255153	-0.0521934471	0.0364336915	0.0060807472	-0.0441298556	0.049772687	-0.0188654898	-0.0258953737	0.0516402525	-0.0394636764	-0.0016926191	0.0416059582	-0.0509664168	0.0229002443	0.0219824722	-0.0507226006	-0.0878686801	-0.0953682248	-0.0204845535	-0.0531056738	-0.1535079894	-0.0769238746	-0.2814047195	-0.2015616067	-0.290739584	-0.2507943615	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25452271981293	-1.06894077513535	0.448081059024295	0.592443852028073
-1.0431	-0.513935	1.37704	-0.0313103	0.0198174	-0.0280921	-0.0761979999999999	0.0664049999999999	0.22856	-0.0046072	0.000646300000000002	-0.0023584	0.751758	-0.0333210373	-0.009983168	0.0460228486	-0.0485727468	0.0157773596	0.028498854	-0.0520370985	0.0377091275	0.0040589197	-0.0428733831	0.0504898588	-0.0213660101	-0.0233053991	0.0510179984	-0.0416059582	0.0019182066	0.0391653804	-0.0517492091	0.0266763128	0.0178083308	-0.0493342563	-0.1597650369	0.0211447526	0.0266111903	-0.0437853967	-0.0528427075	0.0894489134	0.2751996211	0.1985194959	0.2801300212	0.1518042045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199012807529511	-1.05806926840779	0.448081059024295	0.592443852028073
-1.22892	-0.926673	2.40195	-0.0397785	0.0146784	-0.0255969	-0.18582	-0.412738	1.02491	-0.0084682	-0.005139	0.0024952	2.428588	-0.0334948844	-0.0095396348	0.0456957037	-0.0489033805	0.0168498047	0.0273531403	-0.0518333998	0.0389397479	0.0020309873	-0.0415373011	0.051093594	-0.0238094045	-0.0206422981	0.0502100954	-0.0435744473	0.0055199161	0.0365146908	-0.0522207755	0.0302736359	0.0135019809	-0.0475421407	-0.3522534303	0.2357102589	0.0034810474	-0.0016879712	0.2610452297	0.1657881368	0.430463444	-0.1607722613	-0.2511888668	0.0164171507	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10592785023296	-1.04436066974053	0.448081059024295	0.592443852028073
-1.43021	-1.35405	2.19902	-0.0618236	0.0237042	-0.0325853	-0.20129	-0.427377	-0.20293	-0.0220451	0.0090258	-0.0069884	2.734562	-0.0336681095	-0.0090953929	0.0453609212	-0.0492194833	0.0179144269	0.02618914	-0.0515825363	0.0401240904	0	-0.0401240904	0.0515825363	-0.02618914	-0.0179144269	0.0492194833	-0.0453609212	0.0090953929	0.0336681095	-0.0523782801	0.0336681095	0.0090953929	-0.0453609212	-0.276381624	0.0995151033	0.0145629745	-0.0186116899	0.1466699274	-0.0173452746	-0.0914835575	0.3207134948	-0.4373584705	0.0865605055	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.039592982750522	-1.00969716141063	0.448081059024295	0.592443852028073
-1.21081	-0.9841	1.48136	-0.0399782	0.0246776	-0.0319065	0.2194	0.36995	-0.71766	0.0218454	0.000973399999999996	0.0006788	2.48189	-0.0338407093	-0.0086504753	0.045018557	-0.0495209612	0.018970732	0.0250076315	-0.0512847364	0.0412607473	-0.0020309873	-0.0386363752	0.0519555872	-0.028498854	-0.0151303447	0.0480497669	-0.0469579174	0.0126276447	0.0306409077	-0.0522207755	0.0368369888	0.004621281	-0.0428084497	-0.1761856576	0.0289153795	0.0190169493	0.016142997	0.0011764552	-0.0732982134	-0.2435239048	0.0776843689	-0.2308986596	0.1247252352	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34599396589405	-0.998180093628983	0.448081059024295	0.592443852028073
-1.05771	-0.512203	1.06418	-0.0266217	0.0220768	-0.0279032	0.1531	0.471897	-0.41718	0.0133565	-0.0026008	0.0040033	2.040207	-0.0340126806	-0.0082049152	0.0446686685	-0.0498077248	0.0200182296	0.0238094045	-0.050940271	0.0423483678	-0.0040589197	-0.0370769179	0.0522119084	-0.030732371	-0.0122987873	0.0467052026	-0.0483587652	0.016099885	0.0274493255	-0.0517492091	0.0397590408	0.0001128608	-0.0399056168	-0.0590779939	-0.0667783016	-0.011405513	-0.0728335128	-0.1277334198	0.0095901127	0.0849439998	0.1080652343	0.0132565297	-0.0421197656	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.50267198480799	-0.99363213733265	0.448081059024295	0.592443852028073
-1.00968	-0.453192	1.0523	-0.0305174	0.0217799	-0.0279347	0.04803	0.059011	-0.0118799999999999	-0.0038957	-0.000296899999999999	-3.14999999999968e-05	0.330126	-0.0341840202	-0.0077587455	0.044311314	-0.0500796887	0.0210564335	0.0225952602	-0.0505494535	0.0433856593	-0.0060807472	-0.0354486142	0.0523509242	-0.0328837193	-0.0094286395	0.0451906832	-0.0495576132	0.0194956122	0.024110485	-0.0509664168	0.0424146861	-0.0043963972	-0.0366761804	-0.0420533548	-0.0032053579	0.0078839569	0.0137374419	-0.1134981474	0.0161938851	0.0126600006	-0.0291590621	0.0239206975	-0.0397854647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.867893418880899	-0.984570244644484	0.448081059024295	0.592443852028073
-0.97239	-0.317022	1.05963	-0.0291053	0.0204866	-0.0274379	0.0372899999999999	0.13617	0.00732999999999984	0.0014121	-0.0012933	0.000496799999999995	0.3409	-0.0343547251	-0.0073119995	0.0439465533	-0.0503367722	0.0220848615	0.0213660101	-0.0501126395	0.044371389	-0.0080934286	-0.0337544877	0.0523723222	-0.0349471469	-0.0065289069	0.0435117199	-0.0505494535	0.0227986886	0.0206422981	-0.0498771065	0.0447861304	-0.0088730165	-0.0331465714	-0.0428138296	-0.0134022881	-0.0145949551	0.0588837578	-0.0928356377	0.0068714176	-0.0104322502	-0.0119344517	0.0713465536	0.0126374081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.944652015193061	-1.00098032515975	0.448081059024295	0.592443852028073
-0.892157	-0.238383	1.14826	-0.0267007	0.019457	-0.0263111	0.0802330000000001	0.078639	0.0886300000000002	0.0024046	-0.0010296	0.0011268	0.475552	-0.0345247919	-0.0068647103	0.0435744473	-0.0505788988	0.0231030362	0.0201224762	-0.0496302266	0.0453043854	-0.0100939368	-0.0319976841	0.0522760543	-0.0369171367	-0.0036086884	0.0416744222	-0.0513301431	0.0259934166	0.0170633708	-0.0484878293	0.0468574839	-0.0132837629	-0.0293456776	-0.0616729849	-0.0511606959	-0.0093670907	0.0161255021	-0.1240953237	-0.0147132727	-0.0350043052	-0.0012369465	0.0213457965	-0.0382624865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.376543423618498	-1.02320716212457	0.448081059024295	0.592443852028073
-0.819634	-0.047541	1.34909	-0.0271908	0.0167919	-0.0242193	0.072523	0.190842	0.20083	-0.0004901	-0.0026651	0.0020918	0.726545	-0.0346942175	-0.0064169112	0.0431950583	-0.0508059967	0.024110485	0.0188654898	-0.0491026536	0.0461835398	-0.0120792627	-0.0301814655	0.0520623368	-0.0387884217	-0.0006771467	0.0396854757	-0.051896421	0.0290646136	0.013392903	-0.0468069407	0.0486148674	-0.0175958911	-0.025304607	-0.111639494	0.022110456	0.0079229633	0.0298859397	-0.0236307413	0.0027255136	-0.0084151368	-0.0124471785	0.0639466347	0.0391816798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.077671675159612	-1.03128941282298	0.448081059024295	0.592443852028073
-0.927476	0.0373109	1.64431	-0.0183385	0.015734	-0.0211152	-0.107842	0.0848519	0.29522	0.0088523	-0.0010579	0.0031041	1.1386289	-0.0348629988	-0.0059686353	0.0428084497	-0.0510179984	0.0251067401	0.0175958911	-0.0485304007	0.0470078072	-0.0140464202	-0.0283092043	0.0517316498	-0.0405559987	0.0022565198	0.0375521182	-0.0522459219	0.0319976841	0.0096505858	-0.0448445497	0.0500465054	-0.021777388	-0.0210564335	-0.2542523484	0.185294265	0.0344969983	-0.0850783101	0.0933499753	-0.0155733151	-0.0309608098	0.0197011529	-0.0676499381	0.0165811338	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.109503725019555	-1.03061337925235	0.448081059024295	0.592443852028073
-0.891392	-0.348251	1.21787	-0.0219262	0.0161125	-0.0238592	0.0360840000000001	-0.3855619	-0.42644	-0.0035877	0.000378499999999997	-0.002744	1.1835959	-0.0350311327	-0.0055199161	0.0424146861	-0.0512148408	0.0260913389	0.016314529	-0.0479139886	0.0477762082	-0.0159924506	-0.0263843771	0.0512847364	-0.0422151417	0.0051831058	0.0352821126	-0.0523771858	0.0347786889	0.0058564958	-0.0426124582	0.0511428052	-0.0257972105	-0.0166359256	-0.0586536441	0.0334227835	5.37354e-05	0.0333980788	-0.0853636987	-0.0158599552	-0.0558123815	-0.0222683064	-0.1033903527	0.0641056108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122035506962416	-1.03243419058616	0.448081059024295	0.592443852028073
-0.885072	-0.368974	1.12026	-0.0229579	0.0178702	-0.0260159	0.00631999999999999	-0.0207229999999999	-0.09761	-0.0010317	0.0017577	-0.0021567	0.371958	-0.0351986159	-0.0050707869	0.0420138333	-0.0513964655	0.0270638244	0.0150222601	-0.0472539781	0.0484878293	-0.0179144269	-0.024410558	0.0507226006	-0.0437614146	0.0080934286	0.0328837193	-0.0522896643	0.0373944116	0.0020309873	-0.0401240904	0.051896421	-0.0296255153	-0.0120792627	-0.0432149775	0.0339968743	-0.0088780672	0.0228119365	-0.1076233535	-0.0078560388	-0.0057474343	-0.0114383716	0.0600852744	-0.0104337595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.634702014303394	-1.02946206054675	0.448081059024295	0.592443852028073
-0.817498	-0.370194	1.03353	-0.0241733	0.0151561	-0.0263746	0.0675739999999999	-0.00122000000000005	-0.0867300000000002	-0.0012154	-0.0027141	-0.0003587	0.369934	-0.0353654455	-0.004621281	0.0416059582	-0.0515628185	0.028023745	0.0137199483	-0.0465509697	0.0491418251	-0.0198094581	-0.0223914121	0.0500465054	-0.0451906832	0.0109783563	0.0303656657	-0.0519837232	0.0398324213	-0.001805417	-0.0373944116	0.0523023033	-0.0332338815	-0.0074237382	-0.0140276806	-0.0035999655	-0.0286405713	0.0585519619	-0.1066545361	-0.0215727087	-0.0238121618	-0.0379870655	0.0246144517	0.0372473044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75103532091073	-1.05179186125777	0.448081059024295	0.592443852028073
-0.815596	-0.286743	0.796038	-0.0213287	0.017431	-0.0251221	0.00190199999999996	0.0834510000000001	-0.237492	0.0028446	0.0022749	0.0012525	0.641445	-0.0355316183	-0.0041714317	0.0411911291	-0.0517138504	0.0289706552	0.0124084642	-0.0458056033	0.0497374181	-0.021674694	-0.0203306886	0.0492579697	-0.0464991262	0.0138288366	0.0277371148	-0.0514606403	0.0420811315	-0.0056321357	-0.0344398384	0.0523577323	-0.0365955205	-0.0027074549	0.0147930478	-0.0551518195	-0.0267561857	0.0530627367	-0.122671185	-0.0235651468	-0.0205526198	0.0126819859	0.0915583707	-0.1191364467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.825451684242823	-0.998949915727363	0.448081059024295	0.592443852028073
-0.73066	-0.0347834	0.720242	-0.0143178	0.0157179	-0.023806	0.0849360000000001	0.2519596	-0.075796	0.0070109	-0.0017131	0.0013161	0.9146966	-0.0356971313	-0.0037212726	0.0407694154	-0.0518495163	0.0299041152	0.0110886847	-0.045018557	0.0502739006	-0.0235073292	-0.0182322141	0.0483587652	-0.0476832451	0.0166359256	0.0250076315	-0.0507226006	0.0441298556	-0.0094286395	-0.03127814	0.0520623368	-0.0396854757	0.0020309873	0.0276623081	-0.0948021768	-0.0065005355	0.0056845757	-0.0615855971	0.0014279405	0.0037415622	0.1143371619	0.0784458056	-0.1519789824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.253738340847494	-0.754152772571974	0.448081059024295	0.592443852028073
-0.720691	-0.0643462	0.740738	-0.014516	0.016311	-0.0226158	0.00996900000000001	-0.0295628	0.020496	-0.000198199999999999	0.000593100000000003	0.0011902	0.1591028	-0.0358619813	-0.0032708371	0.0403408874	-0.0519697758	0.0308236917	0.0097614921	-0.044190547	0.050750635	-0.025304607	-0.016099885	0.0473509122	-0.048739874	0.0193908153	0.0221871482	-0.049772687	0.0459688572	-0.0131745611	-0.0279283311	0.0514180959	-0.0424808075	0.006752807	0.0171353268	-0.0753882432	0.0187250205	0.0139390046	-0.0477069156	-0.009189588	-0.063847637	-0.0706710381	0.0959952753	0.1009934537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02846312389422	-0.505318202559803	0.448081059024295	0.592443852028073
-0.73025	-0.048156	0.733448	-0.0160461	0.0160106	-0.0235337	-0.0095590000000001	0.0161902	-0.00729000000000002	-0.0015301	-0.000300400000000003	-0.000917900000000003	0.1704592	-0.0360261653	-0.0028201586	0.0399056168	-0.0520745933	0.0317289578	0.0084277735	-0.0433223267	0.0511670547	-0.0270638244	-0.0139376608	0.046236675	-0.0496661877	0.0220848615	0.0192859283	-0.0486148674	0.0475893965	-0.0168498047	-0.024410558	0.0504293264	-0.0449607632	0.0114193591	0.0218191664	-0.0915750264	-0.0052205737	0.0530818236	-0.0808762163	-0.009090268	-0.0241324243	0.0129196267	0.063019364	-0.0342413427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.4394243082217	-0.491853481302413	0.448081059024295	0.592443852028073
-0.63001	0.0059329	0.723815	-0.0166263	0.0142411	-0.0215445	0.10024	0.0540889	-0.009633	-0.000580199999999999	-0.0017695	0.0019892	0.3809069	-0.0361896802	-0.0023692706	0.0394636764	-0.0521639377	0.0326194932	0.0070884207	-0.0424146861	0.0515226647	-0.0287823352	-0.0117495564	0.045018557	-0.0504597097	0.024709611	0.016314529	-0.0472539781	0.0489837722	-0.0204346535	-0.0207459769	0.0491026536	-0.0471069319	0.0159924506	0.0288759851	-0.0689990555	0.0043338061	0.0382454859	-0.0523570805	-0.0050504487	-0.0396297568	-0.0469459589	0.1032802528	0.0098643994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.32481511691533	-0.501832117614075	0.448081059024295	0.592443852028073
-0.580472	0.126469	0.509949	-0.0106487	0.0133318	-0.0184486	0.0495380000000001	0.1205361	-0.213866	0.0059776	-0.000909300000000002	0.0030959	0.8830801	-0.036352523	-0.0019182066	0.03901514	-0.0522377823	0.0334948844	0.0057443291	-0.0414684511	0.0518170426	-0.0304575546	-0.0095396348	0.043699295	-0.0511183183	0.027256828	0.0132837629	-0.0456957037	0.0501453577	-0.0239098759	-0.0169566271	0.047446967	-0.0489033805	0.0204346535	0.1089749449	-0.0182288659	-0.0001641266	-0.0345220661	0.0679847973	-0.0221535939	-0.0547131321	0.0132542744	0.072793738	-0.0098977659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.341788125705466	-0.915992537490509	0.448081059024295	0.592443852028073
-0.489665	-0.0389321	0.0444522	-0.00259095	0.011987	-0.0171213	0.090807	-0.1654011	-0.4654968	0.00805775	-0.0013448	0.0013273	1.2581974	-0.0365146908	-0.0014670001	0.0385600826	-0.0522961052	0.0343547251	0.0043963972	-0.0404844828	0.0520498384	-0.0320869629	-0.0073119995	0.0422818529	-0.0516402525	0.0297185201	0.0102046586	-0.0439465533	0.0510686325	-0.027256828	-0.0130652981	0.0454733605	-0.0503367722	0.024709611	0.1974474789	0.0939729882	0.0388843302	-0.0265958713	0.0525624034	0.0027005165	-0.0591776675	-0.1302771835	0.0476838939	0.0280354781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07552229752123	-0.978958751605905	0.448081059024295	0.592443852028073
-0.462019	0.105565	0.587651	-0.0078387	0.0117465	-0.0155375	0.027646	0.1444971	0.5431988	-0.00524775	-0.000240500000000001	0.0015838	1.0689444	-0.0366761804	-0.0010156846	0.0380985803	-0.0523388891	0.0351986159	0.0030455261	-0.0394636764	0.0522207755	-0.0336681095	-0.0050707869	0.0407694154	-0.0520241169	0.0320869629	0.0070884207	-0.0420138333	0.0517492091	-0.0304575546	-0.0090953929	0.0431950583	-0.0513964655	0.0287823352	0.1064175167	0.0195538566	-0.0157387717	0.0138654132	0.0858531399	-0.0101799754	-0.0039327292	0.0904962775	-0.0518746146	0.0244172515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08866801442777	-0.590789863026052	0.448081059024295	0.592443852028073
-0.688421	-0.393288	1.40741	-0.039431	0.00978118	-0.0256123	-0.226402	-0.498853	0.819759	-0.0315923	-0.00196532	-0.0100748	3.726635	-0.0368369888	-0.0005642937	0.0376307102	-0.0523661213	0.0360261653	0.0016926191	-0.0384069609	0.0523296507	-0.0351986159	-0.0028201586	0.0391653804	-0.0522688852	0.0343547251	0.0039463888	-0.0399056168	0.0521838529	-0.0334948844	-0.0050707869	0.0406273263	-0.0520745933	0.0326194932	-0.1037740406	0.0023144391	-0.0164337888	0.0309170115	0.064135672	0.012969405	0.0145355713	0.2175859545	-0.2956499933	-0.0686303711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10327628749694	-0.445993613706107	0.448081059024295	0.592443852028073
-0.540338	-0.577663	0.71171	-0.0192116	0.0118868	-0.0199261	0.148083	-0.184375	-0.6957	0.0202194	0.00210562	0.0056862	2.428719	-0.0369971132	-0.0001128608	0.0371565505	-0.0523777937	0.0368369888	0.0003385804	-0.0373152977	0.0523763346	-0.0366761804	-0.0005642937	0.0374733519	-0.0523739028	0.0365146908	0.0007899965	-0.0376307102	0.0523704984	-0.036352523	-0.0010156846	0.0377873696	-0.0523661213	0.0361896802	0.043292827	-0.0288137395	-0.0048587406	0.0907628551	-0.058171504	0.0014137094	0.0205496729	-0.160575733	-0.1194016116	0.1876628304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28934131615283	-0.421022508336043	0.448081059024295	0.592443852028073
-0.527272	-0.211712	0.256566	-0.00757033	0.0128763	-0.0186987	0.0130659999999999	0.365951	-0.455144	0.01164127	0.000989500000000001	0.0012274	1.5270695	-0.0371565505	0.0003385804	0.0366761804	-0.0523739028	0.0376307102	-0.0010156846	-0.0361896802	0.0523607718	-0.0380985803	0.0016926191	0.0356971313	-0.0523388891	0.0385600826	-0.0023692706	-0.0351986159	0.0523082586	-0.03901514	0.0030455261	0.0346942175	-0.0522688852	0.0394636764	0.1375518732	0.0401201327	0.0141674354	-0.030914058	0.0434880976	0.0058218341	-0.000874093	0.024195064	-0.0362347262	-0.0135164502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.636300648141402	-0.644214991354908	0.448081059024295	0.592443852028073
-0.610568	-0.124913	0.317248	-0.00784667	0.0139532	-0.0216808	-0.0832959999999999	0.086799	0.060682	-0.00027634	0.0010769	-0.0029821	0.447544	-0.0373152977	0.0007899965	0.0361896802	-0.0523544498	0.0384069609	-0.0023692706	-0.0350311327	0.0522829807	-0.0394636764	0.0039463888	0.0338407093	-0.0521639377	0.0404844828	-0.0055199161	-0.0326194932	0.0519974292	-0.0414684511	0.0070884207	0.0313685957	-0.0517836067	0.0424146861	0.1271383299	0.0224810537	-0.0023457821	-0.0247048698	0.064437857	0.0001738077	0.0239263941	-0.0279152084	0.0970239942	0.0344570494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.57539349224528	-1.00345853298281	0.448081059024295	0.592443852028073
-0.545013	-0.0424854	0.253738	-0.00629019	0.0121933	-0.019296	0.065555	0.0824276	-0.06351	0.00155648	-0.0017599	0.0023848	0.4965516	-0.0374733519	0.0012413539	0.0356971313	-0.0523194405	0.0391653804	-0.0037212726	-0.0338407093	0.0521430537	-0.0407694154	0.0061928308	0.0319082567	-0.0518495163	0.0422818529	-0.0086504753	-0.0299041152	0.0514394875	-0.043699295	0.0110886847	0.0278327876	-0.0509138886	0.045018557	0.1367452285	0.0235724386	-0.0222752767	-0.0056796103	0.0928669072	-0.0121268099	0.0010275768	-0.0271333402	0.0512304567	-0.0377715747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44356221683617	-1.08254082762213	0.448081059024295	0.592443852028073
-0.541078	0.0216253	0.293484	-0.00587677	0.0113785	-0.0186299	0.00393500000000002	0.0641107	0.039746	0.00041342	-0.000814799999999999	0.000666099999999999	0.2025077	-0.0376307102	0.0016926191	0.0351986159	-0.0522688852	0.0399056168	-0.0050707869	-0.0326194932	0.0519411573	-0.0420138333	0.0084277735	0.0299041152	-0.0513964655	0.0439465533	-0.0117495564	-0.0270638244	0.050637085	-0.0456957037	0.0150222601	0.024110485	-0.0496661877	0.0472539781	0.1184517436	0.0161690844	-0.0007912855	0.0180915089	0.1024883045	-0.0048525854	-0.0064168085	-0.0164564223	0.0789684746	0.0423670433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.929806530396768	-0.822504430048261	0.448081059024295	0.592443852028073
-0.464534	0.269312	0.389281	-0.00662786	0.0103958	-0.0171824	0.0765439999999999	0.2476867	0.095797	-0.00075109	-0.0009827	0.0014475	0.5790922	-0.0377873696	0.0021437585	0.0346942175	-0.0522027989	0.0406273263	-0.0064169112	-0.0313685957	0.0516775313	-0.0431950583	0.0106470671	0.0278327876	-0.0508059967	0.0454733605	-0.0148058821	-0.024110485	0.049594035	-0.047446967	0.0188654898	0.0202266294	-0.0480497669	0.0491026536	0.1068150383	-0.0110374053	-0.0010138275	0.0107314358	0.1022260624	-0.0229550403	-0.0258513864	-0.0327533255	0.0813314828	-0.0370629654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.879860446578776	-0.71915321311176	0.448081059024295	0.592443852028073
-0.442068	0.0515087	0.205807	-0.00283305	0.00915859	-0.015304	0.022466	-0.2178033	-0.183474	0.00379481	-0.00123721	0.0018784	0.7692643	-0.0379433273	0.0025947387	0.0341840202	-0.0521212014	0.0413301739	-0.0077587455	-0.0300891549	0.051352489	-0.044311314	0.0128465907	0.0256989275	-0.0500796887	0.0468574839	-0.0178083308	-0.0210564335	0.0483152946	-0.04894369	0.0225952602	0.0162072446	-0.0460766263	0.0505494535	0.1415309073	0.0739568984	0.0295177165	0.0057118528	0.084956551	-0.0056766933	-0.0417715079	-0.0663837705	0.1090268784	0.0439708131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.2566399031009	-0.72891970524713	0.448081059024295	0.592443852028073
