"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"cosine21"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.533619	-0.050049	1.33165	-0.0108952	-0.0164194	-0.00443927	-0.015449	0.000772199999999994	0.0213000000000001	0.000824299999999998	-0.000232599999999999	0	0.0903662000000001	-0.0487141772	0.041125754	-0.0293416141	0.0145639947	0.0016994674	-0.0177895469	0.0320647078	-0.0430685747	0.049678515	-0.051220172	0.0475362631	-0.0390026269	0.0264898788	-0.0112745899	-0.0050909511	0.020937105	-0.0346472211	0.044822571	-0.0504250488	0.0508830806	-0.0461499372	0.0367085017	-0.0017659909	0.0083327964	0.0211959026	-0.0035831575	0.0157471841	0.0269455862	0.017978914	-0.0101601618	0.0174559476	0.0214256387	0	0	0	0	0	0	0.699081533685507	0.080383893751186	0.448081059024295	0.592443852028073
0.537281	-0.0503917	1.29724	-0.0112516	-0.01607	-0.00443927	0.00366200000000005	-0.000342699999999994	-0.0344100000000001	-0.0003564	0.000349400000000003	0	0.0737047000000001	-0.048780754	0.0413786495	-0.029862361	0.0153769266	0.0006374004	-0.016588352	0.030889962	-0.042120254	0.0491626259	-0.051316871	0.0483687975	-0.0406115256	0.028816343	-0.0141560177	-0.001911808	0.0177895469	-0.0318985121	0.0428358815	-0.0495141777	0.051269393	-0.0479270103	0.0398193552	-0.0173222853	-0.0017387911	0.0188088577	-0.0076710542	0.0414840087	0.021702088	-0.000561632	-0.0155159038	0.0186841423	-0.0054934193	0	0	0	0	0	0	0.415090492494242	0.042681107932249	0.448081059024295	0.592443852028073
0.53334	-0.0504828	1.29383	-0.0114528	-0.0160753	-0.00460956	-0.00394100000000008	-9.11000000000037e-05	-0.00340999999999991	-0.000201199999999999	-5.29999999999975e-06	-0.00017029	0.0262815999999999	-0.0488464951	0.0416287094	-0.0303785035	0.0161856435	-0.0004249396	-0.0153769266	0.0296892864	-0.041125754	0.0485785209	-0.0513256648	0.0491010801	-0.042120254	0.0310593936	-0.0169899238	0.0012747024	0.0145639947	-0.0289919311	0.0406115256	-0.0482972307	0.0513045605	-0.0493422058	0.0426002529	-0.0237014296	0.0045617885	0.0215788777	-0.0151524113	0.0648050173	0.0416342629	-0.0501467364	-0.0076694901	-0.0148171208	0.0031801466	0	0	0	0	0	0	0.337636083520234	-0.133969488107822	0.448081059024295	0.592443852028073
0.533036	-0.0500693	1.27871	-0.0108904	-0.015747	-0.00443927	-0.000303999999999971	0.000413499999999997	-0.01512	0.000562399999999999	0.000328299999999997	0.00017029	0.0688870000000002	-0.0489113994	0.0418759166	-0.030889962	0.0169899238	-0.0014870976	-0.0141560177	0.0284636888	-0.040086165	0.0479270103	-0.0512465384	0.0497315932	-0.0435250908	0.0332125377	-0.0197667948	0.0044563007	0.0112745899	-0.0259418632	0.0381618445	-0.0467817305	0.0509883422	-0.0503848382	0.0450281516	-0.0185001181	0.0010106916	0.0139467652	0.0002702878	0.0508155512	-0.0096946611	-0.0477726713	0.0404101615	0.024647611	0.060141018	0	0	0	0	0	0	0.708209891843716	-0.144240837753109	0.448081059024295	0.592443852028073
0.529712	-0.0332213	1.29615	-0.0119213	-0.0157059	-0.00427355	-0.00332399999999999	0.016848	0.0174399999999999	-0.0010309	4.11000000000023e-05	0.00016572	0.099498	-0.0489754657	0.042120254	-0.0313966575	0.0177895469	-0.0025486187	-0.0129263783	0.0272141981	-0.0390026269	0.0472089983	-0.0510796273	0.05025903	-0.044822571	0.0352695426	-0.0224773087	0.0076207265	0.0079357543	-0.0227634039	0.0355004298	-0.0449770452	0.050322904	-0.051047035	0.0470829328	-0.0244643253	-0.0018553479	0.0114732469	-0.0206028327	0.0007324427	0.0022290642	-0.0501006151	0.0213021252	-0.0258430712	-0.0025895807	0	0	0	0	0	0	1.03240073220165	-0.111493446814536	0.448081059024295	0.592443852028073
0.533314	-0.0497615	1.28251	-0.0105216	-0.0160469	-0.00443927	0.0036020000000001	-0.0165402	-0.0136399999999999	0.0013997	-0.000341000000000001	-0.00016572	0.1291032	-0.049038693	0.042361705	-0.0318985121	0.0185842938	-0.0036090482	-0.0116887668	0.0259418632	-0.0378763275	0.046425481	-0.0508252175	0.0506822973	-0.0460094942	0.0372244541	-0.0251123665	0.0107557855	0.0045621261	-0.019472284	0.032642048	-0.0428943306	0.0493128035	-0.0513237961	0.04874757	0.0014787007	0.0066503126	-0.0052538824	0.0044274449	-0.0535867185	-0.0403153621	0.0518342137	-0.0048083838	-0.0069638312	0.0056098692	0	0	0	0	0	0	0.063782829144703	-0.060966054546578	0.448081059024295	0.592443852028073
0.532863	-0.0511657	1.29623	-0.0120746	-0.0155574	-0.00443927	-0.00045100000000009	-0.0014042	0.0137200000000002	-0.001553	0.0004895	0	0.1177002	-0.0491010801	0.0426002529	-0.0323954483	0.0193739464	-0.004667932	-0.0104439465	0.024647752	-0.0367085017	0.0455775458	-0.0504837447	0.0510005177	-0.0470829328	0.0390716134	-0.0276631221	0.0138493968	0.0011684964	-0.016084792	0.0296025581	-0.0405464614	0.0479649587	-0.0512130319	0.0500082695	-0.0144380348	0.0021288649	0.0104103848	-0.0130297568	0.0160397726	-0.0027784107	-0.016114914	-0.0009861181	-0.0164616144	-0.0234480902	0	0	0	0	0	0	1.12571683463587	-0.013551063949886	0.448081059024295	0.592443852028073
0.530875	-0.0496973	1.28797	-0.0104836	-0.0160149	-0.00443927	-0.00198799999999999	0.0014684	-0.00826000000000016	0.001591	-0.0004575	0	0.1141414	-0.0491626259	0.0428358815	-0.0328873894	0.0201582885	-0.0057248166	-0.0091926851	0.0233329509	-0.0355004298	0.044666369	-0.0500557939	0.0512130319	-0.0480402391	0.0408056734	-0.0301210128	0.0168896389	-0.0022302563	-0.0126176931	0.0263988242	-0.0379479508	0.0462886013	-0.0507155786	0.0508545847	0.007044378	0.0030497071	-0.0065790578	0.0010231792	-0.0005189493	-0.0124258352	0.0350202392	-0.0063966173	0.0044773903	0.0185759902	0	0	0	0	0	0	0.777095868831975	0.023299623716606	0.448081059024295	0.592443852028073
0.520336	-0.0445466	1.28874	-0.0113612	-0.0154618	-0.00419076	-0.010539	0.0051507	0.000770000000000159	-0.000877600000000001	0.000553099999999999	0.00024851	0.1004202	-0.0492233296	0.0430685747	-0.0333742597	0.020937105	-0.0067792492	-0.0079357543	0.0219985635	-0.0342534364	0.0436932151	-0.0495420981	0.0513193992	-0.048879052	0.0424216147	-0.0324777874	0.0198647963	-0.005619231	-0.0090881467	0.0230486216	-0.035114862	0.0442952125	-0.0498351925	0.0512795028	-0.0054412927	-0.0025605467	0.0067838735	-0.0032667857	0.0132169358	0.0169189432	0.0074574839	-0.0046980835	-0.0061375536	-0.0115282146	0	0	0	0	0	0	1.01841930875185	0.024492297053909	0.448081059024295	0.592443852028073
0.547151	-0.0591781	1.27938	-0.0103893	-0.0161987	-0.00417271	0.026815	-0.0146315	-0.00936000000000026	0.000971900000000001	-0.0007369	1.80500000000004e-05	0.137149	-0.0492831899	0.0432983163	-0.033855984	0.0217101824	-0.0078307784	-0.0066739292	0.0206457099	-0.0329688886	0.0426594344	-0.0489435374	0.0513193992	-0.0495973023	0.0439147598	-0.0347255342	0.0227634039	-0.0089835694	-0.0055136214	0.0195705382	-0.0320647078	0.041998445	-0.0485785209	0.0512795028	0.0085488467	0.0087897178	0.0106552381	0.0169936658	0.004114834	0.0091844083	0.0589600583	-0.0268085549	0.0052871704	0.0361913663	0	0	0	0	0	0	0.35763113637008	0.012480593687217	0.448081059024295	0.592443852028073
0.56107	-0.0511605	1.29609	-0.0117067	-0.0159995	-0.0038663	0.0139189999999999	0.00801759999999999	0.01671	-0.0013174	0.0001992	0.000306409999999999	0.1297971	-0.0493422058	0.0435250908	-0.0343324881	0.0224773087	-0.0088789537	-0.0054079881	0.0192755259	-0.0316481948	0.0415664612	-0.048261137	0.0512130319	-0.0501932186	0.0452807864	-0.0368567075	0.025574292	-0.0123085215	-0.001911808	0.0159838716	-0.028816343	0.0394140296	-0.0469550524	0.0508545847	-0.0043346325	0.0112599188	0.0227599787	-0.004695567	0.0432229878	0.040419473	-0.0098440343	-0.0199917287	-0.0144929519	-0.0252489337	0	0	0	0	0	0	-0.812639939213731	0.018826515360682	0.448081059024295	0.592443852028073
0.571092	-0.0500877	1.27655	-0.0106475	-0.0159961	-0.00401905	0.0100220000000001	0.00107280000000001	-0.0195399999999999	0.0010592	3.39999999999716e-06	-0.000152749999999999	0.0914023	-0.0494003765	0.0437488826	-0.0348036986	0.0232382738	-0.0099233262	-0.0041387117	0.0178891614	-0.0302928029	0.0404158122	-0.0474960658	0.0510005177	-0.0506653309	0.0465157403	-0.0388641531	0.0282866287	-0.0155795096	0.0016994674	0.0123085215	-0.0253898477	0.0365596669	-0.0449770452	0.0500082695	0.002940231	0.0150057012	0.0127402685	0.0052139153	0.0621141834	0.0452377076	-0.0007089433	-0.0237532185	0.02695602	0.0521780758	0	0	0	0	0	0	-0.133778532299147	0.029582364270394	0.448081059024295	0.592443852028073
0.577959	-0.0506032	1.26888	-0.0110968	-0.0164087	-0.00384042	0.00686699999999996	-0.000515500000000009	-0.00767000000000007	-0.0004493	-0.000412599999999999	0.00017863	0.0670789999999999	-0.0494577007	0.0439696763	-0.0352695426	0.0239928691	-0.0109634486	-0.0028668829	0.0164877804	-0.0289041989	0.039209084	-0.0466496345	0.0506822973	-0.0510124748	0.0476160468	-0.0407411319	0.030889962	-0.018782193	0.0053023317	0.00856488	-0.0218064029	0.0334549064	-0.0426594344	0.04874757	-0.0015311182	0.0155531582	0.0288906181	0.01074094	0.0737434196	0.0365902994	-0.0539674519	0.0230332662	-0.0203898491	0.0141032743	0	0	0	0	0	0	-0.474489146678549	0.035553598765088	0.448081059024295	0.592443852028073
0.614712	-0.0428445	1.27853	-0.0111621	-0.0164196	-0.00384042	0.036753	0.0077587	0.00964999999999994	-6.53000000000025e-05	-1.08999999999977e-05	0	0.0579717	-0.0495141777	0.0441874568	-0.0357299485	0.0247408876	-0.0119988754	-0.0015932859	0.0150725591	-0.0274839053	0.0379479508	-0.0457232929	0.05025903	-0.0512337941	0.0485785209	-0.0424813428	0.0333742597	-0.0219025301	0.0088789537	0.0047737179	-0.0180881602	0.0301210128	-0.0400197194	0.0470829328	0.0003966784	0.0240616816	0.026687317	0.0047128368	0.0103666006	-0.0057405721	-0.0548980202	0.0425157982	-0.0455009953	0.0162404815	0	0	0	0	0	0	0.099818874522931	0.035463767488037	0.448081059024295	0.592443852028073
0.607319	-0.0499814	1.23378	-0.0103831	-0.0166602	-0.00384042	-0.00739300000000009	-0.0071369	-0.0447500000000001	0.000779	-0.000240600000000001	0	0.1102599	-0.0495698064	0.0444022092	-0.0361848453	0.0254821244	-0.0130291632	-0.0003187063	0.0136446855	-0.0260334792	0.0366341627	-0.044718628	0.0497315932	-0.0513287428	0.0494003765	-0.0440789442	0.0357299485	-0.0249268406	0.012411632	0.0009560698	-0.014258104	0.0265808199	-0.0370778316	0.0450281516	-0.0008264127	0.0240169424	0.0089169173	0.0243761623	-0.0690480479	-0.0542189388	0.0312477751	0.0056081765	-0.0325042796	-0.0073434089	0	0	0	0	0	0	0.645048936890714	0.033215349988694	0.448081059024295	0.592443852028073
0.63221	-0.0509214	1.26985	-0.0114521	-0.0163664	-0.00384042	0.0248910000000001	-0.000939999999999996	0.0360700000000001	-0.001069	0.0002938	0	0.130041	-0.0496245858	0.0446139188	-0.0366341627	0.0262163763	-0.0140538708	0.0009560698	0.0122053583	-0.0245545108	0.0352695426	-0.0436373605	0.0491010801	-0.0512970867	0.0500792346	-0.0455285727	0.0379479508	-0.027841865	0.0158828827	-0.0028668829	-0.0103399101	0.0228585745	-0.033855984	0.0426002529	0.001057737	0.0292990064	0.011767167	0.0042047165	-0.0211410392	-0.0240448457	0.0134641012	-0.004058761	-0.0616521997	-0.0409895485	0	0	0	0	0	0	1.14882215468075	0.040590896153727	0.448081059024295	0.592443852028073
0.644498	-0.0499826	1.26855	-0.0103993	-0.0171115	-0.00384042	0.0122879999999999	0.000938800000000004	-0.00129999999999986	0.0010528	-0.000745100000000002	0	0.1044218	-0.049678515	0.044822571	-0.0370778316	0.026943442	-0.0150725591	0.0022302563	0.0107557855	-0.0230486216	0.033855984	-0.0424813428	0.0483687975	-0.051138904	0.0506131302	-0.046825362	0.0400197194	-0.0306348232	0.0192755259	-0.0066739292	-0.0063577993	0.0189797704	-0.0303785035	0.0398193552	0.014807573	0.0366411179	0.0057083658	0.0135634066	0.0017340777	-0.0286342784	0.030459004	-0.021896231	0.0091435839	0.0407679726	0	0	0	0	0	0	0.204487424334256	-1.36529637864909	0.448081059024295	0.592443852028073
0.636576	-0.0508758	1.258	-0.0112407	-0.0165476	-0.00361198	-0.00792199999999987	-0.000893200000000011	-0.0105500000000001	-0.000841400000000001	0.000563900000000003	0.00022844	0.1010522	-0.0497315932	0.0450281516	-0.0375157835	0.0276631221	-0.016084792	0.0035030673	0.0092971841	-0.0215174627	0.0323954483	-0.0412525551	0.0475362631	-0.0508545847	0.0510005177	-0.0479649587	0.0419372706	-0.03329347	0.0225727706	-0.0104439465	-0.0023363873	0.0149709736	-0.0266716472	0.0367085017	0.0004626119	0.0277674107	0.0036182577	0.0034849501	0.0094086403	-0.0194417648	-0.0022741767	-0.0125480703	-0.0378482295	-0.0088467388	0	0	0	0	0	0	0	0	-2.22840312389761	0.592443852028073
0.62769	-0.0534673	1.26454	-0.0110281	-0.0168654	-0.0035466	-0.00888600000000006	-0.0025915	0.00654000000000021	0.0002126	-0.000317800000000003	6.53799999999999e-05	0.0478065	-0.0497838193	0.0452306464	-0.0379479508	0.0283752196	-0.0170901359	0.0047737179	0.0078307784	-0.0199627126	0.030889962	-0.0399531023	0.0466052026	-0.0504448302	0.051240276	-0.0489435374	0.0436932151	-0.0358061492	0.0257582983	-0.0141560177	0.0016994674	0.0108596403	-0.0227634039	0.03329347	0.0054337637	0.033636883	-0.0092618208	-0.0093220869	0.0050097129	-0.0178223733	0.0118324663	-0.0398499284	0.0092554124	0.0377869042	0	0	0	0	0	0	0	0	0	0
0.629637	-0.0571585	1.22985	-0.010904	-0.0171115	-0.00384042	0.00194700000000003	-0.0036912	-0.0346900000000001	0.0001241	-0.000246099999999999	-0.00029382	0.0735292000000001	-0.0498351925	0.0454300417	-0.038374267	0.029079539	-0.0180881602	0.0060414244	0.0063577993	-0.0183860761	0.0293416141	-0.0385852104	0.0455775458	-0.0499106512	0.0513317109	-0.0497578128	0.0452807864	-0.0381618445	0.028816343	-0.0177895469	0.0057248166	0.0066739292	-0.0186832834	0.0296025581	-0.0069485746	0.0235573421	-0.0111881925	-0.0034599599	0.0060508583	-0.0056046526	-0.0033469693	-0.0354405302	-0.0166267428	-0.0146240961	0	0	0	0	0	0	0	0	0	0
0.634386	-0.0486968	1.2653	-0.0115185	-0.0171115	-0.00317456	0.004749	0.0084617	0.03545	-0.0006145	0	0.00066586	0.1126787	-0.0498857119	0.0456263236	-0.0387946664	0.0297758875	-0.0190784374	0.0073054049	0.0048794834	-0.0167892817	0.027752553	-0.0371512224	0.0444554224	-0.0492533652	0.0512745577	-0.0504050515	0.0466938665	-0.0403502279	0.0317317699	-0.0213243743	0.0097147774	0.0024425082	-0.0144620929	0.0256663501	-0.0038274714	0.0283005133	-0.0138868684	-0.0219879732	0.012946038	-0.0039409368	0.008149725	-0.0385035935	-0.0032218879	-0.0096906187	0	0	0	0	0	0	0	0	0	0
0.629345	-0.0507585	1.23041	-0.0111095	-0.01674	-0.00361946	-0.00504100000000007	-0.0020617	-0.0348900000000001	0.000409000000000001	0.0003715	-0.0004449	0.1032627	-0.0499353767	0.0458194789	-0.039209084	0.030464074	-0.0200605435	0.00856488	0.0033970715	-0.0151740801	0.0261249837	-0.0356535949	0.0432411585	-0.0484745935	0.0510689819	-0.0508830806	0.0479270103	-0.042361705	0.0344901501	-0.0247408876	0.0136446855	-0.0018056415	-0.0101317049	0.0215174627	-0.0089178354	0.019014628	-0.0035076294	-0.0012736397	0.0411510642	0.0293291235	0.0038585656	-0.0387727981	0.0355360581	-0.0034862292	0	0	0	0	0	0	0	0	0	0
0.630054	-0.0478405	1.25789	-0.0116821	-0.0166172	-0.0032898	0.000709000000000071	0.002918	0.0274799999999999	-0.000572599999999999	0.000122800000000006	0.00032966	0.0823600000000001	-0.0499841859	0.0460094942	-0.039617456	0.03114391	-0.0210340579	0.0098190728	0.001911808	-0.013542242	0.0244611644	-0.0340948932	0.0419372706	-0.0475762569	0.0507155786	-0.0511902955	0.0489754657	-0.0441874568	0.0370778316	-0.0280201309	0.0174902479	-0.0060414244	-0.0057248166	0.0171902747	-0.01230738	0.0236445644	0.0048594241	-0.0155393075	0.058471711	0.0261337291	-0.0679610501	-0.0033497764	-0.0009202365	0.0111783155	0	0	0	0	0	0	0	0	0	0
0.633289	-0.0508692	1.21737	-0.0112167	-0.0163858	-0.0036033	0.00323499999999999	-0.0030287	-0.0405199999999999	0.000465399999999999	0.0002314	-0.0003135	0.0972986999999999	-0.0500321388	0.0461963565	-0.0400197194	0.0318152092	-0.0219985635	0.0110672099	0.0004249396	-0.0118955567	0.0227634039	-0.0324777874	0.0405464614	-0.0465605712	0.0502153708	-0.0513256648	0.0498351925	-0.0458194789	0.0394820076	-0.03114391	0.021227693	-0.0102358295	-0.0012747024	0.0127206428	-0.022031623	0.0121076489	-0.0213149771	-0.0089214056	-0.0219121916	-0.0436074351	-0.0423447654	0.0113112358	-0.0132738277	0.0031580478	0	0	0	0	0	0	0	0	0	0
0.636195	-0.0327703	1.24714	-0.0116821	-0.0165878	-0.00332722	0.00290599999999996	0.0180989	0.0297699999999998	-0.000465399999999999	-0.000202000000000004	0.00027608	0.0979488999999999	-0.0500792346	0.046380053	-0.0404158122	0.0324777874	-0.0229536472	0.0123085215	-0.0010622854	-0.0102358295	0.0210340579	-0.0308050475	0.0390716134	-0.0454300417	0.0495698064	-0.0512887341	0.0505028777	-0.0472506159	0.0416907793	-0.0340948932	0.0248339173	-0.0143601292	0.0031850365	0.0081456036	-0.0165203093	0.0141915733	-0.0122735387	-0.0181443741	-0.0059171505	-0.0245705625	-0.0530965013	0.0025425772	-0.0041809705	-0.0223633267	0	0	0	0	0	0	0	0	0	0
0.621114	-0.0326093	1.23299	-0.0110603	-0.016702	-0.00336192	-0.0150809999999999	0.000161000000000001	-0.0141499999999999	0.0006218	-0.000114200000000002	-3.46999999999999e-05	0.0679269999999999	-0.0501254723	0.0465605712	-0.0408056734	0.0331314631	-0.0238989001	0.013542242	-0.0025486187	-0.00856488	0.0192755259	-0.029079539	0.0375157835	-0.0441874568	0.048780754	-0.0510796273	0.0509759483	-0.0484745935	0.0436932151	-0.0368567075	0.0282866287	-0.0183860761	0.0076207265	0.0035030673	-0.0089297976	0.0054248828	-0.0193241562	0.0034204569	-0.0559602968	-0.0354702719	0.0002218194	0.0117999653	-0.0089407154	-0.0071787368	0	0	0	0	0	0	0	0	0	0
0.62865	-0.0137183	1.28049	-0.0115266	-0.0166838	-0.0030393	0.00753599999999999	0.018891	0.0474999999999999	-0.000466300000000001	1.82000000000064e-05	0.00032262	0.114283	-0.0501708514	0.0467378986	-0.0411892428	0.0337760571	-0.0248339173	0.0147676106	-0.0040328127	-0.0068845403	0.0174902479	-0.0273042176	0.0358821964	-0.0428358815	0.0478504978	-0.0506990465	0.0512525814	-0.0494860452	0.0454794046	-0.0394140296	0.0315644841	-0.0222860966	0.0119988754	-0.0011684964	0.0021067828	0.0095373558	-0.0080648629	-0.0095974501	-0.0373010132	-0.0179599042	0.0110618947	0.0070590372	-0.0472947881	-0.0626526135	0	0	0	0	0	0	0	0	0	0
0.64329	-0.025381	1.29264	-0.0106664	-0.0171115	-0.00331727	0.0146399999999999	-0.0116627	0.0121500000000001	0.0008602	-0.000427700000000007	-0.00027797	0.1167462	-0.0502153708	0.0469120231	-0.0415664612	0.0344113928	-0.0257582983	0.0159838716	-0.0055136214	-0.0051966525	0.0156807013	-0.0254821244	0.034174238	-0.0413786495	0.0467817305	-0.0501482692	0.0513317109	-0.0502805367	0.0470405074	-0.0417526707	0.0346472211	-0.0260334792	0.0162864257	-0.0058303776	0.0254426074	0.0187921455	-0.0192643042	0.003477993	-0.0283785477	-0.0177669154	0.0475932966	0.0014353949	-0.0106698618	-0.0002522081	0	0	0	0	0	0	0	0	0	0
0.627751	-0.0270772	1.28769	-0.012186	-0.0161238	-0.00280844	-0.0155389999999999	-0.0016962	-0.00495000000000001	-0.0015196	0.000987700000000001	0.00050883	0.1729917	-0.05025903	0.0470829328	-0.0419372706	0.0350372959	-0.0266716472	0.0171902747	-0.0069898018	-0.0035030673	0.0138493968	-0.0236163807	0.0323954483	-0.0398193552	0.0455775458	-0.0494291445	0.0512130319	-0.0508545847	0.0483687975	-0.0438596552	0.0375157835	-0.0296025581	0.0204510037	-0.0104439465	-0.0012101122	0.0030776098	0.005750886	-0.008150274	0.0072958001	0.0075268856	0.0124558485	0.0087289126	-0.0286636723	-0.0252379776	0	0	0	0	0	0	0	0	0	0
0.636517	-0.0436256	1.26646	-0.0104074	-0.0171115	-0.0036033	0.00876599999999994	-0.0165484	-0.0212299999999999	0.0017786	-0.000987700000000001	-0.00079486	0.2246024	-0.0503018281	0.0472506159	-0.0423016137	0.0356535949	-0.0275735728	0.0183860761	-0.0084601148	-0.0018056415	0.0119988754	-0.0217101824	0.030549514	-0.0381618445	0.0442414294	-0.0485440863	0.0508970017	-0.0512056724	0.0494577007	-0.0457232929	0.040152439	-0.0329688886	0.0244611644	-0.0149709736	0.0156783197	0.0053021238	-0.0046083965	0.0123639043	0.0033879564	0.0073698148	0.0243827404	-0.0134917935	0.0121331002	0.0166703021	0	0	0	0	0	0	0	0	0	0
0.634329	-0.0336042	1.27985	-0.0113559	-0.0165226	-0.00311274	-0.00218799999999997	0.0100214	0.0133899999999998	-0.000948500000000001	0.000588900000000003	0.00049056	0.1269974	-0.0503437644	0.047415061	-0.0426594344	0.0362601209	-0.0284636888	0.0195705382	-0.0099233262	-0.000106236	0.0101317049	-0.0197667948	0.0286402612	-0.0364102058	0.042777249	-0.0474960658	0.0503848382	-0.0513322605	0.0503018281	-0.047333244	0.042540889	-0.0361094147	0.0282866287	-0.0193739464	0.0055071982	0.0007646739	0.0118748586	0.0069744722	0.0108078813	0.0163826049	0.0005354525	0.0040279919	-0.0020076842	0.0030851528	0	0	0	0	0	0	0	0	0	0
0.632004	-0.0462028	1.24559	-0.0110443	-0.0165923	-0.00309615	-0.00232500000000002	-0.0125986	-0.03426	0.000311599999999999	-6.97000000000024e-05	1.65899999999999e-05	0.0690781000000001	-0.0503848382	0.0475762569	-0.0430106775	0.0368567075	-0.0293416141	0.0207429306	-0.0113782077	0.0015932859	0.0082504761	-0.0177895469	0.0266716472	-0.0345687596	0.0411892428	-0.0462886013	0.049678515	-0.0512337941	0.0508970017	-0.0486805757	0.044666369	-0.0390026269	0.0318985121	-0.0236163807	-0.0001207201	-0.0039076913	0.0131913988	0.0192226789	-0.0127909929	0.0187028855	0.024099385	-0.00344103	0.0141810377	0.014550557	0	0	0	0	0	0	0	0	0	0
0.621943	-0.0346136	1.26262	-0.011545	-0.0165596	-0.00330522	-0.010061	0.0115892	0.0170300000000001	-0.000500699999999998	3.27000000000036e-05	-0.00020907	0.0758037000000001	-0.0504250488	0.0477341923	-0.0433552888	0.0374431914	-0.0302069725	0.0219025301	-0.012823538	0.003291061	0.0063577993	-0.0157818258	0.024647752	-0.032642048	0.0394820076	-0.0449257461	0.048780754	-0.0509107048	0.051240276	-0.0497578128	0.0465157403	-0.0416287094	0.0352695426	-0.0276631221	-0.001967324	-0.0106966331	0.0144077583	0.0096571434	-0.0050932064	0.0135219815	0.0200103736	0.0009076944	0.0018631172	-0.0289778635	0	0	0	0	0	0	0	0	0	0
0.620855	-0.0444372	1.25667	-0.0108739	-0.0171115	-0.00337553	-0.00108799999999998	-0.0098236	-0.0059499999999999	0.000671100000000001	-0.000551900000000004	-7.03099999999996e-05	0.0815271000000001	-0.0504643955	0.0478888566	-0.0436932151	0.0380194116	-0.0310593936	0.0230486216	-0.014258104	0.0049852279	0.0044563007	-0.0137470706	0.0225727706	-0.0306348232	0.0376604853	-0.0434120755	0.0476950147	-0.0503644092	0.051329952	-0.0505589784	0.0480775708	-0.0439696763	0.038374267	-0.0314806383	0.0087727135	-0.0089572435	0.0054456985	0.0194760319	-0.0142615231	0.0098436461	0.0276496286	-0.0027594874	0.0189847508	0.0227390772	0	0	0	0	0	0	0	0	0	0
0.618448	-0.0331574	1.28082	-0.0119591	-0.0166269	-0.00303207	-0.00240700000000005	0.0112798	0.0241499999999999	-0.0010852	0.000484600000000002	0.00034346	0.1334998	-0.0505028777	0.0480402391	-0.0440244045	0.0385852104	-0.0318985121	0.0241804983	-0.0156807013	0.0066739292	0.0025486187	-0.0116887668	0.0204510037	-0.0285520362	0.0357299485	-0.0417526707	0.046425481	-0.0495973023	0.0511655859	-0.0510796273	0.0493422058	-0.0460094942	0.0411892428	-0.0350372959	0.0009359275	-0.0153172603	0.0174627392	0.0050742528	-0.0081745288	0.0063168046	0.0136630985	0.0197791742	-0.0108941568	-0.0097040519	0	0	0	0	0	0	0	0	0	0
0.6408	-0.0503068	1.29953	-0.0106921	-0.017389	-0.00360331	0.022352	-0.0171494	0.0187099999999998	0.001267	-0.000762099999999998	-0.00057124	0.1882284	-0.0505404946	0.0481883295	-0.0443488058	0.0391404325	-0.0327239687	0.0252974622	-0.0170901359	0.0083553134	0.0006374004	-0.0096104404	0.018286849	-0.0263988242	0.0336959856	-0.0399531023	0.0449770452	-0.0486127474	0.0507479912	-0.051316871	0.0503018281	-0.0477341923	0.0436932151	-0.0383036235	0.0239500257	0.0050524674	-0.0010188514	0.0115115228	-0.0079482018	0.0025265331	0.0502277877	-0.002130524	0.0145049999	0.0490564485	0	0	0	0	0	0	0	0	0	0
0.649644	-0.0266046	1.27441	-0.0119757	-0.0170864	-0.00330206	0.00884399999999996	0.0237022	-0.0251199999999998	-0.0012836	0.000302599999999997	0.00030125	0.1520387	-0.0505772456	0.0483331176	-0.044666369	0.0396849258	-0.0335354099	0.0263988242	-0.0184852245	0.010027537	-0.0012747024	-0.0075156513	0.016084792	-0.0241804983	0.0315644841	-0.0380194116	0.0433552888	-0.047415061	0.0500792346	-0.051269393	0.0509505055	-0.0491319582	0.0458672776	-0.0412525551	-0.0090156377	-0.009014682	0.0199431386	0.0034862618	0.0159962599	0.0413654941	0.0077409286	0.0053984675	-0.0110674656	-0.0241188705	0	0	0	0	0	0	0	0	0	0
