"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.0103305	0.103609	-0.333092	9.24964e-05	-0.000432207	0.0010415	-0.0121435	0.00498749999999999	0.02345	0.0004510014	-0.000109069	0	0.06858452	-0.0315490697	-0.0143723053	0.048862844	-0.0444909208	0.0047336909	0.0387884217	-0.0514606403	0.0232042715	0.0235073292	-0.0515226647	0.0385600826	0.0050707869	-0.0446686685	0.048739874	-0.0140464202	-0.0318186811	0.0523771858	-0.03127814	-0.0146975897	0.0489837722	-0.044311314	0.0516501073	0.0018225147	0.0335921845	0.0201220685	-0.0517220315	-0.0021611088	0.0406664128	0.0292783478	-0.0375069083	-0.0271582091	0	0	0	1.16678719630773	-0.444089203343558	0.448081059024295	0.592443852028073
0.0108992	0.0907735	-0.339408	6.61997e-05	-0.000150068	0.0012915	0.0005687	-0.0128355	-0.00631599999999999	-2.62967e-05	0.000282139	0.00025	0.047641985	-0.0317289578	-0.0139376608	0.0486148674	-0.0449607632	0.0058564958	0.0378654364	-0.0517316498	0.0248090665	0.021674694	-0.0510686325	0.0401965428	0.0023692706	-0.0430669878	0.0498077248	-0.01727662	-0.0288765622	0.0522614734	-0.0344398384	-0.0105365379	0.0472051818	-0.0466540082	0.0412561041	0.0266346601	0.0367740877	-0.0209960795	-0.0194537528	-0.0027906178	0.0379297197	-0.0514707061	-0.000804132	-0.048317798	0	0	0	1.28721872749507	-0.65179843131585	0.448081059024295	0.592443852028073
0.0210589	0.0933574	-0.370651	-0.00017201	-1.07467e-05	0.0010415	0.0101597	0.00258389999999999	-0.031243	-0.0002382097	0.0001393213	-0.00025	0.07536315	-0.0319082567	-0.0135019809	0.0483587652	-0.0454172463	0.0069765817	0.0369171367	-0.0519555872	0.0263843771	0.0198094581	-0.0505197734	0.0417426926	-0.0003385804	-0.0413301739	0.0506943307	-0.0204346535	-0.0257972105	0.051865392	-0.0373944116	-0.0063048856	0.0450761418	-0.0486148674	-0.0150831699	0.0419454593	0.0243414602	-0.031869433	0.0069245226	0.0090759175	-0.003228219	-0.0043322244	0.0439577082	-0.0464378785	0	0	0	-0.202970684057009	-0.840291945095543	0.448081059024295	-1.68540061352814
0.015783	0.119734	-0.348883	-4.47824e-05	-0.0001682	0.0010415	-0.0052759	0.0263766	0.021768	0.0001272276	-0.0001574533	0	0.067654545	-0.0320869629	-0.0130652981	0.0480945804	-0.0458602343	0.0080934286	0.0359441567	-0.0521322486	0.0279283311	0.0179144269	-0.0498771065	0.0431950583	-0.0030455261	-0.0394636764	0.0513964655	-0.0235073292	-0.0225952602	0.0511910666	-0.0401240904	-0.0020309873	0.0426124582	-0.050177843	-0.0419000209	0.0333186172	-0.0167046007	-0.004460007	0.014851399	-0.0087512881	0.0029927705	0.0564230622	0.0406893568	0.0069550109	0	0	0	0.237997388439414	-0.795761655368158	0.448081059024295	-1.68540061352814
0.0143956	0.0871701	-0.348872	-0.000154022	-6.47111e-05	0.0010415	-0.0013874	-0.0325639	1.10000000000388e-05	-0.0001092396	0.0001034889	0	0.044598725	-0.0322650733	-0.0126276447	0.0478223571	-0.0462895956	0.009206518	0.0349471469	-0.0522614734	0.0294390937	0.0159924506	-0.0491418251	0.0445503769	-0.0057443291	-0.0374733519	0.0519115742	-0.0264818121	-0.0192859283	0.0502421146	-0.0426124582	0.0022565198	0.0398324213	-0.0513301431	-0.0192083952	0.0249509481	0.0321894819	0.0739509129	-0.0076427685	0.016568374	0.0498460145	-0.0123417389	-0.0370501362	-0.0050864653	0	0	0	0.572852758909783	-0.860606174443006	0.448081059024295	0.592443852028073
0.0206544	0.0806896	-0.376899	-0.000102675	0.000129093	0.000982803	0.0062588	-0.00648049999999999	-0.028027	5.1347e-05	0.0001938041	-5.86969999999999e-05	0.055958705	-0.0324425845	-0.0121890533	0.0475421407	-0.0467052026	0.0103153331	0.0339267737	-0.0523431439	0.0309148693	0.0140464202	-0.0483152946	0.0458056033	-0.0084277735	-0.0353654455	0.0522377823	-0.0293456776	-0.015884942	0.049023627	-0.0448445497	0.0065289069	0.0367566699	-0.0520623368	-0.0113627864	0.0181137225	-0.0400880377	0.0066472621	0.0221468999	-0.0217525894	-0.0122168863	-0.031107043	0.0083631856	0.0133492411	0	0	0	0.697861853865614	-0.92815668774711	0.448081059024295	0.592443852028073
0.0195213	0.117382	-0.348915	-0.000289319	-8.90631e-05	0.0010415	-0.0011331	0.0366924	0.027984	-0.000186644	-0.0002181561	5.86969999999999e-05	0.088984355	-0.0326194932	-0.0117495564	0.0472539781	-0.0471069319	0.0114193591	0.0328837193	-0.0523771858	0.032353904	0.0120792627	-0.0473990497	0.0469579174	-0.0110886847	-0.0331465714	0.0523739028	-0.0320869629	-0.0124084642	0.0475421407	-0.0468069407	0.010757547	0.0334080384	-0.0523684314	0.0195624845	-0.0147811804	-0.0188571793	0.0194846941	0.0116520488	-0.0219066376	-0.0118342362	0.037237833	-0.0327920975	0.0282062646	0	0	0	0.847514671602116	-1.10464977197954	0.448081059024295	0.592443852028073
0.0109207	0.0931576	-0.357753	9.5577e-05	-0.00018219	0.0010415	-0.0086006	-0.0242244	-0.00883800000000001	0.000384896	-9.31269e-05	0	0.065564145	-0.0327957961	-0.0113091867	0.0469579174	-0.0474946641	0.0125180835	0.0318186811	-0.0523635681	0.0337544877	0.0100939368	-0.0463947917	0.0480047303	-0.0137199483	-0.0308236917	0.0523194405	-0.0346942175	-0.0088730165	0.0458056033	-0.0484878293	0.0149141057	0.0298113868	-0.0522459219	0.0345591462	-0.0295472427	-0.0069123378	0.0124065968	-0.0286188799	-0.0150219727	0.0025593173	-0.0644232282	-0.0243253741	0.0243537922	0	0	0	0.830693742069564	-1.09192912669585	0.448081059024295	0.592443852028073
0.011396	0.096101	-0.365118	-0.000241852	-0.000149319	0.0010415	0.0004753	0.0029434	-0.00736499999999995	-0.000337429	3.2871e-05	0	0.0292987	-0.0329714899	-0.0108679768	0.0466540082	-0.0478682839	0.0136109962	0.030732371	-0.0523023033	0.0351149558	0.0080934286	-0.0453043854	0.04894369	-0.016314529	-0.0284040951	0.0520745933	-0.0371565505	-0.0052954007	0.043823331	-0.0498771065	0.018970732	0.0259934166	-0.0516958108	0.050201409	-0.0373515343	-0.0058605013	-0.0525559417	0.0031884758	-0.0184966607	-0.0445145799	-0.0022365945	-0.0134592136	-0.0248060543	0	0	0	0.475300681134005	-1.07100786858005	0.448081059024295	0.592443852028073
0.0166861	0.121126	-0.34891	-0.000386128	-4.95224e-05	0.0010415	0.0052901	0.025025	0.016208	-0.000144276	9.97966e-05	0	0.05872673	-0.0331465714	-0.0104259597	0.0463423012	-0.0482276804	0.0146975897	0.0296255153	-0.0521934471	0.0364336915	0.0060807472	-0.0441298556	0.049772687	-0.0188654898	-0.0258953737	0.0516402525	-0.0394636764	-0.0016926191	0.0416059582	-0.0509664168	0.0229002443	0.0219824722	-0.0507226006	-0.0070539691	0.0013165123	0.0535686003	-0.0266263016	0.0110641647	0.0124085812	0.0122922022	0.0396295649	0.0178075495	-0.0602814341	0	0	0	1.25452271981293	-1.06894077513535	0.448081059024295	0.592443852028073
0.0261053	0.0858086	-0.379404	-0.000550246	-0.00039672	0.000858044	0.00941920000000001	-0.0353174	-0.030494	-0.000164118	-0.0003471976	-0.000183456	0.10996918	-0.0333210373	-0.009983168	0.0460228486	-0.0485727468	0.0157773596	0.028498854	-0.0520370985	0.0377091275	0.0040589197	-0.0428733831	0.0504898588	-0.0213660101	-0.0233053991	0.0510179984	-0.0416059582	0.0019182066	0.0391653804	-0.0517492091	0.0266763128	0.0178083308	-0.0493342563	-0.0333626198	0.0286314608	-0.0030286115	0.0286516142	0.0040692512	0.0218536728	0.0370100981	-0.0328206805	-0.0053813511	0.0332474164	0	0	0	0.199012807529511	-1.05806926840779	0.448081059024295	0.592443852028073
0.0483382	0.0858049	-0.396395	-0.000534201	-0.000942842	0.000512718	0.0222329	-3.69999999999537e-06	-0.016991	1.6045e-05	-0.000546122	-0.000345326	0.08460225	-0.0334948844	-0.0095396348	0.0456957037	-0.0489033805	0.0168498047	0.0273531403	-0.0518333998	0.0389397479	0.0020309873	-0.0415373011	0.051093594	-0.0238094045	-0.0206422981	0.0502100954	-0.0435744473	0.0055199161	0.0365146908	-0.0522207755	0.0302736359	0.0135019809	-0.0475421407	0.0179292815	-0.0256970373	-0.0515803666	0.0076192466	0.0043651185	-0.0154863979	-0.0401965953	-0.0120734377	-0.0322451967	0.0269095416	0	0	0	1.10592785023296	-1.04436066974053	0.448081059024295	0.592443852028073
0.0484988	0.11993	-0.341896	-0.000416045	-0.000442816	0.000569157	0.000160600000000011	0.0341251	0.054499	0.000118156	0.000500026	5.64389999999999e-05	0.12251575	-0.0336681095	-0.0090953929	0.0453609212	-0.0492194833	0.0179144269	0.02618914	-0.0515825363	0.0401240904	0	-0.0401240904	0.0515825363	-0.02618914	-0.0179144269	0.0492194833	-0.0453609212	0.0090953929	0.0336681095	-0.0523782801	0.0336681095	0.0090953929	-0.0453609212	0.0324976965	-0.0391617897	0.0082320321	0.0151423473	0.0245442728	0.0080474926	-0.0206200871	0.0279945043	-0.0441233281	0.0025128563	0	0	0	-0.039592982750522	-1.00969716141063	0.448081059024295	0.592443852028073
0.0293389	0.102519	-0.34973	-0.000466107	-0.000685034	0.000854255	-0.0191599	-0.017411	-0.00783400000000006	-5.0062e-05	-0.000242218	0.000285098	0.0732738	-0.0338407093	-0.0086504753	0.045018557	-0.0495209612	0.018970732	0.0250076315	-0.0512847364	0.0412607473	-0.0020309873	-0.0386363752	0.0519555872	-0.028498854	-0.0151303447	0.0480497669	-0.0469579174	0.0126276447	0.0306409077	-0.0522207755	0.0368369888	0.004621281	-0.0428084497	-0.0112051142	-0.0187923875	0.045422055	0.0211001885	-0.0308214911	0.0572540782	0.0278334384	-0.0403501891	0.0071198014	-0.0034495509	0	0	0	1.34599396589405	-0.998180093628983	0.448081059024295	0.592443852028073
0.029364	0.0845215	-0.392426	-0.000131921	-0.000696438	0.000598609	2.50999999999966e-05	-0.0179975	-0.042696	0.000334186	-1.14040000000001e-05	-0.000255646	0.0907804	-0.0340126806	-0.0082049152	0.0446686685	-0.0498077248	0.0200182296	0.0238094045	-0.050940271	0.0423483678	-0.0040589197	-0.0370769179	0.0522119084	-0.030732371	-0.0122987873	0.0467052026	-0.0483587652	0.016099885	0.0274493255	-0.0517492091	0.0397590408	0.0001128608	-0.0399056168	-0.0384005068	0.0401453946	-0.0523248685	-0.010280606	-0.0206100433	-0.0170559204	-0.0039889344	-0.0072585563	0.0484136283	0.040964236	0	0	0	-1.50267198480799	-0.99363213733265	0.448081059024295	0.592443852028073
0.0294106	0.122953	-0.352085	-0.000438182	-0.000514745	0.000888568	4.66000000000008e-05	0.0384315	0.040341	-0.000306261	0.000181693	0.000289959	0.11771475	-0.0341840202	-0.0077587455	0.044311314	-0.0500796887	0.0210564335	0.0225952602	-0.0505494535	0.0433856593	-0.0060807472	-0.0354486142	0.0523509242	-0.0328837193	-0.0094286395	0.0451906832	-0.0495576132	0.0194956122	0.024110485	-0.0509664168	0.0424146861	-0.0043963972	-0.0366761804	0.0162576745	0.0225892785	-0.0008496612	0.0092329027	0.071999786	-0.0160190663	-0.0207667684	0.037971391	-0.0526074864	0.0104638	0	0	0	0.867893418880899	-0.984570244644484	0.448081059024295	0.592443852028073
0.0394142	0.0792555	-0.400382	-0.000511491	-0.000514745	0.000701592	0.0100036	-0.0436975	-0.048297	-7.3309e-05	0	-0.000186976	0.11501235	-0.0343547251	-0.0073119995	0.0439465533	-0.0503367722	0.0220848615	0.0213660101	-0.0501126395	0.044371389	-0.0080934286	-0.0337544877	0.0523723222	-0.0349471469	-0.0065289069	0.0435117199	-0.0505494535	0.0227986886	0.0206422981	-0.0498771065	0.0447861304	-0.0088730165	-0.0331465714	-0.0139474358	-0.0311187463	-0.0078733911	0.039311873	0.0254582801	0.0523412805	-0.0125781718	-0.0626553863	-0.0231923304	0.0263489142	0	0	0	-0.944652015193061	-1.00098032515975	0.448081059024295	0.592443852028073
0.0293107	0.102484	-0.38325	-0.000514088	-0.000927781	0.000611952	-0.0101035	0.0232285	0.017132	-2.59700000000002e-06	-0.000413036	-8.96400000000001e-05	0.07572765	-0.0345247919	-0.0068647103	0.0435744473	-0.0505788988	0.0231030362	0.0201224762	-0.0496302266	0.0453043854	-0.0100939368	-0.0319976841	0.0522760543	-0.0369171367	-0.0036086884	0.0416744222	-0.0513301431	0.0259934166	0.0170633708	-0.0484878293	0.0468574839	-0.0132837629	-0.0293456776	0.0187679817	-0.0809661675	-0.0139164733	-0.0471059373	0.0121252843	0.0224883464	-0.0686859402	-0.0061475374	0.0075385092	-0.0033198445	0	0	0	0.376543423618498	-1.02320716212457	0.448081059024295	0.592443852028073
0.0293222	0.102494	-0.34144	-0.000546202	-0.000927781	0.000422545	1.14999999999976e-05	1.000000000001e-05	0.04181	-3.2114e-05	0	-0.000189407	0.05290755	-0.0346942175	-0.0064169112	0.0431950583	-0.0508059967	0.024110485	0.0188654898	-0.0491026536	0.0461835398	-0.0120792627	-0.0301814655	0.0520623368	-0.0387884217	-0.0006771467	0.0396854757	-0.051896421	0.0290646136	0.013392903	-0.0468069407	0.0486148674	-0.0175958911	-0.025304607	-0.026253651	-0.0407058011	0.062981779	-0.0025039486	-0.0159720676	0.0589512343	0.033817182	0.0430618736	-0.0052239964	-0.0468903368	0	0	0	0.077671675159612	-1.03128941282298	0.448081059024295	0.592443852028073
0.0393082	0.0596206	-0.363558	-0.000864864	-0.000992525	0.000356875	0.009986	-0.0428734	-0.022118	-0.000318662	-6.47439999999999e-05	-6.567e-05	0.0974312	-0.0348629988	-0.0059686353	0.0428084497	-0.0510179984	0.0251067401	0.0175958911	-0.0485304007	0.0470078072	-0.0140464202	-0.0283092043	0.0517316498	-0.0405559987	0.0022565198	0.0375521182	-0.0522459219	0.0319976841	0.0096505858	-0.0448445497	0.0500465054	-0.021777388	-0.0210564335	-0.0806874235	-0.0002302206	-0.0145069593	-0.0162890659	-0.0296203074	0.0167554505	0.0287345038	-0.0412167047	0.0595810355	0.0367745372	0	0	0	-0.109503725019555	-1.03061337925235	0.448081059024295	0.592443852028073
0.0414424	0.0895629	-0.364001	-0.000720818	-0.000548934	0.00125557	0.0021342	0.0299423	-0.000443000000000027	0.000144046	0.000443591	0.000898695	0.1068361	-0.0350311327	-0.0055199161	0.0424146861	-0.0512148408	0.0260913389	0.016314529	-0.0479139886	0.0477762082	-0.0159924506	-0.0263843771	0.0512847364	-0.0422151417	0.0051831058	0.0352821126	-0.0523771858	0.0347786889	0.0058564958	-0.0426124582	0.0511428052	-0.0257972105	-0.0166359256	0.009855307	-0.0128832152	-0.0368194679	-0.0086264807	-0.0478594445	-0.0414374991	-0.0005346177	0.0377606793	0.0061576933	0.0445800345	0	0	0	0.122035506962416	-1.03243419058616	0.448081059024295	0.592443852028073
0.0292015	0.0921406	-0.361223	-0.000459908	-0.000815147	0.000613996	-0.0122409	0.00257770000000002	0.002778	0.00026091	-0.000266213	-0.000641574	0.07603145	-0.0351986159	-0.0050707869	0.0420138333	-0.0513964655	0.0270638244	0.0150222601	-0.0472539781	0.0484878293	-0.0179144269	-0.024410558	0.0507226006	-0.0437614146	0.0080934286	0.0328837193	-0.0522896643	0.0373944116	0.0020309873	-0.0401240904	0.051896421	-0.0296255153	-0.0120792627	0.0163392657	0.0467931615	0.0636432424	0.0015112413	-0.0265943738	-0.0406130651	0.0621988148	-0.0118365007	-0.0149486104	-0.0412698217	0	0	0	0.634702014303394	-1.02946206054675	0.448081059024295	0.592443852028073
0.0292137	0.0721878	-0.380232	-0.00135766	-0.000812381	0.000530019	1.22000000000004e-05	-0.0199528	-0.019009	-0.000897752	2.76599999999997e-06	-8.39769999999999e-05	0.08819875	-0.0353654455	-0.004621281	0.0416059582	-0.0515628185	0.028023745	0.0137199483	-0.0465509697	0.0491418251	-0.0198094581	-0.0223914121	0.0500465054	-0.0451906832	0.0109783563	0.0303656657	-0.0519837232	0.0398324213	-0.001805417	-0.0373944116	0.0523023033	-0.0332338815	-0.0074237382	0.0056727458	0.039499178	-0.0698986038	0.0284710132	0.0345501194	-0.0640450747	-0.0435090132	-0.0215069708	-0.0264320209	0.0116454815	0	0	0	0.75103532091073	-1.05179186125777	0.448081059024295	0.592443852028073
0.0334385	0.11374	-0.358734	-0.00135766	-0.000891002	0.000406766	0.0042248	0.0415522	0.021498	0	-7.8621e-05	-0.000123253	0.0773687	-0.0355316183	-0.0041714317	0.0411911291	-0.0517138504	0.0289706552	0.0124084642	-0.0458056033	0.0497374181	-0.021674694	-0.0203306886	0.0492579697	-0.0464991262	0.0138288366	0.0277371148	-0.0514606403	0.0420811315	-0.0056321357	-0.0344398384	0.0523577323	-0.0365955205	-0.0027074549	0.0385661959	-0.0201245497	-0.0014882009	-0.0389652639	0.0473337952	-0.0206571454	-0.0339397397	0.0332270617	-0.0386659859	-0.0141159795	0	0	0	0.825451684242823	-0.998949915727363	0.448081059024295	0.592443852028073
0.0291989	0.0807083	-0.378411	-0.00135766	-0.000895932	0.000355886	-0.00423959999999999	-0.0330317	-0.019677	0	-4.92999999999999e-06	-5.088e-05	0.0597388	-0.0356971313	-0.0037212726	0.0407694154	-0.0518495163	0.0299041152	0.0110886847	-0.045018557	0.0502739006	-0.0235073292	-0.0182322141	0.0483587652	-0.0476832451	0.0166359256	0.0250076315	-0.0507226006	0.0441298556	-0.0094286395	-0.03127814	0.0520623368	-0.0396854757	0.0020309873	-0.0199349331	0.0356409216	0.0562732442	0.04141535	0.0018247107	0.0132231915	0.0459470736	0.0094574675	-0.0328429911	-0.0113428081	0	0	0	0.253738340847494	-0.754152772571974	0.448081059024295	0.592443852028073
0.0291052	0.0747065	-0.439721	-0.000429768	-0.00123304	0.000157191	-9.37000000000021e-05	-0.00600179999999999	-0.06131	0.000927892	-0.000337108	-0.000198695	0.14059025	-0.0358619813	-0.0032708371	0.0403408874	-0.0519697758	0.0308236917	0.0097614921	-0.044190547	0.050750635	-0.025304607	-0.016099885	0.0473509122	-0.048739874	0.0193908153	0.0221871482	-0.049772687	0.0459688572	-0.0131745611	-0.0279283311	0.0514180959	-0.0424808075	0.006752807	0.0284006349	0.0082106884	-0.0797956076	-0.026190894	0.0162982658	-0.0491784995	-0.0493992642	-0.043933605	0.0212886084	0.0364075251	0	0	0	1.02846312389422	-0.505318202559803	0.448081059024295	0.592443852028073
0.0341018	0.115258	-0.428097	-0.000597261	-0.00102309	0.000356272	0.0049966	0.0405515000000001	0.011624	-0.000167493	0.00020995	0.000199081	0.0859983	-0.0360261653	-0.0028201586	0.0399056168	-0.0520745933	0.0317289578	0.0084277735	-0.0433223267	0.0511670547	-0.0270638244	-0.0139376608	0.046236675	-0.0496661877	0.0220848615	0.0192859283	-0.0486148674	0.0475893965	-0.0168498047	-0.024410558	0.0504293264	-0.0449607632	0.0114193591	0.0336741733	0.0315681834	0.0257872369	0.018504747	-0.0233360387	-0.0022310022	0.0409130575	0.0394439264	-0.0616190905	-0.0282570328	0	0	0	-1.4394243082217	-0.491853481302413	0.448081059024295	0.592443852028073
0.0293156	0.205038	-0.113703	0.000529381	-0.000230858	0.000589764	-0.0047862	0.0897799999999999	0.314394	0.001126642	0.000792232	0.000233492	0.5165785	-0.0361896802	-0.0023692706	0.0394636764	-0.0521639377	0.0326194932	0.0070884207	-0.0424146861	0.0515226647	-0.0287823352	-0.0117495564	0.045018557	-0.0504597097	0.024709611	0.016314529	-0.0472539781	0.0489837722	-0.0204346535	-0.0207459769	0.0491026536	-0.0471069319	0.0159924506	-0.0068964028	0.0343412544	-0.0374491494	-0.0383044598	-0.0042035274	-0.0488625209	0.0295491492	-0.0423386823	0.0770203396	0.0040795138	0	0	0	-1.32481511691533	-0.501832117614075	0.448081059024295	0.592443852028073
0.0520564	0.164615	-0.067236	0.000998154	-8.44349e-05	0.000403867	0.0227408	-0.040423	0.046467	0.000468773	0.0001464231	-0.000185897	0.149685455	-0.036352523	-0.0019182066	0.03901514	-0.0522377823	0.0334948844	0.0057443291	-0.0414684511	0.0518170426	-0.0304575546	-0.0095396348	0.043699295	-0.0511183183	0.027256828	0.0132837629	-0.0456957037	0.0501453577	-0.0239098759	-0.0169566271	0.047446967	-0.0489033805	0.0204346535	0.0175843402	0.0318951613	0.0277436753	-0.0728066236	0.0591578727	-0.0734545651	-0.0769759377	0.088518284	0.1488901758	-0.0859003573	0	0	0	0.341788125705466	-0.915992537490509	0.448081059024295	0.592443852028073
0.0291752	-0.0645171	-0.406914	-0.000783582	-0.00111342	0.0005806	-0.0228812	-0.2291321	-0.339678	-0.001781736	-0.0010289851	0.000176733	0.741064005	-0.0365146908	-0.0014670001	0.0385600826	-0.0522961052	0.0343547251	0.0043963972	-0.0404844828	0.0520498384	-0.0320869629	-0.0073119995	0.0422818529	-0.0516402525	0.0297185201	0.0102046586	-0.0439465533	0.0510686325	-0.027256828	-0.0130652981	0.0454733605	-0.0503367722	0.024709611	0.0498214309	0.0215757177	0.0345769576	-0.0028114214	-0.0063060859	-0.0088744842	0.0189654727	0.0376293394	-0.0722266159	0.0244763081	0	0	0	1.07552229752123	-0.978958751605905	0.448081059024295	0.592443852028073
0.0290615	0.0796324	-0.36259	4.30347e-05	-0.00117615	0.000333378	-0.000113700000000001	0.1441495	0.044324	0.0008266167	-6.273e-05	-0.000247222	0.245415635	-0.0366761804	-0.0010156846	0.0380985803	-0.0523388891	0.0351986159	0.0030455261	-0.0394636764	0.0522207755	-0.0336681095	-0.0050707869	0.0407694154	-0.0520241169	0.0320869629	0.0070884207	-0.0420138333	0.0517492091	-0.0304575546	-0.0090953929	0.0431950583	-0.0513964655	0.0287823352	0.0271453398	-0.0668650413	0.0177473792	-0.0143046088	-0.0059692166	0.0559479795	-0.0387517395	0.0183445935	0.0100488652	0.0044139604	0	0	0	1.08866801442777	-0.590789863026052	0.448081059024295	0.592443852028073
0.0335991	0.0775704	-0.383438	0.000119765	-0.00128078	0.000126017	0.0045376	-0.00206200000000002	-0.020848	7.67303e-05	-0.00010463	-0.000207361	0.046883665	-0.0368369888	-0.0005642937	0.0376307102	-0.0523661213	0.0360261653	0.0016926191	-0.0384069609	0.0523296507	-0.0351986159	-0.0028201586	0.0391653804	-0.0522688852	0.0343547251	0.0039463888	-0.0399056168	0.0521838529	-0.0334948844	-0.0050707869	0.0406273263	-0.0520745933	0.0326194932	-0.0719155393	0.0061518391	0.0368634829	-0.0075270714	0.003203587	0.0419495382	0.0121970072	0.0007739389	0.0484309663	0.0121235811	0	0	0	1.10327628749694	-0.445993613706107	0.448081059024295	0.592443852028073
0.0460169	0.117323	-0.365454	-0.000447001	-0.00117615	0.000185123	0.0124178	0.0397526	0.017984	-0.000566766	0.00010463	5.9106e-05	0.1066795	-0.0369971132	-0.0001128608	0.0371565505	-0.0523777937	0.0368369888	0.0003385804	-0.0373152977	0.0523763346	-0.0366761804	-0.0005642937	0.0374733519	-0.0523739028	0.0365146908	0.0007899965	-0.0376307102	0.0523704984	-0.036352523	-0.0010156846	0.0377873696	-0.0523661213	0.0361896802	-0.0068236049	-0.0607173482	-0.03470087	-0.0004092869	0.0073718109	0.0146240309	-0.0620244802	0.0342473696	0.014267257	0.0344364714	0	0	0	1.28934131615283	-0.421022508336043	0.448081059024295	0.592443852028073
0.0321515	0.118202	-0.358346	2.78665e-05	-0.00122846	0.000543958	-0.0138654	0.000879000000000005	0.007108	0.0004748675	-5.23100000000001e-05	0.000358835	0.066153025	-0.0371565505	0.0003385804	0.0366761804	-0.0523739028	0.0376307102	-0.0010156846	-0.0361896802	0.0523607718	-0.0380985803	0.0016926191	0.0356971313	-0.0523388891	0.0385600826	-0.0023692706	-0.0351986159	0.0523082586	-0.03901514	0.0030455261	0.0346942175	-0.0522688852	0.0394636764	0.0116870221	-0.0506624338	0.0745982082	0.0158948522	-0.0004565267	0.0665980547	0.0169827571	-0.0146727028	-0.0387020658	-0.0586105922	0	0	0	0.636300648141402	-0.644214991354908	0.448081059024295	0.592443852028073
0.0375744	0.131212	-0.381917	-0.000126771	-0.00117615	0.000518247	0.0054229	0.01301	-0.023571	-0.0001546375	5.23100000000001e-05	-2.5711e-05	0.053636825	-0.0373152977	0.0007899965	0.0361896802	-0.0523544498	0.0384069609	-0.0023692706	-0.0350311327	0.0522829807	-0.0394636764	0.0039463888	0.0338407093	-0.0521639377	0.0404844828	-0.0055199161	-0.0326194932	0.0519974292	-0.0414684511	0.0070884207	0.0313685957	-0.0517836067	0.0424146861	-0.0567729495	-0.0063148443	0.0310657323	-0.0412812092	0.0758126644	0.0516481417	-0.0551458968	-0.0097301414	0.0487511777	-0.0377754338	0	0	0	-2.57539349224528	-1.00345853298281	0.448081059024295	0.592443852028073
0.0468811	0.131833	-0.365415	-0.000188859	-0.00126725	0.000552282	0.00930669999999999	0.00062100000000001	0.016502	-6.2088e-05	-9.11e-05	3.4035e-05	0.03579085	-0.0374733519	0.0012413539	0.0356971313	-0.0523194405	0.0391653804	-0.0037212726	-0.0338407093	0.0521430537	-0.0407694154	0.0061928308	0.0319082567	-0.0518495163	0.0422818529	-0.0086504753	-0.0299041152	0.0514394875	-0.043699295	0.0110886847	0.0278327876	-0.0509138886	0.045018557	-0.0743289058	-0.0243139342	0.0528368374	0.0340155738	0.0372808414	0.0796803176	-0.0089423592	0.0211875885	0.0115396471	0.0012979971	0	0	0	1.44356221683617	-1.08254082762213	0.448081059024295	0.592443852028073
0.042588	0.0975668	-0.400576	0.000184492	-0.00190536	0.000608772	-0.00429309999999999	-0.0342662	-0.0351610000000001	0.000373351	-0.00063811	5.649e-05	0.12711785	-0.0376307102	0.0016926191	0.0351986159	-0.0522688852	0.0399056168	-0.0050707869	-0.0326194932	0.0519411573	-0.0420138333	0.0084277735	0.0299041152	-0.0513964655	0.0439465533	-0.0117495564	-0.0270638244	0.050637085	-0.0456957037	0.0150222601	0.024110485	-0.0496661877	0.0472539781	-0.0797987149	-0.046909833	-0.0325757372	0.0006379694	0.0024933742	0.0745317086	-0.0316761177	-0.0135099004	0.0245890649	0.0456255952	0	0	0	0.929806530396768	-0.822504430048261	0.448081059024295	0.592443852028073
0.0460108	0.140955	-0.365441	0.000298262	-0.00169536	0.000345169	0.0034228	0.0433882	0.0351350000000001	0.00011377	0.00021	-0.000263603	0.11131465	-0.0377873696	0.0021437585	0.0346942175	-0.0522027989	0.0406273263	-0.0064169112	-0.0313685957	0.0516775313	-0.0431950583	0.0106470671	0.0278327876	-0.0508059967	0.0454733605	-0.0148058821	-0.024110485	0.049594035	-0.047446967	0.0188654898	0.0202266294	-0.0480497669	0.0491026536	-0.07671047	-0.0367387939	-0.0155212471	0.0067834737	-0.0253047279	0.0522759216	0.0150014688	0.0379938524	0.0401074543	0.0303917159	0	0	0	0.879860446578776	-0.71915321311176	0.448081059024295	0.592443852028073
