"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"cosine21"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.489602	-0.131309	-0.270077	-0.0154296	0.00337652	-0.00724705	-0.0217580000000001	0.02331	-0.00874900000000001	0.000265900000000001	0.00015099	-0.000347609999999999	0.0920420000000001	-0.0481516161	0.0390026269	-0.0250196571	0.0079357543	0.0101317049	-0.026943442	0.0404158122	-0.048879052	0.0512842283	-0.047333244	0.0375157835	-0.0230486216	0.0057248166	0.0123085215	-0.028816343	0.0417526707	-0.0495141777	0.051138904	-0.046425481	0.03595809	-0.0210340579	0.0035030673	-0.0040816473	-0.0154317758	0.0436078293	0.0054234255	-0.0554885479	0.0317890144	0.0302793377	-0.0255750845	0.001096011	0.0353349341	0	0	0	0	1.12438781221134	-0.840091764694853	0.448081059024295	0.592443852028073
-0.489571	-0.111841	-0.262269	-0.0159369	0.00329408	-0.00772133	3.10000000000588e-05	0.019468	0.00780799999999998	-0.0005073	-8.244e-05	-0.000474280000000001	0.0805080000000001	-0.0482248365	0.0392775675	-0.025574292	0.0087742999	0.0090881467	-0.0258501361	0.0394820076	-0.0483331176	0.0513317109	-0.0481146965	0.0390716134	-0.0252974622	0.0084601148	0.0094016433	-0.0261249837	0.0396849258	-0.0484395355	0.0513287428	-0.0480027017	0.0388641531	-0.0250196571	0.0081456036	-0.0055529287	0.018948777	-0.002013688	0.0306897612	-0.0004750527	0.011441097	-0.0432686078	-0.0027248249	-0.0296245613	-0.0361878466	0	0	0	0	0.537925628424852	-0.590111461006966	0.448081059024295	0.592443852028073
-0.489605	-0.162978	-0.219646	-0.0161148	0.00337652	-0.0074075	-3.4000000000034e-05	-0.051137	0.042623	-0.000177899999999998	8.244e-05	0.00031383	0.1225025	-0.0482972307	0.0395498165	-0.0261249837	0.0096104404	0.0080406961	-0.0247408876	0.0385150608	-0.0477341923	0.0513079677	-0.0488137291	0.0405464614	-0.0274839053	0.0111709238	0.0064632038	-0.0233329509	0.0374431914	-0.0471251565	0.0512337941	-0.0492831899	0.041504035	-0.028816343	0.0127206428	0.0036316229	0.0222451323	-0.0080526441	-0.057499883	-0.0109301134	-0.0328140737	-0.0163823888	-0.0389174636	0.0079492363	0.044716143	0	0	0	0	0.219295408484441	-0.628089713714596	0.448081059024295	-1.68540061352814
-0.479757	-0.147203	-0.209657	-0.0159875	0.00303235	-0.00724503	0.00984800000000002	0.015775	0.009989	0.000127299999999997	-0.00034417	0.00016247	0.0673089999999999	-0.0483687975	0.0398193552	-0.0266716472	0.0104439465	0.0069898018	-0.0236163807	0.0375157835	-0.0470829328	0.0512130319	-0.0494291445	0.0419372706	-0.0296025581	0.0138493968	0.0035030673	-0.0204510037	0.0350372959	-0.0455775458	0.0508545847	-0.05025903	0.0438596552	-0.0323954483	0.0171902747	-0.0009630727	0.0311416222	-0.0557054667	0.0272982608	0.0208016635	-0.0612894261	0.0104298977	-0.025739487	-0.0172596207	-0.0375435764	0	0	0	0	0.273673071821469	-1.00966757328572	0.448081059024295	-1.68540061352814
-0.473332	-0.142311	-0.252028	-0.0153755	0.00282833	-0.00685786	0.00642500000000001	0.00489200000000001	-0.042371	0.000612000000000001	-0.00020402	0.00038717	0.1138475	-0.0484395355	0.040086165	-0.0272141981	0.0112745899	0.0059359137	-0.0224773087	0.0364850145	-0.046380053	0.051047035	-0.0499598883	0.0432411585	-0.0316481948	0.0164877804	0.0005311711	-0.0174902479	0.0324777874	-0.0438043627	0.0501932186	-0.0509241898	0.0459148799	-0.0357299485	0.0215174627	-0.0076318247	-0.0246861307	0.0610712248	-0.016784884	0.017133203	0.0203228272	0.0525101333	0.0068626566	0.0226679167	-0.0058562296	0	0	0	0	-0.039778352439477	-0.95048642179993	-2.22840312389761	0.592443852028073
-0.473347	-0.131756	-0.237585	-0.016156	0.00293097	-0.00687145	-1.50000000000428e-05	0.010555	0.014443	-0.0007805	0.00010264	-1.359e-05	0.0698495	-0.0485094437	0.0403502279	-0.027752553	0.0121021428	0.0048794834	-0.0213243743	0.035423619	-0.0456263236	0.0508102074	-0.0504050515	0.0444554224	-0.0336157698	0.0190784374	-0.0024425082	-0.0144620929	0.0297758875	-0.0418143832	0.0492533652	-0.0512745577	0.0476556328	-0.0387946664	0.0256663501	0.0027765198	-0.004232993	0.0158349392	0.0253469713	-0.0552589956	0.0359070466	-0.0002198135	-0.0105692498	-0.007403093	0.007016364	0	0	0	0	0.129700946678571	-0.142138252790028	-2.22840312389761	-1.68540061352814
-0.478681	-0.13067	-0.160651	-0.0166722	0.00337652	-0.00706676	-0.005334	0.00108599999999998	0.076934	-0.000516200000000001	0.00044555	-0.00019531	0.141207	-0.0485785209	0.0406115256	-0.0282866287	0.0129263783	0.0038209632	-0.0201582885	0.0343324881	-0.044822571	0.0505028777	-0.0507638714	0.0455775458	-0.0355004298	0.0216138688	-0.0054079881	-0.0113782077	0.026943442	-0.039617456	0.0480402391	-0.0513079677	0.0490699916	-0.0415664612	0.0296025581	0.0137084545	-0.0138220826	0.0344596342	-0.0174001527	0.0267155252	0.0446019674	-0.0402825776	0.0113469044	-0.0044858333	-0.0177512698	0	0	0	0	-0.223265651768961	1.36545878920568	-2.22840312389761	-1.68540061352814
-0.491399	-0.152901	-0.163585	-0.0162537	0.00337652	-0.007158	-0.012718	-0.022231	-0.00293399999999999	0.000418500000000002	0	-9.12399999999994e-05	0.0633700000000001	-0.0486467657	0.0408700402	-0.028816343	0.0137470706	0.0027608065	-0.0189797704	0.0332125377	-0.0439696763	0.0501254723	-0.0510357335	0.0466052026	-0.0372975264	0.0240867353	-0.0083553134	-0.0082504761	0.0239928691	-0.0372244541	0.0465605712	-0.0510242134	0.0501482692	-0.0440244045	0.03329347	0.0054324215	0.0335107082	-0.049989836	-0.0309290658	-0.0168364703	-0.0581011119	-0.0400997738	-0.0319315728	0.0095418857	0.0298343646	0	0	0	0	-0.095076875785556	0.948106924053826	0.448081059024295	-1.68540061352814
-0.491558	-0.149879	-0.172307	-0.016263	0.00337652	-0.00688759	-0.00015900000000002	0.00302200000000003	-0.00872200000000001	-9.30000000000028e-06	0	0.00027041	0.0258885	-0.0487141772	0.041125754	-0.0293416141	0.0145639947	0.0016994674	-0.0177895469	0.0320647078	-0.0430685747	0.049678515	-0.051220172	0.0475362631	-0.0390026269	0.0264898788	-0.0112745899	-0.0050909511	0.020937105	-0.0346472211	0.044822571	-0.0504250488	0.0508830806	-0.0461499372	0.0367085017	0.0075533061	0.0062833095	-0.0480977069	0.029977171	0.0368298628	-0.0539970268	0.0312915601	-0.0118314856	0.0062288325	-0.0468044085	0	0	0	0	0.457597185402649	0.092003584588341	0.448081059024295	0.592443852028073
-0.484304	-0.163281	-0.219016	-0.0151169	0.00281907	-0.00742472	0.00725399999999998	-0.013402	-0.046709	0.0011461	-0.00055745	-0.00053713	0.179399	-0.048780754	0.0413786495	-0.029862361	0.0153769266	0.0006374004	-0.016588352	0.030889962	-0.042120254	0.0491626259	-0.051316871	0.0483687975	-0.0406115256	0.028816343	-0.0141560177	-0.001911808	0.0177895469	-0.0318985121	0.0428358815	-0.0495141777	0.051269393	-0.0479270103	0.0398193552	-0.0036199073	-0.0191199116	0.0391313092	0.0179862023	0.0246091037	0.025201739	0.0440820342	-0.0138928402	0.0032746613	-0.010240684	0	0	0	0	0.544317316821568	0.341894643554821	0.448081059024295	0.592443852028073
-0.510142	-0.128776	-0.133518	-0.0150675	0.00281907	-0.00740167	-0.025838	0.034505	0.085498	4.93999999999981e-05	0	2.30500000000002e-05	0.1494635	-0.0488464951	0.0416287094	-0.0303785035	0.0161856435	-0.0004249396	-0.0153769266	0.0296892864	-0.041125754	0.0485785209	-0.0513256648	0.0491010801	-0.042120254	0.0310593936	-0.0169899238	0.0012747024	0.0145639947	-0.0289919311	0.0406115256	-0.0482972307	0.0513045605	-0.0493422058	0.0426002529	0.0053502614	-0.0303212959	0.0321489972	0.0233390544	-0.0439648313	0.0497906078	0.0055200648	0.0109053504	0.0162987111	0.0259994976	0	0	0	0	0.831660214342486	0.363935891308733	0.448081059024295	0.592443852028073
-0.536302	-0.113133	-0.16241	-0.0147802	0.00301947	-0.00793411	-0.0261600000000001	0.015643	-0.028892	0.000287299999999999	0.0002004	-0.000532439999999998	0.121702	-0.0489113994	0.0418759166	-0.030889962	0.0169899238	-0.0014870976	-0.0141560177	0.0284636888	-0.040086165	0.0479270103	-0.0512465384	0.0497315932	-0.0435250908	0.0332125377	-0.0197667948	0.0044563007	0.0112745899	-0.0259418632	0.0381618445	-0.0467817305	0.0509883422	-0.0503848382	0.0450281516	0.0077175842	-0.0227197189	0.0355591864	0.0098171606	0.0184081823	0.0423137707	-0.0332870367	0.022417257	-0.0028708649	-0.0199344015	0	0	0	0	1.04509321436859	0.191551086654029	0.448081059024295	0.592443852028073
-0.550455	-0.126534	-0.127481	-0.0146905	0.00281907	-0.00803652	-0.014153	-0.013401	0.034929	8.97000000000016e-05	-0.0002004	-0.000102410000000002	0.0821085000000001	-0.0489754657	0.042120254	-0.0313966575	0.0177895469	-0.0025486187	-0.0129263783	0.0272141981	-0.0390026269	0.0472089983	-0.0510796273	0.05025903	-0.044822571	0.0352695426	-0.0224773087	0.0076207265	0.0079357543	-0.0227634039	0.0355004298	-0.0449770452	0.050322904	-0.051047035	0.0470829328	0.0088600066	0.0038729629	-0.0124337483	-0.0534542037	-0.0350441231	-0.0013124083	-0.0492102629	-0.0164525052	0.001782492	0.0558071437	0	0	0	0	1.28250963208265	0.252323932489693	0.448081059024295	0.592443852028073
-0.53852	-0.118614	-0.116334	-0.0146128	0.00226752	-0.00771244	0.011935	0.00791999999999997	0.011147	7.77000000000017e-05	-0.00055155	0.00032408	0.0786685	-0.049038693	0.042361705	-0.0318985121	0.0185842938	-0.0036090482	-0.0116887668	0.0259418632	-0.0378763275	0.046425481	-0.0508252175	0.0506822973	-0.0460094942	0.0372244541	-0.0251123665	0.0107557855	0.0045621261	-0.019472284	0.032642048	-0.0428943306	0.0493128035	-0.0513237961	0.04874757	0.0065308512	0.0131704272	-0.0656741411	0.0149334354	0.0364713649	-0.0533573618	-0.038169415	-0.002273831	-0.003339288	-0.03058134	0	0	0	0	0.962493954642871	0.344112265484251	0.448081059024295	0.592443852028073
-0.522958	-0.137263	-0.151022	-0.0146905	0.00281907	-0.00788809	0.015562	-0.018649	-0.034688	-7.77000000000017e-05	0.00055155	-0.00017565	0.109144	-0.0491010801	0.0426002529	-0.0323954483	0.0193739464	-0.004667932	-0.0104439465	0.024647752	-0.0367085017	0.0455775458	-0.0504837447	0.0510005177	-0.0470829328	0.0390716134	-0.0276631221	0.0138493968	0.0011684964	-0.016084792	0.0296025581	-0.0405464614	0.0479649587	-0.0512130319	0.0500082695	0.0070914267	-0.0200637607	0.0011850679	-0.0566304554	0.0119324638	-0.0292366678	0.0291009442	0.0128975798	0.0399996263	0.0272343502	0	0	0	0	0.731449159653183	0.455995025491985	0.448081059024295	0.592443852028073
-0.531036	-0.12786	-0.142013	-0.0149653	0.00214094	-0.00780363	-0.00807799999999992	0.00940300000000002	0.00900899999999996	-0.000274799999999999	-0.00067813	8.44600000000024e-05	0.0783594999999999	-0.0491626259	0.0428358815	-0.0328873894	0.0201582885	-0.0057248166	-0.0091926851	0.0233329509	-0.0355004298	0.044666369	-0.0500557939	0.0512130319	-0.0480402391	0.0408056734	-0.0301210128	0.0168896389	-0.0022302563	-0.0126176931	0.0263988242	-0.0379479508	0.0462886013	-0.0507155786	0.0508545847	0.0019050987	0.0111244002	-0.0452174113	0.0405189576	-0.0019969689	-0.0107018638	0.0171963052	0.0036406262	-0.0175986641	-0.0447959849	0	0	0	0	0.538530376918895	1.0240872168796	0.448081059024295	0.592443852028073
-0.526964	-0.104816	-0.170989	-0.0148884	0.00255133	-0.00771329	0.00407199999999996	0.023044	-0.028976	7.69000000000013e-05	0.00041039	9.03399999999978e-05	0.0849735	-0.0492233296	0.0430685747	-0.0333742597	0.020937105	-0.0067792492	-0.0079357543	0.0219985635	-0.0342534364	0.0436932151	-0.0495420981	0.0513193992	-0.048879052	0.0424216147	-0.0324777874	0.0198647963	-0.005619231	-0.0090881467	0.0230486216	-0.035114862	0.0442952125	-0.0498351925	0.0512795028	0.0034099402	-0.0488808334	0.0475119496	-0.0006379144	0.035073138	0.0261289768	0.042309881	0.0361994422	0.0137781366	-0.0005315013	0	0	0	0	0.782203888673676	1.277083036102	0.448081059024295	0.592443852028073
-0.535523	-0.116997	-0.208684	-0.0154109	0.0021564	-0.00773075	-0.00855899999999998	-0.012181	-0.037695	-0.000522500000000004	-0.00039493	-1.74599999999978e-05	0.1051795	-0.0492831899	0.0432983163	-0.033855984	0.0217101824	-0.0078307784	-0.0066739292	0.0206457099	-0.0329688886	0.0426594344	-0.0489435374	0.0513193992	-0.0495973023	0.0439147598	-0.0347255342	0.0227634039	-0.0089835694	-0.0055136214	0.0195705382	-0.0320647078	0.041998445	-0.0485785209	0.0512795028	0.0043347248	-0.0047085035	0.0034125058	0.0128978456	-0.04843328	0.0450920095	0.0003525686	0.0081939942	-0.0124723172	0.0287166836	0	0	0	0	0.689068298753885	1.26871955538454	0.448081059024295	0.592443852028073
-0.540216	-0.126313	-0.207186	-0.0158459	0.00221136	-0.00778371	-0.00469300000000006	-0.009316	0.001498	-0.000434999999999998	5.49599999999997e-05	-5.29600000000021e-05	0.0426530000000001	-0.0493422058	0.0435250908	-0.0343324881	0.0224773087	-0.0088789537	-0.0054079881	0.0192755259	-0.0316481948	0.0415664612	-0.048261137	0.0512130319	-0.0501932186	0.0452807864	-0.0368567075	0.025574292	-0.0123085215	-0.001911808	0.0159838716	-0.028816343	0.0394140296	-0.0469550524	0.0508545847	0.0039512418	-0.0325533264	0.0208667358	0.0205171075	0.0132758359	0.0439741609	-0.0219420135	0.0331824094	-0.0091567722	-0.0230592633	0	0	0	0	1.43166518344479	1.28751896276282	0.448081059024295	0.592443852028073
-0.540181	-0.139503	-0.193443	-0.0159618	0.00214101	-0.00796929	3.50000000000073e-05	-0.01319	0.013743	-0.000115899999999999	-7.03499999999998e-05	-0.00018558	0.0455595000000001	-0.0494003765	0.0437488826	-0.0348036986	0.0232382738	-0.0099233262	-0.0041387117	0.0178891614	-0.0302928029	0.0404158122	-0.0474960658	0.0510005177	-0.0506653309	0.0465157403	-0.0388641531	0.0282866287	-0.0155795096	0.0016994674	0.0123085215	-0.0253898477	0.0365596669	-0.0449770452	0.0500082695	0.0131033293	0.0058350095	0.0028369202	-0.0470878334	-0.0438190296	0.024894256	-0.0619398267	-0.0246760145	0.0016948975	0.020089926	0	0	0	0	0.548754300029779	1.01308174167748	0.448081059024295	0.592443852028073
-0.544247	-0.139496	-0.166259	-0.0155526	0.00221136	-0.00787176	-0.00406600000000001	6.99999999997925e-06	0.027184	0.000409199999999997	7.03499999999998e-05	9.75300000000002e-05	0.0601110000000001	-0.0494577007	0.0439696763	-0.0352695426	0.0239928691	-0.0109634486	-0.0028668829	0.0164877804	-0.0289041989	0.039209084	-0.0466496345	0.0506822973	-0.0510124748	0.0476160468	-0.0407411319	0.030889962	-0.018782193	0.0053023317	0.00856488	-0.0218064029	0.0334549064	-0.0426594344	0.04874757	0.0015612521	0.0091276197	-0.0534622793	-0.0003610178	0.015585759	-0.043512561	-0.055248829	-0.0003087454	-0.0031538235	-0.0383101048	0	0	0	0	-0.040539613177768	1.11002238975131	0.448081059024295	0.592443852028073
-0.544405	-0.120287	-0.158912	-0.0149978	0.00221136	-0.00833728	-0.000157999999999991	0.019209	0.00734699999999999	0.000554800000000003	0	-0.00046552	0.07773	-0.0495141777	0.0441874568	-0.0357299485	0.0247408876	-0.0119988754	-0.0015932859	0.0150725591	-0.0274839053	0.0379479508	-0.0457232929	0.05025903	-0.0512337941	0.0485785209	-0.0424813428	0.0333742597	-0.0219025301	0.0088789537	0.0047737179	-0.0180881602	0.0301210128	-0.0400197194	0.0470829328	0.012671383	-0.0020405783	-0.015422929	-0.0600230792	0.0214502272	-0.0499534002	0.0087058367	-0.0015791909	0.0384805047	0.0380092749	0	0	0	0	-1.26432706440186	1.19399754678823	0.448081059024295	0.592443852028073
-0.525146	-0.139538	-0.192236	-0.0156112	0.00221136	-0.00794623	0.019259	-0.019251	-0.033324	-0.0006134	0	0.00039105	0.1220565	-0.0495698064	0.0444022092	-0.0361848453	0.0254821244	-0.0130291632	-0.0003187063	0.0136446855	-0.0260334792	0.0366341627	-0.044718628	0.0497315932	-0.0513287428	0.0494003765	-0.0440789442	0.0357299485	-0.0249268406	0.012411632	0.0009560698	-0.014258104	0.0265808199	-0.0370778316	0.0450281516	-0.0088952974	-0.0312758876	-0.0234937744	0.0378783846	-0.01365522	0.0133072018	0.040604925	-0.0001619937	-0.004655404	-0.0304197101	0	0	0	0	1.1539389909195	1.26638081593982	0.448081059024295	0.592443852028073
-0.511039	-0.108455	-0.347136	-0.0124001	0.00294528	-0.00761493	0.014107	0.031083	-0.1549	0.0032111	0.00073392	0.000331300000000002	0.413906	-0.0496245858	0.0446139188	-0.0366341627	0.0262163763	-0.0140538708	0.0009560698	0.0122053583	-0.0245545108	0.0352695426	-0.0436373605	0.0491010801	-0.0512970867	0.0500792346	-0.0455285727	0.0379479508	-0.027841865	0.0158828827	-0.0028668829	-0.0103399101	0.0228585745	-0.033855984	0.0426002529	-0.0008480774	0.0416004648	0.0450402609	0.0220800487	0.0441845964	0.0182371455	0.0293098176	-0.0448289033	-0.0069692582	-0.0097337843	0	0	0	0	-0.143331730735215	0.707021758094806	0.448081059024295	0.592443852028073
-0.500736	-0.0754342	-0.405227	-0.00671055	0.00209453	-0.0073024	0.0103030000000001	0.0330208	-0.058091	0.00568955	-0.00085075	0.000312529999999999	0.4440563	-0.049678515	0.044822571	-0.0370778316	0.026943442	-0.0150725591	0.0022302563	0.0107557855	-0.0230486216	0.033855984	-0.0424813428	0.0483687975	-0.051138904	0.0506131302	-0.046825362	0.0400197194	-0.0306348232	0.0192755259	-0.0066739292	-0.0063577993	0.0189797704	-0.0303785035	0.0398193552	0.0140394135	0.1250117318	0.0587506989	-0.0360536319	0.0450024195	-0.012094123	0.0645007922	-0.1019088997	0.0130902185	0.041190124	0	0	0	0	0.825575376381237	1.03851235697885	0.448081059024295	0.592443852028073
-0.512126	-0.0845762	-0.295919	-0.00853006	0.00191208	-0.00753989	-0.01139	-0.009142	0.109308	-0.00181951	-0.00018245	-0.00023749	0.2418125	-0.0497315932	0.0450281516	-0.0375157835	0.0276631221	-0.016084792	0.0035030673	0.0092971841	-0.0215174627	0.0323954483	-0.0412525551	0.0475362631	-0.0508545847	0.0510005177	-0.0479649587	0.0419372706	-0.03329347	0.0225727706	-0.0104439465	-0.0023363873	0.0149709736	-0.0266716472	0.0367085017	-0.018259884	0.066767937	0.0063860343	-0.0093355555	-0.0122907344	-0.0271731831	0.0193381245	-0.0119149088	0.0020402262	0.0069370295	0	0	0	0	0	0	-2.22840312389761	0.592443852028073
-0.512246	-0.085879	-0.237819	-0.00942197000000001	0.00147349	-0.00780484	-0.000120000000000009	-0.00130279999999998	0.0581	-0.000891910000000004	-0.00043859	-0.000264950000000002	0.1392953	-0.0497838193	0.0452306464	-0.0379479508	0.0283752196	-0.0170901359	0.0047737179	0.0078307784	-0.0199627126	0.030889962	-0.0399531023	0.0466052026	-0.0504448302	0.051240276	-0.0489435374	0.0436932151	-0.0358061492	0.0257582983	-0.0141560177	0.0016994674	0.0108596403	-0.0227634039	0.03329347	-0.0228619057	0.0436164334	0.0006740667	0.0051772102	-0.0311587313	-0.0225199784	0.0460082317	0.0028736007	-0.0027524795	0.0277815886	0	0	0	0	0	0	0	0
-0.493612	-0.0586582	-0.259086	-0.0111978	0.00162193	-0.00791118	0.018634	0.0272208	-0.021267	-0.00177582999999999	0.00014844	-0.00010634	0.1686523	-0.0498351925	0.0454300417	-0.038374267	0.029079539	-0.0180881602	0.0060414244	0.0063577993	-0.0183860761	0.0293416141	-0.0385852104	0.0455775458	-0.0499106512	0.0513317109	-0.0497578128	0.0452807864	-0.0381618445	0.028816343	-0.0177895469	0.0057248166	0.0066739292	-0.0186832834	0.0296025581	-0.0249528144	-0.0088534934	0.0248829704	0.0782146136	-0.0293577747	0.0293670371	0.0152588473	0.0332874483	-0.0384046928	-0.0371993808	0	0	0	0	0	0	0	0
-0.513718	-0.056342	-0.247598	-0.0120806	0.00162194	-0.00810202	-0.020106	0.0023162	0.011488	-0.000882800000000001	1.00000000001575e-08	-0.000190839999999998	0.0875926999999999	-0.0498857119	0.0456263236	-0.0387946664	0.0297758875	-0.0190784374	0.0073054049	0.0048794834	-0.0167892817	0.027752553	-0.0371512224	0.0444554224	-0.0492533652	0.0512745577	-0.0504050515	0.0466938665	-0.0403502279	0.0317317699	-0.0213243743	0.0097147774	0.0024425082	-0.0144620929	0.0256663501	-0.0141447105	-0.0085127394	0.049135631	0.0065678638	0.0194478836	0.034922463	-0.006427889	0.0360398715	-0.022555608	0.004975299	0	0	0	0	0	0	0	0
-0.517684	-0.0913986	-0.244422	-0.012047	0.00140381	-0.00841168	-0.00396600000000003	-0.0350566	0.00317600000000004	3.35999999999999e-05	-0.00021813	-0.00030966	0.0702681	-0.0499353767	0.0458194789	-0.039209084	0.030464074	-0.0200605435	0.00856488	0.0033970715	-0.0151740801	0.0261249837	-0.0356535949	0.0432411585	-0.0484745935	0.0510689819	-0.0508830806	0.0479270103	-0.042361705	0.0344901501	-0.0247408876	0.0136446855	-0.0018056415	-0.0101317049	0.0215174627	-0.0167846693	-0.0006178034	0.0233400237	-0.0480894872	-0.0222252564	0.0148966202	-0.0325972879	0.0054173129	0.0074500515	0.0411818213	0	0	0	0	0	0	0	0
-0.515887	-0.0912146	-0.174082	-0.0129664	0.00162194	-0.00824354	0.00179700000000005	0.000184000000000004	0.07034	-0.000919399999999999	0.00021813	0.000168139999999997	0.1376045	-0.0499841859	0.0460094942	-0.039617456	0.03114391	-0.0210340579	0.0098190728	0.001911808	-0.013542242	0.0244611644	-0.0340948932	0.0419372706	-0.0475762569	0.0507155786	-0.0511902955	0.0489754657	-0.0441874568	0.0370778316	-0.0280201309	0.0174902479	-0.0060414244	-0.0057248166	0.0171902747	-0.0121635728	0.0136020437	-0.0584448898	-0.0316030921	0.0011680448	-0.0397180674	-0.0555690532	-0.0103347113	0.0003400908	0.0125026827	0	0	0	0	0	0	0	0
-0.510108	-0.0912203	-0.158527	-0.0128814	0.00162194	-0.0082601	0.00577899999999998	-5.69999999999737e-06	0.015555	8.5e-05	0	-1.65599999999971e-05	0.0264176999999999	-0.0500321388	0.0461963565	-0.0400197194	0.0318152092	-0.0219985635	0.0110672099	0.0004249396	-0.0118955567	0.0227634039	-0.0324777874	0.0405464614	-0.0465605712	0.0502153708	-0.0513256648	0.0498351925	-0.0458194789	0.0394820076	-0.03114391	0.021227693	-0.0102358295	-0.0012747024	0.0127206428	-0.0146967229	-0.0098748639	-0.0814253943	0.0122803089	0.0036791928	-0.067299798	-0.0206815343	0.0312264938	-0.0155666884	-0.0267187662	0	0	0	0	0	0	0	0
-0.496442	-0.0937237	-0.150395	-0.0127516	0.00106467	-0.00749299	0.013666	-0.00250339999999999	0.008132	0.000129799999999999	-0.00055727	0.000767109999999999	0.0970104	-0.0500792346	0.046380053	-0.0404158122	0.0324777874	-0.0229536472	0.0123085215	-0.0010622854	-0.0102358295	0.0210340579	-0.0308050475	0.0390716134	-0.0454300417	0.0495698064	-0.0512887341	0.0505028777	-0.0472506159	0.0416907793	-0.0340948932	0.0248339173	-0.0143601292	0.0031850365	0.0081456036	-0.0196848144	-0.0479392144	-0.007980585	0.0430544986	0.0381408657	0.0026033327	0.0285700137	0.0664771925	-0.0186920414	-0.0201864684	0	0	0	0	0	0	0	0
-0.49028	-0.0909131	-0.142659	-0.0133202	0.00144028	-0.00779448	0.006162	0.00281059999999998	0.00773600000000002	-0.000568599999999999	0.00037561	-0.000301490000000002	0.0789936000000001	-0.0501254723	0.0465605712	-0.0408056734	0.0331314631	-0.0238989001	0.013542242	-0.0025486187	-0.00856488	0.0192755259	-0.029079539	0.0375157835	-0.0441874568	0.048780754	-0.0510796273	0.0509759483	-0.0484745935	0.0436932151	-0.0368567075	0.0282866287	-0.0183860761	0.0076207265	0.0035030673	-0.0078465806	-0.0592938297	0.0347227135	-0.0265979571	-0.0578818191	0.0454220247	0.0181389361	0.044526165	0.0155046184	0.0727867671	0	0	0	0	0	0	0	0
-0.496548	-0.0906701	-0.165839	-0.0138847	0.00119665	-0.00751171	-0.00626799999999994	0.000243000000000007	-0.02318	-0.000564500000000002	-0.00024363	0.000282770000000002	0.0842359999999999	-0.0501708514	0.0467378986	-0.0411892428	0.0337760571	-0.0248339173	0.0147676106	-0.0040328127	-0.0068845403	0.0174902479	-0.0273042176	0.0358821964	-0.0428358815	0.0478504978	-0.0506990465	0.0512525814	-0.0494860452	0.0454794046	-0.0394140296	0.0315644841	-0.0222860966	0.0119988754	-0.0011684964	-0.0087709788	-0.0456578566	-0.0233266318	0.0104709985	-0.041573916	0.0366638367	-0.0524669011	0.0522412573	-0.0410373225	0.0031549296	0	0	0	0	0	0	0	0
-0.476446	-0.0905716	-0.167581	-0.0140906	0.00150339	-0.00729756	0.020102	9.85000000000014e-05	-0.00174199999999999	-0.000205899999999998	0.00030674	0.000214149999999999	0.058282	-0.0502153708	0.0469120231	-0.0415664612	0.0344113928	-0.0257582983	0.0159838716	-0.0055136214	-0.0051966525	0.0156807013	-0.0254821244	0.034174238	-0.0413786495	0.0467817305	-0.0501482692	0.0513317109	-0.0502805367	0.0470405074	-0.0417526707	0.0346472211	-0.0260334792	0.0162864257	-0.0058303776	-0.0130684775	-0.0608795796	-0.0008004631	-0.0045018001	0.0239915707	0.0347932296	-0.0494679959	0.0399070667	-0.0192143293	-0.015970574	0	0	0	0	0	0	0	0
-0.487589	-0.0589242	-0.141583	-0.0135221	0.00113451	-0.00732525	-0.0111430000000001	0.0316474	0.025998	0.0005685	-0.00036888	-2.76900000000004e-05	0.1170419	-0.05025903	0.0470829328	-0.0419372706	0.0350372959	-0.0266716472	0.0171902747	-0.0069898018	-0.0035030673	0.0138493968	-0.0236163807	0.0323954483	-0.0398193552	0.0455775458	-0.0494291445	0.0512130319	-0.0508545847	0.0483687975	-0.0438596552	0.0375157835	-0.0296025581	0.0204510037	-0.0104439465	-0.0069460553	-0.0607457348	-0.0085558939	-0.0629233255	-0.0312873309	0.0292798368	-0.0730931543	0.0265977416	0.0003230671	0.0411264258	0	0	0	0	0	0	0	0
