"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.145145	-0.124944	-0.700748	-0.0115325	-0.000443623	-0.00318085	-0.00249300000000002	-0.0519796000000001	-0.103864	-0.0002094	0.000106143	0.00020392	0.18430975	-0.0472539781	0.0328837193	-0.0120792627	-0.0110886847	0.0320869629	-0.0468069407	0.0523684314	-0.0476832451	0.0336681095	-0.0130652981	-0.0100939368	0.03127814	-0.0463423012	0.0523388891	-0.0480945804	0.0344398384	-0.0140464202	-0.0090953929	0.0304575546	-0.0458602343	0.0522896643	0.0149685647	0.021721121	0.0509188785	-0.0154063483	0.0260414326	-0.0445559603	-0.0592506053	-0.0563659304	0.945538001983203	-1.10393524503419	0.448081059024295	0.592443852028073
0.140752	-0.124891	-0.689464	-0.0116575	-0.000460371	-0.00324033	-0.00439300000000001	5.3000000000053e-05	0.0112839999999998	-0.000124999999999998	-1.6748e-05	-5.94800000000002e-05	0.0257914000000001	-0.0473509122	0.0332338815	-0.0127371473	-0.0102046586	0.0311875391	-0.0461835398	0.0523139709	-0.0484020114	0.0351986159	-0.015238359	-0.0076471118	0.0290646136	-0.0449027607	0.0521212014	-0.0493342563	0.0370769179	-0.017702152	-0.0050707869	0.0268703181	-0.0435117199	0.0518004449	-0.0062176219	0.050950759	0.036108635	0.0213132083	0.0542665013	0.0077480784	-0.0522791236	0.0174310177	0.506044476100312	-1.15372985590042	0.448081059024295	-1.68540061352814
0.160206	-0.0698243	-0.585533	-0.0121906	-0.000323998	-0.00309863	0.019454	0.0550667	0.103931	-0.000533100000000002	0.000136373	0.0001417	0.21901035	-0.047446967	0.0335815749	-0.013392903	-0.0093176004	0.0302736359	-0.0455292636	0.0522119084	-0.0490632542	0.0366761804	-0.0173831246	-0.0051831058	0.0267733776	-0.0433223267	0.0517138504	-0.0503678575	0.0395377932	-0.0212629165	-0.0010156846	0.0231030362	-0.0408401761	0.0508872699	-0.0119821239	0.0400173531	0.0365066225	0.0227645889	0.035978677	-0.0032875166	0.00282042	-0.0792031791	0.729194017469318	-1.06338308825477	0.448081059024295	0.592443852028073
0.14295	-0.158325	-0.732185	-0.0123653	-0.000313478	-0.00336216	-0.017256	-0.0885007	-0.146652	-0.000174699999999998	1.052e-05	-0.00026353	0.2748462	-0.0475421407	0.0339267737	-0.0140464202	-0.0084277735	0.0293456776	-0.0448445497	0.0520623368	-0.0496661877	0.0380985803	-0.0194956122	-0.0027074549	0.024410558	-0.0416059582	0.0511183183	-0.0511910666	0.0418107693	-0.024709611	0.0030455261	0.0191809517	-0.0378654364	0.0495576132	-0.0405037484	0.0302766547	0.0350541561	0.0448806088	0.0154966896	-0.0390316445	-0.0607973348	0.0475306991	0.213963784416385	-1.05769652029484	0.448081059024295	0.592443852028073
0.157662	-0.065582	-0.640068	-0.0128505	-0.000369312	-0.003237	0.014712	0.092743	0.0921169999999998	-0.0004852	-5.58339999999999e-05	0.00012516	0.2328817	-0.0476364314	0.0342694522	-0.0146975897	-0.0075354425	0.0284040951	-0.0441298556	0.051865392	-0.0502100954	0.0394636764	-0.0215718994	-0.0002257211	0.0219824722	-0.0397590408	0.0503367722	-0.0518004449	0.043885044	-0.028023745	0.0070884207	0.0151303447	-0.034609585	0.0478223571	-0.0517790996	-0.012814862	-0.009879411	0.0505503659	-0.0147095252	-0.0044717569	0.0190915582	-0.0114806472	0.772948288209871	-0.371363859057713	0.448081059024295	0.592443852028073
0.149648	-0.147981	-0.732	-0.0123296	-0.000104197	-0.00349975	-0.00801399999999999	-0.082399	-0.0919319999999999	0.000520899999999998	0.000265115	-0.00026275	0.23478325	-0.0477298374	0.034609585	-0.0153463027	-0.0066408724	0.0274493255	-0.0433856593	0.0516212534	-0.0506943307	0.0407694154	-0.0236081307	0.0022565198	0.0194956122	-0.0377873696	0.0493720561	-0.0521934471	0.0457507597	-0.0311875391	0.0110886847	0.0109783563	-0.0310967934	0.0456957037	-0.0464685333	-0.0300234429	-0.0442341426	0.0340759919	-0.0559261693	-0.0397630848	-0.0094393778	0.0836191835	0.670996830342999	-0.517054181144058	0.448081059024295	0.592443852028073
0.175594	-0.0668045	-0.621636	-0.0119451	0.000215818	-0.00339673	0.025946	0.0811765	0.110364	0.000384500000000001	0.000320015	0.00010302	0.25786325	-0.0478223571	0.0349471469	-0.0159924506	-0.0057443291	0.0264818121	-0.0426124582	0.0513301431	-0.0511183183	0.0420138333	-0.0256005252	0.0047336909	0.0169566271	-0.0356971313	0.0482276804	-0.0523684314	0.0473990497	-0.0341840202	0.0150222601	0.006752807	-0.0273531403	0.0431950583	-0.0250314085	-0.01330309	-0.024182508	0.0103502094	-0.0085477707	0.0607455797	0.0047486505	-0.0199110585	1.09900127347801	-0.139711477033078	0.448081059024295	0.592443852028073
0.149575	-0.122827	-0.636937	-0.0125305	-0.000222707	-0.0033278	-0.026019	-0.0560225	-0.015301	-0.000585400000000005	-0.000438525	6.89300000000005e-05	0.15198525	-0.0479139886	0.0352821126	-0.0166359256	-0.0048460789	0.0255020041	-0.0418107693	0.050992326	-0.0514815542	0.0431950583	-0.0275453833	0.0072002268	0.0143723053	-0.0334948844	0.0469078096	-0.052324667	0.0488220806	-0.0369971132	0.0188654898	0.0024820104	-0.0234064185	0.0403408874	-0.0076892127	0.055107736	0.0023487966	0.0011664317	0.0351995584	-0.0307948133	-0.0733492339	-0.0019108469	1.44632420325959	0.325265530888761	0.448081059024295	0.592443852028073
0.149437	-0.0954893	-0.665566	-0.0128512	-0.000403875	-0.0031385	-0.000138000000000027	0.0273377	-0.028629	-0.000320699999999995	-0.000181168	0.000189299999999999	0.0906631000000001	-0.0480047303	0.0356144575	-0.01727662	-0.0039463888	0.0245103563	-0.0409811285	0.0506081094	-0.0517836067	0.044311314	-0.0294390937	0.0096505858	0.0117495564	-0.0311875391	0.0454172463	-0.0520623368	0.0500130897	-0.0396117264	0.0225952602	-0.001805417	-0.0192859283	0.0371565505	-0.0115361027	0.0494233453	0.0288774386	0.014900647	0.049076231	-0.0040792143	-0.0808497685	0.0164326011	0.73955432474602	0.25575696578742	0.448081059024295	0.592443852028073
0.149465	-0.102921	-0.604216	-0.0130235	-0.00042441	-0.00324339	2.8000000000028e-05	-0.00743169999999996	0.06135	-0.000172300000000002	-2.0535e-05	-0.00010489	0.08369595	-0.0480945804	0.0359441567	-0.0179144269	-0.0030455261	0.0235073292	-0.0401240904	0.050177843	-0.0520241169	0.0453609212	-0.03127814	0.0120792627	0.0090953929	-0.0287823352	0.0437614146	-0.0515825363	0.0509664168	-0.0420138333	0.02618914	-0.0060807472	-0.0150222601	0.0336681095	-0.0283955419	0.0688884385	0.0034862476	0.031629449	0.0459357686	-0.0374345475	-0.0013129242	-0.0117767995	0.769910521415653	0.057471097014614	0.448081059024295	0.592443852028073
0.149534	-0.101702	-0.67829	-0.0128787	-0.000193658	-0.00317587	6.89999999999857e-05	0.001219	-0.074074	0.000144800000000002	0.000230752	6.75200000000002e-05	0.0975156	-0.0481835374	0.0362711858	-0.0185492395	-0.0021437585	0.0224933884	-0.0392402281	0.0497019183	-0.0522027989	0.0463423012	-0.0330591074	0.0144808008	0.0064169112	-0.0262868196	0.0419463399	-0.0508872699	0.0516775313	-0.044190547	0.0296255153	-0.0103153331	-0.0106470671	0.0299041152	-0.0284257689	0.0101744189	-0.0383010929	0.01042778	-0.0078010904	-0.0096570274	-0.0613391806	0.0919375231	0.968343839603171	0.354192849332379	0.448081059024295	0.592443852028073
0.155057	-0.142063	-0.712522	-0.0123862	0.000227327	-0.0033031	0.005523	-0.040361	-0.034232	0.000492499999999995	0.000420985	-0.00012723	0.13215175	-0.0482715996	0.0365955205	-0.0191809517	-0.0012413539	0.0214690046	-0.0383301323	0.0491807684	-0.0523194405	0.0472539781	-0.0347786889	0.0168498047	0.0037212726	-0.0237088227	0.0399786271	-0.0499794418	0.0521430537	-0.0461301902	0.0328837193	-0.0144808008	-0.0061928308	0.0258953737	-0.0201187026	-0.0331165796	-0.0624026837	-0.0026311485	-0.0519388109	-0.040248008	0.0167755957	0.0477295511	1.04875263991046	-0.415348009277376	0.448081059024295	0.592443852028073
0.161641	-0.0558983	-0.591391	-0.0115293	-0.000264021	-0.00316552	0.00658400000000001	0.0861647	0.121131	0.000856900000000006	-0.000491348	0.00013758	0.2881711	-0.0483587652	0.0369171367	-0.0198094581	-0.0003385804	0.0204346535	-0.0373944116	0.0486148674	-0.0523739028	0.0480945804	-0.0364336915	0.0191809517	0.0010156846	-0.0210564335	0.0378654364	-0.048862844	0.0523607718	-0.0478223571	0.0359441567	-0.0185492395	-0.0016926191	0.021674694	0.0040103805	-0.0382676534	0.0059717167	-0.0158901634	-0.0468556062	0.0301568813	-0.0325542726	0.0117858054	0.644901705307517	-0.476304946535169	0.448081059024295	0.592443852028073
0.170216	-0.0949064	-0.624609	-0.0105928	-0.000208492	-0.00287418	0.008575	-0.0390081	-0.033218	0.0009365	5.5529e-05	0.00029134	0.14496955	-0.0484450328	0.0372360105	-0.0204346535	0.0005642937	0.0193908153	-0.0364336915	0.0480047303	-0.0523661213	0.048862844	-0.0380210421	0.0214690046	-0.0016926191	-0.0183379745	0.0356144575	-0.0475421407	0.0523296507	-0.0492579697	0.0387884217	-0.0224933884	0.0028201586	0.01727662	-0.0140961027	-0.0332291526	0.0297926915	0.0157406339	-0.0578950383	-0.0547297819	-0.0296080597	-0.0337889167	0.54449450597804	-0.24607080113778	0.448081059024295	0.592443852028073
0.159981	-0.0585903	-0.62518	-0.00866629	-0.000465343	-0.00277884	-0.010235	0.0363161	-0.000571000000000099	0.00192651	-0.000256851	9.53400000000002e-05	0.16105715	-0.0485304007	0.0375521182	-0.0210564335	0.0014670001	0.0183379745	-0.0354486142	0.0473509122	-0.0522961052	0.0495576132	-0.0395377932	0.0237088227	-0.0043963972	-0.0155619757	0.0332338815	-0.0460228486	0.0520498384	-0.0504293264	0.0413994086	-0.0262868196	0.0073119995	0.0127371473	-0.0366808033	0.0071692983	0.0006314558	0.0339597278	0.0127155707	0.0167476488	-0.0058852688	0.0647739905	1.17461445111897	0.00910900571391	0.448081059024295	0.592443852028073
0.161304	-0.0593389	-0.604156	-0.008466	-0.000404648	-0.00263733	0.00132300000000002	-0.000748599999999995	0.021024	0.000200290000000002	6.0695e-05	0.00014151	0.04322035	-0.0486148674	0.0378654364	-0.021674694	0.0023692706	0.01727662	-0.0344398384	0.0466540082	-0.0521639377	0.050177843	-0.0409811285	0.0258953737	-0.0070884207	-0.0127371473	0.030732371	-0.044311314	0.0515226647	-0.0513301431	0.0437614146	-0.0299041152	0.0117495564	0.0080934286	-0.0350432294	0.0278472646	-0.0498861027	0.0220958971	0.0331414232	-0.0419229747	0.0801322437	0.00900995	0.879024461187821	0.514407660237588	0.448081059024295	0.592443852028073
0.165939	-0.0830561	-0.569152	-0.0087859	-0.0001122	-0.00261058	0.004635	-0.0237172	0.035004	-0.000319900000000001	0.000292448	2.67499999999999e-05	0.0953111	-0.0486984311	0.0381759417	-0.0222893319	0.0032708371	0.0162072446	-0.0334080384	0.0459146523	-0.0519697758	0.0507226006	-0.0423483678	0.028023745	-0.0097614921	-0.009872353	0.0281190288	-0.0424146861	0.050750635	-0.0519555872	0.0458602343	-0.0333210373	0.016099885	0.0033834701	-0.0143633054	0.0083329976	-0.0659620327	-0.0009910032	0.0203374373	0.0273290668	0.0477616269	0.0766729138	0.753304304608596	0.500587958935857	0.448081059024295	0.592443852028073
0.173677	-0.0879606	-0.57436	-0.00872116	-0.0001122	-0.00273187	0.00773799999999999	-0.00490450000000001	-0.00520799999999999	6.47399999999989e-05	0	-0.00012129	0.0271519999999999	-0.0487810905	0.0384836111	-0.0229002443	0.0041714317	0.0151303447	-0.032353904	0.0451335173	-0.0517138504	0.0511910666	-0.0436369724	0.0300891549	-0.0124084642	-0.0069765817	0.0254033645	-0.0403408874	0.0497374181	-0.0523023033	0.0476832451	-0.0365146908	0.0203306886	-0.0013541801	0.0066186046	-0.0031061328	-0.0450237179	-0.0127121734	0.0110531026	-0.0174558909	0.0719357342	0.0195727288	1.33852642460994	0.670365208698169	0.448081059024295	0.592443852028073
0.175577	-0.0657011	-0.500864	-0.00998074	-0.00026975	-0.00284638	0.00190000000000001	0.0222595	0.0734959999999999	-0.00125958	-0.00015755	-0.00011451	0.1742375	-0.048862844	0.0387884217	-0.0235073292	0.0050707869	0.0140464202	-0.03127814	0.044311314	-0.0513964655	0.0515825363	-0.0448445497	0.0320869629	-0.0150222601	-0.0040589197	0.0225952602	-0.0380985803	0.0484878293	-0.0523684314	0.0492194833	-0.0394636764	0.024410558	-0.0060807472	0.017530858	-0.0151625455	-0.0560805664	-0.031546963	0.0017546712	0.016246582	0.0278994594	0.0324774724	1.05462461468122	-0.078516646880242	0.448081059024295	0.592443852028073
0.190817	-0.0955122	-0.551804	-0.00980731	0.000428113	-0.00270508	0.01524	-0.0298111	-0.0509399999999999	0.00017343	0.000697863	0.0001413	0.14662075	-0.04894369	0.039090351	-0.024110485	0.0059686353	0.0129559745	-0.0301814655	0.0434487905	-0.0510179984	0.051896421	-0.0459688572	0.0340126806	-0.0175958911	-0.0011285219	0.0197049341	-0.0356971313	0.0470078072	-0.0521536168	0.0504597097	-0.0421482344	0.0283092043	-0.010757547	0.034830595	-0.0347080172	-0.0580222129	-0.044711045	-0.0321026904	-0.032215399	0.0548782123	0.044521524	1.12734279554803	-0.453703851709824	0.448081059024295	0.592443852028073
0.184597	-0.0805206	-0.532154	-0.00974089	-0.000172342	-0.00269911	-0.00622	0.0149916	0.0196499999999999	6.64199999999993e-05	-0.000600455	5.97000000000011e-06	0.0745038499999999	-0.049023627	0.0393893764	-0.024709611	0.0068647103	0.0118595137	-0.0290646136	0.0425467316	-0.0505788988	0.0521322486	-0.0470078072	0.0358619813	-0.0201224762	0.001805417	0.016742904	-0.0331465714	0.0453043854	-0.0516590118	0.0513964655	-0.0445503769	0.0319976841	-0.0153463027	0.0649558116	0.0041439285	-0.0163487458	-0.0732892091	0.0278528168	0.0221862228	0.0020144658	0.0327521604	0.629734900304366	-0.489255649331576	-2.22840312389761	0.592443852028073
0.18183	-0.0692276	-0.523017	-0.00981477	-0.000175376	-0.00268629	-0.00276700000000002	0.011293	0.00913700000000006	-7.38800000000001e-05	-3.03399999999999e-06	1.28199999999998e-05	0.0276837000000001	-0.0491026536	0.0396854757	-0.025304607	0.0077587455	0.010757547	-0.0279283311	0.0416059582	-0.0500796887	0.0522896643	-0.0479594708	0.0376307102	-0.0225952602	0.0047336909	0.0137199483	-0.0304575546	0.0433856593	-0.0508872699	0.0520241169	-0.0466540082	0.0354486142	-0.0198094581	0.084705076	0.0274232819	0.0316815695	-0.0778432104	0.0421263804	-0.034098235	-0.0337164499	-0.0194539958	0.893591743645757	-0.302483573329591	0.448081059024295	0.592443852028073
0.180515	-0.0862651	-0.520906	-0.00981477	-0.000219064	-0.00284502	-0.00131499999999998	-0.0170375	0.00211099999999986	0	-4.3688e-05	-0.00015873	0.0305844	-0.0491807684	0.0399786271	-0.0258953737	0.0086504753	0.0096505858	-0.0267733776	0.0406273263	-0.0495209612	0.0523684314	-0.0488220806	0.0393148935	-0.0250076315	0.0076471118	0.0106470671	-0.0276413132	0.0412607473	-0.0498425313	0.0523388891	-0.0484450328	0.0386363752	-0.024110485	0.0675714794	0.0400925986	0.0431605349	-0.0512301808	0.0531357211	-0.0045498164	-0.0797573661	-0.0080761065	1.20205083356956	0.579928780983952	0.448081059024295	0.592443852028073
0.183966	-0.0818619	-0.554702	-0.0100648	-0.000253569	-0.00318698	0.00345100000000001	0.00440319999999998	-0.0337959999999999	-0.000250029999999998	-3.4505e-05	-0.00034196	0.07297495	-0.0492579697	0.0402688086	-0.0264818121	0.0095396348	0.0085391442	-0.0256005252	0.0396117264	-0.0489033805	0.0523684314	-0.049594035	0.0409107473	-0.0273531403	0.0105365379	0.0075354425	-0.024709611	0.0389397479	-0.0485304007	0.0523388891	-0.04991145	0.0415373011	-0.028214182	0.0427772276	0.0460097992	0.0375015193	-0.0305641271	0.0292865386	-0.0564714244	-0.0388254171	-0.0002862376	0.56560801693433	0.512151412544053	0.448081059024295	0.592443852028073
0.182689	-0.0955005	-0.591692	-0.00970337	-0.000265014	-0.0029676	-0.001277	-0.0136386	-0.03699	0.000361429999999999	-1.1445e-05	0.00021938	0.08151835	-0.0493342563	0.0405559987	-0.0270638244	0.0104259597	0.0074237382	-0.024410558	0.0385600826	-0.0482276804	0.0522896643	-0.0502739006	0.0424146861	-0.0296255153	0.013392903	0.0043963972	-0.021674694	0.0364336915	-0.0469579174	0.0520241169	-0.051043434	0.0441298556	-0.0320869629	0.019954765	0.0146093201	0.0243625182	-0.017815755	-0.0033942816	-0.0652176936	-0.0519862207	0.0295781929	0.740165280046748	0.047371014222418	0.448081059024295	0.592443852028073
0.179863	-0.054098	-0.521051	-0.00974564	-0.000275047	-0.00333054	-0.00282599999999999	0.0414025	0.070641	-4.22700000000005e-05	-1.0033e-05	-0.00036294	0.13563165	-0.0494096266	0.0408401761	-0.0276413132	0.0113091867	0.0063048856	-0.0232042715	0.0374733519	-0.0474946641	0.0521322486	-0.050860415	0.043823331	-0.0318186811	0.0162072446	0.0012413539	-0.0185492395	0.0337544877	-0.0451335173	0.0513964655	-0.0518333998	0.0463947917	-0.0356971313	0.012984604	0.0067380768	0.0467424322	0.0019821741	-0.0127679484	-0.0476142281	-0.0285022362	-0.0124324348	-0.186754575175885	-0.411950415772588	0.448081059024295	0.592443852028073
0.149643	-0.0157575	-0.467976	-0.00547776	0.000558995	-0.00285137	-0.03022	0.0383405	0.053075	0.00426788	0.000834042	0.00047917	0.4006901	-0.0494840794	0.0411213197	-0.028214182	0.0121890533	0.0051831058	-0.0219824722	0.036352523	-0.0467052026	0.051896421	-0.051352489	0.0451335173	-0.0339267737	0.018970732	-0.0019182066	-0.0153463027	0.0309148693	-0.0430669878	0.0504597097	-0.0522760543	0.0483152946	-0.03901514	-0.0141589486	0.0255033222	0.0628007017	0.0266297058	0.0264160932	-0.0236517458	-0.0369957331	-0.0715321304	0.01371182155915	-0.372962038398403	0.448081059024295	0.592443852028073
0.114655	-0.0144484	-0.455135	-0.00445229	0.00127606	-0.00308306	-0.034988	0.0013091	0.012841	0.00102547	0.000717065	-0.00023169	0.14784935	-0.0495576132	0.0413994086	-0.0287823352	0.0130652981	0.0040589197	-0.0207459769	0.0351986159	-0.0458602343	0.0515825363	-0.0517492091	0.0463423012	-0.0359441567	0.021674694	-0.0050707869	-0.0120792627	0.0279283311	-0.0407694154	0.0492194833	-0.0523684314	0.0498771065	-0.0420138333	-0.0618067932	-0.0160425806	0.0647576863	0.0799966207	-0.0280627113	0.0377935218	0.0100272475	-0.0360300838	-0.341855798033759	-0.244521420106862	-2.22840312389761	-1.68540061352814
0.135682	-0.0614999	-0.424212	-0.00597072	0.00127606	-0.00248806	0.021027	-0.0470515	0.030923	-0.00151843	0	0.000595	0.204673	-0.0496302266	0.0416744222	-0.0293456776	0.0139376608	0.0029328492	-0.0194956122	0.0340126806	-0.0449607632	0.0511910666	-0.0520498384	0.047446967	-0.0378654364	0.0243106464	-0.0082049152	-0.0087617663	0.0248090665	-0.0382531258	0.0476832451	-0.0521099123	0.0510686325	-0.0446686685	-0.0807131016	0.0454867519	0.021808192	0.0855927764	0.0615066001	0.0249234407	0.043536775	-0.006197772	0.746890249917884	-0.094951844458707	0.448081059024295	0.592443852028073
0.139251	-0.0977591	-0.477437	-0.0056582	0.00127606	-0.00336576	0.00356899999999999	-0.0362592	-0.053225	0.000312519999999999	0	-0.0008777	0.1525642	-0.0497019183	0.0419463399	-0.0299041152	0.0148058821	0.001805417	-0.0182322141	0.0327957961	-0.0440078585	0.0507226006	-0.0522538189	0.0484450328	-0.0396854757	0.0268703181	-0.0113091867	-0.005407671	0.0215718994	-0.0355316183	0.0458602343	-0.051502229	0.051881027	-0.0469579174	-0.0855736255	-0.0199732322	-0.0454608925	0.0794184675	-0.0196389415	0.0682366934	0.0710059058	0.0110572823	0.335324157277269	-0.073793314727141	0.448081059024295	0.592443852028073
0.143939	-0.0324425	-0.424256	-0.00723136	0.00140197	-0.0032666	0.00468800000000003	0.0653166	0.053181	-0.00157316	0.000125910000000001	9.91600000000005e-05	0.2130971	-0.049772687	0.0422151417	-0.0304575546	0.015669704	0.0006771467	-0.0169566271	0.0315490697	-0.0430026525	0.050177843	-0.0523607718	0.0493342563	-0.0413994086	0.0293456776	-0.0143723053	-0.0020309873	0.0182322141	-0.0326194932	0.0437614146	-0.0505494535	0.0523082586	-0.048862844	-0.0498503334	-0.0233911636	-0.0951037952	0.0354801591	-0.0023757334	0.0786470308	0.08749358	0.010777691	-2.42333672852632	-0.047857540327684	0.448081059024295	0.592443852028073
0.154014	-0.0854938	-0.448936	-0.00653799	0.00114602	-0.00291593	0.010075	-0.0530513	-0.0246799999999999	0.00069337	-0.000255950000000001	0.00035067	0.1528058	-0.0498425313	0.0424808075	-0.0310059033	0.01652887	-0.0004514381	-0.015669704	0.0302736359	-0.0419463399	0.0495576132	-0.0523704984	0.0501126395	-0.0430026525	0.0317289578	-0.0173831246	0.0013541801	0.0148058821	-0.0295323731	0.0413994086	-0.0492579697	0.0523471556	-0.0503678575	-0.005836931	-0.0298911813	-0.083626075	-0.0100610078	-0.0176670473	0.0550587135	0.0777685864	0.0320022921	0.091442568599347	-0.457203992612892	0.448081059024295	0.592443852028073
0.160143	-0.0230497	-0.388349	-0.00768159	0.00122338	-0.00310697	0.006129	0.0624441	0.060587	-0.0011436	7.73600000000001e-05	-0.00019104	0.1997601	-0.04991145	0.0427433176	-0.0315490697	0.0173831246	-0.0015798132	-0.0143723053	0.0289706552	-0.0408401761	0.048862844	-0.0522829807	0.0507784337	-0.0444909208	0.0340126806	-0.0203306886	0.0047336909	0.0113091867	-0.0262868196	0.0387884217	-0.0476364314	0.0519974292	-0.0514606403	0.0279899417	-0.0496038911	-0.0419152025	-0.0364181279	-0.032682218	0.0692046645	0.0519869085	-0.0075474034	-0.222194444181244	-0.91379815053605	0.448081059024295	0.592443852028073
0.170385	-0.0695313	-0.504855	-0.00736403	0.00169725	-0.00291593	0.010242	-0.0464816	-0.116506	0.000317560000000001	0.00047387	0.00019104	0.2223531	-0.0499794418	0.0430026525	-0.0320869629	0.0182322141	-0.0027074549	-0.0130652981	0.0276413132	-0.0396854757	0.0480945804	-0.0520983812	0.0513301431	-0.0458602343	0.0361896802	-0.0232042715	0.0080934286	0.0077587455	-0.0229002443	0.0359441567	-0.0456957037	0.0512616758	-0.0521322486	0.0460564538	-0.026736176	-0.0100784498	-0.0490598001	-0.0206365831	-0.0060499061	0.0136110905	0.0107989758	1.20806976107582	-0.935766895895519	0.448081059024295	0.592443852028073
0.197483	0.00793901	-0.344996	-0.00825695	0.00170269	-0.00291867	0.027098	0.07747031	0.159859	-0.000892920000000002	5.44e-06	-2.73999999999977e-06	0.30948231	-0.0500465054	0.0432587929	-0.0326194932	0.0190758861	-0.0038338396	-0.0117495564	0.0262868196	-0.0384836111	0.0472539781	-0.0518170426	0.051766528	-0.0471069319	0.0382531258	-0.0259934166	0.0114193591	0.0041714317	-0.0193908153	0.0328837193	-0.0434487905	0.0501453577	-0.0523771858	0.0581645495	-0.011181275	0.0297670273	-0.0491367483	0.0109289623	0.0608586198	-0.001001361	-0.0403666048	1.0539090914947	-0.964203926412019	0.448081059024295	0.592443852028073
0.221967	-0.0519775	-0.393065	-0.0084267	0.0015753	-0.00290893	0.024484	-0.05991651	-0.048069	-0.00016975	-0.00012739	9.73999999999984e-06	0.14781351	-0.0501126395	0.0435117199	-0.0331465714	0.0199138901	-0.0049584444	-0.0104259597	0.0249084068	-0.0372360105	0.0463423012	-0.0514394875	0.0520866082	-0.0482276804	0.0401965428	-0.0286879745	0.0146975897	0.0005642937	-0.0157773596	0.0296255153	-0.0409107473	0.0486567622	-0.0521934471	0.0555039694	0.0107306574	0.0566949188	-0.0337906585	0.0200023954	-0.0147837952	-0.0245346545	-0.0924915846	-0.740270596813927	-0.077649103647054	0.448081059024295	0.592443852028073
0.200568	-0.0251673	-0.388448	-0.00794519	0.0016707	-0.00293546	-0.021399	0.0268102	0.00461699999999998	0.000481510000000003	9.54e-05	-2.65299999999999e-05	0.0829982	-0.050177843	0.0437614146	-0.0336681095	0.0207459769	-0.0060807472	-0.0090953929	0.0235073292	-0.0359441567	0.0453609212	-0.0509664168	0.0522896643	-0.0492194833	0.0420138333	-0.03127814	0.0179144269	-0.0030455261	-0.0120792627	0.02618914	-0.0380985803	0.0468069407	-0.0515825363	0.0359801178	0.0145565754	0.0651372784	-0.0136314526	0.0302971116	0.0570757889	-0.0500307216	-0.0514622186	0.168962227934089	-0.033773633202373	0.448081059024295	0.592443852028073
0.204159	-0.0957825	-0.448475	-0.00774124	0.0015496	-0.00304029	0.00359099999999998	-0.0706152	-0.060027	0.000203949999999998	-0.0001211	-0.00010483	0.1557272	-0.0502421146	0.0440078585	-0.0341840202	0.0215718994	-0.0072002268	-0.0077587455	0.0220848615	-0.034609585	0.044311314	-0.0503987089	0.0523752403	-0.0500796887	0.043699295	-0.0337544877	0.0210564335	-0.0066408724	-0.0083163637	0.0225952602	-0.0350311327	0.0446096262	-0.0505494535	-0.0043958031	-0.0541796726	0.0802487307	0.0223140038	-0.0518383806	0.0029426404	0.026099648	-0.0745635333	-2.70655564044889	-0.076869324218739	-2.22840312389761	0.592443852028073
0.190158	-0.0795692	-0.413332	-0.00886368	0.00145533	-0.00325672	-0.014001	0.0162133	0.035143	-0.00112244	-9.427e-05	-0.00021643	0.1370143	-0.0503054532	0.0442510332	-0.0346942175	0.0223914121	-0.0083163637	-0.0064169112	0.0206422981	-0.0332338815	0.0431950583	-0.0497374181	0.0523431439	-0.0508059967	0.0452476394	-0.0361080066	0.024110485	-0.0102046586	-0.0045088495	0.0188654898	-0.0317289578	0.0420811315	-0.0491026536	-0.0444365964	-0.038310141	0.0489231883	0.0628618126	-0.0302736117	0.0995827204	-0.0039419236	-0.0168630024	-2.58950932028429	0.096425796901272	-2.22840312389761	-1.68540061352814
0.201362	-0.100809	-0.498027	-0.00819551	0.00156522	-0.00298719	0.011204	-0.0212398	-0.0846950000000001	0.000668170000000003	0.00010989	0.00026953	0.1695183	-0.0503678575	0.0444909208	-0.0351986159	0.0232042715	-0.0094286395	-0.0050707869	0.0191809517	-0.0318186811	0.0420138333	-0.0489837722	0.0521934471	-0.0513964655	0.0466540082	-0.0383301323	0.0270638244	-0.0137199483	-0.0006771467	0.0150222601	-0.028214182	0.0392402281	-0.0472539781	-0.0519276736	-0.0376112405	-0.0179144477	0.0516114436	-0.039578133	-0.0101868188	0.0741068018	0.0134499544	-2.60515490678052	0.444509638631442	0.448081059024295	-1.68540061352814
