"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"cosine21"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.00276424	-0.0155291	-0.190514	0.00291212	-0.000991906	-0.00216235	0.01902584	0.0062689	-0.00611400000000001	7.17399999999998e-05	0.000444364	0.00020309	0.06736844	-0.0420594396	0.0175900897	0.0132345652	-0.0392775675	0.0511295719	-0.0445084453	0.0218064029	0.0087742999	-0.0361848453	0.0505217943	-0.0466052026	0.0258501361	0.004244593	-0.0328057493	0.0495141777	-0.0483331176	0.0296892864	-0.0003187063	-0.0291670224	0.0481146965	-0.049678515	0.03329347	-0.0072617564	0.0401836723	-0.0388050304	0.0123377347	0.0446211185	-0.043594974	-0.028605623	0.0231661798	-2.52981750951036	0.204444625410701	0.448081059024295	0.592443852028073
-0.00319707	0.00265093	-0.102367	0.00337933	-0.0012412	-0.00204384	-0.00596131	0.01818003	0.088147	0.00046721	-0.000249294	0.00011851	0.15403904	-0.042180888	0.0179886993	0.0126176931	-0.0387250135	0.0510242134	-0.0451297856	0.0231434973	0.0070950334	-0.0348036986	0.0501024608	-0.0475362631	0.0280201309	0.0014870976	-0.030464074	0.0485785209	-0.0493713969	0.0325599874	-0.0041387117	-0.0257582983	0.0464707102	-0.0506131302	0.0367085017	-0.0252917029	0.0362189704	0.0189274761	0.0284216605	0.0263158013	0.0056190526	0.0340288262	-0.0159283777	-0.740069826473204	0.264385362478715	0.448081059024295	0.592443852028073
-0.0157549	-0.0169873	-0.0916587	0.00241973	-0.00184492	-0.00229351	-0.01255783	-0.01963823	0.0107083	-0.0009596	-0.00060372	-0.00024967	0.13355386	-0.0423016137	0.0183860761	0.0119988754	-0.0381618445	0.0508970017	-0.0457232929	0.0244611644	0.0054079881	-0.0333742597	0.0495973023	-0.0483687975	0.0301210128	-0.0012747024	-0.0280201309	0.0474556651	-0.0501932186	0.0352695426	-0.0079357543	-0.0221903471	0.0445084453	-0.0511655859	0.0398193552	0.0194322249	-0.0185450461	0.0383054702	0.0097770319	-0.0287498187	0.0250715969	0.0325897313	0.0136258523	-1.77288209404248	0.184150431347268	0.448081059024295	0.592443852028073
-0.0031242	-0.00871143	-0.140921	0.00287893	-0.00107878	-0.00216235	0.0126307	0.00827587	-0.0492623	0.0004592	0.00076614	0.00013116	0.13799387	-0.0424216147	0.018782193	0.0113782077	-0.0375882149	0.0507479912	-0.0462886013	0.0257582983	0.0037150137	-0.0318985121	0.0490071843	-0.0491010801	0.0321475998	-0.0040328127	-0.0254821244	0.0461499372	-0.0507949796	0.0378045419	-0.0116887668	-0.0184852245	0.0422413413	-0.0513317109	0.0426002529	0.0105614434	-0.0458589436	-0.0585869332	-0.0010771434	-0.0571343551	-0.03907361	-0.0187631475	0.0630146363	-0.436639475889122	0.263255732775485	0.448081059024295	0.592443852028073
-0.00313166	-0.0381546	-0.128218	0.00352003	-0.00113935	-0.00216235	-7.46000000000037e-06	-0.02944317	0.012703	0.0006411	-6.05699999999998e-05	0	0.07723713	-0.042540889	0.0191770227	0.0107557855	-0.037004282	0.0505772456	-0.046825362	0.0270338099	0.0020179662	-0.0303785035	0.0483331176	-0.0497315932	0.0340948932	-0.0067792492	-0.0228585745	0.044666369	-0.0511740416	0.040152439	-0.0153769266	-0.014665834	0.0396849258	-0.0511102507	0.0450281516	-0.0598532164	-0.0139006083	-0.0335052777	0.0536296438	-0.0134420968	-0.0387755553	-0.0355784495	-0.0031649375	0.074166280780127	0.308964428466293	0.448081059024295	0.592443852028073
-0.00315419	-0.021638	-0.119289	0.00364235	-0.00129144	-0.00216235	-2.25299999999998e-05	0.0165166	0.00892899999999999	0.00012232	-0.00015209	0	0.03918863	-0.0426594344	0.0195705382	0.0101317049	-0.0364102058	0.0503848382	-0.047333244	0.0282866287	0.0003187063	-0.028816343	0.0475762569	-0.05025903	0.03595809	-0.0095060622	-0.0201582885	0.0430106775	-0.0513287428	0.0423016137	-0.0189797704	-0.0107557855	0.0368567075	-0.0505028777	0.0470829328	-0.0554387276	-0.0137979122	0.0412615653	0.0599760819	-0.0131112897	0.0312156166	0.0265548862	-0.0063526006	0.640752172751545	0.289168897278446	0.448081059024295	0.592443852028073
-0.021213	-0.0183748	-0.128228	0.00354517	-0.0014947	-0.00223015	-0.01805881	0.0032632	-0.008939	-9.71800000000001e-05	-0.00020326	-6.78000000000002e-05	0.04867301	-0.042777249	0.0199627126	0.0095060622	-0.0358061492	0.0501708514	-0.047811934	0.0295157031	-0.001380903	-0.0272141981	0.0467378986	-0.0506822973	0.0377325944	-0.0122053583	-0.0173903312	0.0411892428	-0.0512584048	0.0442414294	-0.0224773087	-0.0067792492	0.0337760571	-0.0495141777	0.04874757	0.0062881185	-0.0590668587	0.0190461686	0.0099387074	-0.0546477728	0.0249678078	0.0027305631	0.0295852894	0.860417233318224	0.257104848697029	0.448081059024295	0.592443852028073
-0.0212245	-0.0215156	-0.147715	0.00354517	-0.00152608	-0.00216236	-1.15000000000011e-05	-0.0031408	-0.019487	0	-3.13799999999999e-05	6.77900000000003e-05	0.0275978	-0.0428943306	0.020353519	0.0088789537	-0.0351922777	0.0499353767	-0.048261137	0.0307200012	-0.0030789983	-0.025574292	0.0458194789	-0.0510005177	0.0394140296	-0.0148693239	-0.0145639947	0.039209084	-0.050963336	0.0459622855	-0.0258501361	-0.0027608065	0.030464074	-0.0481516161	0.0500082695	-0.0361684623	-0.0333461895	-0.0431555988	0.011740123	-0.032425765	-0.0398274154	-0.0171042762	0.0045720604	0.863399230573352	0.215762660732649	0.448081059024295	0.592443852028073
-0.0112964	-0.0150046	-0.128225	0.00360608	-0.00140448	-0.00216236	0.0099281	0.006511	0.01949	6.091e-05	0.0001216	0	0.0450546	-0.0430106775	0.0207429306	0.0082504761	-0.0345687596	0.049678515	-0.0486805757	0.0318985121	-0.0047737179	-0.0238989001	0.044822571	-0.0512130319	0.0409982483	-0.0174902479	-0.0116887668	0.0370778316	-0.0504448302	0.0474556651	-0.029079539	0.0012747024	0.026943442	-0.046425481	0.0508545847	-0.0624593891	-0.0018518024	0.0149039372	0.0542029963	0.0062729755	-0.0013727795	0.0011113855	-0.0133452444	0.843332513865777	0.231205540408175	0.448081059024295	0.592443852028073
-0.0212352	-0.0210317	-0.135941	0.00354517	-0.00164239	-0.00232285	-0.0099388	-0.0060271	-0.007716	-6.091e-05	-0.00023791	-0.00016049	0.0466474	-0.0431262874	0.0211309207	0.0076207265	-0.0339357659	0.0494003765	-0.0490699916	0.0330502467	-0.0064632038	-0.0221903471	0.0437488826	-0.0513193992	0.0424813428	-0.0200605435	-0.0087742999	0.0348036986	-0.0497051606	0.0487141772	-0.0321475998	0.0053023317	0.0232382738	-0.0443488058	0.0512795028	-0.0161800324	-0.0381238169	0.0519085024	0.0097965928	-0.0224224124	0.0406212659	0.0336974545	0.0087481371	-1.07059859610099	0.237685929486392	0.448081059024295	0.592443852028073
-0.0212193	-0.028904	-0.193304	0.00332957	-0.00138598	-0.00216236	1.58999999999992e-05	-0.0078723	-0.057363	-0.0002156	0.00025641	0.00016049	0.0968762	-0.0432411585	0.0215174627	0.0069898018	-0.03329347	0.0491010801	-0.0494291445	0.034174238	-0.0081456036	-0.0204510037	0.0426002529	-0.0513193992	0.0438596552	-0.0225727706	-0.0058303776	0.0323954483	-0.04874757	0.0497315932	-0.0350372959	0.0092971841	0.0193739464	-0.0419372706	0.0512795028	0.0264457101	-0.0615671308	-0.0137454966	-0.0270732553	-0.0319232951	0.0122484688	-0.0188376082	0.0348165211	0.206709003923895	0.241866630608711	0.448081059024295	0.592443852028073
-0.0457536	-0.0382335	-0.173825	0.00375421	-0.00169591	-0.00257061	-0.0245343	-0.00932949999999999	0.019479	0.00042464	-0.00030993	-0.00040825	0.1104838	-0.0433552888	0.0219025301	0.0063577993	-0.032642048	0.048780754	-0.0497578128	0.0352695426	-0.0098190728	-0.0186832834	0.0413786495	-0.0512130319	0.0451297856	-0.0250196571	-0.0028668829	0.029862361	-0.0475762569	0.0505028777	-0.0377325944	0.0132345652	0.0153769266	-0.039209084	0.0508545847	-0.0256853386	-0.0066368706	-0.0396152708	-0.0156521211	0.0046858665	-0.0403776908	-0.0185346096	-0.0498857607	-2.36376036069831	0.217270691022961	0.448081059024295	-1.68540061352814
-0.00833438	-0.0113448	-0.150247	0.00324541	-0.00121136	-0.00231984	0.03741922	0.0268887	0.023578	-0.0005088	0.00048455	0.00025077	0.15009192	-0.0434686762	0.0222860966	0.0057248166	-0.0319816784	0.0484395355	-0.0500557939	0.0363352411	-0.0114817767	-0.0168896389	0.040086165	-0.0510005177	0.0462886013	-0.0273941201	0.000106236	0.0272141981	-0.0461963565	0.0510242134	-0.040218541	0.0170901359	0.0112745899	-0.0361848453	0.0500082695	-0.0318911304	0.0296576015	0.0253773299	0.0279679224	0.0430707182	-0.0020682644	0.0236326899	0.0056408846	0.0782667361417	-0.001514724719605	0.448081059024295	-1.68540061352814
-0.0255802	-0.0114119	-0.125512	0.00371873	-0.00150451	-0.00228184	-0.01724582	-6.71000000000005e-05	0.024735	0.00047332	-0.00029315	3.80000000000003e-05	0.08227142	-0.043581319	0.0226681358	0.0050909511	-0.0313125424	0.0480775708	-0.050322904	0.0373704389	-0.0131318924	-0.0150725591	0.0387250135	-0.0506822973	0.047333244	-0.0296892864	0.0030789983	0.0244611644	-0.0446139188	0.0512930202	-0.0424813428	0.0208400624	0.0070950334	-0.0328873894	0.04874757	0.0279888731	-0.0373706264	0.0353852983	-0.0190914993	-0.0378626034	0.0326319026	0.0347975068	-0.0144303894	0.507357848745876	-0.889613573062146	0.448081059024295	-1.68540061352814
-0.0457122	-0.0212627	-0.130308	0.00401885	-0.00151404	-0.00252277	-0.020132	-0.00985080000000001	-0.004796	0.00030012	-9.53e-06	-0.00024093	0.0623078	-0.0436932151	0.0230486216	0.0044563007	-0.0306348232	0.0476950147	-0.0505589784	0.038374267	-0.0147676106	-0.0132345652	0.0372975264	-0.05025903	0.048261137	-0.0318985121	0.0060414244	0.0216138688	-0.0428358815	0.0513079677	-0.0445084453	0.0244611644	0.0028668829	-0.0293416141	0.0470829328	-0.0162985852	0.0102277901	-0.0415451864	-0.0117482711	-0.0013888722	-0.0585646152	0.0030905422	-0.0132588313	0.945538001983203	-1.10393524503419	0.448081059024295	0.592443852028073
-0.0609073	-0.0114873	-0.113189	0.00401885	-0.0015595	-0.00266894	-0.0151951	0.00977540000000001	0.017119	0	-4.54600000000002e-05	-0.00014617	0.051671	-0.0438043627	0.0234275279	0.0038209632	-0.0299487067	0.0472920312	-0.0507638714	0.0393458828	-0.0163871381	-0.0113782077	0.0358061492	-0.0497315932	0.0490699916	-0.0340154024	0.0089835694	0.0186832834	-0.0408700402	0.0510689819	-0.0462886013	0.0279310578	-0.001380903	-0.025574292	0.0450281516	-0.0216850462	0.0276780039	0.0302103453	0.0283070211	0.0176948247	0.0026929236	0.0314486273	-0.0055029725	0.506044476100312	-1.15372985590042	0.448081059024295	-1.68540061352814
-0.0360281	-0.0111866	-0.168543	0.00240473	-0.00124493	-0.0023095	0.0248792	0.000300699999999999	-0.055354	-0.00161412	0.00031457	0.00035944	0.1949404	-0.0439147598	0.0238048288	0.0031850365	-0.0292543809	0.0468687929	-0.0509374568	0.0402844707	-0.0179886993	-0.0095060622	0.0342534364	-0.0491010801	0.0497578128	-0.0360338295	0.0118955567	0.0156807013	-0.0387250135	0.0505772456	-0.047811934	0.0312282931	-0.005619231	-0.0216138688	0.0426002529	0.0233127981	-0.0014138261	0.0340648167	-0.0174810959	-0.0095847374	0.0255686636	0.0227883582	0.0559685759	0.729194017469318	-1.06338308825477	0.448081059024295	0.592443852028073
-0.0276696	-0.0506293	-0.271417	0.00302481	-0.00088591	-0.00216236	0.0083585	-0.0394427	-0.102874	0.00062008	0.000359020000000001	0.00014714	0.2069872	-0.0440244045	0.0241804983	0.0025486187	-0.0285520362	0.046425481	-0.0510796273	0.0411892428	-0.0195705382	-0.0076207265	0.032642048	-0.0483687975	0.050322904	-0.0379479508	0.0147676106	0.0126176931	-0.0364102058	0.0498351925	-0.0490699916	0.0343324881	-0.0098190728	-0.0174902479	0.0398193552	0.0448875104	-0.0224066783	0.0139319711	-0.0201514529	-0.0034338027	0.0374284293	-0.0660272869	0.0767731255	0.213963784416385	-1.05769652029484	0.448081059024295	0.592443852028073
0.00186778	-0.0506779	-0.157224	0.0032517	-0.00108874	-0.00176141	0.02953738	-4.85999999999959e-05	0.114193	0.00022689	-0.00020283	0.00040095	0.18531248	-0.044133295	0.0245545108	0.001911808	-0.027841865	0.0459622855	-0.0511902955	0.0420594396	-0.0211309207	-0.0057248166	0.0309747441	-0.0475362631	0.0507638714	-0.0397522256	0.0175900897	0.0095060622	-0.0339357659	0.0488464951	-0.0500557939	0.0372244541	-0.0139516636	-0.0132345652	0.0367085017	0.0423274061	-0.0181945892	-0.0218148224	-0.0665399694	-0.0132575277	-0.0119056528	0.0058957253	-0.0422387605	0.772948288209871	-0.371363859057713	0.448081059024295	0.592443852028073
0.001886	-0.0242625	-0.12359	0.00286678	-0.000771138	-0.00190741	1.82199999999998e-05	0.0264154	0.033634	-0.00038492	0.000317602	-0.000146	0.10249372	-0.0442414294	0.0249268406	0.0012747024	-0.0271240621	0.0454794046	-0.051269393	0.0428943306	-0.0226681358	-0.0038209632	0.0292543809	-0.0466052026	0.0510796273	-0.041441431	0.020353519	0.0063577993	-0.0313125424	0.0476160468	-0.0507638714	0.0398863142	-0.0179886993	-0.0088789537	0.03329347	0.0051801054	0.0733574673	-0.0224865737	-0.0196669732	0.0680680826	-0.0552897068	0.0382731694	0.0066508327	0.670996830342999	-0.517054181144058	0.448081059024295	0.592443852028073
-0.00761723	-0.0242599	-0.146207	0.00287037	-0.000851694	-0.00199464	-0.00950323	2.59999999999844e-06	-0.022617	3.58999999999993e-06	-8.05559999999998e-05	-8.72300000000002e-05	0.04069163	-0.0443488058	0.0252974622	0.0006374004	-0.0263988242	0.0449770452	-0.051316871	0.0436932151	-0.0241804983	-0.001911808	0.0274839053	-0.0455775458	0.051269393	-0.0430106775	0.0230486216	0.0031850365	-0.0285520362	0.0461499372	-0.0511902955	0.0423016137	-0.0219025301	-0.0044563007	0.0296025581	0.0185416583	0.0647324245	0.0319667049	-0.0027672393	0.0591360211	0.0159918753	0.0383715968	0.0292861197	1.09900127347801	-0.139711477033078	0.448081059024295	0.592443852028073
-0.0176781	-0.0114433	-0.130589	0.00290758	-0.000851693	-0.00212258	-0.01006087	0.0128166	0.015618	3.72099999999998e-05	9.99999999690485e-10	-0.00012794	0.04675302	-0.0444554224	0.0256663501	0	-0.0256663501	0.0444554224	-0.0513327002	0.0444554224	-0.0256663501	0	0.0256663501	-0.0444554224	0.0513327002	-0.0444554224	0.0256663501	0	-0.0256663501	0.0444554224	-0.0513327002	0.0444554224	-0.0256663501	0	0.0256663501	0.0522207622	0.0277497762	0.0434152096	-0.0408920697	0.0233758148	0.0273757151	0.0506952343	0.0423184602	1.44632420325959	0.325265530888761	0.448081059024295	0.592443852028073
-0.017689	-0.00865498	-0.111004	0.00295485	-0.000880058	-0.00204241	-1.09000000000047e-05	0.00278832	0.019585	4.72700000000003e-05	-2.83649999999997e-05	8.01700000000001e-05	0.03017447	-0.0445612775	0.0260334792	-0.0006374004	-0.0249268406	0.0439147598	-0.051316871	0.0451803128	-0.0271240621	0.001911808	0.0238048288	-0.0432411585	0.051269393	-0.0457714839	0.0281979168	-0.0031850365	-0.0226681358	0.042540889	-0.0511902955	0.0463344264	-0.0292543809	0.0044563007	0.0215174627	0.0728017432	0.0022049176	-0.0384243824	-0.0587628969	-0.0060840518	-0.0208771796	0.0216674813	0.0473932455	0.73955432474602	0.25575696578742	0.448081059024295	0.592443852028073
-0.0251642	-0.0063868	-0.0978949	0.00290379	-0.000710228	-0.00246646	-0.0074752	0.00226818	0.0131091	-5.10600000000003e-05	0.00016983	-0.00042405	0.05509948	-0.044666369	0.0263988242	-0.0012747024	-0.0241804983	0.0433552888	-0.051269393	0.0458672776	-0.0285520362	0.0038209632	0.0219025301	-0.0419372706	0.0510796273	-0.0469550524	0.0306348232	-0.0063577993	-0.0195705382	0.0404158122	-0.0507638714	0.0479270103	-0.032642048	0.0088789537	0.0171902747	-0.0053959074	0.0551468304	-0.0502378608	-0.0047149142	0.0279459358	-0.0665817244	0.0310197402	0.0088274042	0.769910521415653	0.057471097014614	0.448081059024295	0.592443852028073
-0.0340343	-0.00173008	-0.107129	0.00261819	-0.000938836	-0.00239419	-0.0088701	0.00465672	-0.00923410000000001	-0.0002856	-0.000228608	7.22700000000001e-05	0.05208482	-0.0447706954	0.0267623602	-0.001911808	-0.0234275279	0.042777249	-0.0511902955	0.0465157403	-0.0299487067	0.0057248166	0.0199627126	-0.0405464614	0.0507638714	-0.0480027017	0.0329688886	-0.0095060622	-0.0163871381	0.0380907096	-0.0500557939	0.0492233296	-0.0358061492	0.0132345652	0.0127206428	-0.0101713953	0.0509966011	0.0159203913	0.0363180647	0.0423535007	-0.0013344139	0.031881956	0.0555483186	0.968343839603171	0.354192849332379	0.448081059024295	0.592443852028073
-0.0387894	0.00105028	-0.0861466	0.00295695	-0.000994776	-0.00258992	-0.0047551	0.00278036	0.0209824	0.00033876	-5.59399999999999e-05	-0.00019573	0.05803936	-0.0448742547	0.0271240621	-0.0025486187	-0.0226681358	0.042180888	-0.0510796273	0.0471251565	-0.0313125424	0.0076207265	0.0179886993	-0.0390716134	0.050322904	-0.0489113994	0.0351922777	-0.0126176931	-0.0131318924	0.0355770885	-0.0490699916	0.0502153708	-0.0387250135	0.0174902479	0.0081456036	0.0071986647	0.0086252334	0.0474217078	-0.0108362886	-0.0149374298	0.0228638566	0.0618900775	0.0082656934	1.04875263991046	-0.415348009277376	0.448081059024295	0.592443852028073
-0.0601134	-0.0098033	-0.208653	0.00459398	-0.00120836	-0.00279893	-0.021324	-0.01085358	-0.1225064	0.00163703	-0.000213584	-0.00020901	0.25766518	-0.0449770452	0.0274839053	-0.0031850365	-0.0219025301	0.0415664612	-0.0509374568	0.0476950147	-0.032642048	0.0095060622	0.0159838716	-0.0375157835	0.0497578128	-0.049678515	0.0372975264	-0.0156807013	-0.0098190728	0.0328873894	-0.047811934	0.0508970017	-0.0413786495	0.0216138688	0.0035030673	0.0543560902	-0.0279814012	0.0003550304	-0.0224977739	-0.0065307625	0.0164146007	-0.0363780069	0.0480526324	0.644901705307517	-0.476304946535169	0.448081059024295	0.592443852028073
-0.0506106	-0.0248703	-0.180564	0.00557218	-0.00172627	-0.00262223	0.00950280000000001	-0.015067	0.028089	0.0009782	-0.00051791	0.0001767	0.1362993	-0.0450790651	0.027841865	-0.0038209632	-0.0211309207	0.0409342319	-0.0507638714	0.0482248365	-0.0339357659	0.0113782077	0.0139516636	-0.0358821964	0.0490699916	-0.0503018281	0.0392775675	-0.0186832834	-0.0064632038	0.0300349241	-0.0462886013	0.0512640087	-0.0437488826	0.025574292	-0.0011684964	0.0102896773	-0.0028162798	-0.0500553056	-0.0346149387	-0.0240530072	-0.0310639845	-0.0446567905	-0.0745695731	0.54449450597804	-0.24607080113778	0.448081059024295	0.592443852028073
-0.0505208	0.00204572	-0.136433	0.00459883	-0.00124062	-0.0029013	8.97999999999941e-05	0.02691602	0.044131	-0.00097335	0.00048565	-0.00027907	0.15804032	-0.0451803128	0.0281979168	-0.0044563007	-0.020353519	0.0402844707	-0.0505589784	0.0487141772	-0.0351922777	0.0132345652	0.0118955567	-0.034174238	0.048261137	-0.0507795342	0.041125754	-0.0216138688	-0.0030789983	0.0270338099	-0.0445084453	0.051314123	-0.0458194789	0.0293416141	-0.0058303776	-0.0242480287	0.0514964152	-0.0025269059	0.0242221313	0.0576831906	-0.0303623549	0.020191999	-0.0176207028	1.17461445111897	0.00910900571391	0.448081059024295	0.592443852028073
-0.0505432	0.00354617	-0.139445	0.00457459	-0.00137444	-0.00292571	-2.23999999999919e-05	0.00150045	-0.00301200000000001	-2.424e-05	-0.000133820000000001	-2.44099999999999e-05	0.01365835	-0.0452807864	0.0285520362	-0.0050909511	-0.0195705382	0.039617456	-0.050322904	0.0491626259	-0.0364102058	0.0150725591	0.0098190728	-0.0323954483	0.047333244	-0.0511102507	0.0428358815	-0.0244611644	0.0003187063	0.0238989001	-0.0424813428	0.051047035	-0.0475762569	0.0328873894	-0.0104439465	-0.0064018666	0.0261768486	0.0239594361	0.0166506097	0.0208397223	0.0253582112	0.0086748264	-0.0210147669	0.879024461187821	0.514407660237588	0.448081059024295	0.592443852028073
-0.0578906	0.00358145	-0.110682	0.00440338	-0.00147459	-0.00284726	-0.0073474	3.528e-05	0.028763	-0.00017121	-0.000100149999999999	7.84500000000003e-05	0.05363618	-0.0453804842	0.0289041989	-0.0057248166	-0.018782193	0.0389334734	-0.0500557939	0.0495698064	-0.0375882149	0.0168896389	0.007725769	-0.030549514	0.0462886013	-0.0512930202	0.0444022092	-0.0272141981	0.0037150137	0.0206457099	-0.040218541	0.0504643955	-0.0490071843	0.0361848453	-0.0149709736	0.0283641849	-0.0135971409	0.0484006216	-0.0214206395	-0.0137260423	0.0260059808	0.0476003152	-0.0087205526	0.753304304608596	0.500587958935857	0.448081059024295	0.592443852028073
-0.0690213	0.00360513	-0.139423	0.00426227	-0.00159866	-0.00276833	-0.0111307	2.36799999999999e-05	-0.028741	-0.00014111	-0.00012407	7.89300000000001e-05	0.05710088	-0.0454794046	0.0292543809	-0.0063577993	-0.0179886993	0.0382328158	-0.0497578128	0.0499353767	-0.0387250135	0.0186832834	0.005619231	-0.0286402612	0.0451297856	-0.0513273137	0.0458194789	-0.029862361	0.0070950334	0.01729034	-0.0377325944	0.0495698064	-0.0501024608	0.039209084	-0.0193739464	0.0470302951	-0.0220422318	-0.052526221	-0.0514975729	-0.0248245974	-0.0197397411	-0.0089392694	9.16149e-05	1.33852642460994	0.670365208698169	0.448081059024295	0.592443852028073
-0.072152	0.00357037	-0.0923612	0.00445094	-0.00148434	-0.00292122	-0.00313069999999999	-3.476e-05	0.0470618	0.000188669999999999	0.00011432	-0.00015289	0.07302126	-0.0455775458	0.0296025581	-0.0069898018	-0.0171902747	0.0375157835	-0.0494291445	0.05025903	-0.0398193552	0.0204510037	0.0035030673	-0.0266716472	0.0438596552	-0.0512130319	0.0470829328	-0.0323954483	0.0104439465	0.0138493968	-0.0350372959	0.0483687975	-0.0508545847	0.0419372706	-0.0236163807	-0.0175176109	0.0354358466	-0.0249793238	0.0050722665	0.0158258237	-0.0490685442	0.0229786346	-0.06958169	1.05462461468122	-0.078516646880242	0.448081059024295	0.592443852028073
-0.0721404	0.029739	-0.101864	0.00391095	-0.00138002	-0.00290741	1.16000000000005e-05	0.02616863	-0.00950280000000001	-0.00053999	0.00010432	1.381e-05	0.06858903	-0.0456749061	0.0299487067	-0.0076207265	-0.0163871381	0.0367826834	-0.0490699916	0.0505404946	-0.0408700402	0.0221903471	0.001380903	-0.024647752	0.0424813428	-0.0509505055	0.0481883295	-0.0348036986	0.0137470706	0.0103399101	-0.0321475998	0.0468687929	-0.0512584048	0.0443488058	-0.0276631221	-0.0164128566	0.0475111821	0.0153627169	0.0247923681	0.0358484234	-0.001733666	0.0280806847	-0.007083363	1.12734279554803	-0.453703851709824	0.448081059024295	0.592443852028073
-0.0550512	-0.0246293	-0.0929323	0.00208821	-0.00213944	-0.00281005	0.0170892	-0.0543683	0.0089317	-0.00182274	-0.00075942	9.73599999999999e-05	0.2143652	-0.0457714839	0.0302928029	-0.0082504761	-0.0155795096	0.0360338295	-0.0486805757	0.0507795342	-0.0418759166	0.0238989001	-0.0007436268	-0.0225727706	0.0409982483	-0.0505404946	0.0491319582	-0.0370778316	0.0169899238	0.0067792492	-0.029079539	0.0450790651	-0.0513111553	0.046425481	-0.0314806383	0.0198307644	-0.0040211195	0.0399351035	0.0061990906	-0.0150727818	0.0432137045	0.0050406134	0.0080310036	0.629734900304366	-0.489255649331576	-2.22840312389761	0.592443852028073
-0.0719733	-0.00285624	-0.108849	0.00441371	-0.00145493	-0.00286938	-0.0169221	0.02177306	-0.0159167	0.0023255	0.00068451	-5.93299999999998e-05	0.20807886	-0.0458672776	0.0306348232	-0.0088789537	-0.0147676106	0.0352695426	-0.048261137	0.0509759483	-0.0428358815	0.025574292	-0.0028668829	-0.0204510037	0.0394140296	-0.0499841859	0.0499106512	-0.039209084	0.0201582885	0.0031850365	-0.0258501361	0.0430106775	-0.0510124748	0.0481516161	-0.0350372959	0.0290480775	-0.0378745769	-0.0362878969	-0.038763549	-0.0370461524	-0.0146266698	0.0061212015	-0.0480444961	0.893591743645757	-0.302483573329591	0.448081059024295	0.592443852028073
-0.072015	0.0164666	-0.0925171	0.00334902	-0.00187968	-0.00303078	-4.16999999999918e-05	0.01932284	0.0163319	-0.00106469	-0.00042475	-0.0001614	0.11823844	-0.0459622855	0.0309747441	-0.0095060622	-0.0139516636	0.0344901501	-0.047811934	0.0511295719	-0.0437488826	0.0272141981	-0.0049852279	-0.018286849	0.0377325944	-0.0492831899	0.0505217943	-0.0411892428	0.0232382738	-0.0004249396	-0.0224773087	0.0406764158	-0.0503644092	0.0495141777	-0.0383036235	-0.0319229139	0.0320589995	-0.0360253897	0.0150232738	0.0300546246	-0.0571993645	0.0079543116	-0.0095062053	1.20205083356956	0.579928780983952	0.448081059024295	0.592443852028073
-0.0792408	0.0165009	-0.048511	0.00281398	-0.00163698	-0.00300128	-0.0072258	3.42999999999941e-05	0.0440061	-0.00053504	0.0002427	2.95e-05	0.0916282	-0.0460565059	0.0313125424	-0.0101317049	-0.0131318924	0.0336959856	-0.047333244	0.051240276	-0.0446139188	0.028816343	-0.0070950334	-0.016084792	0.03595809	-0.0484395355	0.050963336	-0.0430106775	0.0262163763	-0.0040328127	-0.0189797704	0.0380907096	-0.0493713969	0.0505028777	-0.0412525551	-0.0254209756	0.0221341896	0.0327068585	0.0269174455	0.0191899782	0.0082168309	0.0486110137	-0.0208029823	0.56560801693433	0.512151412544053	0.448081059024295	0.592443852028073
-0.0797089	0.0165102	-0.0282701	0.00279683	-0.00171384	-0.00295929	-0.000468099999999999	9.30000000000375e-06	0.0202409	-1.71500000000001e-05	-7.68599999999996e-05	4.199e-05	0.0275183	-0.0461499372	0.0316481948	-0.0107557855	-0.0123085215	0.0328873894	-0.046825362	0.0513079677	-0.0454300417	0.0303785035	-0.0091926851	-0.0138493968	0.0340948932	-0.0474556651	0.0512337941	-0.044666369	0.029079539	-0.0076207265	-0.0153769266	0.0352695426	-0.0480402391	0.0511102507	-0.0438596552	0.0146544442	-0.009743263	0.0520636947	-0.0178610715	-0.0155577637	0.0185174977	0.0632168586	0.0096095582	0.740165280046748	0.047371014222418	0.448081059024295	0.592443852028073
