"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"cosine21"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.0666233	-0.0123921	-0.0861356	0.00069037	-0.00109353	-0.00141669	0.0321974	0.0048861	-0.0537387	-0.00109762	0.00038251	0.00045685	0.1876712	-0.0379479508	0.0047737179	0.030889962	-0.0504448302	0.0436932151	-0.0141560177	-0.0227634039	0.047811934	-0.0479270103	0.0230486216	0.0138493968	-0.0435250908	0.0505028777	-0.03114391	-0.0044563007	0.0377325944	-0.0513317109	0.0381618445	-0.0050909511	-0.0306348232	0.0503848382	-0.0438596552	0.0014922852	0.0406680445	-0.0202330267	0.0250479187	-0.0275829692	0.0330902146	0.0161585325	0.0086246926	0.0149074791	0	0	-0.202306593956518	-1.27908604161829	0.448081059024295	0.592443852028073
0.0399509	-0.0172566	-0.0445776	0.00152943	-0.00126314	-0.00152179	-0.0266724	-0.0048645	0.041558	0.00083906	-0.00016961	-0.0001051	0.1287834	-0.0380907096	0.0051966525	0.0303785035	-0.0502805367	0.0442414294	-0.0153769266	-0.0214209644	0.0471671784	-0.0485785209	0.0249268406	0.0115852966	-0.042120254	0.0509241898	-0.0334549064	-0.0012747024	0.0353466565	-0.0511822782	0.0406115256	-0.0090881467	-0.0271240621	0.0493422058	-0.0461033203	0.0333339407	0.0156372092	-0.0426488555	0.0121446416	0.0015683329	0.0357097148	0.0253067433	0.0202218532	-0.013735881	0	0	0.55640240821759	-1.00240637187905	0.448081059024295	0.592443852028073
0.0603506	-0.0172264	-0.0615967	0.000818443	-0.000944312	-0.00152179	0.0203997	3.01999999999976e-05	-0.0170191	-0.000710987	0.000318828	0	0.08893975	-0.0382328158	0.005619231	0.029862361	-0.0501024608	0.0447706954	-0.016588352	-0.0200605435	0.0464707102	-0.0491626259	0.0267623602	0.0092971841	-0.0406115256	0.0511980936	-0.0356535949	0.001911808	0.0328057493	-0.0507795342	0.0428358815	-0.0130291632	-0.0234275279	0.0479270103	-0.0479649587	0.0567306565	-0.0047540493	0.0351970774	0.0061736375	0.0362725224	0.043725775	-0.0288235448	-0.0065826501	0.0015065635	0	0	-0.527785382217679	-1.67510493799999	0.448081059024295	-1.68540061352814
0.0518235	-0.0172688	-0.0387445	0.00156442	-0.00127526	-0.00152179	-0.0085271	-4.2399999999998e-05	0.0228522	0.000745977	-0.000330948	0	0.08526795	-0.038374267	0.0060414244	0.0293416141	-0.0499106512	0.0452807864	-0.0177895469	-0.0186832834	0.0457232929	-0.049678515	0.0285520362	0.0069898018	-0.0390026269	0.0513237961	-0.0377325944	0.0050909511	0.0301210128	-0.0501254723	0.044822571	-0.0168896389	-0.0195705382	0.0461499372	-0.0494291445	-0.0157836611	-0.0233789454	0.0509305868	0.0040470372	0.0033816191	-0.0183843648	-0.0432481262	-0.0150317466	0.0094359838	0	0	-0.63742421587997	-1.03133048080777	-2.22840312389761	-1.68540061352814
0.0473649	-0.0173307	-0.0265025	0.00154348	-0.00127286	-0.00169049	-0.0044586	-6.19000000000036e-05	0.012242	-2.09399999999999e-05	2.40000000000006e-06	-0.0001687	0.0263645	-0.0385150608	0.0064632038	0.028816343	-0.0497051606	0.0457714839	-0.0189797704	-0.01729034	0.0449257461	-0.0501254723	0.0302928029	0.004667932	-0.0372975264	0.0513009334	-0.0396849258	0.0082504761	0.0273042176	-0.0492233296	0.0465605712	-0.0206457099	-0.0155795096	0.0440244045	-0.0504837447	-0.047729053	-0.0057598905	-0.0107465896	-0.0058498	-0.0403360584	-0.0260090938	-0.0016838623	0.0053848087	-0.0116602188	0	0	-0.414361854049533	-1.27504663111282	-2.22840312389761	-1.68540061352814
0.080414	-0.00799622	-0.0960665	0.000682554	-0.000840278	-0.0014028	0.0330491	0.00933448	-0.069564	-0.000860926	0.000432582	0.00028769	0.19100748	-0.0386551947	0.0068845403	0.0282866287	-0.0494860452	0.0462425779	-0.0201582885	-0.0158828827	0.0440789442	-0.0505028777	0.0319816784	0.0023363873	-0.0355004298	0.0511295719	-0.041504035	0.0113782077	0.0243677133	-0.0480775708	0.0480402391	-0.0242741578	-0.0114817767	0.0415664612	-0.0511200208	-0.0144749111	0.0079608083	-0.0242740054	0.0439586143	-0.0331763854	0.0161594092	0.0430190902	-0.0285135869	0.0227667888	0	0	-0.028228242738287	-1.13676752197995	-2.22840312389761	0.592443852028073
0.060819	-0.0173266	-0.0311952	0.00116945	-0.00196952	-0.00167445	-0.019595	-0.00933038	0.0648713	0.000486896	-0.001129242	-0.00027165	0.18818608	-0.0387946664	0.0073054049	0.027752553	-0.0492533652	0.0466938665	-0.0213243743	-0.0144620929	0.0431838154	-0.0508102074	0.0336157698	0	-0.0336157698	0.0508102074	-0.0431838154	0.0144620929	0.0213243743	-0.0466938665	0.0492533652	-0.027752553	-0.0073054049	0.0387946664	-0.0513327002	0.0286826188	-0.0050634122	-0.0562165455	0.0062429101	0.0148131227	0.0208245024	0.0451870396	0.0159984955	-0.027173576	0	0	1.13255145382694	-1.00713557086478	0.448081059024295	0.592443852028073
0.0425781	-0.0172595	-0.0128301	0.00149206	-0.00186157	-0.00192465	-0.0182409	6.7099999999997e-05	0.0183651	0.00032261	0.00010795	-0.0002502	0.0707111	-0.0389334734	0.007725769	0.0272141981	-0.0490071843	0.0471251565	-0.0224773087	-0.0130291632	0.0422413413	-0.051047035	0.0351922777	-0.0023363873	-0.0316481948	0.0503437644	-0.044718628	0.0174902479	0.0181875435	-0.0450790651	0.0501932186	-0.0310593936	-0.0030789983	0.0357299485	-0.0511200208	0.033952014	-0.0333824666	0.0372993503	-0.0142762043	0.0480503113	0.0053703866	-0.0190800304	-0.007922715	-0.022827211	0	0	0.507289359897109	-0.501949640348159	0.448081059024295	0.592443852028073
0.0709658	-0.0173307	-0.0639085	0.00106172	-0.00128814	-0.00172631	0.0283877	-7.12000000000004e-05	-0.0510784	-0.00043034	0.00057343	0.00019834	0.1396428	-0.0390716134	0.0081456036	0.0266716472	-0.04874757	0.0475362631	-0.0236163807	-0.0115852966	0.0412525551	-0.0512130319	0.0367085017	-0.004667932	-0.0296025581	0.0497315932	-0.0461033203	0.0204510037	0.0149709736	-0.0432411585	0.0508545847	-0.034174238	0.0011684964	0.0323954483	-0.0504837447	-0.0506309579	-0.0235067397	0.0438537628	0.0197956647	-0.0185492144	-0.0399200179	-0.0441835028	-0.0436574621	0.0072609949	0	0	0.363006062481625	-0.452519670860527	0.448081059024295	0.592443852028073
0.0730624	-0.0439842	-0.0540289	0.000866935	-0.000993921	-0.00147109	0.00209659999999999	-0.0266535	0.00987960000000001	-0.000194785	0.000294219	0.00025522	0.0758409	-0.039209084	0.00856488	0.0261249837	-0.0484745935	0.0479270103	-0.0247408876	-0.0101317049	0.040218541	-0.0513079677	0.0381618445	-0.0069898018	-0.0274839053	0.0489754657	-0.047333244	0.0233329509	0.0116887668	-0.0411892428	0.0512337941	-0.0370778316	0.0054079881	0.028816343	-0.0494291445	-0.0432608878	-0.0200811329	-0.0225895428	0.0435592442	-0.05175076	-0.0156959359	0.0300519715	-0.0237310791	0.0243634671	0	0	0.53530258199612	-0.736039905889717	0.448081059024295	-1.68540061352814
0.0601814	-0.0153134	-0.0120367	0.00150897	-0.00166256	-0.00148864	-0.012881	0.0286708	0.0419922	0.000642035	-0.000668639	-1.75500000000001e-05	0.1499552	-0.0393458828	0.0089835694	0.025574292	-0.0481883295	0.0482972307	-0.0258501361	-0.0086696085	0.0391404325	-0.0513317109	0.0395498165	-0.0092971841	-0.0252974622	0.0480775708	-0.0484042702	0.0261249837	0.0083553134	-0.0389334734	0.0513287428	-0.0397522256	0.0096104404	0.0250196571	-0.0479649587	-0.0203120892	-0.0139139375	-0.0509315153	-0.0192662896	0.0001048638	-0.0047904888	0.0355083889	0.0397611019	-0.0362890792	0	0	0.185474563405116	-1.01387502318676	-2.22840312389761	0.592443852028073
0.0638145	-0.00590189	-0.0240944	0.00102132	-0.00103085	-0.00154178	0.0036331	0.00941151	-0.0120577	-0.00048765	0.00063171	-5.31399999999999e-05	0.08372731	-0.0394820076	0.0094016433	0.0250196571	-0.0478888566	0.0486467657	-0.026943442	-0.0072002346	0.0380194116	-0.0512842283	0.0408700402	-0.0115852966	-0.0230486216	0.0470405074	-0.0493128035	0.028816343	0.0049852279	-0.0364850145	0.051138904	-0.042180888	0.0137470706	0.0210340579	-0.0461033203	0.0477387371	0.01014221	-0.0259134766	0.0049103627	0.019191218	0.036045747	0.0194259948	0.0145599118	-0.0011838222	0	0	0.545834899055727	-1.03048657285017	-2.22840312389761	0.592443852028073
0.0602868	-0.0248877	-0.094372	0.000709112	-0.000620392	-0.00192465	-0.00352769999999999	-0.01898581	-0.0702776	-0.000312208	0.000410458	-0.00038287	0.14806791	-0.039617456	0.0098190728	0.0244611644	-0.0475762569	0.0489754657	-0.0280201309	-0.0057248166	0.0368567075	-0.0511655859	0.042120254	-0.0138493968	-0.0207429306	0.0458672776	-0.0500557939	0.0313966575	0.0015932859	-0.033855984	0.0506653309	-0.0443488058	0.0177895469	0.0168896389	-0.0438596552	0.036602889	-0.0290766171	0.0511609914	0.0277461588	0.0477340936	0.0096028933	-0.0222045378	-0.0557461023	0.0218020571	0	0	0.826225812867683	-0.809053198476311	-2.22840312389761	0.592443852028073
0.0655641	-0.0223659	0.00456365	0.00128013	-0.00100522	-0.00147556	0.00527730000000001	0.0025218	0.09893565	0.000571018	-0.000384828	0.000449090000000001	0.17698155	-0.0397522256	0.0102358295	0.0238989001	-0.0472506159	0.0492831899	-0.029079539	-0.004244593	0.0356535949	-0.0509759483	0.0432983163	-0.016084792	-0.0183860761	0.0445612775	-0.0506307473	0.033855984	-0.0018056415	-0.0310593936	0.0499106512	-0.0462425779	0.0217101824	0.0126176931	-0.0412525551	-0.0460622816	-0.0228237434	0.0125326184	-0.0146932385	-0.0083197101	-0.0462993522	-0.0210262425	-0.0007062646	-0.0255353869	0	0	-0.289902206094736	-0.746615633755926	-2.22840312389761	0.592443852028073
0.0620805	-0.00379442	-0.00326467	0.00163323	-0.00105633	-0.00157466	-0.00348360000000002	0.01857148	-0.00782832	0.0003531	-5.11100000000001e-05	-9.91000000000006e-05	0.0550489	-0.0398863142	0.0106518847	0.0233329509	-0.0469120231	0.0495698064	-0.0301210128	-0.0027608065	0.0344113928	-0.0507155786	0.0444022092	-0.018286849	-0.0159838716	0.0431262874	-0.0510357335	0.0361848453	-0.0051966525	-0.0281090841	0.048879052	-0.0478504978	0.0254821244	0.0082504761	-0.0383036235	-0.0335099297	0.0046449779	-0.0341161412	-0.0198045633	-0.0281771152	-0.0238358447	0.030072416	0.0212167751	-0.0082071392	0	0	-1.25605506815562	-0.564032861907074	-2.22840312389761	0.592443852028073
0.0570973	-0.0118099	-0.0632201	0.000681574	-0.000909943	-0.0014891	-0.00498319999999999	-0.00801548000000001	-0.05995543	-0.000951656	0.000146387	8.55600000000001e-05	0.13213426	-0.0400197194	0.0110672099	0.0227634039	-0.0465605712	0.0498351925	-0.03114391	-0.0012747024	0.0331314631	-0.0503848382	0.0454300417	-0.0204510037	-0.013542242	0.0415664612	-0.051269393	0.038374267	-0.00856488	-0.0250196571	0.0475762569	-0.0491626259	0.029079539	0.0038209632	-0.0350372959	0.0350399734	0.0068069521	-0.0351467272	0.0163635346	0.0144136504	0.0276690597	0.0424215055	-0.0190949382	0.013555041	0	0	-1.6035869564257	-0.536609466922556	-2.22840312389761	0.592443852028073
0.0425477	-0.0129882	-0.0264056	0.00189077	-0.0012574	-0.00176019	-0.0145496	-0.00117829999999999	0.0368145	0.001209196	-0.000347457	-0.00027109	0.14392955	-0.040152439	0.0114817767	0.0221903471	-0.0461963565	0.0500792346	-0.0321475998	0.0002124716	0.0318152092	-0.0499841859	0.046380053	-0.0225727706	-0.0110672099	0.0398863142	-0.0513309413	0.0404158122	-0.0118955567	-0.0218064029	0.0460094942	-0.0501708514	0.0324777874	-0.0006374004	-0.0314806383	0.0372214596	-0.0351717588	0.0234892881	-0.0206077835	0.0581135835	-0.0051175813	0.0040254281	-0.0130224573	0.0008810031	0	0	0.715052109622757	1.75739026896055	0.448081059024295	-1.68540061352814
0.0425567	-0.00669874	-0.0306749	0.001404	-0.0011524	-0.00192465	8.99999999999512e-06	0.00628946	-0.0042693	-0.00048677	0.000105	-0.00016446	0.04837926	-0.0402844707	0.0118955567	0.0216138688	-0.0458194789	0.0503018281	-0.0331314631	0.0016994674	0.030464074	-0.0495141777	0.0472506159	-0.024647752	-0.00856488	0.0380907096	-0.051220172	0.0423016137	-0.0151740801	-0.0184852245	0.0441874568	-0.0508689416	0.0356535949	-0.0050909511	-0.0276631221	-0.0480829194	-0.0043348786	0.0377725458	-0.0124408413	-0.0156805605	-0.046001254	-0.0492138706	-0.014354139	-0.0028474365	0	0	0.210916601120825	2.1605201903748	0.448081059024295	-1.68540061352814
0.0547342	-0.0276666	-0.214684	0.00155983	-0.000535395	-0.00176297	0.0121775	-0.02096786	-0.1840091	0.00015583	0.000617005	0.00016168	0.26388021	-0.0404158122	0.0123085215	0.0210340579	-0.0454300417	0.0505028777	-0.0340948932	0.0031850365	0.029079539	-0.0489754657	0.0480402391	-0.0266716472	-0.0060414244	0.0361848453	-0.0509374568	0.0440244045	-0.0183860761	-0.0150725591	0.042120254	-0.0512525814	0.0385852104	-0.0095060622	-0.0236163807	-0.0322230535	0.027042025	0.0090760792	0.0696088188	-0.0665372087	0.009748343	0.0066077728	-0.0460182287	0.0943151425	0	0	0.99359204233707	2.30005587201399	0.448081059024295	-1.68540061352814
0.0572611	-0.0338434	-0.0875798	0.00108304	-0.000722917	-0.0015314	0.00252690000000001	-0.0061768	0.1271042	-0.00047679	-0.000187522	0.00023157	0.180602	-0.0405464614	0.0127206428	0.0204510037	-0.0450281516	0.0506822973	-0.0350372959	0.004667932	0.0276631221	-0.0483687975	0.04874757	-0.0286402612	-0.0035030673	0.034174238	-0.0504837447	0.0455775458	-0.0215174627	-0.0115852966	0.0398193552	-0.0513193992	0.0412525551	-0.0138493968	-0.0193739464	-0.0286224421	0.0166873232	-0.022330113	0.0257805729	-0.0386979387	0.0199701987	0.0207083767	0.0032948281	0.0255181678	0	0	0.410112234865518	2.08900710405599	0.448081059024295	0.592443852028073
0.0567544	-0.0174497	-0.0230291	0.000979534	-0.0012737	-0.00164791	-0.000506700000000006	0.0163937	0.0645507	-0.000103506	-0.000550783	-0.00011651	0.11999105	-0.0406764158	0.0131318924	0.0198647963	-0.0446139188	0.05084001	-0.03595809	0.0061469092	0.0262163763	-0.0476950147	0.0493713969	-0.030549514	-0.0009560698	0.0320647078	-0.049860559	0.0469550524	-0.0245545108	-0.0080406961	0.0372975264	-0.0510689819	0.0436373605	-0.0180881602	-0.0149709736	0.0275713471	0.0334110043	-0.0495915308	-0.039355062	0.0036967461	0.03852361	0.0156825673	0.0645608669	-0.0468893034	0	0	0.492854732621473	1.43391737523358	0.448081059024295	0.592443852028073
0.0642999	-0.00715663	-0.0393677	0.000567087	-0.000989034	-0.00162411	0.00754550000000001	0.01029307	-0.0163386	-0.000412447	0.000284666	2.38e-05	0.07022282	-0.0408056734	0.013542242	0.0192755259	-0.0441874568	0.0509759483	-0.0368567075	0.0076207265	0.0247408876	-0.0469550524	0.0499106512	-0.0323954483	0.0015932859	0.029862361	-0.0490699916	0.0481516161	-0.0274839053	-0.0044563007	0.0345687596	-0.0505028777	0.0457232929	-0.0221903471	-0.0104439465	0.0457427769	0.0128753303	0.0557955234	-0.0059515028	0.0467069024	0.0258028027	-0.0367520668	-0.0045988777	0.0055062776	0	0	-0.024732185211467	1.50661262427111	0.448081059024295	0.592443852028073
0.0463713	-0.00807805	-0.0121105	0.00116229	-0.00117587	-0.00158998	-0.0179286	-0.00092142	0.0272572	0.000595203	-0.000186836	3.413e-05	0.08691567	-0.0409342319	0.0139516636	0.0186832834	-0.0437488826	0.051090054	-0.0377325944	0.0090881467	0.0232382738	-0.0461499372	0.0503644092	-0.034174238	0.0041387117	0.0275735728	-0.0481146965	0.0491626259	-0.0302928029	-0.0008498502	0.0316481948	-0.0496245858	0.0474960658	-0.0261249837	-0.0058303776	-0.0419504267	0.0092974994	0.0352333987	-0.0337560637	-0.0089524152	-0.0439124422	-0.0349516817	0.0151527132	-0.0106649463	0	0	0.749338787003007	1.38571092237766	0.448081059024295	0.592443852028073
0.0537179	0.00113866	-0.00560985	0.000813014	-0.000989034	-0.00157707	0.0073466	0.00921671	0.00650065	-0.000349276	0.000186836	1.29099999999999e-05	0.05051506	-0.0410620891	0.0143601292	0.0180881602	-0.0432983163	0.0511822782	-0.0385852104	0.0105479382	0.0217101824	-0.0452807864	0.0507318935	-0.0358821964	0.0066739292	0.0252049683	-0.0469978805	0.0499841859	-0.0329688886	0.0027608065	0.0285520362	-0.0484395355	0.0489435374	-0.029862361	-0.0011684964	-0.0277790335	0.0203172668	-0.0234974324	-0.0217320392	-0.0319771242	-0.0170006653	0.0317141878	0.0175107144	0.0074995381	0	0	-0.118368182129137	1.33422675634132	0.448081059024295	0.592443852028073
0.0463618	-0.00885952	-0.0121066	0.00103815	-0.000989034	-0.00148805	-0.00735609999999999	-0.00999818	-0.00649675	0.000225136	0	8.902e-05	0.03955883	-0.0411892428	0.0147676106	0.0174902479	-0.0428358815	0.0512525814	-0.0394140296	0.0119988754	0.0201582885	-0.0443488058	0.0510124748	-0.0375157835	0.0091926851	0.0227634039	-0.0457232929	0.0506131302	-0.0355004298	0.0063577993	0.0252974622	-0.0469550524	0.0500557939	-0.0333742597	0.0035030673	0.0395782078	-0.0189553663	-0.0388709782	-0.0030820185	0.0344671065	-0.0001130062	0.0485106966	-0.0200329924	0.0050681241	0	0	0.245686706853128	1.28910138415589	0.448081059024295	0.592443852028073
0.0288537	0.00117004	0.0125653	0.00135551	-0.00138885	-0.00192465	-0.0175081	0.01002956	0.0246719	0.00031736	-0.000399816	-0.0004366	0.10989836	-0.0413156908	0.0151740801	0.0168896389	-0.042361705	0.0513009334	-0.040218541	0.0134397405	0.0185842938	-0.0433552888	0.0512056724	-0.0390716134	0.0116887668	0.0202559471	-0.0442952125	0.051047035	-0.0378763275	0.0099233262	0.0219025301	-0.0451803128	0.0508252175	-0.0366341627	0.0081456036	0.0203217975	-0.0673808071	0.0274760488	-0.0196262714	0.0637130174	-0.0322565967	0.0008680089	-0.0328652753	-0.0042152015	0	0	0.157746273853324	1.41717622581532	0.448081059024295	0.592443852028073
0.0506535	-0.0118637	-0.0275557	0.000544095	-0.000989034	-0.00174944	0.0217998	-0.01303374	-0.040121	-0.000811415000000001	0.000399816	0.00017521	0.14427659	-0.041441431	0.0155795096	0.0162864257	-0.0418759166	0.0513273137	-0.0409982483	0.0148693239	0.0169899238	-0.0423016137	0.0513111553	-0.0405464614	0.0141560177	0.0176898562	-0.0427184332	0.0512842283	-0.040086165	0.0134397405	0.0183860761	-0.0431262874	0.0512465384	-0.039617456	0.0127206428	-0.0543109436	-0.042079599	0.0148974083	0.0071726455	-0.0152686516	-0.0763076622	-0.009938827	-0.0394868632	0.0066478594	0	0	0.893827989086958	1.30968013896101	0.448081059024295	0.592443852028073
0.0458312	-0.00764575	-0.00112152	0.00149746	-0.00121659	-0.00192465	-0.00482230000000001	0.00421795	0.02643418	0.000953365	-0.000227556	-0.00017521	0.10328098	-0.0415664612	0.0159838716	0.0156807013	-0.0413786495	0.0513317109	-0.0417526707	0.0162864257	0.0153769266	-0.0411892428	0.0513287428	-0.0419372706	0.016588352	0.0150725591	-0.0409982483	0.0513237961	-0.042120254	0.0168896389	0.0147676106	-0.0408056734	0.051316871	-0.0423016137	0.0171902747	-0.0285515422	-0.0229588051	-0.0433580457	-0.0127630369	-0.0232751532	-0.0312215477	0.0504312074	0.0149542502	-0.0086426329	0	0	0.78941240428593	1.14656273512577	0.448081059024295	0.592443852028073
0.0483934	-0.0113592	-0.00751487	0.00142066	-0.00116068	-0.00192465	0.00256220000000001	-0.00371345	-0.00639335	-7.67999999999999e-05	5.59099999999999e-05	0	0.0193045	-0.0416907793	0.0163871381	0.0150725591	-0.0408700402	0.051314123	-0.0424813428	0.0176898562	0.0137470706	-0.0400197194	0.0512584048	-0.0432411585	0.0189797704	0.012411632	-0.0391404325	0.0511655859	-0.0439696763	0.0202559471	0.0110672099	-0.0382328158	0.0510357335	-0.044666369	0.0215174627	0.0106596373	-0.0065007177	-0.0556972574	-0.0172693019	0.0134268376	0.0123665669	0.0328996538	0.0224543116	-0.0156716409	0	0	0.772773948782129	0.613509323050761	0.448081059024295	0.592443852028073
0.0595624	-0.0187359	-0.0371491	0.000758122	-0.000989034	-0.00168577	0.011169	-0.0073767	-0.02963423	-0.000662538	0.000171646	0.00023888	0.10183313	-0.0418143832	0.0167892817	0.0144620929	-0.0403502279	0.0512745577	-0.0431838154	0.0190784374	0.0121021428	-0.0387946664	0.0511002618	-0.0444554224	0.0213243743	0.0097147774	-0.0371512224	0.0508102074	-0.0456263236	0.0235220047	0.0073054049	-0.035423619	0.0504050515	-0.0466938665	0.0256663501	0.0626543918	-0.0319356117	0.0066771955	0.0049727188	0.0527264174	0.0213291072	0.0077047941	-0.0215211821	0.0210822016	0	0	-1.01998212438034	1.04519247106318	0.448081059024295	0.592443852028073
0.0516175	-0.0191551	-0.00858819	0.00154761	-0.000989034	-0.00175019	-0.0079449	-0.000419199999999998	0.02856091	0.000789488	0	-6.44199999999999e-05	0.07962041	-0.0419372706	0.0171902747	0.0138493968	-0.0398193552	0.0512130319	-0.0438596552	0.0204510037	0.0104439465	-0.0375157835	0.0508545847	-0.0455775458	0.0236163807	0.0069898018	-0.0350372959	0.05025903	-0.0470829328	0.0266716472	0.0035030673	-0.0323954483	0.0494291445	-0.0483687975	0.0296025581	-0.020691243	-0.0415219714	0.0371265233	-0.0214994099	0.0239095117	-0.0396315741	-0.037414331	-0.0002428795	-0.0085179897	0	0	0.455258454115833	1.31951217329525	0.448081059024295	0.592443852028073
0.0555948	-0.0181404	-0.00661998	0.000952212	-0.000989034	-0.00192465	0.0039773	0.0010147	0.00196821	-0.000595398	0	-0.00017446	0.04545311	-0.0420594396	0.0175900897	0.0132345652	-0.0392775675	0.0511295719	-0.0445084453	0.0218064029	0.0087742999	-0.0361848453	0.0505217943	-0.0466052026	0.0258501361	0.004244593	-0.0328057493	0.0495141777	-0.0483331176	0.0296892864	-0.0003187063	-0.0291670224	0.0481146965	-0.049678515	0.03329347	-0.0482336878	-0.0025308861	-0.0119929394	-0.0116656669	-0.042178314	-0.0287743691	-0.0004449992	0.0229107512	0.0126919705	0	0	-0.176695078485203	1.64197552476735	0.448081059024295	0.592443852028073
0.0635006	-0.0166896	-0.0270328	0.00113353	-0.000989034	-0.00173266	0.00790579999999999	0.00145080000000001	-0.02041282	0.000181318	0	0.00019199	0.04843482	-0.042180888	0.0179886993	0.0126176931	-0.0387250135	0.0510242134	-0.0451297856	0.0231434973	0.0070950334	-0.0348036986	0.0501024608	-0.0475362631	0.0280201309	0.0014870976	-0.030464074	0.0485785209	-0.0493713969	0.0325599874	-0.0041387117	-0.0257582983	0.0464707102	-0.0506131302	0.0367085017	-0.0082385477	0.0053026261	-0.0457862793	-0.0038343381	-0.0047947829	0.0057397948	0.0366697817	0.0133288159	0.0038411457	0	0	0.226620922401566	1.74922483445963	0.448081059024295	0.592443852028073
0.0574263	-0.0119964	-0.00159482	0.00158795	-0.000989034	-0.00161394	-0.00607429999999998	0.0046932	0.02543798	0.00045442	0	0.00011872	0.06486248	-0.0423016137	0.0183860761	0.0119988754	-0.0381618445	0.0508970017	-0.0457232929	0.0244611644	0.0054079881	-0.0333742597	0.0495973023	-0.0483687975	0.0301210128	-0.0012747024	-0.0280201309	0.0474556651	-0.0501932186	0.0352695426	-0.0079357543	-0.0221903471	0.0445084453	-0.0511655859	0.0398193552	0.0522562428	-0.0119010716	-0.0273049895	-0.0223857758	0.0365129556	0.021236337	0.0228116012	0.0252285	-0.021397541	0	0	0.892131359315002	1.19985597835939	0.448081059024295	0.592443852028073
0.0620175	-0.00741321	-0.0263225	0.00100119	-0.000745452	-0.00160666	0.00459119999999999	0.00458319	-0.02472768	-0.00058676	0.000243582	7.27999999999992e-06	0.07578317	-0.0424216147	0.018782193	0.0113782077	-0.0375882149	0.0507479912	-0.0462886013	0.0257582983	0.0037150137	-0.0318985121	0.0490071843	-0.0491010801	0.0321475998	-0.0040328127	-0.0254821244	0.0461499372	-0.0507949796	0.0378045419	-0.0116887668	-0.0184852245	0.0422413413	-0.0513317109	0.0426002529	0.0085433585	-0.0261053985	0.0639184097	-0.0162779784	0.0461651836	-0.0188690912	-0.0373633846	-0.0237887393	0.0110768139	0	0	0.211254321821429	0.819752354187683	0.448081059024295	0.592443852028073
0.0617611	-0.0107964	0.00326782	0.00149896	-0.000989034	-0.00192465	-0.000256399999999997	-0.00338319	0.02959032	0.00049777	-0.000243582	-0.00031799	0.08619701	-0.042540889	0.0191770227	0.0107557855	-0.037004282	0.0505772456	-0.046825362	0.0270338099	0.0020179662	-0.0303785035	0.0483331176	-0.0497315932	0.0340948932	-0.0067792492	-0.0228585745	0.044666369	-0.0511740416	0.040152439	-0.0153769266	-0.014665834	0.0396849258	-0.0511102507	0.0450281516	-0.0497914269	-0.0056610993	-0.0061429026	-0.0232635497	-0.0215037233	-0.0578559576	-0.0033079151	0.0114348801	-0.0192172437	0	0	1.02006730782693	0.804272464671563	0.448081059024295	0.592443852028073
0.0655537	-0.0116282	-0.0388212	0.000552344	-0.000735281	-0.00158824	0.00379259999999999	-0.000831800000000006	-0.04208902	-0.000946616	0.000253753	0.00033641	0.12355237	-0.0426594344	0.0195705382	0.0101317049	-0.0364102058	0.0503848382	-0.047333244	0.0282866287	0.0003187063	-0.028816343	0.0475762569	-0.05025903	0.03595809	-0.0095060622	-0.0201582885	0.0430106775	-0.0513287428	0.0423016137	-0.0189797704	-0.0107557855	0.0368567075	-0.0505028777	0.0470829328	-0.0203426342	0.0172771965	-0.0249365512	-0.0060648958	-0.0279508684	-0.0034646996	0.0242024982	0.015492	0.0130818257	0	0	0.477664092552619	1.00954059385786	0.448081059024295	0.592443852028073
0.063154	-0.0123056	-0.0343149	0.00143767	-0.000989034	-0.00151571	-0.00239969999999999	-0.000677399999999995	0.0045063	0.000885326	-0.000253753	7.25300000000001e-05	0.06816385	-0.042777249	0.0199627126	0.0095060622	-0.0358061492	0.0501708514	-0.047811934	0.0295157031	-0.001380903	-0.0272141981	0.0467378986	-0.0506822973	0.0377325944	-0.0122053583	-0.0173903312	0.0411892428	-0.0512584048	0.0442414294	-0.0224773087	-0.0067792492	0.0337760571	-0.0495141777	0.04874757	0.0187227018	0.0190316605	-0.0516120766	-0.0058020662	0.0065035331	0.0166842702	0.0371892869	0.023647188	0.0001385952	0	0	0.844137358105755	0.517985306325391	0.448081059024295	0.592443852028073
