"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"cosine21"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.0366914	-0.0380677	-0.651538	-0.00275796	0.00849631	-0.000460301	0.0114608	-0.0556921	0.0069999999999999	0.00017324	0.00034909	3.5385e-05	0.10203865	-0.044133295	0.0245545108	0.001911808	-0.027841865	0.0459622855	-0.0511902955	0.0420594396	-0.0211309207	-0.0057248166	0.0309747441	-0.0475362631	0.0507638714	-0.0397522256	0.0175900897	0.0095060622	-0.0339357659	0.0488464951	-0.0500557939	0.0372244541	-0.0139516636	-0.0132345652	0.0367085017	-0.0149415778	-0.0024285419	0.0040445263	0.0431386106	0.043388513	-0.0193945174	-0.0289682166	0.0104795038	-0.0343762932	-0.0060962915	0	0	0.772948288209871	-0.371363859057713	0.448081059024295	0.592443852028073
0.0457828	-0.0291518	-0.718104	-0.00247846	0.008223	-0.000377997	0.00909140000000001	0.0089159	-0.0665659999999999	0.0002795	-0.000273310000000002	8.2304e-05	0.116329	-0.0442414294	0.0249268406	0.0012747024	-0.0271240621	0.0454794046	-0.051269393	0.0428943306	-0.0226681358	-0.0038209632	0.0292543809	-0.0466052026	0.0510796273	-0.041441431	0.020353519	0.0063577993	-0.0313125424	0.0476160468	-0.0507638714	0.0398863142	-0.0179886993	-0.0088789537	0.03329347	-0.0099856439	-0.0112874833	0.0081150847	-0.0273243739	0.0355832053	-0.004332043	0.0127079383	-0.026684387	0.0092486672	-0.0267579251	0	0	0.670996830342999	-0.517054181144058	0.448081059024295	0.592443852028073
0.0421329	-0.0023272	-0.708147	-0.00290855	0.00836344	-0.000335904	-0.0036499	0.0268246	0.00995699999999999	-0.00043009	0.00014044	4.2093e-05	0.07106265	-0.0443488058	0.0252974622	0.0006374004	-0.0263988242	0.0449770452	-0.051316871	0.0436932151	-0.0241804983	-0.001911808	0.0274839053	-0.0455775458	0.051269393	-0.0430106775	0.0230486216	0.0031850365	-0.0285520362	0.0461499372	-0.0511902955	0.0423016137	-0.0219025301	-0.0044563007	0.0296025581	-0.0197374193	0.0239154598	0.0117472852	0.0251620346	0.0368727251	-0.0326896116	-0.0306954772	-0.0169641904	-0.0232379701	0.0138097297	0	0	1.09900127347801	-0.139711477033078	0.448081059024295	0.592443852028073
0.0352	-0.0334419	-0.744031	-0.00239826	0.00884297	-0.000265869	-0.0069329	-0.0311147	-0.035884	0.00051029	0.000479530000000002	7.0035e-05	0.12692435	-0.0444554224	0.0256663501	0	-0.0256663501	0.0444554224	-0.0513327002	0.0444554224	-0.0256663501	0	0.0256663501	-0.0444554224	0.0513327002	-0.0444554224	0.0256663501	0	-0.0256663501	0.0444554224	-0.0513327002	0.0444554224	-0.0256663501	0	0.0256663501	-0.0119643422	0.0281469759	0.0020323379	-0.0092601585	0.0496217147	-0.0237015289	-0.0297889426	-0.0200174335	-0.0429270799	-0.041880171	0	0	1.44632420325959	0.325265530888761	0.448081059024295	0.592443852028073
0.0315861	0.0201186	-0.799376	-0.00279851	0.00892156	-0.000279467	-0.0036139	0.0535605	-0.0553449999999999	-0.00040025	7.85899999999999e-05	-1.3598e-05	0.1371413	-0.0445612775	0.0260334792	-0.0006374004	-0.0249268406	0.0439147598	-0.051316871	0.0451803128	-0.0271240621	0.001911808	0.0238048288	-0.0432411585	0.051269393	-0.0457714839	0.0281979168	-0.0031850365	-0.0226681358	0.042540889	-0.0511902955	0.0463344264	-0.0292543809	0.0044563007	0.0215174627	-0.0037133883	0.0231316035	0.0140696905	-0.0233927825	0.0512397705	-0.0131044342	0.0031223063	-0.0390213127	-0.0063495985	-0.036592251	0	0	0.73955432474602	0.25575696578742	0.448081059024295	0.592443852028073
0.0287297	-0.00489364	-0.805934	-0.00213856	0.00923956	-0.000243953	-0.0028564	-0.02501224	-0.00655800000000017	0.00065995	0.000318000000000001	3.5514e-05	0.0850998400000001	-0.044666369	0.0263988242	-0.0012747024	-0.0241804983	0.0433552888	-0.051269393	0.0458672776	-0.0285520362	0.0038209632	0.0219025301	-0.0419372706	0.0510796273	-0.0469550524	0.0306348232	-0.0063577993	-0.0195705382	0.0404158122	-0.0507638714	0.0479270103	-0.032642048	0.0088789537	0.0171902747	-0.0171053711	0.0345767214	0.0510691705	0.0266664422	0.0347290972	-0.0296069988	0.002648101	-0.0303324221	-0.046303962	0.0235907264	0	0	0.769910521415653	0.057471097014614	0.448081059024295	0.592443852028073
0.0277484	-0.0437639	-0.809467	-0.00236607	0.00927844	-0.000255038	-0.000981300000000001	-0.03887026	-0.00353300000000001	-0.00022751	3.88799999999998e-05	-1.1085e-05	0.05725831	-0.0447706954	0.0267623602	-0.001911808	-0.0234275279	0.042777249	-0.0511902955	0.0465157403	-0.0299487067	0.0057248166	0.0199627126	-0.0405464614	0.0507638714	-0.0480027017	0.0329688886	-0.0095060622	-0.0163871381	0.0380907096	-0.0500557939	0.0492233296	-0.0358061492	0.0132345652	0.0127206428	-0.0030527904	0.0216798737	0.0183806669	-0.0211851091	0.0462483785	-0.0191517925	-0.007514083	-0.0354435418	-0.0341860156	-0.0246982817	0	0	0.968343839603171	0.354192849332379	0.448081059024295	0.592443852028073
0.0267038	0.0191295	-0.818006	-0.00235949	0.00914482	-0.000216325	-0.0010446	0.0628934	-0.00853899999999996	6.57999999999995e-06	-0.000133620000000001	3.8713e-05	0.08142265	-0.0448742547	0.0271240621	-0.0025486187	-0.0226681358	0.042180888	-0.0510796273	0.0471251565	-0.0313125424	0.0076207265	0.0179886993	-0.0390716134	0.050322904	-0.0489113994	0.0351922777	-0.0126176931	-0.0131318924	0.0355770885	-0.0490699916	0.0502153708	-0.0387250135	0.0174902479	0.0081456036	-0.0073580838	0.0222285943	0.0194520774	-0.0274978857	0.0372301805	-0.0081269891	0.0045973808	-0.0384361719	0.0016554581	-0.0278354603	0	0	1.04875263991046	-0.415348009277376	0.448081059024295	0.592443852028073
0.0232071	-0.017881	-0.785515	-0.00315815	0.00924777	-0.000220197	-0.0034967	-0.0370105	0.0324910000000002	-0.00079866	0.000102950000000001	-3.87200000000001e-06	0.1182723	-0.0449770452	0.0274839053	-0.0031850365	-0.0219025301	0.0415664612	-0.0509374568	0.0476950147	-0.032642048	0.0095060622	0.0159838716	-0.0375157835	0.0497578128	-0.049678515	0.0372975264	-0.0156807013	-0.0098190728	0.0328873894	-0.047811934	0.0508970017	-0.0413786495	0.0216138688	0.0035030673	-0.0108914611	0.0314735863	0.024445846	0.0316917426	0.0172156646	-0.0194873863	-0.0102572932	-0.0137507838	-0.0368431934	0.0304786349	0	0	0.644901705307517	-0.476304946535169	0.448081059024295	0.592443852028073
0.0205737	-0.0581169	-0.817944	-0.00405561	0.00961234	-4.1993e-05	-0.0026334	-0.0402359	-0.0324290000000002	-0.00089746	0.00036457	0.000178204	0.14731	-0.0450790651	0.027841865	-0.0038209632	-0.0211309207	0.0409342319	-0.0507638714	0.0482248365	-0.0339357659	0.0113782077	0.0139516636	-0.0358821964	0.0490699916	-0.0503018281	0.0392775675	-0.0186832834	-0.0064632038	0.0300349241	-0.0462886013	0.0512640087	-0.0437488826	0.025574292	-0.0011684964	-0.0008064165	0.0118218184	0.0076182306	-0.0260904707	0.0424872722	-0.0102527683	0.0045518229	6.39977e-05	-0.0112593228	-0.0321525763	0	0	0.54449450597804	-0.24607080113778	0.448081059024295	0.592443852028073
0.0231255	-0.0163165	-0.82845	-0.00408634	0.00914483	-0.000222194	0.0025518	0.0418004	-0.010506	-3.07299999999997e-05	-0.000467510000000001	-0.000180201	0.08878025	-0.0451803128	0.0281979168	-0.0044563007	-0.020353519	0.0402844707	-0.0505589784	0.0487141772	-0.0351922777	0.0132345652	0.0118955567	-0.034174238	0.048261137	-0.0507795342	0.041125754	-0.0216138688	-0.0030789983	0.0270338099	-0.0445084453	0.051314123	-0.0458194789	0.0293416141	-0.0058303776	-0.003293073	0.014797362	0.0162044489	-0.00035978	0.0285695939	-0.0057217087	0.0003918031	-0.0140752351	-0.0072193998	-0.0070872315	0	0	1.17461445111897	0.00910900571391	0.448081059024295	0.592443852028073
0.0233062	-0.0822495	-0.857556	-0.00409882	0.00944958	-0.000235597	0.000180700000000002	-0.065933	-0.029106	-1.24800000000005e-05	0.000304750000000001	-1.3403e-05	0.11175135	-0.0452807864	0.0285520362	-0.0050909511	-0.0195705382	0.039617456	-0.050322904	0.0491626259	-0.0364102058	0.0150725591	0.0098190728	-0.0323954483	0.047333244	-0.0511102507	0.0428358815	-0.0244611644	0.0003187063	0.0238989001	-0.0424813428	0.051047035	-0.0475762569	0.0328873894	-0.0104439465	-0.0031954983	0.0407978848	0.0392069101	0.0068961131	0.0242337958	-0.0130245708	-0.0015945125	-0.0270974705	-0.0416326334	0.0216400716	0	0	0.879024461187821	0.514407660237588	0.448081059024295	0.592443852028073
0.0265897	-0.0487112	-0.859968	-0.00315684	0.00949563	-0.000160158	0.0032835	0.0335383	-0.00241200000000008	0.00094198	4.60499999999989e-05	7.5439e-05	0.0924072499999999	-0.0453804842	0.0289041989	-0.0057248166	-0.018782193	0.0389334734	-0.0500557939	0.0495698064	-0.0375882149	0.0168896389	0.007725769	-0.030549514	0.0462886013	-0.0512930202	0.0444022092	-0.0272141981	0.0037150137	0.0206457099	-0.040218541	0.0504643955	-0.0490071843	0.0361848453	-0.0149709736	-0.0007979576	0.0050634368	0.0317580695	-0.0156000243	0.0239692427	-0.0051407951	0.0283224224	-0.0343258154	-0.0090212879	-0.0150266853	0	0	0.753304304608596	0.500587958935857	0.448081059024295	0.592443852028073
0.0178725	-0.0250635	-0.894999	-0.00373013	0.00990513	-0.0003036	-0.0087172	0.0236477	-0.0350309999999999	-0.00057329	0.0004095	-0.000143442	0.1237075	-0.0454794046	0.0292543809	-0.0063577993	-0.0179886993	0.0382328158	-0.0497578128	0.0499353767	-0.0387250135	0.0186832834	0.005619231	-0.0286402612	0.0451297856	-0.0513273137	0.0458194789	-0.029862361	0.0070950334	0.01729034	-0.0377325944	0.0495698064	-0.0501024608	0.039209084	-0.0193739464	0.0033237415	0.0142428203	0.0582418001	0.0022962526	0.0174429221	0.001339962	0.0318648173	-0.0224779706	-0.0290854851	0.0187720737	0	0	1.33852642460994	0.670365208698169	0.448081059024295	0.592443852028073
0.0237436	-0.0796989	-0.888591	-0.00382175	0.00990513	-0.000316115	0.0058711	-0.0546354	0.00640799999999997	-9.16200000000002e-05	0	-1.2515e-05	0.07212125	-0.0455775458	0.0296025581	-0.0069898018	-0.0171902747	0.0375157835	-0.0494291445	0.05025903	-0.0398193552	0.0204510037	0.0035030673	-0.0266716472	0.0438596552	-0.0512130319	0.0470829328	-0.0323954483	0.0104439465	0.0138493968	-0.0350372959	0.0483687975	-0.0508545847	0.0419372706	-0.0236163807	0.0042381597	0.0170190274	0.0483658147	-0.006895648	0.0304187475	-0.013587792	0.0197947079	-0.0374616669	-0.0510933945	-0.010386208	0	0	1.05462461468122	-0.078516646880242	0.448081059024295	0.592443852028073
0.0234756	-0.0351081	-0.934627	-0.00385733	0.00957366	-0.000149029	-0.000268000000000001	0.0445908	-0.0460360000000001	-3.55799999999999e-05	-0.00033147	0.000167086	0.1176016	-0.0456749061	0.0299487067	-0.0076207265	-0.0163871381	0.0367826834	-0.0490699916	0.0505404946	-0.0408700402	0.0221903471	0.001380903	-0.024647752	0.0424813428	-0.0509505055	0.0481883295	-0.0348036986	0.0137470706	0.0103399101	-0.0321475998	0.0468687929	-0.0512584048	0.0443488058	-0.0276631221	0.0115973017	0.0210354597	0.0439023555	-0.0489329383	0.0261774352	0.0069825095	0.0310880825	-0.0423455917	-0.0077362471	-0.0326437033	0	0	1.12734279554803	-0.453703851709824	0.448081059024295	0.592443852028073
0.00982293	-0.0122692	-0.872977	-0.0046717	0.00948176	-0.000471669	-0.01365267	0.0228389	0.0616500000000001	-0.00081437	-9.18999999999989e-05	-0.00032264	0.15958707	-0.0457714839	0.0302928029	-0.0082504761	-0.0155795096	0.0360338295	-0.0486805757	0.0507795342	-0.0418759166	0.0238989001	-0.0007436268	-0.0225727706	0.0409982483	-0.0505404946	0.0491319582	-0.0370778316	0.0169899238	0.0067792492	-0.029079539	0.0450790651	-0.0513111553	0.046425481	-0.0314806383	-0.0025340301	0.0281994974	0.0486665238	0.0284999065	0.003110856	-0.0192797296	0.0124112811	-0.0310251696	-0.0631168945	0.0484527218	0	0	0.629734900304366	-0.489255649331576	-2.22840312389761	0.592443852028073
0.00997157	-0.0562531	-0.939257	-0.00356881	0.010078	-0.00013193	0.00014864	-0.0439839	-0.06628	0.00110289	0.00059624	0.000339739	0.21235599	-0.0458672776	0.0306348232	-0.0088789537	-0.0147676106	0.0352695426	-0.048261137	0.0509759483	-0.0428358815	0.025574292	-0.0028668829	-0.0204510037	0.0394140296	-0.0499841859	0.0499106512	-0.039209084	0.0201582885	0.0031850365	-0.0258501361	0.0430106775	-0.0510124748	0.0481516161	-0.0350372959	0.0140848312	0.0172564807	0.0364910603	-0.0377359337	0.0357642108	0.0061136083	0.0231000887	-0.03923266	-0.0308263117	-0.0442352173	0	0	0.893591743645757	-0.302483573329591	0.448081059024295	0.592443852028073
-0.00349759	0.0166551	-0.78075	-0.00481762	0.00972657	-0.000669855	-0.01346916	0.0729082	0.158507	-0.00124881	-0.00035143	-0.000537925	0.35179261	-0.0459622855	0.0309747441	-0.0095060622	-0.0139516636	0.0344901501	-0.047811934	0.0511295719	-0.0437488826	0.0272141981	-0.0049852279	-0.018286849	0.0377325944	-0.0492831899	0.0505217943	-0.0411892428	0.0232382738	-0.0004249396	-0.0224773087	0.0406764158	-0.0503644092	0.0495141777	-0.0383036235	-0.0046333135	0.016336569	-0.0158149782	0.0158461723	0.0099669543	-0.0144224662	-0.0165578443	0.0165159526	-0.0075168628	0.0267764142	0	0	1.20205083356956	0.579928780983952	0.448081059024295	0.592443852028073
-0.00431918	-0.0745147	-0.944171	-0.00308043	0.0104305	-0.000897359	-0.00082159	-0.0911698	-0.163421	0.00173719	0.00070393	-0.000227504	0.38884359	-0.0460565059	0.0313125424	-0.0101317049	-0.0131318924	0.0336959856	-0.047333244	0.051240276	-0.0446139188	0.028816343	-0.0070950334	-0.016084792	0.03595809	-0.0484395355	0.050963336	-0.0430106775	0.0262163763	-0.0040328127	-0.0189797704	0.0380907096	-0.0493713969	0.0505028777	-0.0412525551	0.0164242462	0.0372838642	0.0327147364	-0.0059989939	0.0281157717	0.0127783385	4.61371e-05	-0.0273965102	-0.0496212487	-0.0095792989	0	0	0.56560801693433	0.512151412544053	0.448081059024295	0.592443852028073
-0.00206687	0.0276011	-0.576743	-0.00455316	0.00915902	-0.00108258	0.00225231	0.1021158	0.367428	-0.00147273	-0.00127148	-0.000185221	0.61826766	-0.0461499372	0.0316481948	-0.0107557855	-0.0123085215	0.0328873894	-0.046825362	0.0513079677	-0.0454300417	0.0303785035	-0.0091926851	-0.0138493968	0.0340948932	-0.0474556651	0.0512337941	-0.044666369	0.029079539	-0.0076207265	-0.0153769266	0.0352695426	-0.0480402391	0.0511102507	-0.0438596552	-0.0014886063	-0.0385153475	-0.1379096231	0.038701297	0.0051217916	0.0184389191	-0.0547510977	0.1659986557	0.0423287086	-0.023625112	0	0	0.740165280046748	0.047371014222418	0.448081059024295	0.592443852028073
0.000120287	-0.0208146	-0.663419	-0.00379962	0.00958137	-0.000560355	0.002187157	-0.0484157	-0.086676	0.00075354	0.00042235	0.000522225	0.222184607	-0.0462425779	0.0319816784	-0.0113782077	-0.0114817767	0.0320647078	-0.0462886013	0.0513325903	-0.0461963565	0.0318985121	-0.0112745899	-0.0115852966	0.0321475998	-0.0463344264	0.0513322605	-0.0461499372	0.0318152092	-0.0111709238	-0.0116887668	0.0322303541	-0.046380053	0.0513317109	-0.0461033203	0.0034625137	-0.0452197964	-0.0829314372	0.0054963595	-0.0008509926	0.0200705433	-0.0108383507	0.0373809976	0.0210150213	-0.0300244789	0	0	-0.186754575175885	-0.411950415772588	0.448081059024295	0.592443852028073
-0.00776461	-0.0107836	-0.703336	-0.00420892	0.00931369	-0.000454465	-0.007884897	0.010031	-0.039917	-0.0004093	-0.000267680000000001	0.00010589	0.096976397	-0.0463344264	0.0323129704	-0.0119988754	-0.0106518847	0.0312282931	-0.0457232929	0.051314123	-0.0469120231	0.0333742597	-0.0133371814	-0.0092971841	0.0301210128	-0.0450790651	0.0512584048	-0.0474556651	0.0344113928	-0.014665834	-0.0079357543	0.0289919311	-0.0444022092	0.0511655859	-0.0479649587	-0.0063636435	-0.0167988248	-0.0590411833	0.0242750481	-0.0293315026	0.009755014	-0.011698851	0.065766922	0.0339060854	-0.0027749016	0	0	0.01371182155915	-0.372962038398403	0.448081059024295	0.592443852028073
-0.00744901	-0.0900611	-0.817829	-0.00351972	0.00981691	-0.000471637	0.0003156	-0.0792775	-0.114493	0.0006892	0.00050322	-1.7172e-05	0.2545657	-0.046425481	0.032642048	-0.0126176931	-0.0098190728	0.0303785035	-0.0451297856	0.0512525814	-0.0475762569	0.0348036986	-0.0153769266	-0.0069898018	0.0280201309	-0.0436932151	0.0510124748	-0.0485785209	0.0368567075	-0.0180881602	-0.0041387117	0.025574292	-0.042120254	0.0506131302	-0.0494291445	-0.0052926014	-0.0009119048	-0.0131176963	-0.0049542533	-0.0167455994	-0.0015807399	-0.0114590522	0.0086380686	-0.008354582	-0.0107765546	0	0	-0.341855798033759	-0.244521420106862	-2.22840312389761	-1.68540061352814
-0.0195616	-0.00907299	-0.813478	-0.00471258	0.0094041	-0.00050365	-0.01211259	0.08098811	0.0043510000000001	-0.00119286	-0.00041281	-3.20130000000001e-05	0.17933585	-0.0465157403	0.0329688886	-0.0132345652	-0.0089835694	0.0295157031	-0.0445084453	0.051148017	-0.0481883295	0.0361848453	-0.0173903312	-0.004667932	0.0258501361	-0.042180888	0.0505952962	-0.0495141777	0.0391404325	-0.0214209644	-0.0003187063	0.0219985635	-0.0395498165	0.049678515	-0.0504837447	0.0003939585	-0.0024563891	-0.011637933	-0.005486434	-0.0245115186	0.0194944966	0.0083217315	0.0218264567	0.0619051292	-0.0166558837	0	0	0.746890249917884	-0.094951844458707	0.448081059024295	0.592443852028073
-0.0220505	-0.0481964	-0.801419	-0.004172	0.00985087	-0.000481021	-0.0024889	-0.03912341	0.0120589999999999	0.000540580000000001	0.000446769999999999	2.2629e-05	0.10417026	-0.0466052026	0.03329347	-0.0138493968	-0.0081456036	0.0286402612	-0.0438596552	0.0510005177	-0.04874757	0.0375157835	-0.0193739464	-0.0023363873	0.0236163807	-0.0405464614	0.0500082695	-0.05025903	0.0412525551	-0.024647752	0.0035030673	0.018286849	-0.0367085017	0.0483687975	-0.0511200208	-0.0032196052	0.0019551123	-0.003586733	0.0239018126	-0.0949660674	0.0036266664	-0.0062503134	0.0145830443	0.0579632359	0.090546001	0	0	0.335324157277269	-0.073793314727141	0.448081059024295	0.592443852028073
-0.0129192	-0.0617506	-0.822735	-0.00374806	0.0098597	-0.000440196	0.0091313	-0.0135542	-0.021316	0.000423939999999999	8.83000000000134e-06	4.0825e-05	0.0676812500000001	-0.0466938665	0.0336157698	-0.0144620929	-0.0073054049	0.027752553	-0.0431838154	0.0508102074	-0.0492533652	0.0387946664	-0.0213243743	0	0.0213243743	-0.0387946664	0.0492533652	-0.0508102074	0.0431838154	-0.027752553	0.0073054049	0.0144620929	-0.0336157698	0.0466938665	-0.0513327002	-0.0014688403	-0.0099774592	-0.0319901827	-0.0435644579	-0.0640540301	0.0082655953	0.0001112789	-0.0053546291	0.0762583463	-0.0136672068	0	0	-2.42333672852632	-0.047857540327684	0.448081059024295	0.592443852028073
-0.0242653	0.00207532	-0.793721	-0.00523227	0.00917817	-0.000458476	-0.0113461	0.06382592	0.029014	-0.00148421	-0.000681530000000001	-1.828e-05	0.21338702	-0.0467817305	0.0339357659	-0.0150725591	-0.0064632038	0.0268529586	-0.0424813428	0.0505772456	-0.0497051606	0.0400197194	-0.0232382738	0.0023363873	0.0189797704	-0.0369305738	0.0483331176	-0.0511655859	0.0449257461	-0.0307200012	0.0110672099	0.0105479382	-0.0302928029	0.044666369	-0.0511200208	0.0031909379	0.0012098751	-0.0285186619	-0.0070228982	-0.0846465462	0.0121052885	-0.0065265993	0.01421065	0.067073731	0.0390617964	0	0	0.091442568599347	-0.457203992612892	0.448081059024295	0.592443852028073
-0.00742446	-0.0668597	-0.88972	-0.00393283	0.00976637000000001	-0.000362456	0.01684084	-0.06893502	-0.0959990000000001	0.00129944	0.000588200000000006	9.602e-05	0.28095786	-0.0468687929	0.0342534364	-0.0156807013	-0.005619231	0.0259418632	-0.0417526707	0.0503018281	-0.0501024608	0.0411892428	-0.0251123665	0.004667932	0.016588352	-0.0349595797	0.0472506159	-0.0513237961	0.0464707102	-0.0335354099	0.0147676106	0.0065685806	-0.0267623602	0.0423016137	-0.0504837447	0.0036022465	0.011875206	0.0186308569	-0.0068341616	-0.0544449038	0.0047018675	0.0095101925	-0.0106945326	0.0261207859	0.0613621772	0	0	-0.222194444181244	-0.91379815053605	0.448081059024295	0.592443852028073
-0.00736734	-0.0731447	-0.948977	-0.00389386	0.00983041	-0.000250409	5.71199999999999e-05	-0.00628500000000001	-0.059257	3.89700000000002e-05	6.40399999999944e-05	0.000112047	0.07635197	-0.0469550524	0.0345687596	-0.0162864257	-0.0047737179	0.0250196571	-0.0409982483	0.0499841859	-0.0504448302	0.0423016137	-0.026943442	0.0069898018	0.0141560177	-0.0328873894	0.0460094942	-0.0512842283	0.047811934	-0.0361848453	0.0183860761	0.0025486187	-0.0230486216	0.039617456	-0.0494291445	0.0096689334	0.0116545355	0.0417473872	-0.0451223112	-0.0140724841	0.0062293842	0.0291963291	-0.0347021107	0.0172240397	0.0070411113	0	0	1.20806976107582	-0.935766895895519	0.448081059024295	0.592443852028073
-0.014746	-0.026444	-0.906762	-0.00465628	0.00989811	-0.000254024	-0.00737866	0.0467007	0.042215	-0.00076242	6.77000000000004e-05	-3.615e-06	0.13798111	-0.0470405074	0.0348817138	-0.0168896389	-0.0039268963	0.0240867353	-0.040218541	0.0496245858	-0.0507318935	0.0433552888	-0.0287283636	0.0092971841	0.0116887668	-0.0307200012	0.0446139188	-0.051047035	0.0489435374	-0.0386551947	0.0219025301	-0.0014870976	-0.0191770227	0.0366341627	-0.0479649587	0.0068593841	0.0117371417	0.0308910195	-0.0085023106	0.0001096457	-0.0006371609	0.0070028224	-0.0189016989	0.0118513902	0.0291560462	0	0	1.0539090914947	-0.964203926412019	0.448081059024295	0.592443852028073
-0.0205114	-0.073721	-0.920111	-0.00372913	0.010091	-0.0003237	-0.0057654	-0.047277	-0.0133489999999999	0.000927149999999999	0.000192889999999999	-6.9676e-05	0.1258772	-0.0471251565	0.0351922777	-0.0174902479	-0.0030789983	0.0231434973	-0.0394140296	0.0492233296	-0.050963336	0.0443488058	-0.030464074	0.0115852966	0.0091926851	-0.0284636888	0.0430685747	-0.0506131302	0.049860559	-0.0409342319	0.0252974622	-0.0055136214	-0.0151740801	0.0333742597	-0.0461033203	0.0037201115	0.0153239939	0.0355458325	0.0135776932	0.0009222042	-0.0089108578	-0.0120388876	-0.0192128035	-0.0390847522	0.0196704651	0	0	-0.740270596813927	-0.077649103647054	0.448081059024295	0.592443852028073
-0.0183597	-0.0594275	-0.954618	-0.00404028	0.00991835	-0.000206723	0.0021517	0.0142935	-0.0345070000000001	-0.00031115	-0.00017265	0.000116977	0.08099105	-0.0472089983	0.0355004298	-0.0180881602	-0.0022302563	0.0221903471	-0.0385852104	0.048780754	-0.051138904	0.0452807864	-0.0321475998	0.0138493968	0.0066739292	-0.0261249837	0.0413786495	-0.0499841859	0.0505589784	-0.0430106775	0.0285520362	-0.0095060622	-0.0110672099	0.029862361	-0.0438596552	0.0116169417	0.0003076939	0.0268641697	-0.0406048767	0.0401578598	0.0068379111	0.0086645398	-0.0407116523	0.0066781414	-0.0601930987	0	0	0.168962227934089	-0.033773633202373	0.448081059024295	0.592443852028073
-0.0279495	-0.0145915	-0.937978	-0.00433325	0.0099071	-0.000323767	-0.0095898	0.044836	0.01664	-0.00029297	-1.12499999999991e-05	-0.000117044	0.0921289999999999	-0.0472920312	0.0358061492	-0.0186832834	-0.001380903	0.021227693	-0.0377325944	0.0482972307	-0.0512584048	0.0461499372	-0.0337760571	0.016084792	0.0041387117	-0.0237106555	0.0395498165	-0.0491626259	0.0510357335	-0.0448742547	0.0316481948	-0.0134397405	-0.0068845403	0.0261249837	-0.0412525551	0.0041206874	0.0179790107	0.0444781324	0.0386266784	-0.0078965698	-0.0011309858	0.0027868665	-0.0255414813	-0.0387602322	0.0365667781	0	0	-2.70655564044889	-0.076869324218739	-2.22840312389761	0.592443852028073
-0.0153899	-0.10743	-0.957979	-0.0039658	0.0104282	-0.000293258	0.0125596	-0.0928385	-0.020001	0.00036745	0.0005211	3.0509e-05	0.17135205	-0.047374254	0.0361094147	-0.0192755259	-0.0005311711	0.0202559471	-0.0368567075	0.0477731655	-0.0513217075	0.0469550524	-0.0353466565	0.018286849	0.0015932859	-0.021227693	0.0375882149	-0.0481516161	0.0512887341	-0.0465157403	0.0345687596	-0.01729034	-0.0026547183	0.0221903471	-0.0383036235	0.0168436218	-0.0041902882	0.0431928941	-0.0053513944	-0.0088662979	0.005685226	0.0127061929	-0.026741811	-0.0140136533	-0.0229286649	0	0	-2.58950932028429	0.096425796901272	-2.22840312389761	-1.68540061352814
-0.00946432	-0.0565796	-0.97746	-0.00422391	0.0101546	-0.00022802	0.00592558	0.0508504	-0.0194810000000001	-0.00025811	-0.000273599999999999	6.5238e-05	0.10610438	-0.0474556651	0.0364102058	-0.0198647963	0.0003187063	0.0192755259	-0.03595809	0.0472089983	-0.0513287428	0.0476950147	-0.0368567075	0.0204510037	-0.0009560698	-0.0186832834	0.0355004298	-0.0469550524	0.051316871	-0.0479270103	0.0372975264	-0.0210340579	0.0015932859	0.0180881602	-0.0350372959	0.0127849383	0.021341679	0.0533304529	-0.0234662656	-0.052134494	0.004071129	0.0074860176	-0.049054762	0.0497182188	0.0224811575	0	0	-2.60515490678052	0.444509638631442	0.448081059024295	-1.68540061352814
-0.0103442	-0.0563388	-0.951775	-0.00449977	0.0098215	-0.000668772	-0.000879880000000001	0.000240799999999992	0.0256850000000002	-0.00027586	-0.000333100000000001	-0.000440752	0.0792912799999999	-0.0475362631	0.0367085017	-0.0204510037	0.0011684964	0.018286849	-0.0350372959	0.0466052026	-0.0512795028	0.0483687975	-0.0383036235	0.0225727706	-0.0035030673	-0.016084792	0.03329347	-0.0455775458	0.0511200208	-0.0491010801	0.0398193552	-0.024647752	0.0058303776	0.0138493968	-0.0314806383	0.0105113253	0.020652222	0.0414953056	0.0011967261	-0.0644465516	0.0040537061	0.0103427661	-0.0327859395	0.0495111559	0.0557090972	0	0	0.444120489524321	0.467255872857202	0.448081059024295	-1.68540061352814
